path,size_bytes,sha256,run_id,source_commit,status,commit_target,regeneration_command
reports/backtest/runs/20260831_ts15f_tail_v1_persistent_context_r3_202503/decision_checkpoint_features.csv,60788021,482F74F9C9849BFC21844F7213B203C761FD8499D1F1394DDAD93F8078D525F7,20260831_ts15f_tail_v1_persistent_context_r3_202503,26faf274b87b882745a9a62bfb521fea08d9bf7f,FORMAL_ACCEPTED_LOCAL,no,powershell -NoProfile -ExecutionPolicy Bypass -File tools/tick_shock/run_step15f_march.ps1 -TimeoutSeconds 2400
reports/backtest/runs/20260831_ts15f_tail_v1_persistent_context_r3_202503/event_response.csv,53062264,2A8A5898202229758035428D66F255A58EB6DE2E7D46458D8887687855173709,20260831_ts15f_tail_v1_persistent_context_r3_202503,26faf274b87b882745a9a62bfb521fea08d9bf7f,FORMAL_ACCEPTED_LOCAL,no,powershell -NoProfile -ExecutionPolicy Bypass -File tools/tick_shock/run_step15f_march.ps1 -TimeoutSeconds 2400
reports/backtest/runs/20260831_ts15f_tail_v1_persistent_context_r2_202503/decision_checkpoint_features.csv,60788021,6950A2C81202BF86265407F54B34E492716543E6F0AC30F98B38115CDA5A17E1,20260831_ts15f_tail_v1_persistent_context_r2_202503,0ae22e5264d455aa4c3e67ce1b88fec4c83bf637,REJECTED_F01_MISSING,no,superseded_run_not_for_regeneration
reports/backtest/runs/20260831_ts15f_tail_v1_persistent_context_r2_202503/event_response.csv,53062264,D019768D9F3550034D3B45CCA55BC9B4024586958A3C62FA204F820D78485325,20260831_ts15f_tail_v1_persistent_context_r2_202503,0ae22e5264d455aa4c3e67ce1b88fec4c83bf637,REJECTED_F01_MISSING,no,superseded_run_not_for_regeneration
