episode_id,event_id,market_cluster_id,symbol,shock_direction,t0_msc,feature_status,h1,h2,h3,h4,action,action_direction,entry_eligible_msc,entry_quote_msc,entry_processing_msc,entry_bid,entry_ask,entry_price,atr14_m5,risk_distance,tp_distance,sl,tp,exit_msc,exit_price,result,gross_r,net_r_commission_002,net_r_commission_005,net_r_commission_010,mfe_r,mae_r,deadline_msc,feature_spec_sha256,schema_version
"ts15o_cross_fx_lead_lag_r2_202504_EURUSD_mh_8","ts15o_cross_fx_lead_lag_r2_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743761866750_1010","601","EURUSD","LONG","1743761867736","TARGET_STALE","false","false","false","false","REVERSAL","SHORT","1743761867736","1743761867736","1743761868140","1.1058400000","1.1060200000","1.1058400000","0.000694837375","0.000173709344","0.000277934950","1.1060137093","1.1055620650","1743761970326","1.1055620650","TP_FIRST","1.600000000000","1.580000000000","1.550000000000","1.500000000000","1.784590242422","0.978646261973","1743762767736","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_16","ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743761946500_1011","602","USDCAD","LONG","1743761948169","TARGET_STALE","false","false","false","false","CONTINUATION","LONG","1743761948169","1743761949181","1743761949191","1.4121900000","1.4124400000","1.4124400000","0.000545111697","0.000136277924","0.000218044679","1.4123037221","1.4126580447","1743761949680","1.4121700000","SL_FIRST","-1.981245323886","-2.001245323886","-2.031245323886","-2.081245323886","0.000000000000","1.981245323886","1743762848169","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_16","ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743761946500_1011","602","USDCAD","LONG","1743761948169","TARGET_STALE","false","false","false","false","REVERSAL","SHORT","1743761948169","1743761949181","1743761949191","1.4121900000","1.4124400000","1.4121900000","0.000545111697","0.000136277924","0.000218044679","1.4123262779","1.4119719553","1743761949680","1.4124200000","SL_FIRST","-1.687727498125","-1.707727498125","-1.737727498125","-1.787727498125","0.000000000000","1.687727498125","1743762848169","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_32","ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743762137250_1015","605","GBPUSD","LONG","1743762138177","TARGET_STALE","false","false","false","false","CONTINUATION","LONG","1743762138177","1743762138374","1743762138682","1.3050500000","1.3052500000","1.3052500000","0.000746814982","0.000186703745","0.000298725993","1.3050632963","1.3055487260","1743762142299","1.3050600000","SL_FIRST","-1.017654999583","-1.037654999583","-1.067654999583","-1.117654999583","0.000000000000","1.017654999583","1743763038177","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_32","ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743762137250_1015","605","GBPUSD","LONG","1743762138177","TARGET_STALE","false","false","false","false","REVERSAL","SHORT","1743762138177","1743762138374","1743762138682","1.3050500000","1.3052500000","1.3050500000","0.000746814982","0.000186703745","0.000298725993","1.3052367037","1.3047512740","1743762139283","1.3052700000","SL_FIRST","-1.178337367939","-1.198337367939","-1.228337367939","-1.278337367939","0.000000000000","1.178337367939","1743763038177","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDJPY_mh_68","ts15o_cross_fx_lead_lag_r2_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743762601500_1021","610","USDJPY","LONG","1743762602175","TARGET_STALE","false","false","false","false","CONTINUATION","LONG","1743762602175","1743762602175","1743762602378","146.0990000000","146.1150000000","146.1150000000","0.141080951753","0.035270237938","0.056432380701","146.0797297621","146.1714323807","1743762607401","146.0770000000","SL_FIRST","-1.077395623656","-1.097395623656","-1.127395623656","-1.177395623656","0.000000000000","1.077395623656","1743763502175","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDJPY_mh_68","ts15o_cross_fx_lead_lag_r2_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743762601500_1021","610","USDJPY","LONG","1743762602175","TARGET_STALE","false","false","false","false","REVERSAL","SHORT","1743762602175","1743762602175","1743762602378","146.0990000000","146.1150000000","146.0990000000","0.141080951753","0.035270237938","0.056432380701","146.1342702379","146.0425676193","1743762663996","146.0425676193","TP_FIRST","1.600000000000","1.580000000000","1.550000000000","1.500000000000","1.757856017543","0.538697811828","1743763502175","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_17","ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743762982750_1033","615","USDCAD","LONG","1743762983231","TARGET_STALE","false","false","false","false","CONTINUATION","LONG","1743762983231","1743762983433","1743762984738","1.4133900000","1.4136400000","1.4136400000","0.000575535696","0.000143883924","0.000230214278","1.4134961161","1.4138702143","1743762984839","1.4133700000","SL_FIRST","-1.876512626409","-1.896512626409","-1.926512626409","-1.976512626409","0.000000000000","1.876512626409","1743763883231","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_17","ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743762982750_1033","615","USDCAD","LONG","1743762983231","TARGET_STALE","false","false","false","false","REVERSAL","SHORT","1743762983231","1743762983433","1743762984738","1.4133900000","1.4136400000","1.4133900000","0.000575535696","0.000143883924","0.000230214278","1.4135338839","1.4131597857","1743762984839","1.4136200000","SL_FIRST","-1.598510755830","-1.618510755830","-1.648510755830","-1.698510755830","0.000000000000","1.598510755830","1743763883231","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_EURUSD_mh_9","ts15o_cross_fx_lead_lag_r2_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743763197750_1045","623","EURUSD","SHORT","1743763198212","TARGET_STALE","false","false","false","false","CONTINUATION","SHORT","1743763198212","1743763198212","1743763198513","1.1025700000","1.1027500000","1.1025700000","0.000723981938","0.000180995484","0.000289592775","1.1027509955","1.1022804072","1743763198513","1.1027600000","SL_FIRST","-1.049749945856","-1.069749945856","-1.099749945856","-1.149749945856","0.000000000000","1.049749945856","1743764098212","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_EURUSD_mh_9","ts15o_cross_fx_lead_lag_r2_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743763197750_1045","623","EURUSD","SHORT","1743763198212","TARGET_STALE","false","false","false","false","REVERSAL","LONG","1743763198212","1743763198212","1743763198513","1.1025700000","1.1027500000","1.1027500000","0.000723981938","0.000180995484","0.000289592775","1.1025690045","1.1030395928","1743763199420","1.1025500000","SL_FIRST","-1.104999943007","-1.124999943007","-1.154999943007","-1.204999943007","0.000000000000","1.104999943007","1743764098212","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCHF_mh_17","ts15o_cross_fx_lead_lag_r2_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743763206750_1046","624","USDCHF","LONG","1743763206859","ELIGIBLE","true","false","false","false","CONTINUATION","LONG","1743763206859","1743763207222","1743763207262","0.8550600000","0.8552800000","0.8552800000","0.000638018211","0.000159504553","0.000255207284","0.8551204954","0.8555352073","1743763207573","0.8550800000","SL_FIRST","-1.253882705322","-1.273882705322","-1.303882705322","-1.353882705322","0.000000000000","1.253882705322","1743764106859","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCHF_mh_17","ts15o_cross_fx_lead_lag_r2_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743763206750_1046","624","USDCHF","LONG","1743763206859","ELIGIBLE","true","false","false","false","REVERSAL","SHORT","1743763206859","1743763207222","1743763207262","0.8550600000","0.8552800000","0.8550600000","0.000638018211","0.000159504553","0.000255207284","0.8552195046","0.8548047927","1743763207573","0.8553100000","SL_FIRST","-1.567353381651","-1.587353381651","-1.617353381651","-1.667353381651","0.000000000000","1.567353381651","1743764106859","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_33","ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743763207000_1049","624","GBPUSD","SHORT","1743763207262","CROSS_SYMBOL_STALE","false","false","false","false","CONTINUATION","SHORT","1743763207262","1743763207574","1743763208667","1.3022400000","1.3024400000","1.3022400000","0.000877995439","0.000219498860","0.000351198176","1.3024594989","1.3018888018","1743763210780","1.3024900000","SL_FIRST","-1.138958080194","-1.158958080194","-1.188958080194","-1.238958080194","0.000000000000","1.138958080194","1743764107262","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_33","ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743763207000_1049","624","GBPUSD","SHORT","1743763207262","CROSS_SYMBOL_STALE","false","false","false","false","REVERSAL","LONG","1743763207262","1743763207574","1743763208667","1.3022400000","1.3024400000","1.3024400000","0.000877995439","0.000219498860","0.000351198176","1.3022205011","1.3027911982","1743763209371","1.3022200000","SL_FIRST","-1.002283110572","-1.022283110572","-1.052283110572","-1.102283110572","0.000000000000","1.002283110572","1743764107262","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDJPY_mh_69","ts15o_cross_fx_lead_lag_r2_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743763613000_1073","638","USDJPY","LONG","1743763613864","TARGET_STALE","false","false","false","false","CONTINUATION","LONG","1743763613864","1743763613864","1743763614064","146.1150000000","146.1360000000","146.1360000000","0.152910836431","0.038227709108","0.061164334572","146.0977722909","146.1971643346","1743763627640","146.0960000000","SL_FIRST","-1.046361420382","-1.066361420382","-1.096361420382","-1.146361420382","0.052318071019","1.046361420382","1743764513864","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDJPY_mh_69","ts15o_cross_fx_lead_lag_r2_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743763613000_1073","638","USDJPY","LONG","1743763613864","TARGET_STALE","false","false","false","false","REVERSAL","SHORT","1743763613864","1743763613864","1743763614064","146.1150000000","146.1360000000","146.1150000000","0.152910836431","0.038227709108","0.061164334572","146.1532277091","146.0538356654","1743763618287","146.1550000000","SL_FIRST","-1.046361420382","-1.066361420382","-1.096361420382","-1.146361420382","0.000000000000","1.046361420382","1743764513864","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_18","ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743763948500_1100","651","USDCAD","SHORT","1743763949335","TARGET_STALE","false","false","false","false","CONTINUATION","SHORT","1743763949335","1743763951292","1743763951376","1.4139700000","1.4142200000","1.4139700000","0.000656637040","0.000164159260","0.000262654816","1.4141341593","1.4137073452","1743763951494","1.4142100000","SL_FIRST","-1.461994893629","-1.481994893629","-1.511994893629","-1.561994893629","0.000000000000","1.461994893629","1743764849335","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_18","ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743763948500_1100","651","USDCAD","SHORT","1743763949335","TARGET_STALE","false","false","false","false","REVERSAL","LONG","1743763949335","1743763951292","1743763951376","1.4139700000","1.4142200000","1.4142200000","0.000656637040","0.000164159260","0.000262654816","1.4140558407","1.4144826548","1743763951494","1.4139600000","SL_FIRST","-1.583827801432","-1.603827801432","-1.633827801432","-1.683827801432","0.000000000000","1.583827801432","1743764849335","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_34","ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743764311250_1132","670","GBPUSD","SHORT","1743764311911","TARGET_STALE","false","false","false","false","CONTINUATION","SHORT","1743764311911","1743764312777","1743764312934","1.3009900000","1.3011900000","1.3009900000","0.000883289371","0.000220822343","0.000353315749","1.3012108223","1.3006366843","1743764315996","1.3012200000","SL_FIRST","-1.041561270771","-1.061561270771","-1.091561270771","-1.141561270771","0.000000000000","1.041561270771","1743765211911","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_34","ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743764311250_1132","670","GBPUSD","SHORT","1743764311911","TARGET_STALE","false","false","false","false","REVERSAL","LONG","1743764311911","1743764312777","1743764312934","1.3009900000","1.3011900000","1.3011900000","0.000883289371","0.000220822343","0.000353315749","1.3009691777","1.3015433157","1743764313992","1.3009600000","SL_FIRST","-1.041561270772","-1.061561270772","-1.091561270772","-1.141561270772","0.000000000000","1.041561270772","1743765211911","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_EURUSD_mh_10","ts15o_cross_fx_lead_lag_r2_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743764400250_1137","672","EURUSD","LONG","1743764400699","TARGET_STALE","false","false","false","false","CONTINUATION","LONG","1743764400699","1743764400699","1743764400899","1.1004000000","1.1005800000","1.1005800000","0.001002821555","0.000250705389","0.000401128622","1.1003292946","1.1009811286","1743764402765","1.1002600000","SL_FIRST","-1.276398571078","-1.296398571078","-1.326398571078","-1.376398571078","0.000000000000","1.276398571078","1743765300699","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_EURUSD_mh_10","ts15o_cross_fx_lead_lag_r2_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743764400250_1137","672","EURUSD","LONG","1743764400699","TARGET_STALE","false","false","false","false","REVERSAL","SHORT","1743764400699","1743764400699","1743764400899","1.1004000000","1.1005800000","1.1004000000","0.001002821555","0.000250705389","0.000401128622","1.1006507054","1.0999988714","1743764417052","1.0999988714","TP_FIRST","1.600000000000","1.580000000000","1.550000000000","1.500000000000","1.874710401271","0.917411472962","1743765300699","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCHF_mh_18","ts15o_cross_fx_lead_lag_r2_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743764456500_1179","684","USDCHF","LONG","1743764456863","TARGET_STALE","true","false","false","false","CONTINUATION","LONG","1743764456863","1743764457008","1743764457068","0.8558700000","0.8561100000","0.8561100000","0.000678465853","0.000169616463","0.000271386341","0.8559403835","0.8563813863","1743764457339","0.8558900000","SL_FIRST","-1.297043906125","-1.317043906125","-1.347043906125","-1.397043906125","0.000000000000","1.297043906125","1743765356863","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCHF_mh_18","ts15o_cross_fx_lead_lag_r2_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743764456500_1179","684","USDCHF","LONG","1743764456863","TARGET_STALE","true","false","false","false","REVERSAL","SHORT","1743764456863","1743764457008","1743764457068","0.8558700000","0.8561100000","0.8558700000","0.000678465853","0.000169616463","0.000271386341","0.8560396165","0.8555986137","1743764457339","0.8561400000","SL_FIRST","-1.591826612063","-1.611826612063","-1.641826612063","-1.691826612063","0.000000000000","1.591826612063","1743765356863","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDJPY_mh_70","ts15o_cross_fx_lead_lag_r2_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743764587000_1258","709","USDJPY","LONG","1743764587662","TARGET_STALE","false","false","false","false","CONTINUATION","LONG","1743764587662","1743764587662","1743764587863","146.4170000000","146.4370000000","146.4370000000","0.149685179386","0.037421294847","0.059874071755","146.3995787052","146.4968740718","1743764623563","146.3980000000","SL_FIRST","-1.042187347068","-1.062187347068","-1.092187347068","-1.142187347068","0.080168257466","1.042187347068","1743765487662","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDJPY_mh_70","ts15o_cross_fx_lead_lag_r2_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743764587000_1258","709","USDJPY","LONG","1743764587662","TARGET_STALE","false","false","false","false","REVERSAL","SHORT","1743764587662","1743764587662","1743764587863","146.4170000000","146.4370000000","146.4170000000","0.149685179386","0.037421294847","0.059874071755","146.4544212948","146.3571259282","1743764594501","146.4550000000","SL_FIRST","-1.015464594579","-1.035464594579","-1.065464594579","-1.115464594579","0.000000000000","1.015464594579","1743765487662","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_19","ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743764974750_1284","717","USDCAD","SHORT","1743764975158","CROSS_SYMBOL_STALE","false","false","false","false","CONTINUATION","SHORT","1743764975158","1743764975637","1743764975765","1.4139600000","1.4142100000","1.4139600000","0.000739709059","0.000184927265","0.000295883624","1.4141449273","1.4136641164","1743764976039","1.4142200000","SL_FIRST","-1.405958177097","-1.425958177097","-1.455958177097","-1.505958177097","0.000000000000","1.405958177097","1743765875158","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_19","ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743764974750_1284","717","USDCAD","SHORT","1743764975158","CROSS_SYMBOL_STALE","false","false","false","false","REVERSAL","LONG","1743764975158","1743764975637","1743764975765","1.4139600000","1.4142100000","1.4142100000","0.000739709059","0.000184927265","0.000295883624","1.4140250727","1.4145058836","1743764976039","1.4139700000","SL_FIRST","-1.297807548089","-1.317807548089","-1.347807548089","-1.397807548089","0.000000000000","1.297807548089","1743765875158","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_35","ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743765516750_1307","734","GBPUSD","LONG","1743765517087","ELIGIBLE","true","false","false","false","CONTINUATION","LONG","1743765517087","1743765517489","1743765518291","1.3006100000","1.3008100000","1.3008100000","0.001125339336","0.000281334834","0.000450135734","1.3005286652","1.3012601357","1743765632938","1.3005100000","SL_FIRST","-1.066345023170","-1.086345023170","-1.116345023170","-1.166345023170","0.746441516219","1.066345023170","1743766417087","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_35","ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743765516750_1307","734","GBPUSD","LONG","1743765517087","ELIGIBLE","true","false","false","false","REVERSAL","SHORT","1743765517087","1743765517489","1743765518291","1.3006100000","1.3008100000","1.3006100000","0.001125339336","0.000281334834","0.000450135734","1.3008913348","1.3001598643","1743765521413","1.3009000000","SL_FIRST","-1.030800189064","-1.050800189064","-1.080800189064","-1.130800189064","0.000000000000","1.030800189064","1743766417087","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCHF_mh_19","ts15o_cross_fx_lead_lag_r2_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743765637500_1315","738","USDCHF","LONG","1743765637661","ELIGIBLE","true","false","false","true","CONTINUATION","LONG","1743765637661","1743765638031","1743765638465","0.8549600000","0.8552200000","0.8552200000","0.000788666835","0.000197166709","0.000315466734","0.8550228333","0.8555354667","1743765638421","0.8549500000","SL_FIRST","-1.369399539353","-1.389399539353","-1.419399539353","-1.469399539353","0.000000000000","1.369399539353","1743766537661","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCHF_mh_19","ts15o_cross_fx_lead_lag_r2_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743765637500_1315","738","USDCHF","LONG","1743765637661","ELIGIBLE","true","false","false","true","REVERSAL","SHORT","1743765637661","1743765638031","1743765638465","0.8549600000","0.8552200000","0.8549600000","0.000788666835","0.000197166709","0.000315466734","0.8551571667","0.8546445333","1743765638421","0.8552200000","SL_FIRST","-1.318681037895","-1.338681037895","-1.368681037895","-1.418681037895","0.000000000000","1.318681037895","1743766537661","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDJPY_mh_71","ts15o_cross_fx_lead_lag_r2_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743765851500_1326","744","USDJPY","SHORT","1743765851992","TARGET_STALE","false","false","false","false","CONTINUATION","SHORT","1743765851992","1743765852264","1743765852395","146.3710000000","146.3870000000","146.3710000000","0.151131003323","0.037782750831","0.060452401329","146.4087827508","146.3105475987","1743766157783","146.3105475987","TP_FIRST","1.600000000000","1.580000000000","1.550000000000","1.500000000000","1.693894663374","0.899881539917","1743766751992","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDJPY_mh_71","ts15o_cross_fx_lead_lag_r2_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743765851500_1326","744","USDJPY","SHORT","1743765851992","TARGET_STALE","false","false","false","false","REVERSAL","LONG","1743765851992","1743765852264","1743765852395","146.3710000000","146.3870000000","146.3870000000","0.151131003323","0.037782750831","0.060452401329","146.3492172492","146.4474524013","1743765857399","146.3460000000","SL_FIRST","-1.085151268724","-1.105151268724","-1.135151268724","-1.185151268724","0.000000000000","1.085151268724","1743766751992","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_36","ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743766560000_1353","759","GBPUSD","SHORT","1743766560135","ELIGIBLE","true","false","false","false","CONTINUATION","SHORT","1743766560135","1743766560335","1743766561343","1.2985900000","1.2987900000","1.2985900000","0.001122192750","0.000280548188","0.000448877100","1.2988705482","1.2981411229","1743766562446","1.2988900000","SL_FIRST","-1.069335013504","-1.089335013504","-1.119335013504","-1.169335013504","0.000000000000","1.069335013504","1743767460135","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_36","ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743766560000_1353","759","GBPUSD","SHORT","1743766560135","ELIGIBLE","true","false","false","false","REVERSAL","LONG","1743766560135","1743766560335","1743766561343","1.2985900000","1.2987900000","1.2987900000","0.001122192750","0.000280548188","0.000448877100","1.2985094518","1.2992388771","1743766570791","1.2985000000","SL_FIRST","-1.033690513053","-1.053690513053","-1.083690513053","-1.133690513053","0.000000000000","1.033690513053","1743767460135","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_20","ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743766663250_1355","760","USDCAD","LONG","1743766663488","CROSS_SYMBOL_STALE","false","false","false","false","CONTINUATION","LONG","1743766663488","1743766663489","1743766664793","1.4140500000","1.4143000000","1.4143000000","0.000849150116","0.000212287529","0.000339660047","1.4140877125","1.4146396600","1743766663689","1.4140800000","SL_FIRST","-1.036330306118","-1.056330306118","-1.086330306118","-1.136330306118","0.000000000000","1.036330306118","1743767563488","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_20","ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743766663250_1355","760","USDCAD","LONG","1743766663488","CROSS_SYMBOL_STALE","false","false","false","false","REVERSAL","SHORT","1743766663488","1743766663489","1743766664793","1.4140500000","1.4143000000","1.4140500000","0.000849150116","0.000212287529","0.000339660047","1.4142622875","1.4137103400","1743766663689","1.4143300000","SL_FIRST","-1.318965844151","-1.338965844151","-1.368965844151","-1.418965844151","0.000000000000","1.318965844151","1743767563488","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
