candidate_id,folds_positive_lift,folds_observed,min_lift,max_lift
SR-CLEAN-001,5,5,1.5588580467394633,1.8852566198103957
SR-CLEAN-002,2,5,0.923444527736132,1.0520273571079628
SR-DEAD-001,3,5,0.9450892857142859,1.1991040318566453
SR-NOTRADE-001,2,5,0.5805938494167551,1.0901548672566372
SR-REV-001,5,5,1.8448475664111252,2.045818505338078
SR-WHIP-001,0,0,,
