event_id,checkpoint_name,market_cluster_id,causal_cluster_breadth_so_far,usd_strength_count,usd_weakness_count,causal_cluster_coherence_so_far,conflicting_direction_count,final_confirmation_spread_ms,causal_symbol_composition,causal_multi_symbol,final_cluster_breadth
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999587250_1,CONFIRMED_PLUS_500MS,1,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999587250_1,CONFIRMED_PLUS_1000MS,1,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999587250_1,CONFIRMED_PLUS_3000MS,1,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999587250_1,BURST_END,1,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999587250_1,FAILED_SHOCK,1,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999625000_2,CONFIRMED_PLUS_500MS,2,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999625000_2,CONFIRMED_PLUS_1000MS,2,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999625000_2,CONFIRMED_PLUS_3000MS,2,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999625000_2,BURST_END,2,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999661250_3,CONFIRMED_PLUS_500MS,3,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999661250_3,CONFIRMED_PLUS_1000MS,3,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999661250_3,CONFIRMED_PLUS_3000MS,3,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999661250_3,BURST_END,3,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999661250_3,FAILED_SHOCK,3,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999760750_4,CONFIRMED_PLUS_500MS,4,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999760750_4,CONFIRMED_PLUS_1000MS,4,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999760750_4,CONFIRMED_PLUS_3000MS,4,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999760750_4,BURST_END,4,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999760750_4,FAILED_SHOCK,4,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999845250_6,CONFIRMED_PLUS_500MS,5,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999845250_6,CONFIRMED_PLUS_1000MS,5,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999845250_6,CONFIRMED_PLUS_3000MS,5,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999845250_6,BURST_END,5,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999845250_6,FAILED_SHOCK,5,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999845000_5,CONFIRMED_PLUS_500MS,5,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999845000_5,CONFIRMED_PLUS_1000MS,5,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999845000_5,CONFIRMED_PLUS_3000MS,5,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999845000_5,BURST_END,5,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999845000_5,PULLBACK_VALID,5,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1740999845000_5,FAILED_SHOCK,5,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741000198250_7,CONFIRMED_PLUS_500MS,6,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741000198250_7,CONFIRMED_PLUS_1000MS,6,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741000198250_7,CONFIRMED_PLUS_3000MS,6,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741000198250_7,BURST_END,6,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741000198250_7,FAILED_SHOCK,6,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741000392750_8,CONFIRMED_PLUS_500MS,7,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741000392750_8,CONFIRMED_PLUS_1000MS,7,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741000392750_8,CONFIRMED_PLUS_3000MS,7,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741000392750_8,BURST_END,7,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741000392750_8,PULLBACK_VALID,7,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741000392750_8,FAILED_SHOCK,7,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741001029000_9,CONFIRMED_PLUS_500MS,8,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741001029000_9,CONFIRMED_PLUS_1000MS,8,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741001029000_9,CONFIRMED_PLUS_3000MS,8,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741001029000_9,BURST_END,8,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741001029000_9,FAILED_SHOCK,8,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741001732500_10,CONFIRMED_PLUS_500MS,9,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741001732500_10,CONFIRMED_PLUS_1000MS,9,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741001732500_10,CONFIRMED_PLUS_3000MS,9,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741001732500_10,BURST_END,9,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741001732500_10,FAILED_SHOCK,9,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741001791750_11,CONFIRMED_PLUS_500MS,10,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741001791750_11,CONFIRMED_PLUS_1000MS,10,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741001791750_11,CONFIRMED_PLUS_3000MS,10,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741001791750_11,BURST_END,10,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741001791750_11,FAILED_SHOCK,10,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741002078000_12,CONFIRMED_PLUS_500MS,11,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741002078000_12,CONFIRMED_PLUS_1000MS,11,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741002078000_12,CONFIRMED_PLUS_3000MS,11,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741002078000_12,BURST_END,11,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741002078000_12,FAILED_SHOCK,11,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741002364750_13,CONFIRMED_PLUS_500MS,12,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741002364750_13,CONFIRMED_PLUS_1000MS,12,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741002364750_13,CONFIRMED_PLUS_3000MS,12,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741002364750_13,BURST_END,12,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741002364750_13,FAILED_SHOCK,12,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741002365000_14,CONFIRMED_PLUS_500MS,12,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741002365000_14,CONFIRMED_PLUS_1000MS,12,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741002365000_14,CONFIRMED_PLUS_3000MS,12,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741002365000_14,BURST_END,12,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741002365000_14,FAILED_SHOCK,12,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013614250_15,CONFIRMED_PLUS_500MS,13,3,0,3,1.0,0,500,USDJPY,True,3
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013614250_15,CONFIRMED_PLUS_1000MS,13,3,0,3,1.0,0,500,USDJPY,True,3
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013614250_15,CONFIRMED_PLUS_3000MS,13,3,0,3,1.0,0,500,USDJPY,True,3
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013614250_15,BURST_END,13,3,0,3,1.0,0,500,USDJPY,True,3
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013614250_15,PULLBACK_VALID,13,3,0,3,1.0,0,500,USDJPY,True,3
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013614250_15,REACCELERATION,13,3,0,3,1.0,0,500,USDJPY,True,3
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013614500_16,CONFIRMED_PLUS_500MS,13,3,0,3,1.0,0,500,USDJPY,True,3
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013614500_16,CONFIRMED_PLUS_1000MS,13,3,0,3,1.0,0,500,USDJPY,True,3
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013614500_16,CONFIRMED_PLUS_3000MS,13,3,0,3,1.0,0,500,USDJPY,True,3
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013614500_16,BURST_END,13,3,0,3,1.0,0,500,USDJPY,True,3
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013614500_16,FAILED_SHOCK,13,3,0,3,1.0,0,500,USDJPY,True,3
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013614750_17,CONFIRMED_PLUS_500MS,13,3,0,3,1.0,0,500,USDJPY,True,3
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013614750_17,CONFIRMED_PLUS_1000MS,13,3,0,3,1.0,0,500,USDJPY,True,3
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013614750_17,CONFIRMED_PLUS_3000MS,13,3,0,3,1.0,0,500,USDJPY,True,3
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013614750_17,BURST_END,13,3,0,3,1.0,0,500,USDJPY,True,3
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013614750_17,FAILED_SHOCK,13,3,0,3,1.0,0,500,USDJPY,True,3
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013930500_18,CONFIRMED_PLUS_500MS,14,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013930500_18,CONFIRMED_PLUS_1000MS,14,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013930500_18,CONFIRMED_PLUS_3000MS,14,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013930500_18,BURST_END,14,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013930500_18,FAILED_SHOCK,14,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013937500_19,CONFIRMED_PLUS_500MS,15,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013937500_19,CONFIRMED_PLUS_1000MS,15,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013937500_19,CONFIRMED_PLUS_3000MS,15,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013937500_19,BURST_END,15,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741013937500_19,FAILED_SHOCK,15,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014178500_20,CONFIRMED_PLUS_500MS,16,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014178500_20,CONFIRMED_PLUS_1000MS,16,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014178500_20,CONFIRMED_PLUS_3000MS,16,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014178500_20,BURST_END,16,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014178500_20,FAILED_SHOCK,16,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014453500_21,CONFIRMED_PLUS_500MS,17,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014453500_21,CONFIRMED_PLUS_1000MS,17,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014453500_21,CONFIRMED_PLUS_3000MS,17,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014453500_21,BURST_END,17,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014453500_21,FAILED_SHOCK,17,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014606000_22,CONFIRMED_PLUS_500MS,18,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014606000_22,CONFIRMED_PLUS_1000MS,18,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014606000_22,CONFIRMED_PLUS_3000MS,18,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014606000_22,BURST_END,18,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014714500_24,CONFIRMED_PLUS_500MS,19,2,0,2,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014714500_24,CONFIRMED_PLUS_1000MS,19,2,0,2,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014714500_24,CONFIRMED_PLUS_3000MS,19,2,0,2,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014714500_24,BURST_END,19,2,0,2,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014714500_24,FAILED_SHOCK,19,2,0,2,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014714250_23,CONFIRMED_PLUS_500MS,19,2,0,2,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014714250_23,CONFIRMED_PLUS_1000MS,19,2,0,2,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014714250_23,CONFIRMED_PLUS_3000MS,19,2,0,2,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014714250_23,BURST_END,19,2,0,2,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014714250_23,PULLBACK_VALID,19,2,0,2,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014714250_23,REACCELERATION,19,2,0,2,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014782000_25,CONFIRMED_PLUS_500MS,20,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014782000_25,CONFIRMED_PLUS_1000MS,20,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014782000_25,CONFIRMED_PLUS_3000MS,20,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014782000_25,BURST_END,20,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014782000_25,PULLBACK_VALID,20,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014782000_25,FAILED_SHOCK,20,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014791750_26,CONFIRMED_PLUS_500MS,21,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014791750_26,CONFIRMED_PLUS_1000MS,21,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014791750_26,CONFIRMED_PLUS_3000MS,21,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014791750_26,BURST_END,21,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014791750_26,FAILED_SHOCK,21,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014870250_27,CONFIRMED_PLUS_500MS,22,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014870250_27,CONFIRMED_PLUS_1000MS,22,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014870250_27,CONFIRMED_PLUS_3000MS,22,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014870250_27,BURST_END,22,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014870250_27,FAILED_SHOCK,22,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015012750_28,CONFIRMED_PLUS_500MS,23,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015012750_28,CONFIRMED_PLUS_1000MS,23,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015012750_28,CONFIRMED_PLUS_3000MS,23,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015012750_28,BURST_END,23,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015012750_28,FAILED_SHOCK,23,1,1,0,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015032750_29,CONFIRMED_PLUS_500MS,24,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015032750_29,CONFIRMED_PLUS_1000MS,24,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015032750_29,CONFIRMED_PLUS_3000MS,24,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015032750_29,BURST_END,24,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015032750_29,PULLBACK_VALID,24,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015032750_29,REACCELERATION,24,1,0,1,1.0,0,0,USDJPY,False,1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015137500_30,CONFIRMED_PLUS_500MS,25,2,0,2,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015137500_30,CONFIRMED_PLUS_1000MS,25,2,0,2,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015137500_30,CONFIRMED_PLUS_3000MS,25,2,0,2,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015137500_30,BURST_END,25,2,0,2,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015137500_30,PULLBACK_VALID,25,2,0,2,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015137500_30,REACCELERATION,25,2,0,2,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015137750_31,CONFIRMED_PLUS_500MS,25,2,0,2,1.0,0,250,USDJPY,True,2
