run_id,reason,count
"full2025_k_one_symbol_mode2","candidate_invalid_spread_guard","2562"
"full2025_k_one_symbol_mode2","candidate_invalid_invalid_stop_distance","406"
"full2025_k_one_symbol_mode2","stale_child_flip_not_reused","1"
"full2025_k_one_symbol_mode2","symbol_position_cap","1"
"full2025_k_one_symbol_mode2","portfolio_not_selected","1"
