Mode,Period,From,To,Magic,Ini,Set,ClosedTrades,WinRate,AvgWinR,AvgLossR,ExpectancyR,PF,MaxDD_R,MaxConsecutiveLosses,LongTrades,ShortTrades,LongExpectancyR,ShortExpectancyR,TotalProfitR,RejectedCandidates,RiskGuardRejectedCandidates,LiveEntries,LiveOrderFailed,LiveTrackingFailed,LiveSLTPInvalid,LiveLotInvalid,PeriodClass
C_SHORT_MODE,2026q1,2026.01.01,2026.03.30,2026052301,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_NWave_Scalper-live-smoke-c_short_mode-2026q1-usdjpy.ini,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\presets\ExpectedValue_NWave_Scalper-live-smoke-c_short_mode-2026q1-usdjpy.set,36,41.666666666666664,1.478979593755185,-1.0238761489832178,0.018980410491116886,1.0317790844024568,5.132775364827758,5,0,36,0.0,0.018980410491116886,0.683295,854,34,36,0,0,0,0,year
C_SHORT_MODE,2025q4,2025.10.01,2025.12.31,2026052302,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_NWave_Scalper-live-smoke-c_short_mode-2025q4-usdjpy.ini,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\presets\ExpectedValue_NWave_Scalper-live-smoke-c_short_mode-2025q4-usdjpy.set,41,41.46341463414634,1.5094777478616344,-1.0182405766871594,0.029837753003803813,1.0500597100677374,11.224032713883812,7,0,41,0.0,0.029837753003803813,1.223348,881,35,41,0,0,0,0,quarter
C_SHORT_MODE,2025,2025.01.01,2025.12.31,2026052303,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_NWave_Scalper-live-smoke-c_short_mode-2025-usdjpy.ini,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\presets\ExpectedValue_NWave_Scalper-live-smoke-c_short_mode-2025-usdjpy.set,99,42.42424242424242,1.4989767484818661,-1.0409444188167287,0.03659789458267517,1.0610645132690453,15.913440409937706,7,0,99,0.0,0.03659789458267517,3.623192,3749,159,99,0,0,0,0,year
J_SHORT_MODE,2026q1,2026.01.01,2026.03.30,2026052304,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_NWave_Scalper-live-smoke-j_short_mode-2026q1-usdjpy.ini,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\presets\ExpectedValue_NWave_Scalper-live-smoke-j_short_mode-2026q1-usdjpy.set,29,44.827586206896555,1.470993284962461,-1.0221552143935568,0.09546307842120992,1.1692764730854495,5.542246452688245,5,0,29,0.0,0.09546307842120992,2.768429,861,2,29,0,0,0,0,year
J_SHORT_MODE,2025q4,2025.10.01,2025.12.31,2026052305,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_NWave_Scalper-live-smoke-j_short_mode-2025q4-usdjpy.ini,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\presets\ExpectedValue_NWave_Scalper-live-smoke-j_short_mode-2025q4-usdjpy.set,39,46.15384615384615,1.5106114419454648,-1.0211728537593632,0.14734297502748062,1.2679634036638283,9.177654108144496,9,0,39,0.0,0.14734297502748062,5.746376,883,1,39,0,0,0,0,quarter
J_SHORT_MODE,2025,2025.01.01,2025.12.31,2026052306,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_NWave_Scalper-live-smoke-j_short_mode-2025-usdjpy.ini,C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\presets\ExpectedValue_NWave_Scalper-live-smoke-j_short_mode-2025-usdjpy.set,113,48.67256637168141,1.5012191325405164,-1.0394105920717738,0.1971790968988105,1.3695933810206755,10.095924904837535,9,0,113,0.0,0.1971790968988105,22.281238,3734,10,113,0,0,0,0,year
