period_id,variant,symbol,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,structure_target_exits,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,m15score_m5req,EURJPY,6,1,0.16666666666666666,-43.81,30.75,-74.56,0.4124195278969957,-1.9214000000000004,-0.3202333333333334,0.4040877089600843,60.09,0.6009,-0.7290730570810451,2,0.3333333333333333,1,0.16666666666666666,3,0.5,0,0.4277,0.6292000000000001,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
full2025_validation,m15score_m5req,EURUSD,1,0,0.0,-8.7,0,-8.7,0.0,-0.364,-0.364,0.0,8.7,0.087,-1.0,0,0.0,0,0.0,1,1.0,0,0.2845,0.4728,0.0,0.0,0.0,0.0,0.0
full2025_validation,m15score_m5req,GBPJPY,1,0,0.0,-12.82,0,-12.82,0.0,-0.5789,-0.5789,0.0,12.82,0.12819999999999998,-1.0,0,0.0,0,0.0,1,1.0,0,0.3982,0.634,0.0,0.0,0.0,0.0,0.0
full2025_validation,m15score_m5req,USDJPY,10,3,0.3,-4.909999999999997,67.15,-72.06,0.9318623369414377,-0.19829999999999992,-0.019829999999999993,0.9328615926327195,38.66,0.38659999999999994,-0.12700465597516805,0,0.0,2,0.2,8,0.8,0,0.6922400000000001,0.6424400000000001,0.6,0.5,0.2,0.1,0.0
full2025_validation,m5accept,EURJPY,6,2,0.3333333333333333,11.020000000000003,62.34,-51.31999999999999,1.2147310989867501,0.387,0.0645,1.1746074715755277,36.61,0.3661,0.3010106528270965,1,0.16666666666666666,2,0.3333333333333333,3,0.5,0,0.5836,0.4768666666666667,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
full2025_validation,m5accept,USDJPY,4,1,0.25,-20.4,3.76,-24.16,0.15562913907284767,-0.8666,-0.21665,0.14972527472527472,20.4,0.20399999999999996,-1.0,0,0.0,0,0.0,4,1.0,0,0.46597500000000003,0.61735,0.5,0.25,0.0,0.0,0.0
full2025_validation,m5diag,AUDJPY,15,6,0.4,11.519999999999992,134.76999999999998,-123.25,1.093468559837728,0.6526999999999998,0.04351333333333332,1.1199110817166371,46.28,0.4628,0.24891961970613638,2,0.13333333333333333,4,0.26666666666666666,9,0.6,0,0.6967200000000001,0.6147400000000001,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.26666666666666666,0.0
full2025_validation,m5diag,EURJPY,27,7,0.25925925925925924,-81.27999999999999,175.51999999999998,-256.8,0.6834890965732087,-3.567300000000001,-0.13212222222222225,0.6859328778701226,152.48,1.5248,-0.5330535152151101,4,0.14814814814814814,5,0.18518518518518517,18,0.6666666666666666,0,0.6016259259259259,0.578048148148148,0.48148148148148145,0.37037037037037035,0.25925925925925924,0.14814814814814814,0.0
full2025_validation,m5diag,EURUSD,44,9,0.20454545454545456,-292.12,143.26000000000002,-435.37999999999994,0.3290458909458405,-13.063699999999999,-0.2969022727272727,0.3289723754635765,301.12,3.0112,-0.9701115834218916,5,0.11363636363636363,4,0.09090909090909091,35,0.7954545454545454,0,0.49610454545454535,0.5924159090909091,0.38636363636363635,0.20454545454545456,0.18181818181818182,0.06818181818181818,0.0
full2025_validation,m5diag,GBPJPY,23,8,0.34782608695652173,8.399999999999999,160.48,-152.07999999999998,1.055234087322462,0.8679999999999999,0.0377391304347826,1.1316927371758887,73.23,0.7323000000000001,0.11470708725931993,1,0.043478260869565216,5,0.21739130434782608,17,0.7391304347826086,0,0.7437956521739129,0.5020695652173913,0.6521739130434783,0.43478260869565216,0.391304347826087,0.21739130434782608,0.0
full2025_validation,m5diag,GBPUSD,25,3,0.12,-204.76,64.9,-269.66,0.24067344062894014,-9.3618,-0.374472,0.23550931748027892,204.76,2.0475999999999996,-1.0,4,0.16,2,0.08,19,0.76,0,0.51998,0.6232479999999999,0.44,0.32,0.2,0.08,0.0
full2025_validation,m5diag,USDJPY,184,44,0.2391304347826087,-586.6500000000002,968.4999999999997,-1555.1499999999999,0.6227695077645241,-25.84859999999999,-0.1404815217391304,0.6239749671596717,621.7200000000001,6.217200000000001,-0.9435919706620345,17,0.09239130434782608,29,0.15760869565217392,138,0.75,0,0.604566847826087,0.5608668478260871,0.5108695652173914,0.30978260869565216,0.2391304347826087,0.11956521739130435,0.005434782608695652
full2025_validation,m5req,EURJPY,6,1,0.16666666666666666,-43.81,30.75,-74.56,0.4124195278969957,-1.9214000000000004,-0.3202333333333334,0.4040877089600843,60.09,0.6009,-0.7290730570810451,2,0.3333333333333333,1,0.16666666666666666,3,0.5,0,0.4277,0.6292000000000001,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
full2025_validation,m5req,EURUSD,1,0,0.0,-8.7,0,-8.7,0.0,-0.364,-0.364,0.0,8.7,0.087,-1.0,0,0.0,0,0.0,1,1.0,0,0.2845,0.4728,0.0,0.0,0.0,0.0,0.0
full2025_validation,m5req,GBPJPY,1,0,0.0,-12.82,0,-12.82,0.0,-0.5789,-0.5789,0.0,12.82,0.12819999999999998,-1.0,0,0.0,0,0.0,1,1.0,0,0.3982,0.634,0.0,0.0,0.0,0.0,0.0
full2025_validation,m5req,USDJPY,10,3,0.3,-4.909999999999997,67.15,-72.06,0.9318623369414377,-0.19829999999999992,-0.019829999999999993,0.9328615926327195,38.66,0.38659999999999994,-0.12700465597516805,0,0.0,2,0.2,8,0.8,0,0.6922400000000001,0.6424400000000001,0.6,0.5,0.2,0.1,0.0
full2025_validation,m5score,AUDJPY,15,6,0.4,11.519999999999992,134.76999999999998,-123.25,1.093468559837728,0.6526999999999998,0.04351333333333332,1.1199110817166371,46.28,0.4628,0.24891961970613638,2,0.13333333333333333,4,0.26666666666666666,9,0.6,0,0.6967200000000001,0.6147400000000001,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.26666666666666666,0.0
full2025_validation,m5score,EURJPY,27,7,0.25925925925925924,-81.27999999999999,175.51999999999998,-256.8,0.6834890965732087,-3.567300000000001,-0.13212222222222225,0.6859328778701226,152.48,1.5248,-0.5330535152151101,4,0.14814814814814814,5,0.18518518518518517,18,0.6666666666666666,0,0.6016259259259259,0.578048148148148,0.48148148148148145,0.37037037037037035,0.25925925925925924,0.14814814814814814,0.0
full2025_validation,m5score,EURUSD,44,9,0.20454545454545456,-292.12,143.26000000000002,-435.37999999999994,0.3290458909458405,-13.063699999999999,-0.2969022727272727,0.3289723754635765,301.12,3.0112,-0.9701115834218916,5,0.11363636363636363,4,0.09090909090909091,35,0.7954545454545454,0,0.49610454545454535,0.5924159090909091,0.38636363636363635,0.20454545454545456,0.18181818181818182,0.06818181818181818,0.0
full2025_validation,m5score,GBPJPY,23,8,0.34782608695652173,8.399999999999999,160.48,-152.07999999999998,1.055234087322462,0.8679999999999999,0.0377391304347826,1.1316927371758887,73.23,0.7323000000000001,0.11470708725931993,1,0.043478260869565216,5,0.21739130434782608,17,0.7391304347826086,0,0.7437956521739129,0.5020695652173913,0.6521739130434783,0.43478260869565216,0.391304347826087,0.21739130434782608,0.0
full2025_validation,m5score,GBPUSD,25,3,0.12,-204.76,64.9,-269.66,0.24067344062894014,-9.3618,-0.374472,0.23550931748027892,204.76,2.0475999999999996,-1.0,4,0.16,2,0.08,19,0.76,0,0.51998,0.6232479999999999,0.44,0.32,0.2,0.08,0.0
full2025_validation,m5score,USDJPY,184,44,0.2391304347826087,-586.6500000000002,968.4999999999997,-1555.1499999999999,0.6227695077645241,-25.84859999999999,-0.1404815217391304,0.6239749671596717,621.7200000000001,6.217200000000001,-0.9435919706620345,17,0.09239130434782608,29,0.15760869565217392,138,0.75,0,0.604566847826087,0.5608668478260871,0.5108695652173914,0.30978260869565216,0.2391304347826087,0.11956521739130435,0.005434782608695652
full2025_validation,nosess,AUDJPY,15,6,0.4,12.399999999999988,134.76999999999998,-122.36999999999999,1.1013320258233226,0.6526999999999998,0.04351333333333332,1.1199110817166371,46.28,0.4628,0.26793431287813285,2,0.13333333333333333,4,0.26666666666666666,9,0.6,0,0.6967200000000001,0.6147400000000001,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.26666666666666666,0.0
full2025_validation,nosess,EURJPY,28,8,0.2857142857142857,-79.99,176.81,-256.8,0.6885124610591901,-3.5110000000000006,-0.12539285714285717,0.6908895619101283,151.19,1.5119,-0.5290693828956942,4,0.14285714285714285,5,0.17857142857142858,19,0.6785714285714286,0,0.6046178571428571,0.5617642857142856,0.5,0.35714285714285715,0.25,0.14285714285714285,0.0
full2025_validation,nosess,EURUSD,46,9,0.1956521739130435,-309.84,143.26000000000002,-453.0999999999999,0.31617744427278754,-13.7994,-0.2999869565217391,0.3169932537777361,318.84,3.1883999999999997,-0.9717726759503199,5,0.10869565217391304,4,0.08695652173913043,37,0.8043478260869565,0,0.4817847826086956,0.5842608695652174,0.3695652173913043,0.1956521739130435,0.17391304347826086,0.06521739130434782,0.0
full2025_validation,nosess,GBPJPY,23,8,0.34782608695652173,9.079999999999998,160.48,-151.4,1.0599735799207397,0.8679999999999999,0.0377391304347826,1.1316927371758887,72.55000000000001,0.7255000000000001,0.12515506547208818,1,0.043478260869565216,5,0.21739130434782608,17,0.7391304347826086,0,0.7437956521739129,0.5020695652173913,0.6521739130434783,0.43478260869565216,0.391304347826087,0.21739130434782608,0.0
full2025_validation,nosess,GBPUSD,28,4,0.14285714285714285,-197.79000000000002,93.34,-291.13000000000005,0.3206127846666437,-9.0326,-0.3225928571428572,0.31668532695857415,197.79000000000002,1.9779000000000002,-1.0,4,0.14285714285714285,3,0.10714285714285714,21,0.75,0,0.5326642857142857,0.5982142857142857,0.42857142857142855,0.32142857142857145,0.21428571428571427,0.10714285714285714,0.0
full2025_validation,nosess,USDJPY,184,44,0.2391304347826087,-585.0200000000002,968.4999999999997,-1553.5199999999998,0.6234229362995004,-25.84859999999999,-0.1404815217391304,0.6239749671596717,620.0900000000001,6.200900000000002,-0.9434436936573725,17,0.09239130434782608,29,0.15760869565217392,138,0.75,0,0.604566847826087,0.5608668478260871,0.5108695652173914,0.30978260869565216,0.2391304347826087,0.11956521739130435,0.005434782608695652
full2025_validation,nosess_m5req,AUDJPY,1,1,1.0,27.57,27.57,0,inf,1.307,1.307,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,1.307,0.8418,1.0,1.0,1.0,1.0,0.0
full2025_validation,nosess_m5req,EURJPY,7,1,0.14285714285714285,-57.53,30.75,-88.28,0.3483235160851835,-2.6013000000000006,-0.3716142857142858,0.3337175349623482,73.76,0.7376,-0.7799620390455531,2,0.2857142857142857,1,0.14285714285714285,4,0.5714285714285714,0,0.4610857142857143,0.6722999999999999,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0
full2025_validation,nosess_m5req,EURUSD,3,0,0.0,-26.299999999999997,0,-26.299999999999997,0.0,-1.1099999999999999,-0.36999999999999994,0.0,26.299999999999997,0.26299999999999996,-1.0,0,0.0,0,0.0,3,1.0,0,0.5212333333333333,0.4683,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
full2025_validation,nosess_m5req,GBPJPY,1,0,0.0,-24.74,0,-24.74,0.0,-1.0196,-1.0196,0.0,24.74,0.24739999999999995,-1.0,1,1.0,0,0.0,0,0.0,0,0.7847,1.0196,1.0,0.0,0.0,0.0,0.0
full2025_validation,nosess_m5req,GBPUSD,1,1,1.0,29.7,29.7,0,inf,1.3043,1.3043,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,1.3043,0.502,1.0,1.0,1.0,1.0,0.0
full2025_validation,nosess_m5req,USDJPY,14,4,0.2857142857142857,-22.70999999999999,77.53,-100.24,0.7734437350359139,-0.9376000000000001,-0.06697142857142858,0.7737888438525382,58.419999999999995,0.5841999999999999,-0.388736733995207,0,0.0,2,0.14285714285714285,12,0.8571428571428571,0,0.6318,0.6086857142857144,0.5,0.42857142857142855,0.14285714285714285,0.07142857142857142,0.0
full2025_validation,nosess_m5score,AUDJPY,15,6,0.4,12.399999999999988,134.76999999999998,-122.36999999999999,1.1013320258233226,0.6526999999999998,0.04351333333333332,1.1199110817166371,46.28,0.4628,0.26793431287813285,2,0.13333333333333333,4,0.26666666666666666,9,0.6,0,0.6967200000000001,0.6147400000000001,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.26666666666666666,0.0
full2025_validation,nosess_m5score,EURJPY,28,8,0.2857142857142857,-79.99,176.81,-256.8,0.6885124610591901,-3.5110000000000006,-0.12539285714285717,0.6908895619101283,151.19,1.5119,-0.5290693828956942,4,0.14285714285714285,5,0.17857142857142858,19,0.6785714285714286,0,0.6046178571428571,0.5617642857142856,0.5,0.35714285714285715,0.25,0.14285714285714285,0.0
full2025_validation,nosess_m5score,EURUSD,46,9,0.1956521739130435,-309.84,143.26000000000002,-453.0999999999999,0.31617744427278754,-13.7994,-0.2999869565217391,0.3169932537777361,318.84,3.1883999999999997,-0.9717726759503199,5,0.10869565217391304,4,0.08695652173913043,37,0.8043478260869565,0,0.4817847826086956,0.5842608695652174,0.3695652173913043,0.1956521739130435,0.17391304347826086,0.06521739130434782,0.0
full2025_validation,nosess_m5score,GBPJPY,23,8,0.34782608695652173,9.079999999999998,160.48,-151.4,1.0599735799207397,0.8679999999999999,0.0377391304347826,1.1316927371758887,72.55000000000001,0.7255000000000001,0.12515506547208818,1,0.043478260869565216,5,0.21739130434782608,17,0.7391304347826086,0,0.7437956521739129,0.5020695652173913,0.6521739130434783,0.43478260869565216,0.391304347826087,0.21739130434782608,0.0
full2025_validation,nosess_m5score,GBPUSD,28,4,0.14285714285714285,-197.79000000000002,93.34,-291.13000000000005,0.3206127846666437,-9.0326,-0.3225928571428572,0.31668532695857415,197.79000000000002,1.9779000000000002,-1.0,4,0.14285714285714285,3,0.10714285714285714,21,0.75,0,0.5326642857142857,0.5982142857142857,0.42857142857142855,0.32142857142857145,0.21428571428571427,0.10714285714285714,0.0
full2025_validation,nosess_m5score,USDJPY,184,44,0.2391304347826087,-585.0200000000002,968.4999999999997,-1553.5199999999998,0.6234229362995004,-25.84859999999999,-0.1404815217391304,0.6239749671596717,620.0900000000001,6.200900000000002,-0.9434436936573725,17,0.09239130434782608,29,0.15760869565217392,138,0.75,0,0.604566847826087,0.5608668478260871,0.5108695652173914,0.30978260869565216,0.2391304347826087,0.11956521739130435,0.005434782608695652
q1_quick,base,AUDJPY,4,1,0.25,-12.08,17.56,-29.64,0.592442645074224,-0.449,-0.11225,0.6320878400524418,23.47,0.23469999999999996,-0.5146996165317427,0,0.0,0,0.0,4,1.0,0,0.47325,0.47629999999999995,0.25,0.25,0.0,0.0,0.0
q1_quick,base,EURJPY,11,4,0.36363636363636365,26.239999999999995,118.92999999999999,-92.69,1.2830941849174669,1.1832000000000003,0.10756363636363639,1.2928350451676773,34.8,0.348,0.754022988505747,1,0.09090909090909091,4,0.36363636363636365,6,0.5454545454545454,0,0.7765454545454545,0.5392454545454546,0.6363636363636364,0.45454545454545453,0.45454545454545453,0.2727272727272727,0.0
q1_quick,base,EURUSD,11,1,0.09090909090909091,-151.43000000000004,3.15,-154.58,0.020377797903997928,-6.492100000000001,-0.5901909090909091,0.01957201322923116,151.43000000000004,1.5143000000000004,-1.0,3,0.2727272727272727,0,0.0,8,0.7272727272727273,0,0.2935454545454546,0.7149090909090909,0.2727272727272727,0.0,0.0,0.0,0.0
q1_quick,base,GBPJPY,14,4,0.2857142857142857,-27.450000000000003,69.50999999999999,-96.96000000000001,0.7168935643564355,-1.0239,-0.07313571428571429,0.7553755733944955,73.23,0.7323000000000001,-0.37484637443670626,1,0.07142857142857142,2,0.14285714285714285,11,0.7857142857142857,0,0.6988857142857142,0.48745000000000005,0.6428571428571429,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.0
q1_quick,base,GBPUSD,6,1,0.16666666666666666,-69.74000000000001,6.18,-75.92,0.08140147523709167,-3.0084,-0.5014,0.08224527150701648,69.74000000000001,0.6974000000000001,-1.0,2,0.3333333333333333,0,0.0,4,0.6666666666666666,0,0.23606666666666665,0.6596000000000001,0.16666666666666666,0.0,0.0,0.0,0.0
q1_quick,base,USDJPY,61,15,0.2459016393442623,-327.43999999999994,256.71999999999997,-584.1599999999999,0.43946863872911535,-13.932400000000005,-0.22840000000000008,0.4394189953125313,341.31999999999994,3.4132,-0.9593343489980077,9,0.14754098360655737,7,0.11475409836065574,45,0.7377049180327869,0,0.5875852459016394,0.573709836065574,0.5081967213114754,0.3114754098360656,0.19672131147540983,0.09836065573770492,0.0
q1_quick,m15light_m5score,EURJPY,2,1,0.5,8.169999999999998,33.16,-24.99,1.3269307723089234,0.2962,0.1481,1.294931793288858,24.99,0.24989999999999998,0.32693077230892353,1,0.5,1,0.5,0,0.0,0,0.85965,0.5491,0.5,0.5,0.5,0.5,0.0
q1_quick,m15light_m5score,EURUSD,1,1,1.0,32.68,32.68,0,inf,1.303,1.303,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,1.303,0.553,1.0,1.0,1.0,1.0,0.0
q1_quick,m15light_m5score,GBPJPY,4,1,0.25,-24.560000000000002,11.0,-35.56,0.3093363329583802,-1.0267000000000002,-0.25667500000000004,0.31227811641771047,26.16,0.2616,-0.9388379204892967,0,0.0,0,0.0,4,1.0,0,0.396575,0.52325,0.5,0.0,0.0,0.0,0.0
q1_quick,m15light_m5score,USDJPY,11,3,0.2727272727272727,8.280000000000001,97.13,-88.85000000000001,1.0931907709622959,0.2774000000000003,0.025218181818181848,1.076315717076123,70.59,0.7059,0.11729706757331068,1,0.09090909090909091,3,0.2727272727272727,7,0.6363636363636364,0,0.8168181818181818,0.548490909090909,0.6363636363636364,0.6363636363636364,0.36363636363636365,0.18181818181818182,0.0
q1_quick,m15score_m5req,USDJPY,3,0,0.0,-17.83,0,-17.83,0.0,-0.7354,-0.24513333333333334,0.0,17.83,0.1783,-1.0,0,0.0,0,0.0,3,1.0,0,0.43556666666666666,0.3376666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
q1_quick,m5accept,EURJPY,1,1,1.0,30.89,30.89,0,inf,1.3005,1.3005,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,1.3005,0.0939,1.0,1.0,1.0,1.0,0.0
q1_quick,m5accept,USDJPY,2,0,0.0,-15.08,0,-15.08,0.0,-0.6192,-0.3096,0.0,15.08,0.1508,-1.0,0,0.0,0,0.0,2,1.0,0,0.16885,0.3206,0.0,0.0,0.0,0.0,0.0
q1_quick,m5diag,AUDJPY,4,1,0.25,-12.08,17.56,-29.64,0.592442645074224,-0.449,-0.11225,0.6320878400524418,23.47,0.23469999999999996,-0.5146996165317427,0,0.0,0,0.0,4,1.0,0,0.47325,0.47629999999999995,0.25,0.25,0.0,0.0,0.0
q1_quick,m5diag,EURJPY,11,4,0.36363636363636365,26.239999999999995,118.92999999999999,-92.69,1.2830941849174669,1.1832000000000003,0.10756363636363639,1.2928350451676773,34.8,0.348,0.754022988505747,1,0.09090909090909091,4,0.36363636363636365,6,0.5454545454545454,0,0.7765454545454545,0.5392454545454546,0.6363636363636364,0.45454545454545453,0.45454545454545453,0.2727272727272727,0.0
q1_quick,m5diag,EURUSD,11,1,0.09090909090909091,-151.43000000000004,3.15,-154.58,0.020377797903997928,-6.492100000000001,-0.5901909090909091,0.01957201322923116,151.43000000000004,1.5143000000000004,-1.0,3,0.2727272727272727,0,0.0,8,0.7272727272727273,0,0.2935454545454546,0.7149090909090909,0.2727272727272727,0.0,0.0,0.0,0.0
q1_quick,m5diag,GBPJPY,14,4,0.2857142857142857,-27.450000000000003,69.50999999999999,-96.96000000000001,0.7168935643564355,-1.0239,-0.07313571428571429,0.7553755733944955,73.23,0.7323000000000001,-0.37484637443670626,1,0.07142857142857142,2,0.14285714285714285,11,0.7857142857142857,0,0.6988857142857142,0.48745000000000005,0.6428571428571429,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.0
q1_quick,m5diag,GBPUSD,6,1,0.16666666666666666,-69.74000000000001,6.18,-75.92,0.08140147523709167,-3.0084,-0.5014,0.08224527150701648,69.74000000000001,0.6974000000000001,-1.0,2,0.3333333333333333,0,0.0,4,0.6666666666666666,0,0.23606666666666665,0.6596000000000001,0.16666666666666666,0.0,0.0,0.0,0.0
q1_quick,m5diag,USDJPY,61,15,0.2459016393442623,-327.43999999999994,256.71999999999997,-584.1599999999999,0.43946863872911535,-13.932400000000005,-0.22840000000000008,0.4394189953125313,341.31999999999994,3.4132,-0.9593343489980077,9,0.14754098360655737,7,0.11475409836065574,45,0.7377049180327869,0,0.5875852459016394,0.573709836065574,0.5081967213114754,0.3114754098360656,0.19672131147540983,0.09836065573770492,0.0
q1_quick,m5req,USDJPY,3,0,0.0,-17.83,0,-17.83,0.0,-0.7354,-0.24513333333333334,0.0,17.83,0.1783,-1.0,0,0.0,0,0.0,3,1.0,0,0.43556666666666666,0.3376666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
q1_quick,m5score,AUDJPY,4,1,0.25,-12.08,17.56,-29.64,0.592442645074224,-0.449,-0.11225,0.6320878400524418,23.47,0.23469999999999996,-0.5146996165317427,0,0.0,0,0.0,4,1.0,0,0.47325,0.47629999999999995,0.25,0.25,0.0,0.0,0.0
q1_quick,m5score,EURJPY,11,4,0.36363636363636365,26.239999999999995,118.92999999999999,-92.69,1.2830941849174669,1.1832000000000003,0.10756363636363639,1.2928350451676773,34.8,0.348,0.754022988505747,1,0.09090909090909091,4,0.36363636363636365,6,0.5454545454545454,0,0.7765454545454545,0.5392454545454546,0.6363636363636364,0.45454545454545453,0.45454545454545453,0.2727272727272727,0.0
q1_quick,m5score,EURUSD,11,1,0.09090909090909091,-151.43000000000004,3.15,-154.58,0.020377797903997928,-6.492100000000001,-0.5901909090909091,0.01957201322923116,151.43000000000004,1.5143000000000004,-1.0,3,0.2727272727272727,0,0.0,8,0.7272727272727273,0,0.2935454545454546,0.7149090909090909,0.2727272727272727,0.0,0.0,0.0,0.0
q1_quick,m5score,GBPJPY,14,4,0.2857142857142857,-27.450000000000003,69.50999999999999,-96.96000000000001,0.7168935643564355,-1.0239,-0.07313571428571429,0.7553755733944955,73.23,0.7323000000000001,-0.37484637443670626,1,0.07142857142857142,2,0.14285714285714285,11,0.7857142857142857,0,0.6988857142857142,0.48745000000000005,0.6428571428571429,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.0
q1_quick,m5score,GBPUSD,6,1,0.16666666666666666,-69.74000000000001,6.18,-75.92,0.08140147523709167,-3.0084,-0.5014,0.08224527150701648,69.74000000000001,0.6974000000000001,-1.0,2,0.3333333333333333,0,0.0,4,0.6666666666666666,0,0.23606666666666665,0.6596000000000001,0.16666666666666666,0.0,0.0,0.0,0.0
q1_quick,m5score,USDJPY,61,15,0.2459016393442623,-327.43999999999994,256.71999999999997,-584.1599999999999,0.43946863872911535,-13.932400000000005,-0.22840000000000008,0.4394189953125313,341.31999999999994,3.4132,-0.9593343489980077,9,0.14754098360655737,7,0.11475409836065574,45,0.7377049180327869,0,0.5875852459016394,0.573709836065574,0.5081967213114754,0.3114754098360656,0.19672131147540983,0.09836065573770492,0.0
