period_id,scenario_key,variant,time_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,structure_target_exits,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
q1_quick,all,m15light_m5score,60-90,3,1,0.3333333333333333,20.47,31.79,-11.32,2.808303886925795,0.8411,0.28036666666666665,2.821351234300563,11.32,0.1132,1.8083038869257948,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0,0.9071333333333332,0.5372333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0
q1_quick,all,m15light_m5score,90-120,1,0,0.0,-5.91,0,-5.91,0.0,-0.2521,-0.2521,0.0,5.91,0.05910000000000001,-1.0,0,0.0,0,0.0,1,1.0,0,0.4145,0.2521,0.0,0.0,0.0,0.0,0.0
q1_quick,all,m15score_m5req,0-30,2,0,0.0,-14.61,0,-14.61,0.0,-0.6037,-0.30185,0.0,14.61,0.14609999999999998,-1.0,0,0.0,0,0.0,2,1.0,0,0.2512,0.31435,0.0,0.0,0.0,0.0,0.0
q1_quick,all,m15score_m5req,30-60,1,0,0.0,-3.22,0,-3.22,0.0,-0.1317,-0.1317,0.0,3.22,0.0322,-1.0,0,0.0,0,0.0,1,1.0,0,0.8043,0.3843,1.0,1.0,0.0,0.0,0.0
q1_quick,all,m5accept,0-30,1,0,0.0,-9.18,0,-9.18,0.0,-0.3811,-0.3811,0.0,9.18,0.09179999999999999,-1.0,0,0.0,0,0.0,1,1.0,0,0.125,0.3872,0.0,0.0,0.0,0.0,0.0
q1_quick,all,m5accept,30-60,1,1,1.0,30.89,30.89,0,inf,1.3005,1.3005,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,1.3005,0.0939,1.0,1.0,1.0,1.0,0.0
q1_quick,all,m5accept,60-90,1,0,0.0,-5.9,0,-5.9,0.0,-0.2381,-0.2381,0.0,5.9,0.059000000000000004,-1.0,0,0.0,0,0.0,1,1.0,0,0.2127,0.254,0.0,0.0,0.0,0.0,0.0
q1_quick,all,m5diag,0-30,90,23,0.25555555555555554,-478.00999999999965,381.32000000000005,-859.33,0.44374105407701353,-20.152899999999995,-0.22392111111111107,0.45106162751106565,491.88999999999965,4.918899999999996,-0.971782309052837,13,0.14444444444444443,10,0.1111111111111111,67,0.7444444444444445,0,0.550521111111111,0.5673077777777779,0.4666666666666667,0.25555555555555554,0.2111111111111111,0.1,0.0
q1_quick,all,m5diag,30-60,13,2,0.15384615384615385,-88.89,58.94,-147.83,0.39870121085030097,-3.7244,-0.2864923076923077,0.41246253352263756,118.44,1.1844000000000001,-0.7505065856129686,3,0.23076923076923078,2,0.15384615384615385,8,0.6153846153846154,0,0.6688615384615384,0.6318923076923078,0.6153846153846154,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.0
q1_quick,all,m5diag,60-90,2,1,0.5,28.49,31.79,-3.3,9.633333333333333,1.164,0.582,9.38012958963283,3.3000000000000007,0.03300000000000001,8.633333333333331,0,0.0,1,0.5,1,0.5,0,1.14915,0.55265,1.0,1.0,0.5,0.5,0.0
q1_quick,all,m5diag,90-120,2,0,0.0,-23.490000000000002,0,-23.490000000000002,0.0,-1.0093,-0.50465,0.0,23.490000000000002,0.23490000000000005,-1.0,0,0.0,0,0.0,2,1.0,0,0.08355,0.5507500000000001,0.0,0.0,0.0,0.0,0.0
q1_quick,all,m5req,0-30,2,0,0.0,-14.61,0,-14.61,0.0,-0.6037,-0.30185,0.0,14.61,0.14609999999999998,-1.0,0,0.0,0,0.0,2,1.0,0,0.2512,0.31435,0.0,0.0,0.0,0.0,0.0
q1_quick,all,m5req,30-60,1,0,0.0,-3.22,0,-3.22,0.0,-0.1317,-0.1317,0.0,3.22,0.0322,-1.0,0,0.0,0,0.0,1,1.0,0,0.8043,0.3843,1.0,1.0,0.0,0.0,0.0
q1_quick,all,m5score,0-30,90,23,0.25555555555555554,-478.00999999999965,381.32000000000005,-859.33,0.44374105407701353,-20.152899999999995,-0.22392111111111107,0.45106162751106565,491.88999999999965,4.918899999999996,-0.971782309052837,13,0.14444444444444443,10,0.1111111111111111,67,0.7444444444444445,0,0.550521111111111,0.5673077777777779,0.4666666666666667,0.25555555555555554,0.2111111111111111,0.1,0.0
q1_quick,all,m5score,30-60,13,2,0.15384615384615385,-88.89,58.94,-147.83,0.39870121085030097,-3.7244,-0.2864923076923077,0.41246253352263756,118.44,1.1844000000000001,-0.7505065856129686,3,0.23076923076923078,2,0.15384615384615385,8,0.6153846153846154,0,0.6688615384615384,0.6318923076923078,0.6153846153846154,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.0
q1_quick,all,m5score,60-90,2,1,0.5,28.49,31.79,-3.3,9.633333333333333,1.164,0.582,9.38012958963283,3.3000000000000007,0.03300000000000001,8.633333333333331,0,0.0,1,0.5,1,0.5,0,1.14915,0.55265,1.0,1.0,0.5,0.5,0.0
