period_id,scenario_key,variant,entry_pattern,entry_trigger,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,structure_target_exits,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,all,m15light_m5score,head_and_shoulders,neckline_break_retest,22,7,0.3181818181818182,56.0,199.99,-143.99,1.3889158969372872,2.3963999999999994,0.1089272727272727,1.4041623800448617,74.88,0.7488,0.7478632478632479,1,0.045454545454545456,6,0.2727272727272727,15,0.6818181818181818,0,0.7706954545454544,0.37568636363636365,0.5909090909090909,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.0
full2025_validation,all,m15light_m5score,inverse_head_and_shoulders,neckline_break_retest,5,1,0.2,6.76,31.41,-24.65,1.274239350912779,0.2911000000000001,0.058220000000000015,1.2875345713156856,12.58,0.1258,0.5373608903020668,0,0.0,1,0.2,4,0.8,0,0.4279,0.35666000000000003,0.2,0.2,0.2,0.2,0.0
full2025_validation,all,m15light_m5score,sweep_high_reclaim,sweep_reclaim_retest,2,1,0.5,-8.29,17.19,-25.48,0.674646781789639,-0.30489999999999995,-0.15244999999999997,0.6951,25.48,0.25479999999999997,-0.325353218210361,1,0.5,0,0.0,1,0.5,0,0.6890999999999999,0.7012,0.5,0.5,0.5,0.0,0.0
full2025_validation,all,m15score_m5req,double_bottom,neckline_break_retest,2,1,0.5,16.119999999999997,30.75,-14.63,2.1018455228981545,0.7147,0.35735,2.2150629037742267,14.630000000000003,0.14630000000000004,1.101845522898154,0,0.0,1,0.5,1,0.5,0,1.07055,0.52255,1.0,1.0,0.5,0.5,0.0
full2025_validation,all,m15score_m5req,double_top,neckline_break_retest,2,1,0.5,18.14,31.98,-13.84,2.310693641618497,0.7356999999999999,0.36784999999999995,2.305590062111801,13.84,0.1384,1.310693641618497,0,0.0,1,0.5,1,0.5,0,0.93415,0.6899,1.0,0.5,0.5,0.0,0.0
full2025_validation,all,m15score_m5req,head_and_shoulders,neckline_break_retest,6,0,0.0,-94.84,0,-94.84,0.0,-4.0404,-0.6734,0.0,94.84,0.9484000000000001,-1.0,2,0.3333333333333333,0,0.0,4,0.6666666666666666,0,0.37333333333333335,0.6857333333333334,0.16666666666666666,0.0,0.0,0.0,0.0
full2025_validation,all,m15score_m5req,inverse_head_and_shoulders,neckline_break_retest,8,2,0.25,-9.660000000000007,35.17,-44.830000000000005,0.7845192951148784,-0.4725999999999999,-0.05907499999999999,0.7549644838492249,34.290000000000006,0.34290000000000004,-0.2817147856517937,0,0.0,1,0.125,7,0.875,0,0.4902375,0.5958874999999999,0.375,0.375,0.125,0.125,0.0
full2025_validation,all,m5accept,double_bottom,neckline_break_retest,1,1,1.0,31.45,31.45,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,1.3029,0.1701,1.0,1.0,1.0,1.0,0.0
full2025_validation,all,m5accept,double_top,neckline_break_retest,1,0,0.0,-13.62,0,-13.62,0.0,-0.5635,-0.5635,0.0,13.62,0.1362,-1.0,0,0.0,0,0.0,1,1.0,0,0.5691,0.7072,1.0,0.0,0.0,0.0,0.0
full2025_validation,all,m5accept,head_and_shoulders,neckline_break_retest,3,1,0.3333333333333333,-1.179999999999998,30.89,-32.07,0.9632054879950109,-0.10300000000000009,-0.03433333333333336,0.9266120413252581,32.07,0.32070000000000004,-0.036794512004989025,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.6750333333333334,0.49913333333333343,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
full2025_validation,all,m5accept,inverse_head_and_shoulders,neckline_break_retest,5,1,0.2,-26.03,3.76,-29.79,0.12621685129238,-1.116,-0.2232,0.12029008355667667,26.03,0.26030000000000003,-1.0,0,0.0,0,0.0,5,1.0,0,0.29368,0.5911799999999999,0.2,0.2,0.0,0.0,0.0
full2025_validation,all,m5diag,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,all,m5diag,bos_up,first_pullback_after_bos,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0
full2025_validation,all,m5diag,choch_up,first_pullback_after_choch,1,0,0.0,-3.7,0,-3.7,0.0,-0.1674,-0.1674,0.0,3.7,0.037,-1.0,0,0.0,0,0.0,1,1.0,0,0.0928,0.233,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,m5diag,double_bottom,neckline_break_retest,50,15,0.3,-53.93999999999998,350.44,-404.38,0.8666106137791186,-2.085000000000001,-0.041700000000000015,0.8837514008374362,148.06,1.4806,-0.3643117655004727,2,0.04,11,0.22,37,0.74,0,0.625714,0.5848460000000001,0.5,0.34,0.32,0.18,0.02
full2025_validation,all,m5diag,double_top,neckline_break_retest,88,24,0.2727272727272727,-407.14999999999986,569.3299999999999,-976.4800000000002,0.583043175487465,-17.353500000000004,-0.19719886363636369,0.5937432694378637,413.95999999999987,4.139599999999999,-0.9835491351821432,22,0.25,18,0.20454545454545456,48,0.5454545454545454,0,0.7273806818181818,0.6744806818181817,0.6477272727272727,0.4318181818181818,0.32954545454545453,0.14772727272727273,0.0
full2025_validation,all,m5diag,head_and_shoulders,neckline_break_retest,94,20,0.2127659574468085,-390.8300000000001,397.39,-788.22,0.504161274771003,-17.4836,-0.18599574468085106,0.5054144271570012,406.0000000000001,4.060000000000001,-0.9626354679802955,8,0.0851063829787234,10,0.10638297872340426,76,0.8085106382978723,0,0.5988648936170216,0.5080372340425532,0.5,0.30851063829787234,0.20212765957446807,0.09574468085106383,0.0
full2025_validation,all,m5diag,inverse_head_and_shoulders,neckline_break_retest,83,17,0.20481927710843373,-296.09000000000003,298.48,-594.5699999999999,0.5020098558622198,-13.462000000000003,-0.16219277108433738,0.4940543303417069,328.79,3.2879000000000005,-0.9005444204507437,0,0.0,9,0.10843373493975904,74,0.891566265060241,0,0.4321469879518074,0.5149746987951807,0.3253012048192771,0.18072289156626506,0.14457831325301204,0.0963855421686747,0.0
full2025_validation,all,m5req,double_bottom,neckline_break_retest,2,1,0.5,16.119999999999997,30.75,-14.63,2.1018455228981545,0.7147,0.35735,2.2150629037742267,14.630000000000003,0.14630000000000004,1.101845522898154,0,0.0,1,0.5,1,0.5,0,1.07055,0.52255,1.0,1.0,0.5,0.5,0.0
full2025_validation,all,m5req,double_top,neckline_break_retest,2,1,0.5,18.14,31.98,-13.84,2.310693641618497,0.7356999999999999,0.36784999999999995,2.305590062111801,13.84,0.1384,1.310693641618497,0,0.0,1,0.5,1,0.5,0,0.93415,0.6899,1.0,0.5,0.5,0.0,0.0
full2025_validation,all,m5req,head_and_shoulders,neckline_break_retest,6,0,0.0,-94.84,0,-94.84,0.0,-4.0404,-0.6734,0.0,94.84,0.9484000000000001,-1.0,2,0.3333333333333333,0,0.0,4,0.6666666666666666,0,0.37333333333333335,0.6857333333333334,0.16666666666666666,0.0,0.0,0.0,0.0
full2025_validation,all,m5req,inverse_head_and_shoulders,neckline_break_retest,8,2,0.25,-9.660000000000007,35.17,-44.830000000000005,0.7845192951148784,-0.4725999999999999,-0.05907499999999999,0.7549644838492249,34.290000000000006,0.34290000000000004,-0.2817147856517937,0,0.0,1,0.125,7,0.875,0,0.4902375,0.5958874999999999,0.375,0.375,0.125,0.125,0.0
full2025_validation,all,m5score,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,all,m5score,bos_up,first_pullback_after_bos,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0
full2025_validation,all,m5score,choch_up,first_pullback_after_choch,1,0,0.0,-3.7,0,-3.7,0.0,-0.1674,-0.1674,0.0,3.7,0.037,-1.0,0,0.0,0,0.0,1,1.0,0,0.0928,0.233,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,m5score,double_bottom,neckline_break_retest,50,15,0.3,-53.93999999999998,350.44,-404.38,0.8666106137791186,-2.085000000000001,-0.041700000000000015,0.8837514008374362,148.06,1.4806,-0.3643117655004727,2,0.04,11,0.22,37,0.74,0,0.625714,0.5848460000000001,0.5,0.34,0.32,0.18,0.02
full2025_validation,all,m5score,double_top,neckline_break_retest,88,24,0.2727272727272727,-407.14999999999986,569.3299999999999,-976.4800000000002,0.583043175487465,-17.353500000000004,-0.19719886363636369,0.5937432694378637,413.95999999999987,4.139599999999999,-0.9835491351821432,22,0.25,18,0.20454545454545456,48,0.5454545454545454,0,0.7273806818181818,0.6744806818181817,0.6477272727272727,0.4318181818181818,0.32954545454545453,0.14772727272727273,0.0
full2025_validation,all,m5score,head_and_shoulders,neckline_break_retest,94,20,0.2127659574468085,-390.8300000000001,397.39,-788.22,0.504161274771003,-17.4836,-0.18599574468085106,0.5054144271570012,406.0000000000001,4.060000000000001,-0.9626354679802955,8,0.0851063829787234,10,0.10638297872340426,76,0.8085106382978723,0,0.5988648936170216,0.5080372340425532,0.5,0.30851063829787234,0.20212765957446807,0.09574468085106383,0.0
full2025_validation,all,m5score,inverse_head_and_shoulders,neckline_break_retest,83,17,0.20481927710843373,-296.09000000000003,298.48,-594.5699999999999,0.5020098558622198,-13.462000000000003,-0.16219277108433738,0.4940543303417069,328.79,3.2879000000000005,-0.9005444204507437,0,0.0,9,0.10843373493975904,74,0.891566265060241,0,0.4321469879518074,0.5149746987951807,0.3253012048192771,0.18072289156626506,0.14457831325301204,0.0963855421686747,0.0
full2025_validation,all,nosess,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,all,nosess,bos_up,first_pullback_after_bos,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0
full2025_validation,all,nosess,choch_down,first_pullback_after_choch,1,0,0.0,-7.7,0,-7.7,0.0,-0.3254,-0.3254,0.0,7.7,0.07700000000000001,-1.0,0,0.0,0,0.0,1,1.0,0,0.2278,0.3994,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,nosess,choch_up,first_pullback_after_choch,1,0,0.0,-3.7,0,-3.7,0.0,-0.1674,-0.1674,0.0,3.7,0.037,-1.0,0,0.0,0,0.0,1,1.0,0,0.0928,0.233,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,nosess,double_bottom,neckline_break_retest,51,15,0.29411764705882354,-65.25999999999998,350.44,-415.7,0.8430117873466443,-2.642100000000001,-0.051805882352941195,0.8571281796158506,147.38,1.4738,-0.44280092278463823,2,0.0392156862745098,11,0.21568627450980393,38,0.7450980392156863,0,0.6195627450980393,0.5852313725490197,0.49019607843137253,0.3333333333333333,0.3137254901960784,0.17647058823529413,0.0196078431372549
full2025_validation,all,nosess,double_top,neckline_break_retest,88,24,0.2727272727272727,-405.84999999999997,569.3299999999999,-975.1800000000004,0.5838204228962856,-17.353500000000004,-0.19719886363636369,0.5937432694378637,412.65999999999997,4.1266,-0.9834973101342509,22,0.25,18,0.20454545454545456,48,0.5454545454545454,0,0.7273806818181818,0.6744806818181817,0.6477272727272727,0.4318181818181818,0.32954545454545453,0.14772727272727273,0.0
full2025_validation,all,nosess,head_and_shoulders,neckline_break_retest,98,22,0.22448979591836735,-380.99,427.12,-808.1100000000001,0.5285419064236304,-16.951299999999996,-0.1729724489795918,0.5314239748785111,396.16,3.9616000000000007,-0.9617073909531502,8,0.08163265306122448,11,0.11224489795918367,79,0.8061224489795918,0,0.5988520408163267,0.49849183673469394,0.5,0.30612244897959184,0.20408163265306123,0.10204081632653061,0.0
full2025_validation,all,nosess,inverse_head_and_shoulders,neckline_break_retest,83,17,0.20481927710843373,-294.48,298.48,-592.96,0.5033729087965462,-13.462000000000003,-0.16219277108433738,0.4940543303417069,327.18,3.2718000000000003,-0.9000550155877499,0,0.0,9,0.10843373493975904,74,0.891566265060241,0,0.4321469879518074,0.5149746987951807,0.3253012048192771,0.18072289156626506,0.14457831325301204,0.0963855421686747,0.0
full2025_validation,all,nosess_m5req,bos_down,first_pullback_after_bos,1,0,0.0,-24.74,0,-24.74,0.0,-1.0196,-1.0196,0.0,24.74,0.24739999999999995,-1.0,1,1.0,0,0.0,0,0.0,0,0.7847,1.0196,1.0,0.0,0.0,0.0,0.0
full2025_validation,all,nosess_m5req,choch_down,first_pullback_after_choch,1,0,0.0,-7.7,0,-7.7,0.0,-0.3254,-0.3254,0.0,7.7,0.07700000000000001,-1.0,0,0.0,0,0.0,1,1.0,0,0.2278,0.3994,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,nosess_m5req,double_bottom,neckline_break_retest,4,3,0.75,73.39,88.02,-14.63,6.016404647983594,3.326,0.8315,6.654539272356343,14.629999999999995,0.14629999999999996,5.016404647983597,0,0.0,3,0.75,1,0.25,0,1.1881,0.5972249999999999,1.0,1.0,0.75,0.75,0.0
full2025_validation,all,nosess_m5req,double_top,neckline_break_retest,3,2,0.6666666666666666,28.520000000000003,42.36,-13.84,3.060693641618497,1.1876,0.39586666666666664,3.1075421472937,13.84,0.1384,2.0606936416184976,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0,0.9525333333333333,0.7183999999999999,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0
full2025_validation,all,nosess_m5req,head_and_shoulders,neckline_break_retest,8,0,0.0,-112.66000000000001,0,-112.66000000000001,0.0,-4.762600000000001,-0.5953250000000001,0.0,112.66000000000001,1.1266000000000003,-1.0,2,0.25,0,0.0,6,0.75,0,0.46397499999999997,0.6117000000000001,0.25,0.125,0.125,0.0,0.0
full2025_validation,all,nosess_m5req,inverse_head_and_shoulders,neckline_break_retest,10,2,0.2,-30.819999999999993,35.17,-65.99,0.5329595393241401,-1.4631999999999996,-0.14631999999999995,0.4987839550577194,55.39999999999999,0.5539999999999999,-0.5563176895306858,0,0.0,1,0.1,9,0.9,0,0.46982,0.6139300000000001,0.4,0.3,0.1,0.1,0.0
full2025_validation,all,nosess_m5score,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,all,nosess_m5score,bos_up,first_pullback_after_bos,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0
full2025_validation,all,nosess_m5score,choch_down,first_pullback_after_choch,1,0,0.0,-7.7,0,-7.7,0.0,-0.3254,-0.3254,0.0,7.7,0.07700000000000001,-1.0,0,0.0,0,0.0,1,1.0,0,0.2278,0.3994,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,nosess_m5score,choch_up,first_pullback_after_choch,1,0,0.0,-3.7,0,-3.7,0.0,-0.1674,-0.1674,0.0,3.7,0.037,-1.0,0,0.0,0,0.0,1,1.0,0,0.0928,0.233,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,nosess_m5score,double_bottom,neckline_break_retest,51,15,0.29411764705882354,-65.25999999999998,350.44,-415.7,0.8430117873466443,-2.642100000000001,-0.051805882352941195,0.8571281796158506,147.38,1.4738,-0.44280092278463823,2,0.0392156862745098,11,0.21568627450980393,38,0.7450980392156863,0,0.6195627450980393,0.5852313725490197,0.49019607843137253,0.3333333333333333,0.3137254901960784,0.17647058823529413,0.0196078431372549
full2025_validation,all,nosess_m5score,double_top,neckline_break_retest,88,24,0.2727272727272727,-405.84999999999997,569.3299999999999,-975.1800000000004,0.5838204228962856,-17.353500000000004,-0.19719886363636369,0.5937432694378637,412.65999999999997,4.1266,-0.9834973101342509,22,0.25,18,0.20454545454545456,48,0.5454545454545454,0,0.7273806818181818,0.6744806818181817,0.6477272727272727,0.4318181818181818,0.32954545454545453,0.14772727272727273,0.0
full2025_validation,all,nosess_m5score,head_and_shoulders,neckline_break_retest,98,22,0.22448979591836735,-380.99,427.12,-808.1100000000001,0.5285419064236304,-16.951299999999996,-0.1729724489795918,0.5314239748785111,396.16,3.9616000000000007,-0.9617073909531502,8,0.08163265306122448,11,0.11224489795918367,79,0.8061224489795918,0,0.5988520408163267,0.49849183673469394,0.5,0.30612244897959184,0.20408163265306123,0.10204081632653061,0.0
full2025_validation,all,nosess_m5score,inverse_head_and_shoulders,neckline_break_retest,83,17,0.20481927710843373,-294.48,298.48,-592.96,0.5033729087965462,-13.462000000000003,-0.16219277108433738,0.4940543303417069,327.18,3.2718000000000003,-0.9000550155877499,0,0.0,9,0.10843373493975904,74,0.891566265060241,0,0.4321469879518074,0.5149746987951807,0.3253012048192771,0.18072289156626506,0.14457831325301204,0.0963855421686747,0.0
full2025_validation,clean,base,double_bottom,neckline_break_retest,2,1,0.5,19.95,30.56,-10.61,2.880301602262017,0.8396999999999999,0.41984999999999995,2.828216851730895,10.61,0.10609999999999999,1.880301602262017,0,0.0,1,0.5,1,0.5,0,0.69255,0.5105,0.5,0.5,0.5,0.0,0.0
full2025_validation,clean,base,double_top,neckline_break_retest,2,2,1.0,64.18,64.18,0,inf,2.6147,1.30735,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,0,1.30735,0.74005,1.0,1.0,1.0,0.5,0.0
full2025_validation,clean,base,head_and_shoulders,neckline_break_retest,3,0,0.0,-32.69,0,-32.69,0.0,-1.4143,-0.4714333333333333,0.0,32.69,0.32689999999999997,-1.0,0,0.0,0,0.0,3,1.0,0,0.7110333333333333,0.5789,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
full2025_validation,clean,base,inverse_head_and_shoulders,neckline_break_retest,2,0,0.0,-13.11,0,-13.11,0.0,-0.5499,-0.27495,0.0,13.11,0.1311,-1.0,0,0.0,0,0.0,2,1.0,0,0.11495,0.32245,0.0,0.0,0.0,0.0,0.0
full2025_validation,ldn,base,double_bottom,neckline_break_retest,2,2,1.0,64.06,64.06,0,inf,2.6173,1.30865,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,0,1.30865,0.59555,1.0,1.0,1.0,0.5,0.0
full2025_validation,ldn,base,double_top,neckline_break_retest,3,1,0.3333333333333333,-17.279999999999998,30.94,-48.22,0.6416424720033181,-0.6537000000000001,-0.2179,0.6654041050314787,25.4,0.25399999999999995,-0.6803149606299213,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.6027,0.7470666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
full2025_validation,ldn,base,head_and_shoulders,neckline_break_retest,7,2,0.2857142857142857,-30.229999999999997,40.75,-70.98,0.5741053817976894,-1.3409999999999997,-0.19157142857142853,0.5533424374646104,63.22,0.6322,-0.47817146472635236,0,0.0,0,0.0,7,1.0,0,0.5954142857142857,0.5649571428571428,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.0
full2025_validation,ldn,base,inverse_head_and_shoulders,neckline_break_retest,9,3,0.3333333333333333,16.999999999999996,92.64999999999999,-75.65,1.2247191011235954,0.7341999999999999,0.08157777777777776,1.23136068569988,37.64,0.3764,0.4516471838469712,0,0.0,3,0.3333333333333333,6,0.6666666666666666,0,0.5045333333333333,0.6287666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0
full2025_validation,ny,base,double_bottom,neckline_break_retest,5,1,0.2,-24.41,27.9,-52.31,0.5333588224048939,-0.8554000000000002,-0.17108000000000004,0.605424604455925,45.83,0.45829999999999993,-0.5326205542221253,1,0.2,1,0.2,3,0.6,0,0.47908,0.56032,0.2,0.2,0.2,0.2,0.0
full2025_validation,ny,base,double_top,neckline_break_retest,3,0,0.0,-25.16,0,-25.16,0.0,-1.0604,-0.35346666666666665,0.0,25.16,0.2516,-1.0,0,0.0,0,0.0,3,1.0,0,0.4941,0.5379666666666666,0.3333333333333333,0.0,0.0,0.0,0.0
full2025_validation,ny,base,head_and_shoulders,neckline_break_retest,8,3,0.375,-17.130000000000003,44.54,-61.67,0.7222312307442841,-0.8318999999999999,-0.10398749999999998,0.6952412353005826,38.78,0.3878,-0.44172253739040745,1,0.125,1,0.125,6,0.75,0,0.536525,0.41596249999999996,0.375,0.125,0.125,0.125,0.0
full2025_validation,ny,base,inverse_head_and_shoulders,neckline_break_retest,11,3,0.2727272727272727,38.74000000000001,94.8,-56.06,1.6910453085979307,1.5705999999999998,0.14278181818181815,1.6693658370269349,31.78,0.3178,1.219005663939585,0,0.0,3,0.2727272727272727,8,0.7272727272727273,0,0.5681454545454545,0.4184727272727272,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.0
full2025_validation,one,base,double_bottom,neckline_break_retest,12,4,0.3333333333333333,19.279999999999987,122.27,-102.99000000000001,1.1872026410331098,0.9677999999999998,0.08064999999999999,1.226762576442747,58.82000000000001,0.5882000000000001,0.32777966678000653,1,0.08333333333333333,4,0.3333333333333333,7,0.5833333333333334,0,0.6191833333333334,0.5933666666666666,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.25,0.0
full2025_validation,one,base,double_top,neckline_break_retest,21,7,0.3333333333333333,-29.85000000000002,221.23,-251.07999999999998,0.8811135892942489,-1.0765999999999996,-0.05126666666666665,0.8954198844042938,124.98000000000002,1.2498000000000002,-0.2388382141142584,4,0.19047619047619047,7,0.3333333333333333,10,0.47619047619047616,0,0.7228238095238095,0.7052666666666665,0.47619047619047616,0.42857142857142855,0.38095238095238093,0.2857142857142857,0.0
full2025_validation,one,base,head_and_shoulders,neckline_break_retest,31,9,0.2903225806451613,-19.96,210.82000000000002,-230.78,0.9135107028338678,-0.9305999999999993,-0.030019354838709655,0.9047111948474826,68.56,0.6856,-0.2911318553092182,1,0.03225806451612903,5,0.16129032258064516,25,0.8064516129032258,0,0.6345322580645161,0.4164838709677419,0.4838709677419355,0.2903225806451613,0.22580645161290322,0.12903225806451613,0.0
full2025_validation,one,base,inverse_head_and_shoulders,neckline_break_retest,32,8,0.25,-59.18000000000001,188.49,-247.67000000000002,0.7610530140913312,-2.3268999999999997,-0.07271562499999999,0.7750570356908086,100.09,1.0009000000000001,-0.5912678589269658,0,0.0,6,0.1875,26,0.8125,0,0.483028125,0.5652156250000001,0.375,0.28125,0.21875,0.15625,0.0
full2025_validation,tky,base,double_bottom,neckline_break_retest,1,0,0.0,-11.23,0,-11.23,0.0,-0.4593,-0.4593,0.0,11.23,0.11230000000000001,-1.0,0,0.0,0,0.0,1,1.0,0,0.0861,0.5455,0.0,0.0,0.0,0.0,0.0
full2025_validation,tky,base,double_top,neckline_break_retest,6,4,0.6666666666666666,83.16,129.36,-46.2,2.8000000000000003,3.4008000000000003,0.5668000000000001,2.79234742278908,25.49,0.2549,3.2624558650451156,1,0.16666666666666666,4,0.6666666666666666,1,0.16666666666666666,0,1.1690500000000001,0.6562666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.0
