period_id,variant,month,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,structure_target_exits,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,nosess,2025-06,17,5,0.29411764705882354,-32.940000000000005,120.18,-153.12,0.7848746081504703,-1.6941999999999997,-0.09965882352941174,0.7586540927091939,85.82,0.8582,-0.38382661384292716,3,0.17647058823529413,4,0.23529411764705882,10,0.5882352941176471,0,0.6613941176470588,0.5637117647058824,0.5882352941176471,0.35294117647058826,0.29411764705882354,0.17647058823529413,0.0
full2025_validation,nosess,2025-07,21,5,0.23809523809523808,-25.32000000000002,123.27,-148.58999999999997,0.8295982232990108,-1.1604000000000005,-0.05525714285714288,0.8270846992906956,74.76000000000002,0.7476000000000002,-0.33868378812199057,1,0.047619047619047616,4,0.19047619047619047,16,0.7619047619047619,0,0.5310857142857144,0.5597285714285716,0.38095238095238093,0.19047619047619047,0.19047619047619047,0.14285714285714285,0.0
full2025_validation,nosess,2025-08,15,3,0.2,-27.480000000000008,70.33,-97.81,0.719047132195072,-1.1161000000000003,-0.07440666666666669,0.7485468390934078,85.91,0.8591,-0.31986963100919574,0,0.0,2,0.13333333333333333,13,0.8666666666666667,0,0.5707466666666666,0.4972933333333333,0.4666666666666667,0.26666666666666666,0.2,0.13333333333333333,0.0
full2025_validation,nosess,2025-09,14,3,0.21428571428571427,-22.0,70.03999999999999,-92.04,0.7609734897870489,-0.9763999999999999,-0.06974285714285713,0.7670356938347015,50.56,0.5056,-0.435126582278481,0,0.0,2,0.14285714285714285,12,0.8571428571428571,0,0.5290142857142857,0.4653785714285715,0.42857142857142855,0.2857142857142857,0.21428571428571427,0.0,0.0
full2025_validation,nosess,2025-10,20,1,0.05,-199.76999999999995,29.6,-229.36999999999998,0.12904913458604003,-9.091199999999999,-0.45455999999999996,0.1296955772544515,199.76999999999995,1.9976999999999996,-1.0,1,0.05,1,0.05,18,0.9,0,0.4585499999999999,0.6677849999999999,0.35,0.2,0.15,0.05,0.05
full2025_validation,nosess,2025-11,6,1,0.16666666666666666,-50.019999999999996,15.17,-65.19,0.23270440251572327,-2.3458,-0.3909666666666667,0.22787268358513546,65.19,0.6518999999999999,-0.7672955974842767,2,0.3333333333333333,0,0.0,4,0.6666666666666666,0,0.44821666666666665,0.5564166666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
full2025_validation,nosess,2025-12,5,2,0.4,7.1300000000000034,35.07,-27.939999999999998,1.2551896921975663,0.3209000000000001,0.06418000000000001,1.2467322774104261,27.939999999999998,0.2794,0.2551896921975664,0,0.0,1,0.2,4,0.8,0,0.5548,0.42469999999999997,0.6,0.2,0.2,0.2,0.0
full2025_validation,nosess_m5req,2025-01,2,0,0.0,-20.02,0,-20.02,0.0,-0.8439,-0.42195,0.0,20.02,0.2002,-1.0,0,0.0,0,0.0,2,1.0,0,0.3153,0.45894999999999997,0.0,0.0,0.0,0.0,0.0
full2025_validation,nosess_m5req,2025-02,2,0,0.0,-8.65,0,-8.65,0.0,-0.3543,-0.17715,0.0,8.65,0.0865,-1.0,0,0.0,0,0.0,2,1.0,0,0.59085,0.31289999999999996,0.5,0.5,0.0,0.0,0.0
full2025_validation,nosess_m5req,2025-03,1,0,0.0,-9.18,0,-9.18,0.0,-0.3811,-0.3811,0.0,9.18,0.09179999999999999,-1.0,0,0.0,0,0.0,1,1.0,0,0.125,0.3872,0.0,0.0,0.0,0.0,0.0
full2025_validation,nosess_m5req,2025-04,15,5,0.3333333333333333,-29.299999999999983,123.76,-153.06,0.8085718019077486,-1.1763000000000003,-0.07842000000000002,0.8202008467969979,91.75999999999999,0.9175999999999999,-0.3193112467306014,3,0.2,4,0.26666666666666666,8,0.5333333333333333,0,0.7088066666666666,0.7346066666666667,0.6,0.4,0.3333333333333333,0.2,0.0
full2025_validation,nosess_m5req,2025-07,2,1,0.5,22.15,31.41,-9.26,3.3920086393088553,0.901,0.4505,3.2385093167701866,9.26,0.0926,2.3920086393088553,0,0.0,1,0.5,1,0.5,0,0.7887000000000001,0.60405,0.5,0.5,0.5,0.5,0.0
full2025_validation,nosess_m5req,2025-08,1,0,0.0,-14.63,0,-14.63,0.0,-0.5882,-0.5882,0.0,14.63,0.1463,-1.0,0,0.0,0,0.0,1,1.0,0,0.8382,0.875,1.0,1.0,0.0,0.0,0.0
full2025_validation,nosess_m5req,2025-09,2,1,0.5,3.5500000000000007,10.38,-6.83,1.519765739385066,0.1476,0.0738,1.4850476503450543,6.83,0.0683,0.519765739385066,0,0.0,0,0.0,2,1.0,0,0.49465,0.6004499999999999,0.5,0.5,0.0,0.0,0.0
full2025_validation,nosess_m5req,2025-10,1,0,0.0,-9.51,0,-9.51,0.0,-0.4,-0.4,0.0,9.51,0.0951,-1.0,0,0.0,0,0.0,1,1.0,0,0.6424,0.4,1.0,0.0,0.0,0.0,0.0
full2025_validation,nosess_m5req,2025-12,1,0,0.0,-8.42,0,-8.42,0.0,-0.362,-0.362,0.0,8.42,0.0842,-1.0,0,0.0,0,0.0,1,1.0,0,0.4158,0.362,0.0,0.0,0.0,0.0,0.0
full2025_validation,nosess_m5score,2025-01,32,9,0.28125,-164.41000000000003,166.32000000000002,-330.72999999999996,0.5028875517793973,-6.6062,-0.20644375,0.517975060378983,188.64000000000001,1.8864000000000003,-0.8715542832909245,7,0.21875,5,0.15625,20,0.625,0,0.589471875,0.6118156249999999,0.53125,0.28125,0.21875,0.125,0.0
full2025_validation,nosess_m5score,2025-02,31,4,0.12903225806451613,-297.75,42.470000000000006,-340.21999999999997,0.12483099171124569,-12.785400000000001,-0.41243225806451617,0.12259295351294965,297.75,2.9775,-1.0,4,0.12903225806451613,1,0.03225806451612903,26,0.8387096774193549,0,0.38965483870967743,0.5622580645161291,0.2903225806451613,0.0967741935483871,0.06451612903225806,0.03225806451612903,0.0
full2025_validation,nosess_m5score,2025-03,49,14,0.2857142857142857,-133.29000000000002,264.54999999999995,-397.8399999999999,0.6649658154031772,-5.8307,-0.11899387755102041,0.6664130260658625,197.74,1.9774,-0.6740669566096895,5,0.10204081632653061,7,0.14285714285714285,37,0.7551020408163265,0,0.6354367346938778,0.5374918367346939,0.5510204081632653,0.3877551020408163,0.2653061224489796,0.14285714285714285,0.0
