event_id,detector_version,market_cluster_id,representative,event_msc,symbol,time_bucket,trigger_horizon_ms,estimator,volatility_regime,matched,control_id,time_difference_ms,unmatched_reason
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1740988677750_23","TAIL_V1_RAW","14","1","1740988677750","USDJPY","1","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1740988013000_4876","664750",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1740997390500_24","TAIL_V1_RAW","15","1","1740997390500","USDJPY","2","500","0","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1740997685750_26","TAIL_V1_RAW","16","1","1740997685750","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1740997565500_5200","120250",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1740997690250_28","TAIL_V1_RAW","17","1","1740997690250","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1740997565500_5200","124750",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1740997742750_29","TAIL_V1_RAW","18","1","1740997742750","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1740997565500_5200","177250",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1740997781750_33","TAIL_V1_RAW","19","1","1740997781750","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1740997565500_5200","216250",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1740997784250_34","TAIL_V1_RAW","20","1","1740997784250","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1740997565500_5200","218750",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1740997795750_35","TAIL_V1_RAW","21","1","1740997795750","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1740997565500_5200","230250",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1740997903500_36","TAIL_V1_RAW","22","1","1740997903500","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1740997565500_5200","338000",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1740997989500_37","TAIL_V1_RAW","23","1","1740997989500","USDJPY","2","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1740997565500_5201","424000",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1740998000000_38","TAIL_V1_RAW","24","1","1740998000000","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1740997565500_5200","434500",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1740998107750_40","TAIL_V1_RAW","25","1","1740998107750","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1740997565500_5200","542250",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1740998128500_43","TAIL_V1_RAW","26","1","1740998128500","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1740997565500_5200","563000",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1740998174500_44","TAIL_V1_RAW","27","1","1740998174500","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1740997565500_5200","609000",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1740998321250_45","TAIL_V1_RAW","28","1","1740998321250","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1740997565500_5200","755750",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1740998354250_47","TAIL_V1_RAW","29","1","1740998354250","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1740997565500_5200","788750",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w1000_1740998428500_48","TAIL_V1_RAW","30","1","1740998428500","USDJPY","2","1000","0","HIGH","true","USDJPY_TAIL_V1_RAW_ctrl_h2_1740997565250_5199","863250",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1740998448750_49","TAIL_V1_RAW","31","1","1740998448750","USDJPY","2","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1740997565500_5201","883250",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1740998483750_51","TAIL_V1_RAW","32","1","1740998483750","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1740997565500_5200","918250",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1740998701500_52","TAIL_V1_RAW","33","1","1740998701500","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1740997565500_5200","1136000",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1740999316000_53","TAIL_V1_RAW","34","1","1740999316000","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1740999187500_6750","128500",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1740999344000_54","TAIL_V1_RAW","35","1","1740999344000","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1740999187500_6750","156500",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1740999624500_55","TAIL_V1_RAW","36","1","1740999624500","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1740999477000_6866","147500",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1740999660500_56","TAIL_V1_RAW","37","1","1740999660500","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1740999477000_6866","183500",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w1000_1740999845000_58","TAIL_V1_RAW","38","1","1740999845000","USDJPY","2","1000","0","HIGH","true","USDJPY_TAIL_V1_RAW_ctrl_h2_1740999471250_6828","373750",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1740999924750_59","TAIL_V1_RAW","39","1","1740999924750","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1740999477000_6866","447750",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741000197750_60","TAIL_V1_RAW","40","1","1741000197750","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1741000065000_7013","132750",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741000208750_63","TAIL_V1_RAW","41","1","1741000208750","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1741000065000_7013","143750",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741001112250_64","TAIL_V1_RAW","42","1","1741001112250","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1741000992000_9911","120250",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741001334750_65","TAIL_V1_RAW","43","1","1741001334750","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1741000992000_9911","342750",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741001414500_66","TAIL_V1_RAW","44","1","1741001414500","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1741000992000_9911","422500",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741001500500_67","TAIL_V1_RAW","45","1","1741001500500","USDJPY","2","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1741000992000_9912","508500",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741001574750_68","TAIL_V1_RAW","46","1","1741001574750","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1741000992000_9911","582750",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741001704250_69","TAIL_V1_RAW","47","1","1741001704250","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1741000992000_9911","712250",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741001732000_70","TAIL_V1_RAW","48","1","1741001732000","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1741000992000_9911","740000",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741001757000_72","TAIL_V1_RAW","49","1","1741001757000","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1741000992000_9911","765000",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741002036250_74","TAIL_V1_RAW","50","1","1741002036250","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1741000992000_9911","1044250",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741002077500_75","TAIL_V1_RAW","51","1","1741002077500","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1741000992000_9911","1085500",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741002261750_76","TAIL_V1_RAW","52","1","1741002261750","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1741000992000_9911","1269750",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741002364250_77","TAIL_V1_RAW","53","1","1741002364250","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1741000992000_9911","1372250",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741002381750_80","TAIL_V1_RAW","54","1","1741002381750","USDJPY","2","250","0","LOW","true","USDJPY_TAIL_V1_RAW_ctrl_h0_1741000992000_9911","1389750",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741011129500_81","TAIL_V1_RAW","55","1","1741011129500","USDJPY","3","500","0","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741011162500_85","TAIL_V1_RAW","56","1","1741011162500","USDJPY","3","500","0","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741011171250_86","TAIL_V1_RAW","57","1","1741011171250","USDJPY","3","500","0","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741011197500_87","TAIL_V1_RAW","58","1","1741011197500","USDJPY","3","500","0","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741011203750_89","TAIL_V1_RAW","59","1","1741011203750","USDJPY","3","500","0","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741011219250_90","TAIL_V1_RAW","60","1","1741011219250","USDJPY","3","500","0","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741011255500_91","TAIL_V1_RAW","61","1","1741011255500","USDJPY","3","500","0","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741011426000_92","TAIL_V1_RAW","62","1","1741011426000","USDJPY","3","500","0","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741011587250_94","TAIL_V1_RAW","63","1","1741011587250","USDJPY","3","500","0","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741011642750_97","TAIL_V1_RAW","64","1","1741011642750","USDJPY","3","500","0","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741011819750_98","TAIL_V1_RAW","65","1","1741011819750","USDJPY","3","500","0","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w1000_1741011822000_99","TAIL_V1_RAW","66","1","1741011822000","USDJPY","3","1000","0","HIGH","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741012202250_100","TAIL_V1_RAW","67","1","1741012202250","USDJPY","3","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1741012080500_12119","121750",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741012733250_101","TAIL_V1_RAW","68","1","1741012733250","USDJPY","3","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1741012607000_12871","126250",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741012901750_102","TAIL_V1_RAW","69","1","1741012901750","USDJPY","3","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1741012607000_12871","294750",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w1000_1741012970750_104","TAIL_V1_RAW","70","1","1741012970750","USDJPY","3","1000","0","HIGH","true","USDJPY_TAIL_V1_RAW_ctrl_h2_1741012607000_12872","363750",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741013188500_106","TAIL_V1_RAW","71","1","1741013188500","USDJPY","3","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1741012607000_12871","581500",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741013200500_107","TAIL_V1_RAW","72","1","1741013200500","USDJPY","3","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1741012607000_12871","593500",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741013269500_108","TAIL_V1_RAW","73","1","1741013269500","USDJPY","3","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1741012607000_12871","662500",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741013614000_109","TAIL_V1_RAW","74","1","1741013614000","USDJPY","3","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1741012607000_12871","1007000",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741013937250_113","TAIL_V1_RAW","75","1","1741013937250","USDJPY","3","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1741013811250_13210","126000",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741014059250_114","TAIL_V1_RAW","76","1","1741014059250","USDJPY","3","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1741013811250_13210","248000",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741014178250_116","TAIL_V1_RAW","77","1","1741014178250","USDJPY","3","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1741013811250_13210","367000",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741014453000_117","TAIL_V1_RAW","78","1","1741014453000","USDJPY","3","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1741014332750_13318","120250",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741014714000_120","TAIL_V1_RAW","79","1","1741014714000","USDJPY","3","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1741014587750_13339","126250",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741014791250_122","TAIL_V1_RAW","80","1","1741014791250","USDJPY","3","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1741014587750_13339","203500",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741014870000_123","TAIL_V1_RAW","81","1","1741014870000","USDJPY","3","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1741014587750_13339","282250",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741014890500_124","TAIL_V1_RAW","82","1","1741014890500","USDJPY","3","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1741014587750_13339","302750",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741015137250_125","TAIL_V1_RAW","83","1","1741015137250","USDJPY","3","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1741015016750_13373","120500",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741015143250_128","TAIL_V1_RAW","84","1","1741015143250","USDJPY","3","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1741015016750_13373","126500",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741015204750_129","TAIL_V1_RAW","85","1","1741015204750","USDJPY","3","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1741015016750_13373","188000",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741015246750_132","TAIL_V1_RAW","86","1","1741015246750","USDJPY","3","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1741015016750_13373","230000",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741015345500_135","TAIL_V1_RAW","87","1","1741015345500","USDJPY","3","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1741015016750_13373","328750",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741015656250_136","TAIL_V1_RAW","88","1","1741015656250","USDJPY","3","500","0","NORMAL","true","USDJPY_TAIL_V1_RAW_ctrl_h1_1741015525000_13568","131250",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w1000_1741015813750_138","TAIL_V1_RAW","89","1","1741015813750","USDJPY","3","1000","0","HIGH","true","USDJPY_TAIL_V1_RAW_ctrl_h2_1741015512750_13519","301000",""
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741015958750_140","TAIL_V1_RAW","90","1","1741015958750","USDJPY","3","250","0","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741015973500_141","TAIL_V1_RAW","91","1","1741015973500","USDJPY","3","250","0","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741016050250_142","TAIL_V1_RAW","92","1","1741016050250","USDJPY","3","250","0","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741016065500_144","TAIL_V1_RAW","93","1","1741016065500","USDJPY","3","250","0","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741016114500_145","TAIL_V1_RAW","94","1","1741016114500","USDJPY","3","250","0","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1741016126750_146","TAIL_V1_RAW","95","1","1741016126750","USDCAD","3","250","0","LOW","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1741016160750_147","TAIL_V1_RAW","96","1","1741016160750","USDCAD","3","250","0","LOW","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1741016279750_148","TAIL_V1_RAW","97","1","1741016279750","USDCAD","3","250","0","LOW","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1741016287750_149","TAIL_V1_RAW","98","1","1741016287750","USDCAD","3","250","0","LOW","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1741016330000_150","TAIL_V1_RAW","99","1","1741016330000","USDCAD","3","250","0","LOW","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1741016332250_151","TAIL_V1_RAW","100","1","1741016332250","USDCAD","3","250","0","LOW","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741016343000_152","TAIL_V1_RAW","101","1","1741016343000","USDJPY","3","250","0","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741016443000_153","TAIL_V1_RAW","102","1","1741016443000","USDJPY","3","250","0","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1741016498500_154","TAIL_V1_RAW","103","1","1741016498500","USDCAD","3","250","0","LOW","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1741016503750_155","TAIL_V1_RAW","104","1","1741016503750","USDCAD","3","250","0","LOW","false","","","UNMATCHED_EXACT_KEY"
