episode_id,symbol,t0_msc,processing_msc,source_quote_msc,long_score,short_score,direction,atr14_m5
usdjpy_only_ml_202505_20260912_USDJPY_mh_21,USDJPY,1746215349250,1746215350358,1746215349087,-0.058075659692668,-0.019969052829438,0,0.120051948562
usdjpy_only_ml_202505_20260912_USDJPY_mh_22,USDJPY,1746432129500,1746432129826,1746432129229,-0.067626787658989,-0.071324884094067,0,0.066634753259
usdjpy_only_ml_202505_20260912_USDJPY_mh_23,USDJPY,1746433353250,1746433355228,1746433353095,0.002052162763758,-0.113000019633446,0,0.069656241870
usdjpy_only_ml_202505_20260912_USDJPY_mh_24,USDJPY,1746434348500,1746434348644,1746434348340,-0.056888448214747,-0.115254251959069,0,0.065057493899
usdjpy_only_ml_202505_20260912_USDJPY_mh_25,USDJPY,1746435383750,1746435384141,1746435383638,-0.089728338795797,-0.024299252727384,0,0.077386325676
usdjpy_only_ml_202505_20260912_USDJPY_mh_26,USDJPY,1746438649750,1746438652616,1746438649700,-0.098647395187595,0.016470618696500,0,0.075038991607
usdjpy_only_ml_202505_20260912_USDJPY_mh_27,USDJPY,1746439805000,1746439806186,1746439804981,-0.034916747574156,-0.070005108969115,0,0.080020190410
usdjpy_only_ml_202505_20260912_USDJPY_mh_28,USDJPY,1746441002000,1746441002091,1746441001987,-0.113034254794209,0.018355826499785,0,0.084374027908
usdjpy_only_ml_202505_20260912_USDJPY_mh_29,USDJPY,1746442331000,1746442331429,1746442330986,-0.055807234504034,-0.028886482791257,0,0.077930878105
usdjpy_only_ml_202505_20260912_USDJPY_mh_30,USDJPY,1746445062750,1746445063556,1746445062251,-0.019084511912531,-0.079909585442317,0,0.080533042800
usdjpy_only_ml_202505_20260912_USDJPY_mh_31,USDJPY,1746446602250,1746446602526,1746446602127,-0.027046075596959,-0.059708555814694,0,0.093854220266
usdjpy_only_ml_202505_20260912_USDJPY_mh_32,USDJPY,1746447909750,1746447910088,1746447909377,-0.042262409534296,-0.010016396064937,0,0.093278290490
usdjpy_only_ml_202505_20260912_USDJPY_mh_33,USDJPY,1746449333750,1746449335737,1746449333727,-0.001225164726955,-0.053930354144542,0,0.086101292993
usdjpy_only_ml_202505_20260912_USDJPY_mh_34,USDJPY,1746451012750,1746451013517,1746451012612,-0.056458640265972,-0.054470939223369,0,0.081471005152
usdjpy_only_ml_202505_20260912_USDJPY_mh_35,USDJPY,1746453183250,1746453186552,1746453183129,-0.091592086772215,-0.047136819315146,0,0.069931474704
usdjpy_only_ml_202505_20260912_USDJPY_mh_36,USDJPY,1746455153750,1746455157244,1746455153280,0.022763643955449,-0.115581201694979,1,0.067964210062
usdjpy_only_ml_202505_20260912_USDJPY_mh_37,USDJPY,1746458086250,1746458086305,1746458086080,-0.001521410100584,-0.111314246798769,0,0.066443030185
usdjpy_only_ml_202505_20260912_USDJPY_mh_38,USDJPY,1746459123500,1746459123727,1746459123364,0.012639621139019,-0.114035979492669,0,0.068275103757
usdjpy_only_ml_202505_20260912_USDJPY_mh_39,USDJPY,1746461490000,1746461490110,1746461489980,-0.028438721861750,-0.036399736951377,0,0.075943639892
usdjpy_only_ml_202505_20260912_USDJPY_mh_40,USDJPY,1746462899500,1746462899796,1746462899496,-0.089499600961654,-0.031320937529546,0,0.074423138464
usdjpy_only_ml_202505_20260912_USDJPY_mh_41,USDJPY,1746464392500,1746464392607,1746464392474,-0.169910208054928,-0.307392423420136,0,0.075290841110
usdjpy_only_ml_202505_20260912_USDJPY_mh_42,USDJPY,1746466205250,1746466207323,1746466205187,-0.087147834455985,0.037284152547504,-1,0.114503919676
usdjpy_only_ml_202505_20260912_USDJPY_mh_43,USDJPY,1746467420750,1746467420961,1746467420457,-0.136439854782506,0.090992907249965,-1,0.116098043765
usdjpy_only_ml_202505_20260912_USDJPY_mh_44,USDJPY,1746468764500,1746468765295,1746468764190,-0.090210771324326,-0.022465569706894,0,0.108875031902
usdjpy_only_ml_202505_20260912_USDJPY_mh_45,USDJPY,1746470541000,1746470543311,1746470540712,-0.101976468457872,0.041792942882666,-1,0.109151657448
usdjpy_only_ml_202505_20260912_USDJPY_mh_46,USDJPY,1746473299000,1746473300617,1746473298808,-0.066816424212232,0.000671706153966,0,0.086282312635
usdjpy_only_ml_202505_20260912_USDJPY_mh_47,USDJPY,1746511406750,1746511407909,1746511406504,-0.103161318550387,-0.033275167275182,0,0.078715144016
usdjpy_only_ml_202505_20260912_USDJPY_mh_48,USDJPY,1746513252250,1746513260070,1746513252109,-0.042992407986463,-0.092325668725412,0,0.076560460623
usdjpy_only_ml_202505_20260912_USDJPY_mh_49,USDJPY,1746514442500,1746514447560,1746514442420,-0.055326129468056,-0.056885669709227,0,0.070562195857
usdjpy_only_ml_202505_20260912_USDJPY_mh_50,USDJPY,1746515764250,1746515764471,1746515764168,-0.034961721779561,-0.121207854858289,0,0.060984813601
usdjpy_only_ml_202505_20260912_USDJPY_mh_51,USDJPY,1746519620250,1746519620742,1746519620138,-0.051708740268849,-0.073551143472332,0,0.057211599194
usdjpy_only_ml_202505_20260912_USDJPY_mh_52,USDJPY,1746520957500,1746520958143,1746520957187,-0.109087028523379,-0.049319978695191,0,0.054354838775
usdjpy_only_ml_202505_20260912_USDJPY_mh_53,USDJPY,1746522048250,1746522048445,1746522047843,-0.085311409589446,-0.033432451114397,0,0.052428351381
usdjpy_only_ml_202505_20260912_USDJPY_mh_54,USDJPY,1746523823250,1746523824706,1746523823100,-0.068418314787895,-0.051003604670914,0,0.054208552620
usdjpy_only_ml_202505_20260912_USDJPY_mh_55,USDJPY,1746525630750,1746525631054,1746525630434,-0.050584730365757,-0.068893094017909,0,0.067083197712
usdjpy_only_ml_202505_20260912_USDJPY_mh_56,USDJPY,1746527126750,1746527126818,1746527126565,-0.067714396842129,-0.019657483303578,0,0.078698339441
usdjpy_only_ml_202505_20260912_USDJPY_mh_57,USDJPY,1746528261750,1746528263671,1746528261295,-0.047841344028309,0.013871960177634,0,0.092395499856
usdjpy_only_ml_202505_20260912_USDJPY_mh_58,USDJPY,1746529628750,1746529628826,1746529628357,-0.034141701257621,-0.064698439801281,0,0.088610293274
usdjpy_only_ml_202505_20260912_USDJPY_mh_59,USDJPY,1746530612500,1746530612907,1746530612161,-0.022192856845942,-0.006470857120654,0,0.103638416299
usdjpy_only_ml_202505_20260912_USDJPY_mh_60,USDJPY,1746531877250,1746531878159,1746531877151,-0.026679362458503,-0.019805257248691,0,0.105382153476
usdjpy_only_ml_202505_20260912_USDJPY_mh_61,USDJPY,1746534768750,1746534769139,1746534768638,-0.018405365639929,-0.067720372716547,0,0.092295782864
usdjpy_only_ml_202505_20260912_USDJPY_mh_62,USDJPY,1746535814000,1746535814773,1746535813964,-0.078947903479912,-0.019897002296037,0,0.084412298404
usdjpy_only_ml_202505_20260912_USDJPY_mh_63,USDJPY,1746537515000,1746537515202,1746537514987,-0.037124020992772,-0.009120865150400,0,0.081267209171
usdjpy_only_ml_202505_20260912_USDJPY_mh_64,USDJPY,1746539806750,1746539808008,1746539806606,-0.019936797517869,-0.093775162508245,0,0.073310623885
usdjpy_only_ml_202505_20260912_USDJPY_mh_65,USDJPY,1746541335000,1746541335502,1746541334958,-0.020054990148900,-0.092658821563226,0,0.074848190866
usdjpy_only_ml_202505_20260912_USDJPY_mh_66,USDJPY,1746542570500,1746542571265,1746542570376,0.026071860392366,-0.084267865323722,1,0.086319506846
usdjpy_only_ml_202505_20260912_USDJPY_mh_67,USDJPY,1746543612250,1746543613476,1746543612092,0.016775217810964,-0.087499943676572,0,0.080499074113
usdjpy_only_ml_202505_20260912_USDJPY_mh_68,USDJPY,1746544753250,1746544753992,1746544752918,-0.004728871076778,-0.046410309109807,0,0.098866787881
usdjpy_only_ml_202505_20260912_USDJPY_mh_69,USDJPY,1746545721750,1746545721877,1746545721373,-0.052644138793835,-0.024371534930230,0,0.094110717473
usdjpy_only_ml_202505_20260912_USDJPY_mh_70,USDJPY,1746546790750,1746546791085,1746546790703,-0.004938989052250,-0.042983959529978,0,0.091883107096
usdjpy_only_ml_202505_20260912_USDJPY_mh_71,USDJPY,1746547970750,1746547972010,1746547970468,-0.009966196501362,-0.039742657135365,0,0.091663640722
usdjpy_only_ml_202505_20260912_USDJPY_mh_72,USDJPY,1746549966250,1746549967067,1746549966064,-0.010549678289582,-0.078223503387295,0,0.086178060772
usdjpy_only_ml_202505_20260912_USDJPY_mh_73,USDJPY,1746551268500,1746551269562,1746551268409,-0.039060582703733,-0.023729807623363,0,0.104052962057
usdjpy_only_ml_202505_20260912_USDJPY_mh_74,USDJPY,1746552449000,1746552449521,1746552448617,-0.071656979907880,0.018910717880510,0,0.109349298397
usdjpy_only_ml_202505_20260912_USDJPY_mh_75,USDJPY,1746553786500,1746553787022,1746553786460,-0.061769582784747,0.011264504058948,0,0.109719864427
usdjpy_only_ml_202505_20260912_USDJPY_mh_76,USDJPY,1746554866500,1746554867105,1746554866308,-0.068849940329883,0.003353134362970,0,0.102292431429
usdjpy_only_ml_202505_20260912_USDJPY_mh_77,USDJPY,1746557419750,1746557420788,1746557419712,-0.050443545233295,-0.009877269995034,0,0.091388669873
usdjpy_only_ml_202505_20260912_USDJPY_mh_78,USDJPY,1746558669000,1746558669093,1746558668973,-0.022215289544001,-0.073333744267867,0,0.086367784287
usdjpy_only_ml_202505_20260912_USDJPY_mh_79,USDJPY,1746560251500,1746560253543,1746560251182,-0.002912280876034,-0.052124216673256,0,0.104564780837
usdjpy_only_ml_202505_20260912_USDJPY_mh_80,USDJPY,1746571632500,1746571632634,1746571632200,-0.055222364212943,-0.106600962762773,0,0.051729606113
usdjpy_only_ml_202505_20260912_USDJPY_mh_81,USDJPY,1746573001250,1746573002095,1746573000868,-0.002455130188434,-0.080479776663698,0,0.050172464823
usdjpy_only_ml_202505_20260912_USDJPY_mh_82,USDJPY,1746574154000,1746574156969,1746574153751,-0.092809183904071,-0.078160165875979,0,0.048731015138
usdjpy_only_ml_202505_20260912_USDJPY_mh_83,USDJPY,1746575668250,1746575670647,1746575668127,-0.055605389274813,-0.204904279288648,0,0.049740528116
usdjpy_only_ml_202505_20260912_USDJPY_mh_84,USDJPY,1746585975750,1746585976109,1746585975729,-0.062443674225444,-0.024019934097638,0,0.097344795560
usdjpy_only_ml_202505_20260912_USDJPY_mh_85,USDJPY,1746587047000,1746587049688,1746587046975,-0.096065409825562,-0.017882119606131,0,0.094938599074
usdjpy_only_ml_202505_20260912_USDJPY_mh_86,USDJPY,1746588131000,1746588131220,1746588130908,-0.074627299045254,0.015107808740885,0,0.108273748690
usdjpy_only_ml_202505_20260912_USDJPY_mh_87,USDJPY,1746589211250,1746589212284,1746589211140,-0.039775059012232,-0.062634466236364,0,0.120437722100
usdjpy_only_ml_202505_20260912_USDJPY_mh_88,USDJPY,1746590301000,1746590302028,1746590300698,-0.065165919298582,-0.006181178043792,0,0.127999517263
usdjpy_only_ml_202505_20260912_USDJPY_mh_89,USDJPY,1746591426000,1746591426119,1746591425515,-0.019721675466012,-0.034818679218487,0,0.134095746942
usdjpy_only_ml_202505_20260912_USDJPY_mh_90,USDJPY,1746592616750,1746592617114,1746592616647,-0.102581092264713,0.016461176023744,0,0.131248064007
usdjpy_only_ml_202505_20260912_USDJPY_mh_91,USDJPY,1746593721250,1746593724355,1746593721217,-0.009559923690607,-0.079473370106658,0,0.122069917624
usdjpy_only_ml_202505_20260912_USDJPY_mh_92,USDJPY,1746594716000,1746594716820,1746594715597,-0.051679163367357,0.013422133050170,0,0.121715600951
usdjpy_only_ml_202505_20260912_USDJPY_mh_93,USDJPY,1746595861500,1746595862307,1746595861402,-0.034311528412345,-0.050879825657367,0,0.111108738007
usdjpy_only_ml_202505_20260912_USDJPY_mh_94,USDJPY,1746597271250,1746597271674,1746597271172,-0.041519696927103,-0.042252023575953,0,0.108735205819
usdjpy_only_ml_202505_20260912_USDJPY_mh_95,USDJPY,1746598523750,1746598524217,1746598523570,-0.018846962765787,-0.060978052426835,0,0.096626595042
usdjpy_only_ml_202505_20260912_USDJPY_mh_96,USDJPY,1746600073250,1746600075374,1746600073088,-0.056941073762005,-0.033496208504117,0,0.089075352600
usdjpy_only_ml_202505_20260912_USDJPY_mh_97,USDJPY,1746603574250,1746603575146,1746603573949,-0.049609117665694,-0.060414999159140,0,0.069494818180
usdjpy_only_ml_202505_20260912_USDJPY_mh_98,USDJPY,1746605525250,1746605546653,1746605525226,-0.055610642915874,-0.088007041337361,0,0.068229536631
usdjpy_only_ml_202505_20260912_USDJPY_mh_99,USDJPY,1746606860250,1746606862232,1746606860086,-0.041056470964889,-0.099905197973272,0,0.061365805711
usdjpy_only_ml_202505_20260912_USDJPY_mh_100,USDJPY,1746607838750,1746607839152,1746607838727,-0.050254097749505,-0.099412847163805,0,0.063320902009
usdjpy_only_ml_202505_20260912_USDJPY_mh_101,USDJPY,1746609426250,1746609429432,1746609425772,-0.077536875218606,-0.058727636743260,0,0.062864897454
usdjpy_only_ml_202505_20260912_USDJPY_mh_102,USDJPY,1746610521500,1746610522473,1746610521470,-0.069663156639591,-0.037366652481841,0,0.066983791518
usdjpy_only_ml_202505_20260912_USDJPY_mh_103,USDJPY,1746612545000,1746612546085,1746612544661,-0.110736195403593,-0.035450941712964,0,0.073550252091
usdjpy_only_ml_202505_20260912_USDJPY_mh_104,USDJPY,1746613801250,1746613801328,1746613801223,-0.109318409435880,0.012713615755071,0,0.078645679126
usdjpy_only_ml_202505_20260912_USDJPY_mh_105,USDJPY,1746615266250,1746615266911,1746615266205,-0.080463003396999,-0.032219930050700,0,0.079346086152
usdjpy_only_ml_202505_20260912_USDJPY_mh_106,USDJPY,1746616324250,1746616324282,1746616324151,-0.073699866606280,-0.020227031089013,0,0.084769277623
usdjpy_only_ml_202505_20260912_USDJPY_mh_107,USDJPY,1746617419750,1746617421639,1746617419733,-0.022484950905174,-0.023302792827973,0,0.084157026810
usdjpy_only_ml_202505_20260912_USDJPY_mh_108,USDJPY,1746618626500,1746618629556,1746618626243,-0.032204125797669,-0.072517320729205,0,0.078359533578
usdjpy_only_ml_202505_20260912_USDJPY_mh_109,USDJPY,1746620106250,1746620106723,1746620106119,-0.056218718973898,-0.027126684880409,0,0.079875937806
usdjpy_only_ml_202505_20260912_USDJPY_mh_110,USDJPY,1746621130250,1746621131091,1746621130216,-0.048307471196408,-0.049712047470562,0,0.078637549047
usdjpy_only_ml_202505_20260912_USDJPY_mh_111,USDJPY,1746622637250,1746622639363,1746622637150,-0.009227107445452,-0.089009659578331,0,0.071478012298
usdjpy_only_ml_202505_20260912_USDJPY_mh_112,USDJPY,1746623909500,1746623910108,1746623909002,-0.040189483605883,-0.067443551217402,0,0.068302283232
usdjpy_only_ml_202505_20260912_USDJPY_mh_113,USDJPY,1746627361500,1746627362475,1746627361370,-0.093560445031456,-0.031052468178071,0,0.055097461208
usdjpy_only_ml_202505_20260912_USDJPY_mh_114,USDJPY,1746628778000,1746628778204,1746628777824,-0.055413672105837,-0.058763001495822,0,0.053243845834
usdjpy_only_ml_202505_20260912_USDJPY_mh_115,USDJPY,1746630031500,1746630033287,1746630031174,-0.098579128411305,-0.046937170057345,0,0.053778308841
usdjpy_only_ml_202505_20260912_USDJPY_mh_116,USDJPY,1746633730250,1746633731737,1746633730172,-0.081670321634258,-0.062910878605163,0,0.058831811506
usdjpy_only_ml_202505_20260912_USDJPY_mh_117,USDJPY,1746636377000,1746636379524,1746636376894,-0.049705206399690,-0.088843972536627,0,0.057377557968
usdjpy_only_ml_202505_20260912_USDJPY_mh_118,USDJPY,1746637740000,1746637740339,1746637740000,-0.150265899784934,0.040269398953471,-1,0.064694070937
usdjpy_only_ml_202505_20260912_USDJPY_mh_119,USDJPY,1746640534000,1746640535086,1746640533622,-0.068065271314531,-0.046296024295179,0,0.071941967557
usdjpy_only_ml_202505_20260912_USDJPY_mh_120,USDJPY,1746648066250,1746648066547,1746648066246,-0.018753273579086,-0.040929874908406,0,0.060836852445
usdjpy_only_ml_202505_20260912_USDJPY_mh_121,USDJPY,1746649205500,1746649209382,1746649205282,-0.164292461189481,0.031700757347567,-1,0.057550040137
usdjpy_only_ml_202505_20260912_USDJPY_mh_122,USDJPY,1746650355750,1746650356383,1746650355278,-0.046400985284796,-0.114482282880358,0,0.054328148035
usdjpy_only_ml_202505_20260912_USDJPY_mh_123,USDJPY,1746651577500,1746651583705,1746651577468,-0.040725687994758,-0.078586134510288,0,0.070239177232
usdjpy_only_ml_202505_20260912_USDJPY_mh_124,USDJPY,1746652673500,1746652673721,1746652673210,-0.043555931046379,-0.004853334200541,0,0.096140778375
usdjpy_only_ml_202505_20260912_USDJPY_mh_125,USDJPY,1746653785500,1746653785845,1746653785242,-0.095936437488025,-0.010358937627462,0,0.106281751887
usdjpy_only_ml_202505_20260912_USDJPY_mh_126,USDJPY,1746654850000,1746654850966,1746654849947,-0.001418360379840,-0.021927056970372,0,0.154035717861
usdjpy_only_ml_202505_20260912_USDJPY_mh_127,USDJPY,1746656084750,1746656085167,1746656084361,-0.073831587351440,0.067282396922549,-1,0.156151894037
usdjpy_only_ml_202505_20260912_USDJPY_mh_128,USDJPY,1746657057500,1746657059440,1746657057485,-0.039403538298644,-0.003114311571109,0,0.162244435323
usdjpy_only_ml_202505_20260912_USDJPY_mh_129,USDJPY,1746658024500,1746658024950,1746658024484,-0.045502060809359,-0.027964278496834,0,0.165098769693
usdjpy_only_ml_202505_20260912_USDJPY_mh_130,USDJPY,1746659066250,1746659066451,1746659066097,-0.041010909963599,0.018152159759350,0,0.158331266990
usdjpy_only_ml_202505_20260912_USDJPY_mh_131,USDJPY,1746666206000,1746666207088,1746666205749,-0.322802103889063,-0.518604057478633,0,0.057069721121
usdjpy_only_ml_202505_20260912_USDJPY_mh_132,USDJPY,1746667281250,1746667283436,1746667281121,-0.046971583701647,-0.111562248113181,0,0.055086065688
usdjpy_only_ml_202505_20260912_USDJPY_mh_133,USDJPY,1746668605250,1746668606866,1746668605247,-0.076825495148176,-0.084409891937729,0,0.052015074861
usdjpy_only_ml_202505_20260912_USDJPY_mh_134,USDJPY,1746673250750,1746673254898,1746673250502,-0.112835853330106,-0.056384607974988,0,0.059097678394
usdjpy_only_ml_202505_20260912_USDJPY_mh_135,USDJPY,1746675188250,1746675190291,1746675188081,-0.050658357157504,-0.080826821316220,0,0.074662422529
usdjpy_only_ml_202505_20260912_USDJPY_mh_136,USDJPY,1746676505250,1746676505542,1746676505201,-0.079240798320969,-0.058097486031775,0,0.081977525742
usdjpy_only_ml_202505_20260912_USDJPY_mh_137,USDJPY,1746678001250,1746678002305,1746678001092,-0.016692987259388,-0.025182012721545,0,0.108802309783
usdjpy_only_ml_202505_20260912_USDJPY_mh_138,USDJPY,1746679190750,1746679191179,1746679190664,-0.069539773687053,-0.032702452024966,0,0.105586616160
usdjpy_only_ml_202505_20260912_USDJPY_mh_139,USDJPY,1746680207250,1746680207524,1746680207123,-0.151975605513024,0.014641726650352,0,0.113314981913
usdjpy_only_ml_202505_20260912_USDJPY_mh_140,USDJPY,1746681292250,1746681292638,1746681292098,-0.068826971367162,-0.013634495056656,0,0.110158533260
usdjpy_only_ml_202505_20260912_USDJPY_mh_141,USDJPY,1746682657250,1746682658995,1746682657089,-0.039902396667364,-0.023965455949149,0,0.104733695936
usdjpy_only_ml_202505_20260912_USDJPY_mh_142,USDJPY,1746686484000,1746686484129,1746686483677,-0.037812463788382,-0.045901058762814,0,0.076993158113
usdjpy_only_ml_202505_20260912_USDJPY_mh_143,USDJPY,1746689154250,1746689155157,1746689154242,-0.045322920580000,-0.114438590645766,0,0.063527761631
usdjpy_only_ml_202505_20260912_USDJPY_mh_144,USDJPY,1746691653000,1746691653200,1746691652804,-0.079379822244848,-0.004351143509311,0,0.064160016988
usdjpy_only_ml_202505_20260912_USDJPY_mh_145,USDJPY,1746692651000,1746692651693,1746692650588,-0.147702064278022,0.014570629251255,0,0.071275348790
usdjpy_only_ml_202505_20260912_USDJPY_mh_146,USDJPY,1746693720500,1746693721812,1746693720100,-0.053876542128983,-0.051734329299823,0,0.074922147894
usdjpy_only_ml_202505_20260912_USDJPY_mh_147,USDJPY,1746694813000,1746694815083,1746694812934,-0.089695901808613,-0.037215918101443,0,0.079143129595
usdjpy_only_ml_202505_20260912_USDJPY_mh_148,USDJPY,1746696081500,1746696081590,1746696081386,-0.071197305179143,-0.007458257883525,0,0.089055990351
usdjpy_only_ml_202505_20260912_USDJPY_mh_149,USDJPY,1746697067500,1746697067662,1746697067463,-0.059733750537876,-0.022073105386993,0,0.096248546135
usdjpy_only_ml_202505_20260912_USDJPY_mh_150,USDJPY,1746698405750,1746698405847,1746698405690,-0.049903072645118,0.002743820272365,0,0.089761649560
usdjpy_only_ml_202505_20260912_USDJPY_mh_151,USDJPY,1746699970000,1746699970154,1746699969957,-0.022388376771209,-0.042835623165123,0,0.088202484719
usdjpy_only_ml_202505_20260912_USDJPY_mh_152,USDJPY,1746701080250,1746701081319,1746701080163,-0.029050890568252,-0.059805659955089,0,0.091568826116
usdjpy_only_ml_202505_20260912_USDJPY_mh_153,USDJPY,1746702161750,1746702161871,1746702161673,-0.025916403829105,-0.080633852323348,0,0.092143540215
usdjpy_only_ml_202505_20260912_USDJPY_mh_154,USDJPY,1746703201250,1746703201672,1746703201193,-0.036216650736345,-0.034484890169773,0,0.100275527212
usdjpy_only_ml_202505_20260912_USDJPY_mh_155,USDJPY,1746704978750,1746704979541,1746704978533,-0.055802030788688,-0.004076700751141,0,0.090238379779
usdjpy_only_ml_202505_20260912_USDJPY_mh_156,USDJPY,1746706340250,1746706343198,1746706340187,-0.023649541000570,-0.091909837235858,0,0.081398187428
usdjpy_only_ml_202505_20260912_USDJPY_mh_157,USDJPY,1746707587000,1746707587284,1746707586997,-0.038220767173838,-0.061351072828628,0,0.079518550362
usdjpy_only_ml_202505_20260912_USDJPY_mh_158,USDJPY,1746708798000,1746708798855,1746708797952,-0.024250717302651,-0.069675852347543,0,0.085519010733
usdjpy_only_ml_202505_20260912_USDJPY_mh_159,USDJPY,1746710019750,1746710019973,1746710019651,-0.052439362479367,-0.009831518273305,0,0.082099970492
usdjpy_only_ml_202505_20260912_USDJPY_mh_160,USDJPY,1746711088250,1746711090093,1746711087780,-0.025047465953062,-0.041753850692014,0,0.082205598182
usdjpy_only_ml_202505_20260912_USDJPY_mh_161,USDJPY,1746712506250,1746712506647,1746712506248,-0.041909360192633,-0.044288994641400,0,0.077079396272
usdjpy_only_ml_202505_20260912_USDJPY_mh_162,USDJPY,1746713609250,1746713609797,1746713608887,-0.080475169504713,-0.058722103411359,0,0.082337621544
usdjpy_only_ml_202505_20260912_USDJPY_mh_163,USDJPY,1746714726250,1746714726441,1746714726157,-0.059180452517428,-0.023764593268713,0,0.086225343777
usdjpy_only_ml_202505_20260912_USDJPY_mh_164,USDJPY,1746716142000,1746716142314,1746716141893,-0.097927270876624,-0.003815898122759,0,0.083585912181
usdjpy_only_ml_202505_20260912_USDJPY_mh_165,USDJPY,1746717719750,1746717721366,1746717719383,-0.126334906304919,0.015772864156552,0,0.084648245511
usdjpy_only_ml_202505_20260912_USDJPY_mh_166,USDJPY,1746718726000,1746718726139,1746718725938,-0.100680109261922,-0.024777364241712,0,0.089438482290
usdjpy_only_ml_202505_20260912_USDJPY_mh_167,USDJPY,1746720278500,1746720280324,1746720278468,-0.073836315236836,0.021298823201636,-1,0.108715169676
usdjpy_only_ml_202505_20260912_USDJPY_mh_168,USDJPY,1746721965250,1746721966489,1746721964904,-0.115145290494311,0.027919828336237,-1,0.098494291272
usdjpy_only_ml_202505_20260912_USDJPY_mh_169,USDJPY,1746722962250,1746722962331,1746722962216,-0.054484111721299,-0.018955070922415,0,0.098680013725
usdjpy_only_ml_202505_20260912_USDJPY_mh_170,USDJPY,1746724107500,1746724108304,1746724107406,-0.042640075936848,-0.030340465652685,0,0.102189683231
usdjpy_only_ml_202505_20260912_USDJPY_mh_171,USDJPY,1746725102250,1746725102341,1746725102212,-0.122821130107141,0.045908786504818,-1,0.106048197435
usdjpy_only_ml_202505_20260912_USDJPY_mh_172,USDJPY,1746726137500,1746726137623,1746726137419,-0.074509678531340,0.017588133246531,0,0.105447481907
usdjpy_only_ml_202505_20260912_USDJPY_mh_173,USDJPY,1746727158500,1746727158819,1746727158394,-0.097097509114824,0.024958330338585,-1,0.120629416408
usdjpy_only_ml_202505_20260912_USDJPY_mh_174,USDJPY,1746728264250,1746728264502,1746728263922,-0.029988598337521,0.024317266446180,-1,0.131741169760
