extra_pips,scope,trades,net_profit,expectancy_r,pf_money,pf_r,win_rate,maxdd_money,maxdd_r,commission,fee,swap,long,short,tp,sl,time,hold_over_900,max_hold
0,STRESS_ON_ACTUAL_OBSERVED_COSTS,95,22.62,0.027443386476392,1.1138456892647,1.1213847590021,0.48421052631579,60.46,6.5051742678256,0,0,0,22,73,11,10,74,74,906.466
0.1,STRESS_ON_ACTUAL_OBSERVED_COSTS,95,18.29924930475,0.022563345524856,1.0910733878936,1.0986937860194,0.48421052631579,61.737428648668,6.6407077918009,0,0,0,22,73,11,10,74,74,906.466
0.2,STRESS_ON_ACTUAL_OBSERVED_COSTS,95,13.9784986095,0.017683304573321,1.0688017763903,1.0764990838219,0.47368421052632,63.014857297335,6.7762413157762,0,0,0,22,73,11,10,74,74,906.466
0.4,STRESS_ON_ACTUAL_OBSERVED_COSTS,95,5.3369972189992,0.0079232226702511,1.0256831861703,1.0335180716872,0.47368421052632,65.56971459467,7.0473083637268,0,0,0,22,73,11,10,74,74,906.466
0.5,STRESS_ON_ACTUAL_OBSERVED_COSTS,95,1.016246523749,0.003043181718716,1.0048365856564,1.0127329061524,0.47368421052632,66.847143243338,7.1828418877021,0,0,0,22,73,11,10,74,74,906.466
1,STRESS_ON_ACTUAL_OBSERVED_COSTS,95,-20.587506952502,-0.02135702303896,0.90718162438882,0.91532388496933,0.46315789473684,73.234286486676,7.8605095075786,0,0,0,22,73,11,10,74,74,906.466
