episode_id,symbol,direction,t0_msc,processing_msc,action_msc,quote_msc,status,retcode,detail
usdjpy_only_ml_202505_20260912_USDJPY_mh_249,USDJPY,1,1747049881500,1747049881623,1747049883531,1747049883529,ENTRY,10009,order=62 deal=62 external=0 request=54
usdjpy_only_ml_202505_20260912_USDJPY_mh_249,USDJPY,1,1747049881500,1747049881623,1747050784085,1747050783150,CLOSE_TIME,10009,order=63 deal=63 external=0 request=55
usdjpy_only_ml_202505_20260912_USDJPY_mh_250,USDJPY,1,1747050959250,1747050959754,1747050960007,1747050959915,ENTRY,10009,order=64 deal=64 external=0 request=56
usdjpy_only_ml_202505_20260912_USDJPY_mh_250,USDJPY,1,1747050959250,1747050959754,1747051860039,1747051858127,CLOSE_TIME,10009,order=65 deal=65 external=0 request=57
usdjpy_only_ml_202505_20260912_USDJPY_mh_253,USDJPY,-1,1747054598000,1747054599148,1747054600555,1747054600454,ENTRY,10009,order=66 deal=66 external=0 request=58
usdjpy_only_ml_202505_20260912_USDJPY_mh_253,USDJPY,-1,1747054598000,1747054599148,1747055501080,1747055501055,CLOSE_TIME,10009,order=67 deal=67 external=0 request=59
usdjpy_only_ml_202505_20260912_USDJPY_mh_261,USDJPY,-1,1747063817250,1747063820133,1747063820212,1747063820192,ENTRY,10009,order=68 deal=68 external=0 request=60
usdjpy_only_ml_202505_20260912_USDJPY_mh_265,USDJPY,-1,1747068783500,1747068783852,1747068783953,1747068783852,ENTRY,10009,order=70 deal=70 external=0 request=61
usdjpy_only_ml_202505_20260912_USDJPY_mh_265,USDJPY,-1,1747068783500,1747068783852,1747069683956,1747069683947,CLOSE_TIME,10009,order=71 deal=71 external=0 request=62
usdjpy_only_ml_202505_20260912_USDJPY_mh_294,USDJPY,-1,1747133358500,1747133359414,1747133363335,1747133363236,ENTRY,10009,order=72 deal=72 external=0 request=63
usdjpy_only_ml_202505_20260912_USDJPY_mh_294,USDJPY,-1,1747133358500,1747133359414,1747134264039,1747134263335,CLOSE_TIME,10009,order=73 deal=73 external=0 request=64
usdjpy_only_ml_202505_20260912_USDJPY_mh_296,USDJPY,-1,1747135760500,1747135760655,1747135761557,1747135761167,ENTRY,10009,order=74 deal=74 external=0 request=65
usdjpy_only_ml_202505_20260912_USDJPY_mh_296,USDJPY,-1,1747135760500,1747135760655,1747136662096,1747136661917,CLOSE_TIME,10009,order=75 deal=75 external=0 request=66
usdjpy_only_ml_202505_20260912_USDJPY_mh_304,USDJPY,-1,1747153101500,1747153102015,1747153102160,1747153102090,ENTRY,10009,order=76 deal=76 external=0 request=67
usdjpy_only_ml_202505_20260912_USDJPY_mh_308,USDJPY,-1,1747157347500,1747157348092,1747157349473,1747157349114,ENTRY,10009,order=78 deal=78 external=0 request=68
usdjpy_only_ml_202505_20260912_USDJPY_mh_308,USDJPY,-1,1747157347500,1747157348092,1747158250161,1747158249945,CLOSE_TIME,10009,order=79 deal=79 external=0 request=69
usdjpy_only_ml_202505_20260912_USDJPY_mh_310,USDJPY,-1,1747159892250,1747159893638,1747159893688,1747159893674,ENTRY,10009,order=80 deal=80 external=0 request=70
usdjpy_only_ml_202505_20260912_USDJPY_mh_310,USDJPY,-1,1747159892250,1747159893638,1747160794015,1747160793944,CLOSE_TIME,10009,order=81 deal=81 external=0 request=71
usdjpy_only_ml_202505_20260912_USDJPY_mh_336,USDJPY,-1,1747220883500,1747220883663,1747220884168,1747220883765,ENTRY,10009,order=82 deal=82 external=0 request=72
usdjpy_only_ml_202505_20260912_USDJPY_mh_336,USDJPY,-1,1747220883500,1747220883663,1747221785157,1747221785056,CLOSE_TIME,10009,order=83 deal=83 external=0 request=73
usdjpy_only_ml_202505_20260912_USDJPY_mh_337,USDJPY,1,1747221892250,1747221892941,1747221893041,1747221893033,ENTRY,10009,order=84 deal=84 external=0 request=74
usdjpy_only_ml_202505_20260912_USDJPY_mh_337,USDJPY,1,1747221892250,1747221892941,1747222796083,1747222795162,CLOSE_TIME,10009,order=85 deal=85 external=0 request=75
usdjpy_only_ml_202505_20260912_USDJPY_mh_341,USDJPY,1,1747226159750,1747226160179,1747226160682,1747226160582,ENTRY,10009,order=86 deal=86 external=0 request=76
usdjpy_only_ml_202505_20260912_USDJPY_mh_341,USDJPY,1,1747226159750,1747226160179,1747227061733,1747227061129,CLOSE_TIME,10009,order=87 deal=87 external=0 request=77
usdjpy_only_ml_202505_20260912_USDJPY_mh_347,USDJPY,-1,1747234540500,1747234542149,1747234542352,1747234542328,ENTRY,10009,order=88 deal=88 external=0 request=78
usdjpy_only_ml_202505_20260912_USDJPY_mh_347,USDJPY,-1,1747234540500,1747234542149,1747235444085,1747235442616,CLOSE_TIME,10009,order=89 deal=89 external=0 request=79
usdjpy_only_ml_202505_20260912_USDJPY_mh_358,USDJPY,-1,1747247309000,1747247309406,1747247309548,1747247309504,ENTRY,10009,order=90 deal=90 external=0 request=80
usdjpy_only_ml_202505_20260912_USDJPY_mh_358,USDJPY,-1,1747247309000,1747247309406,1747248210235,1747248210234,CLOSE_TIME,10009,order=91 deal=91 external=0 request=81
usdjpy_only_ml_202505_20260912_USDJPY_mh_359,USDJPY,-1,1747248736000,1747248738095,1747248738899,1747248738803,ENTRY,10009,order=92 deal=92 external=0 request=82
usdjpy_only_ml_202505_20260912_USDJPY_mh_359,USDJPY,-1,1747248736000,1747248738095,1747249639076,1747249638033,CLOSE_TIME,10009,order=93 deal=93 external=0 request=83
usdjpy_only_ml_202505_20260912_USDJPY_mh_372,USDJPY,-1,1747282625500,1747282625822,1747282626086,1747282626076,ENTRY,10009,order=94 deal=94 external=0 request=84
usdjpy_only_ml_202505_20260912_USDJPY_mh_372,USDJPY,-1,1747282625500,1747282625822,1747283530092,1747283530074,CLOSE_TIME,10009,order=95 deal=95 external=0 request=85
usdjpy_only_ml_202505_20260912_USDJPY_mh_387,USDJPY,1,1747303031500,1747303032157,1747303032457,1747303032158,ENTRY,10009,order=96 deal=96 external=0 request=86
usdjpy_only_ml_202505_20260912_USDJPY_mh_399,USDJPY,-1,1747326001750,1747326003281,1747326003884,1747326003827,ENTRY,10009,order=98 deal=98 external=0 request=87
usdjpy_only_ml_202505_20260912_USDJPY_mh_399,USDJPY,-1,1747326001750,1747326003281,1747326903985,1747326903583,CLOSE_TIME,10009,order=99 deal=99 external=0 request=88
usdjpy_only_ml_202505_20260912_USDJPY_mh_404,USDJPY,-1,1747331734000,1747331734090,1747331734184,1747331734110,ENTRY,10009,order=100 deal=100 external=0 request=89
usdjpy_only_ml_202505_20260912_USDJPY_mh_404,USDJPY,-1,1747331734000,1747331734090,1747332636937,1747332636836,CLOSE_TIME,10009,order=101 deal=101 external=0 request=90
usdjpy_only_ml_202505_20260912_USDJPY_mh_413,USDJPY,-1,1747364826500,1747364827415,1747364828122,1747364828026,ENTRY,10009,order=102 deal=102 external=0 request=91
usdjpy_only_ml_202505_20260912_USDJPY_mh_413,USDJPY,-1,1747364826500,1747364827415,1747365734588,1747365734086,CLOSE_TIME,10009,order=103 deal=103 external=0 request=92
usdjpy_only_ml_202505_20260912_USDJPY_mh_442,USDJPY,1,1747418785750,1747418785879,1747418786194,1747418786123,ENTRY,10009,order=104 deal=104 external=0 request=93
usdjpy_only_ml_202505_20260912_USDJPY_mh_442,USDJPY,1,1747418785750,1747418785879,1747419687305,1747419687067,CLOSE_TIME,10009,order=105 deal=105 external=0 request=94
usdjpy_only_ml_202505_20260912_USDJPY_mh_462,USDJPY,-1,1747634705250,1747634706107,1747634712245,1747634712243,ENTRY,10009,order=106 deal=106 external=0 request=95
usdjpy_only_ml_202505_20260912_USDJPY_mh_462,USDJPY,-1,1747634705250,1747634706107,1747635613666,1747635611966,CLOSE_TIME,10009,order=107 deal=107 external=0 request=96
usdjpy_only_ml_202505_20260912_USDJPY_mh_483,USDJPY,-1,1747670574250,1747670574562,1747670574712,1747670574634,ENTRY,10009,order=108 deal=108 external=0 request=97
usdjpy_only_ml_202505_20260912_USDJPY_mh_489,USDJPY,-1,1747677737000,1747677737174,1747677737371,1747677737270,ENTRY,10009,order=110 deal=110 external=0 request=98
usdjpy_only_ml_202505_20260912_USDJPY_mh_489,USDJPY,-1,1747677737000,1747677737174,1747678637624,1747678637103,CLOSE_TIME,10009,order=111 deal=111 external=0 request=99
usdjpy_only_ml_202505_20260912_USDJPY_mh_497,USDJPY,-1,1747702985500,1747702986706,1747703021509,0,NO_ENTRY_TIMEOUT,0,
usdjpy_only_ml_202505_20260912_USDJPY_mh_500,USDJPY,-1,1747711513750,1747711514732,1747711516742,1747711516546,ENTRY,10009,order=112 deal=112 external=0 request=100
usdjpy_only_ml_202505_20260912_USDJPY_mh_500,USDJPY,-1,1747711513750,1747711514732,1747712418069,1747712418057,CLOSE_TIME,10009,order=113 deal=113 external=0 request=101
usdjpy_only_ml_202505_20260912_USDJPY_mh_516,USDJPY,1,1747736857750,1747736858021,1747736858925,1747736858524,ENTRY,10009,order=114 deal=114 external=0 request=102
usdjpy_only_ml_202505_20260912_USDJPY_mh_516,USDJPY,1,1747736857750,1747736858021,1747737760128,1747737760027,CLOSE_TIME,10009,order=115 deal=115 external=0 request=103
usdjpy_only_ml_202505_20260912_USDJPY_mh_518,USDJPY,-1,1747739421750,1747739422034,1747739422435,1747739422084,ENTRY,10009,order=116 deal=116 external=0 request=104
usdjpy_only_ml_202505_20260912_USDJPY_mh_518,USDJPY,-1,1747739421750,1747739422034,1747740322461,1747740321599,CLOSE_TIME,10009,order=117 deal=117 external=0 request=105
usdjpy_only_ml_202505_20260912_USDJPY_mh_554,USDJPY,-1,1747822661000,1747822661094,1747822662987,1747822662770,ENTRY,10009,order=118 deal=118 external=0 request=106
usdjpy_only_ml_202505_20260912_USDJPY_mh_554,USDJPY,-1,1747822661000,1747822661094,1747823564217,1747823563192,CLOSE_TIME,10009,order=119 deal=119 external=0 request=107
usdjpy_only_ml_202505_20260912_USDJPY_mh_559,USDJPY,1,1747835039750,1747835040267,1747835041500,1747835041295,ENTRY,10009,order=120 deal=120 external=0 request=108
usdjpy_only_ml_202505_20260912_USDJPY_mh_559,USDJPY,1,1747835039750,1747835040267,1747835943042,1747835942157,CLOSE_TIME,10009,order=121 deal=121 external=0 request=109
usdjpy_only_ml_202505_20260912_USDJPY_mh_579,USDJPY,-1,1747876300250,1747876301889,1747876303993,1747876303910,ENTRY,10009,order=122 deal=122 external=0 request=110
usdjpy_only_ml_202505_20260912_USDJPY_mh_580,USDJPY,-1,1747877317750,1747877318582,1747877318603,1747877318582,ENTRY,10009,order=124 deal=124 external=0 request=111
usdjpy_only_ml_202505_20260912_USDJPY_mh_583,USDJPY,1,1747882036500,1747882037546,1747882047348,1747882047338,ENTRY,10009,order=126 deal=126 external=0 request=112
usdjpy_only_ml_202505_20260912_USDJPY_mh_583,USDJPY,1,1747882036500,1747882037546,1747882948087,1747882947489,CLOSE_TIME,10009,order=127 deal=127 external=0 request=113
usdjpy_only_ml_202505_20260912_USDJPY_mh_613,USDJPY,-1,1747934119500,1747934119832,1747934121907,1747934121755,ENTRY,10009,order=128 deal=128 external=0 request=114
usdjpy_only_ml_202505_20260912_USDJPY_mh_613,USDJPY,-1,1747934119500,1747934119832,1747935022377,1747935021925,CLOSE_TIME,10009,order=129 deal=129 external=0 request=115
usdjpy_only_ml_202505_20260912_USDJPY_mh_615,USDJPY,1,1747936257750,1747936258026,1747936258070,1747936258065,ENTRY,10009,order=130 deal=130 external=0 request=116
usdjpy_only_ml_202505_20260912_USDJPY_mh_615,USDJPY,1,1747936257750,1747936258026,1747937158708,1747937158684,CLOSE_TIME,10009,order=131 deal=131 external=0 request=117
usdjpy_only_ml_202505_20260912_USDJPY_mh_626,USDJPY,-1,1747962061250,1747962062363,1747962062431,1747962062369,ENTRY,10009,order=132 deal=132 external=0 request=118
usdjpy_only_ml_202505_20260912_USDJPY_mh_631,USDJPY,-1,1747973110000,1747973110381,1747973112574,1747973112537,ENTRY,10009,order=134 deal=134 external=0 request=119
usdjpy_only_ml_202505_20260912_USDJPY_mh_631,USDJPY,-1,1747973110000,1747973110381,1747974013135,1747974009316,CLOSE_TIME,10009,order=135 deal=135 external=0 request=120
usdjpy_only_ml_202505_20260912_USDJPY_mh_645,USDJPY,-1,1748012204000,1748012204691,1748012204732,1748012204711,ENTRY,10009,order=136 deal=136 external=0 request=121
usdjpy_only_ml_202505_20260912_USDJPY_mh_645,USDJPY,-1,1748012204000,1748012204691,1748013104911,1748013104845,CLOSE_TIME,10009,order=137 deal=137 external=0 request=122
usdjpy_only_ml_202505_20260912_USDJPY_mh_646,USDJPY,1,1748013236000,1748013236505,1748013236546,1748013236542,ENTRY,10009,order=138 deal=138 external=0 request=123
usdjpy_only_ml_202505_20260912_USDJPY_mh_646,USDJPY,1,1748013236000,1748013236505,1748014136556,1748014136250,CLOSE_TIME,10009,order=139 deal=139 external=0 request=124
usdjpy_only_ml_202505_20260912_USDJPY_mh_654,USDJPY,-1,1748024501000,1748024501837,1748024502558,1748024502516,ENTRY,10009,order=140 deal=140 external=0 request=125
usdjpy_only_ml_202505_20260912_USDJPY_mh_654,USDJPY,-1,1748024501000,1748024501837,1748025403404,1748025402231,CLOSE_TIME,10009,order=141 deal=141 external=0 request=126
usdjpy_only_ml_202505_20260912_USDJPY_mh_662,USDJPY,-1,1748222034250,1748222036605,1748222039969,1748222039931,ENTRY,10009,order=142 deal=142 external=0 request=127
usdjpy_only_ml_202505_20260912_USDJPY_mh_663,USDJPY,1,1748223076750,1748223077297,1748223077316,1748223077311,ENTRY,10009,order=144 deal=144 external=0 request=128
usdjpy_only_ml_202505_20260912_USDJPY_mh_663,USDJPY,1,1748223076750,1748223077297,1748223979080,1748223974958,CLOSE_TIME,10009,order=145 deal=145 external=0 request=129
usdjpy_only_ml_202505_20260912_USDJPY_mh_686,USDJPY,-1,1748320952750,1748320955484,1748320956748,1748320956663,ENTRY,10009,order=146 deal=146 external=0 request=130
usdjpy_only_ml_202505_20260912_USDJPY_mh_686,USDJPY,-1,1748320952750,1748320955484,1748321859087,1748321856913,CLOSE_TIME,10009,order=147 deal=147 external=0 request=131
usdjpy_only_ml_202505_20260912_USDJPY_mh_688,USDJPY,-1,1748331267750,1748331267851,1748331268395,1748331268230,ENTRY,10009,order=148 deal=148 external=0 request=132
usdjpy_only_ml_202505_20260912_USDJPY_mh_689,USDJPY,-1,1748333175000,1748333177980,1748333177997,1748333177982,ENTRY,10009,order=150 deal=150 external=0 request=133
usdjpy_only_ml_202505_20260912_USDJPY_mh_690,USDJPY,-1,1748334405750,1748334406896,1748334407099,1748334406976,ENTRY,10009,order=152 deal=152 external=0 request=134
usdjpy_only_ml_202505_20260912_USDJPY_mh_690,USDJPY,-1,1748334405750,1748334406896,1748335307302,1748335307280,CLOSE_TIME,10009,order=153 deal=153 external=0 request=135
usdjpy_only_ml_202505_20260912_USDJPY_mh_713,USDJPY,-1,1748371212500,1748371213053,1748371213087,1748371213067,ENTRY,10009,order=154 deal=154 external=0 request=136
usdjpy_only_ml_202505_20260912_USDJPY_mh_713,USDJPY,-1,1748371212500,1748371213053,1748372113219,1748372112912,CLOSE_TIME,10009,order=155 deal=155 external=0 request=137
usdjpy_only_ml_202505_20260912_USDJPY_mh_720,USDJPY,-1,1748405826750,1748405827307,1748405827348,1748405827328,ENTRY,10009,order=156 deal=156 external=0 request=138
usdjpy_only_ml_202505_20260912_USDJPY_mh_721,USDJPY,-1,1748407235750,1748407236670,1748407236729,1748407236716,ENTRY,10009,order=158 deal=158 external=0 request=139
usdjpy_only_ml_202505_20260912_USDJPY_mh_721,USDJPY,-1,1748407235750,1748407236670,1748408137109,1748408137108,CLOSE_TIME,10009,order=159 deal=159 external=0 request=140
usdjpy_only_ml_202505_20260912_USDJPY_mh_722,USDJPY,-1,1748408400750,1748408401045,1748408401059,1748408401051,ENTRY,10009,order=160 deal=160 external=0 request=141
usdjpy_only_ml_202505_20260912_USDJPY_mh_722,USDJPY,-1,1748408400750,1748408401045,1748409301335,1748409301172,CLOSE_TIME,10009,order=161 deal=161 external=0 request=142
usdjpy_only_ml_202505_20260912_USDJPY_mh_725,USDJPY,-1,1748411600500,1748411600542,1748411600953,1748411600952,ENTRY,10009,order=162 deal=162 external=0 request=143
usdjpy_only_ml_202505_20260912_USDJPY_mh_725,USDJPY,-1,1748411600500,1748411600542,1748412501707,1748412496749,CLOSE_TIME,10009,order=163 deal=163 external=0 request=144
usdjpy_only_ml_202505_20260912_USDJPY_mh_728,USDJPY,1,1748415254000,1748415254389,1748415254616,1748415254554,ENTRY,10009,order=164 deal=164 external=0 request=145
usdjpy_only_ml_202505_20260912_USDJPY_mh_728,USDJPY,1,1748415254000,1748415254389,1748416157555,1748416156086,CLOSE_TIME,10009,order=165 deal=165 external=0 request=146
usdjpy_only_ml_202505_20260912_USDJPY_mh_743,USDJPY,1,1748450173750,1748450175007,1748450175029,1748450175008,ENTRY,10009,order=166 deal=166 external=0 request=147
usdjpy_only_ml_202505_20260912_USDJPY_mh_755,USDJPY,-1,1748484955250,1748484955461,1748484955479,1748484955477,ENTRY,10009,order=168 deal=168 external=0 request=148
usdjpy_only_ml_202505_20260912_USDJPY_mh_755,USDJPY,-1,1748484955250,1748484955461,1748485859186,1748485858797,CLOSE_TIME,10009,order=169 deal=169 external=0 request=149
usdjpy_only_ml_202505_20260912_USDJPY_mh_756,USDJPY,-1,1748485983250,1748485983641,1748485983661,1748485983653,ENTRY,10009,order=170 deal=170 external=0 request=150
usdjpy_only_ml_202505_20260912_USDJPY_mh_757,USDJPY,-1,1748487421500,1748487422839,1748487422876,1748487422840,ENTRY,10009,order=172 deal=172 external=0 request=151
usdjpy_only_ml_202505_20260912_USDJPY_mh_761,USDJPY,-1,1748491393750,1748491394093,1748491394410,1748491394093,ENTRY,10009,order=174 deal=174 external=0 request=152
usdjpy_only_ml_202505_20260912_USDJPY_mh_761,USDJPY,-1,1748491393750,1748491394093,1748492294465,1748492294464,CLOSE_TIME,10009,order=175 deal=175 external=0 request=153
