feature,horizon,train_pearson,train_spearman,test_pearson,test_spearman,abs_consistency
adx14,12,-0.03690933065609438,-0.0424411981043578,-0.017341087251016896,-0.056905225319514675,0.0424411981043578
breakout_persist_up_6,12,0.04307047163452493,0.03261778414730452,-0.07900740811619299,-0.08424148897893759,0.03261778414730452
high_break_24,12,0.03361017687050837,0.031347173852776467,-0.03753336792301673,-0.04050094014135109,0.031347173852776467
range_compression_12,12,0.02080010991445648,0.030760904623234577,-0.08434729854121206,-0.0900129577695428,0.030760904623234577
adx14,6,-0.0263093901393609,-0.029579242819445385,-0.030877199535712743,-0.052598033732205264,0.029579242819445385
spread_acceleration_3,3,-0.02617841444407508,-0.028110766396769862,-0.036390236169841376,-0.03725131522186875,0.028110766396769862
ema_gap_10_20,12,0.035748181497775575,0.02682069596154573,-0.029551578454997222,-0.05202681536606814,0.02682069596154573
bb_width,6,0.019040765082898013,0.02521252447646092,-0.06479411797410345,-0.07675883453757312,0.02521252447646092
rsi14,12,0.03575450649803697,0.024028947436205542,-0.07859555700104714,-0.08378056502322839,0.024028947436205542
range_compression_12,6,0.01805351014842683,0.02390065416486268,-0.07671741107299818,-0.06989001907547364,0.02390065416486268
ema20_slope_3,12,0.037572182086405066,0.023852607939063516,-0.06322663034912994,-0.0751597352007794,0.023852607939063516
spread_change_3,6,0.04492002083918547,0.02356494195178866,0.08246679047978121,0.06168688375493093,0.02356494195178866
lower_wick_share,6,-0.01934597594454781,-0.023186477672806457,-0.024721768656798822,-0.029830751054468484,0.023186477672806457
low_break_24,12,0.03524674186249622,0.02318064137246317,-0.05139411297557818,-0.0677231098171209,0.02318064137246317
breakout_persist_up_6,6,0.028122020691332385,0.022661261760686346,-0.08881336450041732,-0.08601654176572864,0.022661261760686346
bb_width,12,0.018423360320374095,0.0224335713141662,-0.07301745405482409,-0.09156475822292696,0.0224335713141662
close_location,6,-0.01953986721061321,-0.021712992712153323,-0.030097722235577683,-0.030817305464493194,0.021712992712153323
macd_line_atr,12,0.028856676150937854,0.021383593763037886,-0.009587817639590827,-0.041757658179708744,0.021383593763037886
breakout_up_24,12,0.02112077930002424,0.021276272308362647,-0.05020282541367079,-0.05022887925763443,0.021276272308362647
roc_atr_12,12,0.038027537434423254,0.0212135034593365,-0.08459235557516458,-0.09293658213585068,0.0212135034593365
ret_12,12,0.027628834391031493,0.021159130084541268,-0.04560426005082727,-0.08149886719805503,0.021159130084541268
bb_z,12,0.039071086915452274,0.020971783802900837,-0.08784006686487476,-0.08386355123558176,0.020971783802900837
tick_volume_change_3,3,0.017207245722124457,0.0206292678359059,-0.004462408890601556,0.04025670553093639,0.0206292678359059
breakout_followthrough_up,12,0.02614598959657319,0.020086536998136388,-0.07459329707581537,-0.0800109154805019,0.020086536998136388
high_break_12,6,-0.0022745795091668503,-0.020059912397935104,-0.04545316151270266,-0.052327337087834803,0.020059912397935104
breakout_persist_up_3,12,0.03073362353380347,0.019998566946691405,-0.07586885091636628,-0.07980163281706487,0.019998566946691405
roc_atr_3,6,-0.012856114904547704,-0.019989686952956814,-0.042479914295617836,-0.037155735804172835,0.019989686952956814
close_vs_ema20,12,0.034589287469694155,0.019830786964019343,-0.07337877808583518,-0.08232664729521336,0.019830786964019343
ret_24,12,0.01945356402779778,0.02684465742381639,0.009426027130455737,-0.019555034285815676,0.019555034285815676
adx14,3,-0.01571783239388596,-0.01939821173344739,-0.02986493383972061,-0.043339764221190416,0.01939821173344739
roc_atr_6,3,-0.01034280796334997,-0.018941050904015752,-0.04250458560176596,-0.0322123316186275,0.018941050904015752
stoch_k,6,-0.003588026340745215,-0.01841338058349515,-0.06916304267344747,-0.0712883911573437,0.01841338058349515
tick_volume_z,6,0.015426440639640906,0.045792342140884824,-0.012115611746203282,-0.018169740287749106,0.018169740287749106
high_break_12,3,-0.003970095437333981,-0.017979100193889937,-0.03590150943931151,-0.03590701981130539,0.017979100193889937
breakout_followthrough_down,6,0.00783228475897957,0.017581740491774047,0.006825783860657546,0.05497051713106211,0.017581740491774047
breakout_up_12,12,0.02221104823020372,0.01750678903210386,-0.0565616143975674,-0.05747362964636723,0.01750678903210386
bb_width,3,0.013773370814584653,0.017425655121487613,-0.04760572712804077,-0.053926971596110214,0.017425655121487613
upper_wick_share,6,0.02139032435295997,0.017325897620090024,0.02958835381488693,0.018076983470255794,0.017325897620090024
breakout_up_24,6,0.013992139898866131,0.017288106458088183,-0.019987524800291926,-0.020338900150621203,0.017288106458088183
low_break_12,12,0.038498560525296814,0.017214103509018704,-0.10563043472030614,-0.11129507903626201,0.017214103509018704
macd_hist,12,0.03523797698670581,0.017110175325689182,-0.10297490349573767,-0.08418461072423608,0.017110175325689182
stoch_d,3,-0.004853808000983727,-0.016907469248624723,-0.057830715991585235,-0.05631342929445119,0.016907469248624723
stoch_k,3,-0.00455642687583573,-0.016734641431034692,-0.05696442571801163,-0.05344996900442021,0.016734641431034692
tick_volume_change_1,3,0.02588713951724598,0.016510407391597173,0.013446770393959737,0.03445148633351268,0.016510407391597173
breakout_persist_down_3,6,-0.0008155480433477511,0.016482328635122168,0.050262744787027025,0.05722124725687723,0.016482328635122168
rsi7,3,-0.009087709307257299,-0.0161605192271054,-0.046360111352902064,-0.035930578055164815,0.0161605192271054
spread_change_3,12,0.02869393611554547,0.01607571429279981,0.03309799392610196,0.023888595261943923,0.01607571429279981
ema50_slope_6,12,0.020197415815468547,0.01583774469843519,-0.004750111420920498,-0.04094334538129348,0.01583774469843519
range_compression_24,6,0.013423282555210877,0.015686405744437602,-0.07401701597004812,-0.07986900064954446,0.015686405744437602
tick_volume_rel10,3,0.002886180995479067,0.0155194252104612,-0.013716445938709248,0.017745720311307566,0.0155194252104612
breakout_persist_down_6,3,-0.001462793530256441,0.014986126373776642,0.04634392311909534,0.06118332780051806,0.014986126373776642
atr_pct,12,0.013670272833529049,0.014505638121259363,-0.06726175827507422,-0.07369511371520537,0.014505638121259363
ret_3,6,-0.003939841887726563,-0.014087267469896931,-0.0172910922832213,-0.028980857589282434,0.014087267469896931
range_compression_12,3,0.014391229396441467,0.013991908581810477,-0.05424146495095179,-0.046622161452127574,0.013991908581810477
lower_wick_share,12,-0.01811298367035191,-0.016241838925134925,-0.008248211130259375,-0.013991390290197171,0.013991390290197171
close_vs_ema50,12,0.02271130521870595,0.013836873702507232,-0.03198500239279652,-0.0608995434697153,0.013836873702507232
stoch_d,12,0.0345753462240983,0.01375154087103506,-0.08190528590485226,-0.09241087951618723,0.01375154087103506
atr_pct,6,0.011064474563008447,0.01354844699237589,-0.059225670493715854,-0.0488051090525595,0.01354844699237589
bb_z,3,0.0022226700489725304,-0.013377748285699306,-0.054807457865687234,-0.051514565291545134,0.013377748285699306
spread_change_3,3,0.03807257222597811,0.013375032839742885,0.049139050315888506,0.02388995167930676,0.013375032839742885
rsi7,6,-0.006267468358388416,-0.013124310209857874,-0.06213913777862645,-0.057954335850115696,0.013124310209857874
roc_atr_6,6,-0.0037418618002916684,-0.013008495170200966,-0.06459480708116748,-0.05524089306989104,0.013008495170200966
range_compression_24,3,0.011953357457729082,0.013000365610459938,-0.05679188125921437,-0.0552241190808141,0.013000365610459938
ema_gap_20_50,12,0.004400931941686292,0.012902649143006813,0.022207116381830885,-0.02096878702671971,0.012902649143006813
tick_volume_z,12,0.0268925488223635,0.057412849451812895,-0.012295153540383809,-0.012864091054644256,0.012864091054644256
ema_gap_10_20,6,0.020799665016059662,0.012750182690589874,-0.044692929837124605,-0.05781631717167857,0.012750182690589874
ret_6,3,-0.0021210263819162875,-0.01273525876264411,-0.018491440813859106,-0.022396784241031167,0.01273525876264411
ret_24,6,0.009574319331910256,0.012636367343667819,0.000396584509373865,-0.022209236721007646,0.012636367343667819
upper_wick_share,12,0.016083573220347997,0.01256632227277584,0.029521082016830635,0.02487077549319732,0.01256632227277584
range_compression_24,12,0.011445740542105747,0.012528581380718906,-0.08174381821418208,-0.09132396509148985,0.012528581380718906
breakout_persist_down_6,6,-0.005851944000132427,0.012477503955339095,0.05667604739399623,0.06997967559022428,0.012477503955339095
macd_line_atr,6,0.01792435489329699,0.012339214759920626,-0.02763176255873941,-0.04618036181149265,0.012339214759920626
upper_wick_share,3,0.015193440281082016,0.014599463507882689,0.018863052326761137,0.012121380264762322,0.012121380264762322
ema_gap_20_50,6,0.003006935100257336,0.011833360053781102,0.006704226432959972,-0.01993539924958002,0.011833360053781102
rsi14,3,0.006075773963926333,-0.011650260725820646,-0.05925541732551301,-0.06066690456316574,0.011650260725820646
spread_change_1,3,-0.0034025728133230304,-0.022713388777931016,0.0004956172988898815,-0.011526474325749828,0.011526474325749828
close_location,3,-0.007619474882576082,-0.011185171623467077,-0.029504501780855234,-0.029263635856242226,0.011185171623467077
breakout_down_12,6,-0.0017521522856524987,0.011171103458640752,0.04156548150314715,0.04193731069928822,0.011171103458640752
ema50_slope_6,6,0.012862531295328552,0.011144756657942583,-0.021495575525079736,-0.043188433897368005,0.011144756657942583
tick_flow_signed_3,12,0.014660694509789542,0.01110309789319326,-0.025260975039613887,-0.03066635503889976,0.01110309789319326
close_location,12,-0.009584072086823691,-0.010999836762632314,-0.04107038185095748,-0.04322280573558001,0.010999836762632314
spread_atr,12,0.007259536382261213,-0.010821551220228277,0.05409228994883511,0.08436043180773145,0.010821551220228277
roc_atr_3,3,-0.005291319323679305,-0.010798636084769352,-0.023294660427421465,-0.017517015140565435,0.010798636084769352
breakout_followthrough_down,3,0.006025031973931171,0.010525381439175132,0.00238329879403971,0.04243599327680223,0.010525381439175132
stoch_spread,12,-0.010339016296129851,-0.01031326059326476,-0.030106348596557628,-0.029123274345662444,0.01031326059326476
stoch_d,6,0.005138724897606983,-0.01019102355835739,-0.07130346848001572,-0.07732370507199884,0.01019102355835739
close_vs_ema20,3,0.003226038585088266,-0.00998812554670436,-0.050699112642990006,-0.05201143535680593,0.00998812554670436
spread_acceleration_3,6,-0.0044004132738296575,-0.012387008668306927,0.004707341956902356,-0.009719491831189041,0.009719491831189041
breakout_persist_down_3,3,-0.002578362803490984,0.009397566384479049,0.04181159596355246,0.04382759310824521,0.009397566384479049
bb_z,6,0.00882498307502462,-0.009316994697318328,-0.07275688763185505,-0.0739305980235174,0.009316994697318328
breakout_followthrough_up,6,0.012154267780760236,0.009304397853029025,-0.06319153091428917,-0.05608177462495442,0.009304397853029025
breakout_persist_up_3,6,0.01172994230350249,0.009252592145644755,-0.058781919626551445,-0.05723778387829684,0.009252592145644755
ret_1,6,-0.0020557506237958312,-0.009121769629125026,-0.013598179082946558,-0.017529328197381323,0.009121769629125026
high_break_24,3,0.000513559178634329,-0.009100585953325436,-0.024110821421249876,-0.029763600577784374,0.009100585953325436
spread_atr,6,0.049290864094576954,-0.008993261263804253,0.10771206399769287,0.0689056344654767,0.008993261263804253
tick_volume_change_3,6,-5.360962088277307e-05,0.008853786791540903,-0.00940092431978477,0.018158167310793057,0.008853786791540903
breakout_followthrough_up,3,-0.001232337024360819,-0.008847719087012602,-0.016088276473885905,-0.027585478984324816,0.008847719087012602
atr_pct,3,0.008217510060242874,0.008665345745637055,-0.039304196530239144,-0.026462001647278646,0.008665345745637055
ret_6,12,0.020233341867871776,0.008603984423570386,-0.045589303205922284,-0.07632842384808439,0.008603984423570386
body_atr,6,-0.0013418214039460866,-0.008367349470569961,-0.02073224071457993,-0.015239785847174085,0.008367349470569961
breakout_persist_up_3,3,-0.0044547266087725705,-0.008354264239160265,-0.026235812657122104,-0.029505498194306617,0.008354264239160265
ema20_slope_3,3,0.0037292683450291554,-0.008103014599884028,-0.052071466260593856,-0.05207204288477482,0.008103014599884028
spread_points,6,0.061665411310731534,0.007872199338415984,0.09049336700651003,0.057163501745546824,0.007872199338415984
spread_price,6,0.0616654113107315,0.007872199338415984,0.0904933670065102,0.057163501745546824,0.007872199338415984
stoch_spread,6,-0.02080101207868293,-0.018167632270920348,-0.007556275711752713,-0.007857471124348614,0.007857471124348614
breakout_up_12,6,0.006334241420982896,0.007719144531484063,-0.0250916473119481,-0.02681213909256597,0.007719144531484063
ret_3,3,0.0003467730128995797,-0.0077143313076829464,-0.009214664024015745,-0.013405897071262989,0.0077143313076829464
stoch_k,12,0.02800681747554973,0.007649455558703927,-0.08834062999409943,-0.09752570317040574,0.007649455558703927
roc_atr_6,12,0.023747157440290892,0.007610265560793678,-0.08458025438190614,-0.08776621999211406,0.007610265560793678
roc_atr_12,3,0.008312296546255104,-0.007101500664310628,-0.06308709084368067,-0.06281522447204377,0.007101500664310628
rsi7,12,0.022311223484168814,0.006943501090282747,-0.08311323050486427,-0.0848311046815346,0.006943501090282747
spread_acceleration_3,12,0.0073500997327694325,-0.0068384967089719076,-0.0031438029197263127,-0.012871056022533809,0.0068384967089719076
low_break_12,6,0.013246517641002764,-0.006626196673469804,-0.09194053476553068,-0.08416024524396076,0.006626196673469804
rsi14,6,0.013796309722143775,-0.006361936599255084,-0.07643162551755549,-0.07898829575206881,0.006361936599255084
range_atr,12,0.0004958214464518448,0.006277788464547592,-0.011570065657754723,0.018796841300437073,0.006277788464547592
spread_points,3,0.0688476718571746,0.006277540393937042,0.09886252442059505,0.04429899039991761,0.006277540393937042
spread_price,3,0.06884767185717454,0.006277540393937042,0.09886252442059495,0.04429899039991761,0.006277540393937042
ret_6,6,0.004128727545534349,-0.006241694038060684,-0.031396458305224584,-0.0443374272129344,0.006241694038060684
breakout_down_12,12,-0.005249939547983829,0.006167048486935838,0.04210736721699739,0.043035377225041395,0.006167048486935838
macd_hist,3,0.0017464861072922938,-0.00611076626915943,-0.06145227488709944,-0.04721803910066881,0.00611076626915943
low_break_12,3,0.007007004600638067,-0.006099909660048342,-0.07333131745904907,-0.06414899879689506,0.006099909660048342
breakout_down_24,3,-0.009669334822820539,-0.0060964435811403815,0.02802622371189549,0.03544385760500783,0.0060964435811403815
breakout_persist_up_6,3,0.010839034401851909,0.005989557257808809,-0.052784859056606445,-0.04876950155983089,0.005989557257808809
close_vs_ema20,6,0.009316622118768946,-0.005971621080257041,-0.06685288869679036,-0.07030988501337866,0.005971621080257041
tick_volume_change_3,12,-0.0073646149545458,0.005682620445186588,0.0038295547376849186,0.008063204910998737,0.005682620445186588
range_atr,6,0.002402006484582563,0.005656087564241085,0.009098323949354632,0.022920875911523513,0.005656087564241085
breakout_followthrough_down,12,-0.0009441912682164529,0.005598690464475263,0.010786830491887892,0.04821554684501291,0.005598690464475263
spread_atr,3,0.057463361638460386,-0.005438010824185129,0.10691797129967029,0.04255327816245103,0.005438010824185129
breakout_down_24,12,-0.010705430195976879,-0.005434463159808831,0.02547927930564991,0.03245897758806966,0.005434463159808831
ema_gap_20_50,3,0.0015243988979789863,0.005389274561784164,-0.006644212509516475,-0.016906302021978084,0.005389274561784164
ret_24,3,0.008661080643690162,0.005389116844197628,-0.0006801667829444568,-0.016738439953290187,0.005389116844197628
body_atr,3,0.00100804670476905,-0.005364709409157453,-0.022602500479536297,-0.013695167773494053,0.005364709409157453
ret_1,3,0.0018077524706205047,-0.005035709514944838,-0.01922242439817825,-0.011495015070726937,0.005035709514944838
breakout_persist_down_3,12,-0.007536541696703134,0.004913515641969548,0.04458517678714735,0.048272713756836054,0.004913515641969548
breakout_down_12,3,-0.002814959602910955,0.004869788061605629,0.051470435461996734,0.052690257865416895,0.004869788061605629
high_break_24,6,0.009098087282389356,0.004780707894378795,-0.031040916483009256,-0.03216997199298649,0.004780707894378795
roc_atr_12,6,0.01716988074480855,-0.0047493165642989565,-0.07923513088371047,-0.08417799178183116,0.0047493165642989565
tick_volume_rel10,12,-0.0029932682891318026,0.008565471110696122,-0.013274818325061602,0.0042995618568095854,0.0042995618568095854
spread_points,12,0.01815922562196939,-0.00429428280990419,0.03786606498014034,0.030175182789785863,0.00429428280990419
spread_price,12,0.018159225621969362,-0.00429428280990419,0.03786606498014032,0.030175182789785863,0.00429428280990419
macd_line_atr,3,0.009603236977488537,0.004196888184793801,-0.03147563113036755,-0.037728048121716644,0.004196888184793801
tick_volume_change_1,12,-0.00589509496055058,0.004162131561445641,-0.007116791097780331,0.014040440766747047,0.004162131561445641
close_vs_ema50,3,0.0027483302389344384,-0.003852325504762092,-0.034230564821169165,-0.04022395967384861,0.003852325504762092
tick_flow_signed_3,3,0.006309986661849446,0.00407116109912346,-0.0013067433234506052,0.003819587145390463,0.003819587145390463
lower_wick_share,3,-0.002354090768853965,-0.0037202526205715,-0.03649733794782256,-0.04117750567638478,0.0037202526205715
macd_hist,6,0.01279365288203677,-0.0037012439563836852,-0.09139578345953082,-0.07609180677671065,0.0037012439563836852
spread_z,12,0.004551283080256094,-0.009603948265196045,0.024829153274612638,-0.0036632412665085043,0.0036632412665085043
low_break_24,3,0.00595160057493835,-0.0034118636692591574,-0.06002828476752584,-0.05484843464965747,0.0034118636692591574
tick_acceleration_3,6,-0.0011398862833512519,0.003375421571133154,-0.01707565166174965,-0.015596923669399953,0.003375421571133154
tick_volume_z,3,0.015366798630188389,0.029898940259856104,0.004145859563880906,-0.0032004335812985496,0.0032004335812985496
ema50_slope_6,3,0.006000917925343629,0.00300686154519144,-0.027296750004101405,-0.034043146949420344,0.00300686154519144
ret_3,12,0.012852473348861849,0.0029384937451973716,-0.036645898384588683,-0.05472131892533786,0.0029384937451973716
ret_12,3,0.011913575594648984,-0.002856020357907186,-0.0357367480721962,-0.05073519466976045,0.002856020357907186
spread_z,6,0.036245290076164706,0.002682156472065122,0.06860257465832838,0.008708631984857934,0.002682156472065122
ema_gap_10_20,3,0.010360168493783045,0.002643764713522827,-0.04228184386438429,-0.04610787533432256,0.002643764713522827
tick_volume_change_1,6,0.004770806481295243,0.0025488834320471325,-0.004582699747305978,0.025406087156840527,0.0025488834320471325
ema_gap_50_100,3,-0.005114473540105246,0.0047063966574336594,0.0070624467463423594,0.0025116250594222653,0.0025116250594222653
breakout_up_12,3,-0.0005743067237049899,-0.0024591920806591055,-0.006782517108686399,-0.004504667175570899,0.0024591920806591055
breakout_down_24,6,-0.0047340896789771075,0.002361999772331214,0.01697311053312593,0.026850467695926482,0.002361999772331214
tick_acceleration_3,12,-0.0014290534360306049,0.008198195186753191,-0.007626509700406451,0.002190348327895246,0.002190348327895246
spread_change_1,12,0.01954446665616641,0.002111223977517915,0.011606394366898243,0.008070788826368481,0.002111223977517915
ema20_slope_3,6,0.015243549909802888,0.0020132389340313367,-0.06676468075838701,-0.07001741133502838,0.0020132389340313367
close_vs_ema50,6,0.007147672268234772,0.0019257384724315257,-0.036626395055266915,-0.051562584513191526,0.0019257384724315257
ema_gap_50_100,6,-0.008048228538832072,0.006181669354089698,0.01924340081738347,0.0018825649986879342,0.0018825649986879342
spread_z,3,0.02026990674316917,0.0018554246250275946,0.055195197315282496,0.014063604862118878,0.0018554246250275946
tick_volume_rel10,6,-0.013161155079763818,0.012343982245072355,-0.018418434370672723,-0.001758963009286213,0.001758963009286213
roc_atr_3,12,0.011641327053718637,0.001324153489959616,-0.06784592233551741,-0.06440209593974972,0.001324153489959616
tick_acceleration_3,3,-0.009700353799999341,-0.0068669351972057155,-0.003395811500692754,0.0010130248761964697,0.0010130248761964697
breakout_persist_down_6,12,-0.011620873930192043,0.0009680267820157407,0.04164031052964991,0.05386981004448579,0.0009680267820157407
low_break_24,6,0.015553965482210767,-0.000915406204696477,-0.058627011692933835,-0.06629751047785853,0.000915406204696477
stoch_spread,3,-0.0001013836154132178,0.0007401207730970348,-0.008220068972059486,-0.006990754438366216,0.0007401207730970348
tick_flow_signed_3,6,-0.0008148069600351093,0.0005189456336883412,-0.00315074783880032,-0.011066096070053577,0.0005189456336883412
high_break_12,12,0.018807511059722178,0.0005161587799013158,-0.06834543341652871,-0.07964348007795365,0.0005161587799013158
breakout_up_24,3,0.0056340893404489625,0.0063162736856119985,-0.005961121797883364,-0.0004916878099668163,0.0004916878099668163
ema_gap_50_100,12,-0.011573403341724357,0.0004596804110586524,0.028359970251541994,-0.00841562951596928,0.0004596804110586524
spread_change_1,6,0.02218945645699748,-0.00039931364478334156,0.03995053327815935,0.02577330039678844,0.00039931364478334156
body_atr,12,0.007432081524724603,-0.0003656762320081735,-0.041433519076617624,-0.03582548680468443,0.0003656762320081735
range_atr,3,0.012554692461296027,0.004457485979023479,0.0044031191040704125,0.00029460716613865785,0.00029460716613865785
ret_12,6,0.017911797766570012,0.00023782174804277086,-0.04362898835219791,-0.07104863789293661,0.00023782174804277086
ret_1,12,0.007689674852849808,-0.00010006679049733678,-0.026058809627223557,-0.033105605655285725,0.00010006679049733678
