side,context,horizon,feature,operator,quantile,threshold,train_trades,train_tpd,train_expectancy,train_hit_rate,test_trades,test_tpd,test_expectancy,test_hit_rate,score
long,all,3,tick_volume_change_3,>=,0.8,0.3136274821647658,3758,13.636013153418755,0.019031205499755323,0.505055880787653,1215,13.940480458945858,0.05334529281813852,0.5185185185185185,144.50999611934958
short,all,3,stoch_k,>=,0.8,83.63924202447065,3758,13.637044037044037,0.01191744859556103,0.49627461415646623,1419,16.2752688172043,0.06979200872913438,0.5059901338971107,144.27633714314598
short,late,12,atr_pct,>=,0.8,0.0010025649768310755,432,1.7141440026452839,0.36937212659804497,0.6597222222222222,97,1.4468614045991297,0.8743860346821096,0.711340206185567,144.20501208556965
long,all,6,tick_volume_change_3,>=,0.8,0.3136274821647658,3758,13.636013153418755,0.0007748598474564322,0.5085151676423629,1215,13.940480458945858,0.05881656917231919,0.51440329218107,144.05371876911926
long,all,6,tick_volume_rel10,<=,0.2,0.7471296897186047,3758,13.642716684314022,0.029676145736531462,0.49228312932410856,1166,13.394280244106737,0.07799797167934092,0.5137221269296741,143.99318330439445
long,all,6,ret_6,<=,0.2,-0.0008843100470981468,3758,13.648394052888435,0.04278011360812741,0.5271420968600319,1132,13.000598157674363,0.08332539167714621,0.5282685512367491,143.96226428685955
long,london,12,adx14,<=,0.2,20.486474682622347,1425,5.175153211772717,0.6954091610448,0.5915789473684211,409,4.801173881144534,0.5082153195372345,0.6356968215158925,143.88247725328688
long,all,3,ret_3,<=,0.2,-0.0006193125388208153,3758,13.648394052888435,0.020645106498621026,0.5172964342735498,1142,13.115444431152051,0.07775222537890945,0.5306479859894921,143.5121270792475
long,all,12,range_atr,<=,0.2,0.6227884658197176,3758,13.631376105191567,0.07213485754636322,0.5037253858435338,1198,13.789928057553956,0.019484218989094068,0.5217028380634391,143.46687649276487
long,asia,12,ema_gap_10_20,>=,0.9,0.8103674822039857,386,1.4440028057049334,0.4027943565537396,0.4896373056994819,174,2.0701449993803447,0.9492390391840423,0.6839080459770115,143.4520030632836
short,all,3,tick_volume_change_1,<=,0.2,-0.1659654421889575,3758,13.637044037044037,0.05833013984308549,0.5159659393294306,1242,14.234957020057307,0.03297045785877068,0.5072463768115942,143.3639670043775
long,all,12,tick_volume_rel10,<=,0.2,0.7471296897186047,3758,13.642716684314022,0.043631258114669745,0.4906865353911655,1166,13.394280244106737,0.050136317553407604,0.5291595197255574,143.24509790919728
long,all,3,tick_flow_signed_3,>=,0.8,0.43780851877019655,3758,13.639106271974594,0.029628196764402537,0.5130388504523683,1254,14.387952671208318,0.036094927547115345,0.5079744816586922,142.50468552899753
long,london,12,stoch_d,<=,0.1,13.577894626282257,733,2.6941307094452314,0.04021529664625981,0.5525238744884038,146,1.6925492090327254,1.0467159086010465,0.6712328767123288,142.42993746705133
long,all,6,range_atr,>=,0.8,1.3117463310429636,3758,13.636013153418755,0.01709065270810185,0.5087812666311868,1190,13.656903765690377,0.031813759355023126,0.5184873949579832,142.42512373905976
long,asia,12,macd_line_atr,>=,0.9,1.0360380760100527,398,1.500117785630153,0.1733087462286807,0.4849246231155779,152,1.8088508739308293,1.0508662144843737,0.6578947368421053,142.20660776271978
long,all,6,spread_z,>=,0.9,0.4829428438716869,1571,5.704516226643468,0.274032437068668,0.5486950986632718,358,4.113464991023339,0.727906387954909,0.6536312849162011,142.197518626622
long,all,3,ret_6,<=,0.2,-0.0008843100470981468,3758,13.648394052888435,0.041289465398097226,0.525279403938265,1132,13.000598157674363,0.07107714729102978,0.5212014134275619,141.8965924220573
long,all,6,stoch_k,<=,0.2,19.91934700223325,3758,13.63034607828321,0.010937914234244823,0.5226184140500266,1005,11.540669856459331,0.2002844456294412,0.5502487562189055,141.80227188079883
long,all,6,tick_flow_signed_3,<=,0.2,-0.4275576220591564,3758,13.646845211075807,0.0247938791877453,0.5122405534858967,1141,13.103959803804281,0.07928801004450703,0.5127081507449606,141.72059142393525
long,all,3,ret_3,>=,0.8,0.0006320622097856443,3758,13.638590654770905,0.0037660109939235756,0.5045236828100054,1235,14.164874551971327,0.028969114885080284,0.5174089068825911,141.35529647663336
long,all,3,body_atr,>=,0.8,0.498680158194002,3758,13.631376105191567,0.0037796635594240114,0.49973390101117615,1304,14.949128254119895,0.04146439284738634,0.5053680981595092,141.1375527354292
short,all,3,high_break_12,>=,0.8,-0.5017319156784159,3758,13.637559537310048,0.024008523987542614,0.5039914848323577,1352,15.506810035842294,0.03346972612984695,0.5007396449704142,140.91653283592262
long,all,3,high_break_12,<=,0.2,-2.871653554874257,3758,13.648394052888435,0.01001886127289721,0.5162320383182544,1101,12.643062200956939,0.09679509439385073,0.5349682107175295,140.65698850435348
long,all,3,rsi7,<=,0.2,29.179810725551732,3727,13.518929947857629,0.039066490685930426,0.5245505768714784,1108,12.724967101327909,0.08250687063974393,0.5252707581227437,140.5721165918242
long,all,3,range_atr,<=,0.2,0.6227884658197176,3758,13.631376105191567,0.0019038810962331235,0.5037253858435338,1200,13.784851023094413,0.010602191615924834,0.5275,140.34915089109882
short,all,3,ema_gap_50_100,>=,0.8,1.4251743726580213,3758,13.945958483126523,0.010444090744263964,0.49467802022352314,1284,15.340883634100807,0.011982908305995544,0.49221183800623053,140.08394390119932
long,all,6,spread_z,>=,0.8,-0.14142135623730356,3287,11.935547318254029,0.14199670327255123,0.5235777304533009,2161,24.83016157989228,0.1118040509550459,0.5233688107357705,139.495736700656
short,late,3,tick_volume_rel10,<=,0.1,0.6358525487848499,620,2.262601687827872,0.4217224183838651,0.7032258064516129,225,2.6115342763873777,0.6713138475278677,0.7466666666666667,139.42199729115129
long,all,6,ret_3,>=,0.8,0.0006320622097856443,3758,13.638590654770905,0.042377732911443054,0.5130388504523683,1233,14.1453154875717,0.0030721990249142263,0.4955393349553934,138.46372328029227
long,all,6,tick_volume_rel10,>=,0.8,1.2680707834893283,3758,13.64632900858645,0.005296374213142691,0.5074507716870675,1161,13.319311663479922,0.03787089289578019,0.508182601205857,138.30835188097134
long,all,12,tick_volume_z,>=,0.8,1.0590083799080081,3758,13.648910411622277,0.15646223422014938,0.5428419372006387,1075,12.406828564558788,0.03659882905319359,0.5255813953488372,138.25847494262248
long,all,3,tick_volume_rel10,>=,0.8,1.2680707834893283,3758,13.64632900858645,0.03261318451491277,0.505055880787653,1161,13.319311663479922,0.01929769632520438,0.5150732127476314,138.13697015418543
short,all,6,roc_atr_3,>=,0.8,0.8987665094038573,3758,13.638590654770905,0.009245701115129916,0.5026609898882384,1297,14.88131946934385,0.006038825963378598,0.5065535851966075,138.1214153038424
short,all,3,atr_pct,<=,0.2,0.0005051595513469769,3758,13.631376105191567,0.03239370668522737,0.49787120808940927,1249,14.339153312604639,0.006164825203541091,0.49479583666933546,137.62042383018877
short,all,3,close_location,>=,0.8,0.8392857142854877,3759,13.635003400589435,0.04039089885562919,0.49853684490556,1306,14.981001314374478,0.006080943045125936,0.4885145482388974,137.36669288474425
long,all,6,tick_volume_change_3,<=,0.2,-0.2365105945760818,3758,13.642716684314022,0.01210726138484308,0.49414582224587544,1248,14.308849874596918,0.007886366261051605,0.49599358974358976,137.06528578883308
short,all,3,ret_1,>=,0.8,0.00035880783948578633,3758,13.638590654770905,0.0022916170253972972,0.48962213943587013,1198,13.742143625283786,0.01114732308785292,0.498330550918197,137.01024420676475
short,all,6,ret_1,>=,0.8,0.00035880783948578633,3758,13.638590654770905,0.003537412612242274,0.4912187333688132,1197,13.732313575525811,0.004552297323849684,0.49958228905597324,136.58961102493356
short,late,6,ema_gap_10_20,>=,0.9,0.8103674822039857,465,1.7088389541783104,0.23574388201210575,0.6064516129032258,133,1.6616345653305569,0.8253305821066768,0.7368421052631579,136.5214341869023
short,all,3,tick_volume_rel10,<=,0.2,0.7471296897186047,3758,13.642716684314022,0.00987795687760695,0.5029270888770623,1169,13.398280802292264,0.01358500455197831,0.504704875962361,136.32399790454335
long,all,12,ema50_slope_6,>=,0.8,0.5164165667790007,3758,13.661832089976143,0.055882030225348996,0.4944119212346993,1225,14.100719424460431,0.01303429844220274,0.46285714285714286,136.21922308809792
long,all,6,ema_gap_20_50,>=,0.8,1.164584495322946,3758,13.66131475310512,0.017091361108579957,0.49387972325705165,1184,14.13555527919413,0.014007478103804871,0.47719594594594594,136.17233331065154
short,all,6,tick_volume_change_1,<=,0.2,-0.1659654421889575,3758,13.637044037044037,0.010399841592152752,0.4986695050558808,1240,14.220523234977898,0.00213324295685113,0.48629032258064514,135.57557079011136
long,asia,3,spread_z,>=,0.9,0.4829428438716869,792,2.8901813205610676,0.4401853471185903,0.6186868686868687,256,2.9414721723518853,0.6446943450746169,0.6953125,135.2573863452907
long,asia,3,spread_z,>=,0.8,-0.14142135623730356,825,3.010605542251112,0.4251158133586263,0.6133333333333333,256,2.9414721723518853,0.6446943450746169,0.6953125,134.95337209865892
short,all,6,lower_wick_share,>=,0.8,0.468253968254066,3758,13.639106271974594,0.0327643775927225,0.5029270888770623,1161,13.32568149210904,0.009121203590914876,0.4935400516795866,134.95059910693192
long,all,12,adx14,>=,0.8,47.47554201831941,3758,13.671150858312174,0.015605158519922707,0.49733901011176157,1025,12.166172106824925,0.11176196576909597,0.49853658536585366,133.2093429270116
short,late,12,rsi14,>=,0.9,73.17975114384465,361,1.3123792933691822,0.3673355493981414,0.667590027700831,105,1.263157894736842,0.7857783472811463,0.7047619047619048,133.08262723563243
long,all,3,tick_volume_z,>=,0.8,1.0590083799080081,3758,13.648910411622277,0.03337065534869459,0.5146354443853113,1079,12.38598589023078,0.041224710947056764,0.5134383688600556,131.24641087237927
long,all,3,spread_z,>=,0.8,-0.14142135623730356,3287,11.935547318254029,0.08325245087473669,0.5129297231518102,2161,24.83016157989228,0.058131842819865824,0.5201295696436835,131.0289013899571
short,all,3,breakout_persist_up_3,>=,0.9,1.0,3392,12.309832533172042,0.01512607104472993,0.4967570754716981,1238,14.199283154121863,0.06727236944156881,0.5048465266558966,130.78554080212407
long,all,6,tick_volume_z,>=,0.8,1.0590083799080081,3758,13.648910411622277,0.0646436935561182,0.5298030867482704,1079,12.38598589023078,0.03281778789884279,0.49675625579240035,130.59513448360764
short,late,12,close_vs_ema50,>=,0.8,2.1831662084136725,784,2.8806981283729476,0.33736446818409155,0.6084183673469388,265,3.113831089351285,0.653688082949797,0.6792452830188679,129.93163130183717
long,asia,6,spread_atr,>=,0.9,0.27415143603134084,1135,4.1374596544522495,0.3847769624815459,0.6088105726872247,440,5.055655296229802,0.540900486138863,0.6363636363636364,128.84451020152326
long,all,6,low_break_24,<=,0.2,0.9678680151256676,3758,13.647877733222364,0.0007935379147970043,0.5218201170835551,969,11.18749248346362,0.11362788685327918,0.544891640866873,128.6314238065855
short,late,6,ema20_slope_3,>=,0.9,0.5496831687179318,323,1.1742785730515792,0.09450504719090139,0.6068111455108359,109,1.2974581525108493,0.8416215977780932,0.7431192660550459,128.26951982189917
long,ny,12,tick_acceleration_3,>=,0.9,1.6255649711990252e+16,940,3.4145603148176176,0.0661698960351263,0.4968085106382979,101,1.1979243884358783,0.9631863904351338,0.6732673267326733,128.14375186807646
short,late,12,roc_atr_12,>=,0.9,2.921715140422602,281,1.0215860031810953,0.09206837177385865,0.6334519572953736,105,1.2213740458015268,0.8857437002305265,0.6952380952380952,127.33485274144242
long,london,12,bb_width,<=,0.1,0.0014015150013631777,507,1.8411953849063742,0.0719256058279616,0.5285996055226825,187,2.2482154038822793,0.9123332353608846,0.6310160427807486,126.76789011725282
short,late,12,low_break_12,>=,0.9,3.9054421721077497,291,1.0579413769597819,0.12930197037372135,0.6460481099656358,117,1.360794766173976,0.8329650357770956,0.717948717948718,126.68479235575346
long,all,12,ret_24,<=,0.2,-0.001904547224492803,3758,13.651492791463276,0.009833496125875134,0.494944119212347,994,11.532994923857869,0.05142845531193255,0.5462776659959758,125.29166598289842
long,london,12,adx14,<=,0.1,16.327564338578416,716,2.6195121951219513,0.9612656721474924,0.6536312849162011,191,2.653545586107091,0.377397591203651,0.6596858638743456,124.49934574156691
long,all,3,ema20_slope_3,<=,0.2,-0.31996297389432327,3758,13.648394052888435,0.011142708591753056,0.5178286322511975,1034,11.873684210526317,0.0314628456240377,0.5125725338491296,124.29923368629792
long,ny,12,adx14,<=,0.1,16.327564338578416,847,3.1469928013004105,0.7452496233972846,0.5572609208972845,260,3.018502841939775,0.44453111348989666,0.6730769230769231,124.04625384786249
long,asia,6,tick_volume_z,<=,0.1,-1.5054593336531554,743,2.7113695974455467,0.34686779447028404,0.5935397039030955,259,2.9752303458178773,0.6268663375769208,0.6640926640926641,123.82589607634914
long,london,12,macd_hist,<=,0.2,-0.19441898778670405,1207,4.386100386100386,0.1006008921333269,0.5526097763048882,423,4.901388050694026,0.658135338344099,0.5791962174940898,123.72258618235134
short,late,12,range_compression_24,>=,0.9,0.007223454143528093,433,1.9155760368663595,0.6383225654215027,0.6766743648960739,76,1.3792060491493385,0.6141489314799612,0.6578947368421053,123.5963045364031
short,late,3,tick_volume_change_3,<=,0.1,-0.3502037037853929,577,2.1056793127043263,0.4258263060898689,0.6776429809358753,224,2.5999274573812117,0.5669119390612778,0.7053571428571429,122.4224727999151
long,all,12,stoch_spread,<=,0.1,-14.440634977637208,1879,6.818522018522018,0.007545592928712585,0.5087812666311868,625,7.183908045977011,0.4398931593251532,0.5936,122.18761050013148
long,asia,6,tick_volume_z,<=,0.2,-1.019069873991093,1415,5.163448380720693,0.1674303488014798,0.5540636042402827,437,5.018782150974997,0.4956491760805392,0.6270022883295194,121.31272607242633
long,asia,12,spread_atr,>=,0.8,0.21411639506260907,1927,7.006741913491402,0.18430368913384315,0.5443694862480539,839,9.626389386877017,0.3637434582810528,0.5530393325387366,120.89262523216885
long,london,12,macd_hist,<=,0.1,-0.29992029274616056,561,2.063211125158028,0.26155179982020976,0.5846702317290553,168,1.9515972894482092,0.8147674255926977,0.5535714285714286,120.19873957286532
long,all,12,roc_atr_3,<=,0.1,-1.405410144599779,1879,6.824713404714161,0.00750443793672758,0.5167642362959021,569,6.534752960880488,0.44776377885998586,0.5817223198594025,119.2668864500489
short,late,12,ema20_slope_3,>=,0.8,0.3611856620137114,682,2.479342598553414,0.24346878919051462,0.6422287390029325,276,3.241894041355683,0.6150974744218307,0.6739130434782609,119.12237890328119
long,ny,12,adx14,<=,0.2,20.486474682622347,1546,5.645340433624952,0.5347730404400733,0.5336351875808538,506,5.870211480362538,0.23876836632158413,0.658102766798419,118.87684676908691
short,late,12,macd_line_atr,>=,0.8,0.6918268159605654,854,3.1379033184062464,0.521775423737729,0.6288056206088993,287,3.370275229357798,0.4722226941400355,0.6411149825783972,118.73604262977086
short,late,3,tick_volume_z,<=,0.1,-1.5054593336531554,1042,3.80263057857523,0.3738058981905088,0.6391554702495201,324,3.760609357997824,0.45562311261985583,0.6358024691358025,117.26710649314522
long,all,6,ret_24,<=,0.2,-0.001904547224492803,3758,13.651492791463276,0.011440822699097679,0.49521021820117084,994,11.532994923857869,0.0024264177782485526,0.5140845070422535,117.24708335663964
long,asia,6,tick_volume_rel10,<=,0.1,0.6358525487848499,956,3.486532690042928,0.30346151684797495,0.5721757322175732,282,3.239439990427187,0.553332010991799,0.6347517730496454,116.22826827103825
long,london,12,ema50_slope_6,>=,0.9,0.7744278920458249,683,2.7094214876033056,0.43050299943157544,0.5812591508052709,206,2.6691861249831286,0.7146115247388256,0.470873786407767,115.71087837396442
short,late,12,ema_gap_10_20,>=,0.9,0.8103674822039857,465,1.7088389541783104,0.4005669687561412,0.6731182795698925,133,1.6616345653305569,0.5526930983965186,0.706766917293233,115.50975715532208
long,late,12,bb_z,<=,0.2,-1.2072433494012824,386,1.4138115223197254,0.3628360447198893,0.5518134715025906,109,1.2804698972099853,0.7231891653207033,0.6330275229357798,115.01234844664737
long,all,12,close_location,<=,0.1,0.08262188187123733,1879,6.825488118662025,0.08097791623249079,0.5156998403406067,600,6.891600861450108,0.3394737123067265,0.5866666666666667,114.73602934688347
long,asia,6,tick_volume_rel10,<=,0.2,0.7471296897186047,1530,5.5799111043574054,0.1939339482639512,0.5464052287581699,503,5.7781500538470745,0.3895603858035568,0.6023856858846919,114.60728529328377
long,all,6,spread_atr,>=,0.9,0.27415143603134084,1879,6.832986097958257,0.17923255191572154,0.5114422565194252,829,9.525314183123879,0.32274217968525126,0.5633293124246079,114.56400252797435
short,all,12,ema_gap_20_50,<=,0.2,-0.9554419831436272,3758,13.816176470588236,0.12834195069643317,0.5053219797764769,951,11.05144655610701,0.020475512221018427,0.46267087276551,114.17566127863934
long,all,3,ema_gap_10_20,<=,0.2,-0.4796527700265196,3758,13.649943246311011,0.017268717575016992,0.5183608302288452,932,10.812326283987915,0.02594345670355053,0.5182403433476395,113.96682475715264
long,london,12,ema20_slope_3,<=,0.1,-0.5098853696675534,753,2.770398191085732,0.12972378471224721,0.5604249667994687,143,1.6589728096676737,0.7938440395026082,0.6013986013986014,113.71994224726632
short,late,12,ema_gap_10_20,>=,0.8,0.5342187846147053,790,2.8720745285162463,0.3652066399617432,0.6240506329113924,285,3.3467889908256883,0.4974706526950844,0.6526315789473685,113.30125936433318
long,all,12,roc_atr_6,<=,0.1,-1.9409658400264531,1879,6.824455205811138,0.003630838164354767,0.5274081958488558,581,6.6717703349282305,0.3697631006176325,0.5834767641996558,113.28325119153955
long,asia,3,spread_atr,>=,0.9,0.27415143603134084,1135,4.1374596544522495,0.3287859164972657,0.5964757709251102,440,5.055655296229802,0.4179314058107191,0.6272727272727273,112.90547734976218
short,late,6,macd_line_atr,>=,0.9,1.0360380760100527,499,1.8337161231051906,0.13376319644492057,0.5831663326653307,143,1.785639958376691,0.6758767502464191,0.6853146853146853,112.6527243042874
short,late,12,roc_atr_12,>=,0.8,1.9095202076307503,670,2.4354411207875803,0.16694121513352753,0.6328358208955224,246,2.86046511627907,0.6144820096547117,0.6422764227642277,112.02133589093172
long,all,6,adx14,<=,0.1,16.327564338578416,1879,6.823164504293225,0.1638106087901936,0.5486961149547632,548,6.362075220703833,0.27144405829924717,0.6240875912408759,111.67418611084891
long,asia,12,roc_atr_6,<=,0.1,-1.9409658400264531,757,2.761513907888737,0.020270872580133565,0.5402906208718626,223,2.5607655502392346,0.7162131702464971,0.6188340807174888,111.5348403368708
