entry_time,exit_time,strategy,run_id,symbol,direction,parent_tf,child_tf,top_context_tf,entry_parent_event_id,entry_child_flip_event_id,entry_signal_age_bars,entry_on_first_child_flip,entry_signal_consumed,entry_signal_reused_blocked,entry_parent_wave2_age,entry_child_trend_before_flip,parent_wave2_start_mode,parent_wave2_start_reason,parent_wave2_start_delay_bars,child_anchor_mode,child_anchor_version,child_anchor_update_count,child_first_anchor_price,child_latest_anchor_price,child_anchor_used_for_flip,child_anchor_is_latest_valid,child_anchor_changed_after_initial_detection,child_swing_count,child_extension_count,child_countertrend_valid_at_entry,child_countertrend_reject_reason,child_flip_is_first_break_after_anchor,child_flip_is_fresh,signal_validation_pass,signal_validation_reject_reason,signal_reserved_before_portfolio,signal_consumption_stage,entry_reason,entry_reject_reason,h1_bias_state,h1_alignment_with_parent,h4_bias_state,h4_alignment_with_parent,fractal_alignment_count,full_fractal_alignment,session_label,utc_hour,weekday,stop_mode,entry,exit,stop_loss,take_profit,risk_price,result_r,max_favorable_r_before_exit,max_adverse_r_before_exit,reached_0_5r,reached_0_8r,reached_1_0r,reached_1_3r,bars_to_0_5r,bars_to_1_0r,bars_to_1_3r,exit_type,full_sl_exit,tp_exit,time_exit,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,deal_reason
"2026.01.06 17:15:00","2026.01.06 19:45:00","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","baseline_2026","GBPUSD","SHORT","PERIOD_M15","PERIOD_M5","PERIOD_H1","GBPUSD|PARENT|SHORT|1767699000|1.35451","GBPUSD|CHILD_FLIP|SHORT|1767719400|1.35128","0","true","true","false","0","rising","2","child_countertrend_confirmed","19","latest_valid","1","0","1.35128000","1.35128000","1.35128000","true","false","14","1","true","none","true","true","true","none","true","traded","first_child_trend_flip_after_parent_wave2","none","rising","false","range","false","1","false","london_newyork_overlap","14","2","child_wave_extreme","1.35101000","1.35085000","1.35349279","1.34778238","0.00248279","0.064444","0.704853","-0.104721","true","false","false","false","3","-1","-1","time","false","false","true","1.60","0.00","0.00","1.60","0.1000","1.30","30","0.00082786","DEAL_REASON_EXPERT"
"2026.01.21 17:20:00","2026.01.21 19:50:00","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","baseline_2026","GBPUSD","SHORT","PERIOD_M15","PERIOD_M5","PERIOD_H1","GBPUSD|PARENT|SHORT|1768995000|1.34286","GBPUSD|CHILD_FLIP|SHORT|1769015700|1.34463","0","true","true","false","0","rising","2","child_countertrend_confirmed","10","latest_valid","6","5","1.34006000","1.34463000","1.34463000","true","true","18","6","true","none","true","true","true","none","true","traded","first_child_trend_flip_after_parent_wave2","none","falling","true","rising","false","2","false","london_newyork_overlap","14","3","child_wave_extreme","1.34396000","1.34195000","1.34593929","1.34138693","0.00197929","1.015518","1.131721","-0.338506","true","true","true","false","7","29","-1","time","false","false","true","24.12","0.00","0.00","24.12","0.1200","1.30","30","0.00089286","DEAL_REASON_EXPERT"
"2026.01.22 16:15:01","2026.01.22 17:13:46","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","baseline_2026","GBPUSD","LONG","PERIOD_M15","PERIOD_M5","PERIOD_H1","GBPUSD|PARENT|LONG|1769080500|1.34366","GBPUSD|CHILD_FLIP|LONG|1769098200|1.34266","0","true","true","false","0","falling","2","child_countertrend_confirmed","15","latest_valid","2","1","1.34338000","1.34266000","1.34266000","true","true","12","2","true","none","true","true","true","none","true","traded","first_child_trend_flip_after_parent_wave2","none","range","false","falling","false","1","false","london_newyork_overlap","13","4","child_wave_extreme","1.34285000","1.34622000","1.34025907","1.34621821","0.00259093","1.300692","1.289113","-0.100350","true","true","true","false","4","10","-1","tp","false","true","false","30.33","0.00","0.00","30.33","0.0900","1.30","11","0.00090929","DEAL_REASON_TP"
"2026.01.23 21:55:00","2026.01.26 00:01:00","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","baseline_2026","USDJPY","SHORT","PERIOD_M15","PERIOD_M5","PERIOD_H1","USDJPY|PARENT|SHORT|1769192100|158.084","USDJPY|CHILD_FLIP|SHORT|1769205000|155.888","0","true","true","false","0","rising","2","child_countertrend_confirmed","13","latest_valid","1","0","155.88800000","155.88800000","155.88800000","true","false","11","1","true","none","true","true","true","none","true","traded","first_child_trend_flip_after_parent_wave2","none","falling","true","rising","false","2","false","new_york","18","5","child_wave_extreme","155.79100000","154.75100000","156.26780000","155.17116000","0.47680000","2.181208","2.269295","-0.381711","true","true","true","true","25","25","25","tp","false","true","false","53.76","0.00","-1.10","52.66","0.0800","1.30","25","0.13800000","DEAL_REASON_TP"
"2026.01.26 18:10:00","2026.01.26 20:40:00","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","baseline_2026","USDJPY","LONG","PERIOD_M15","PERIOD_M5","PERIOD_H1","USDJPY|PARENT|LONG|1769436000|153.876","USDJPY|CHILD_FLIP|LONG|1769450700|153.876","0","true","true","false","0","falling","2","child_countertrend_confirmed","12","latest_valid","2","1","153.85200000","153.87600000","153.87600000","true","true","8","2","true","none","true","true","true","none","true","traded","first_child_trend_flip_after_parent_wave2","none","falling","false","rising","true","2","false","london_newyork_overlap","15","1","child_wave_extreme","153.92300000","154.01000000","153.59941429","154.34366143","0.32358571","0.268862","0.559357","-0.411019","true","false","false","false","16","-1","-1","time","false","false","true","6.78","0.00","0.00","6.78","0.1200","1.30","30","0.10585714","DEAL_REASON_EXPERT"
"2026.01.27 23:00:00","2026.01.28 01:30:00","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","baseline_2026","GBPUSD","LONG","PERIOD_M15","PERIOD_M5","PERIOD_H1","GBPUSD|PARENT|LONG|1769514300|1.36893","GBPUSD|CHILD_FLIP|LONG|1769554500|1.37927","0","true","true","false","0","falling","2","child_countertrend_confirmed","44","latest_valid","1","0","1.37927000","1.37927000","1.37927000","true","false","24","1","true","none","true","true","true","none","true","traded","first_child_trend_flip_after_parent_wave2","none","falling","false","rising","true","2","false","new_york","19","2","child_wave_extreme","1.38374000","1.38225000","1.37740829","1.39197123","0.00633171","-0.235323","0.284283","-0.254276","false","false","false","false","-1","-1","-1","time","false","false","true","-4.47","0.00","-0.03","-4.50","0.0300","1.30","30","0.00131714","DEAL_REASON_EXPERT"
"2026.02.02 18:00:00","2026.02.02 20:30:00","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","baseline_2026","GBPUSD","SHORT","PERIOD_M15","PERIOD_M5","PERIOD_H1","GBPUSD|PARENT|SHORT|1770044400|1.36814","GBPUSD|CHILD_FLIP|SHORT|1770054900|1.36301","0","true","true","false","0","rising","2","child_countertrend_confirmed","8","latest_valid","1","0","1.36301000","1.36301000","1.36301000","true","false","6","1","true","none","true","true","true","none","true","traded","first_child_trend_flip_after_parent_wave2","none","range","false","falling","true","2","false","london_newyork_overlap","14","1","child_wave_extreme","1.36273000","1.36594000","1.36773743","1.35622034","0.00500743","-0.641048","0.063905","-0.728917","false","false","false","false","-1","-1","-1","time","false","false","true","-16.05","0.00","0.00","-16.05","0.0500","1.30","30","0.00117429","DEAL_REASON_EXPERT"
"2026.02.05 14:15:00","2026.02.05 16:45:00","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","baseline_2026","GBPUSD","SHORT","PERIOD_M15","PERIOD_M5","PERIOD_H1","GBPUSD|PARENT|SHORT|1770288300|1.36156","GBPUSD|CHILD_FLIP|SHORT|1770300600|1.35941","0","true","true","false","0","rising","2","child_countertrend_confirmed","13","latest_valid","1","0","1.35941000","1.35941000","1.35941000","true","false","5","1","true","none","true","true","true","none","true","traded","first_child_trend_flip_after_parent_wave2","none","falling","true","falling","true","3","true","london","11","4","child_wave_extreme","1.35633000","1.35689000","1.36159443","1.34948624","0.00526443","-0.106374","0.414100","-0.623050","false","false","false","false","-1","-1","-1","time","false","false","true","-2.24","0.00","0.00","-2.24","0.0400","1.30","30","0.00134429","DEAL_REASON_EXPERT"
"2026.02.05 17:35:00","2026.02.05 18:22:09","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","baseline_2026","USDJPY","SHORT","PERIOD_M15","PERIOD_M5","PERIOD_H1","USDJPY|PARENT|SHORT|1770302700|156.992","USDJPY|CHILD_FLIP|SHORT|1770312600|156.590","0","true","true","false","0","rising","2","child_countertrend_confirmed","8","latest_valid","1","0","156.59000000","156.59000000","156.59000000","true","false","8","1","true","none","true","true","true","none","true","traded","first_child_trend_flip_after_parent_wave2","none","rising","false","rising","false","1","false","london_newyork_overlap","14","4","child_wave_extreme","156.55500000","156.92400000","156.92397857","156.07532786","0.36897857","-1.000058","0.000000","-0.997348","false","false","false","false","-1","-1","-1","full_sl","true","false","false","-23.51","0.00","0.00","-23.51","0.1000","1.30","9","0.10978571","DEAL_REASON_SL"
"2026.02.09 17:05:00","2026.02.09 19:35:01","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","baseline_2026","GBPUSD","LONG","PERIOD_M15","PERIOD_M5","PERIOD_H1","GBPUSD|PARENT|LONG|1770644700|1.36106","GBPUSD|CHILD_FLIP|LONG|1770656400|1.36532","0","true","true","false","0","falling","2","child_countertrend_confirmed","8","latest_valid","2","1","1.36634000","1.36532000","1.36532000","true","true","10","2","true","none","true","true","true","none","true","traded","first_child_trend_flip_after_parent_wave2","none","range","false","range","false","1","false","london_newyork_overlap","14","1","child_wave_extreme","1.36601000","1.36659000","1.36191450","1.37133415","0.00409550","0.141619","0.737395","-0.178244","true","false","false","false","6","-1","-1","time","false","false","true","3.48","0.00","0.00","3.48","0.0600","1.30","30","0.00125500","DEAL_REASON_EXPERT"
