time,event,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_price,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,obstacle_block_reason,obstacle_count_before_target,hard_obstacle_count_before_target,soft_obstacle_count_before_target,target_reward_multiple,target_price,entry_price,stop_loss_price,initial_risk_price_distance,take_profit,reward_r,atr,spread_points,score,result_r,failure_type,session_invalidated,invalidation_reason,reason
2025.01.14 03:15:00,order_sent,tokyo_first120_reference,USDJPY,LONG,2025.01.14 03:00:00,3,0,9,tokyo,2025.01.14 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,157.44600000,PERIOD_M15,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,157.52020000,157.44600000,157.52020000,recent_equal_highs,0.04220000,0.1063,neckline_level,157.44600000,false,true,true,false,not_blocked,8,5,3,1.50,158.07300000,157.47800000,157.08100000,0.39700000,158.07300000,1.499,0.15428571,16.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.15 03:15:00,signal,tokyo_first120_reference,EURJPY,SHORT,2025.01.15 03:00:00,3,0,9,tokyo,2025.01.15 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,162.73200000,PERIOD_M15,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,162.73200000,162.66400000,162.66400000,failed_breakout_level,0.02800000,0.1905,session_low|opening_range_low|neckline_level,162.69200000,false,true,true,false,not_blocked,6,2,4,1.50,162.47100000,162.69200000,162.83900000,0.14700000,162.47100000,1.503,0.08892857,30.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.15 03:15:00,blocked,tokyo_first120_reference,EURJPY,SHORT,2025.01.15 03:00:00,3,0,9,tokyo,2025.01.15 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,162.73200000,PERIOD_M15,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,162.73200000,162.66400000,162.66400000,failed_breakout_level,0.02800000,0.1905,session_low|opening_range_low|neckline_level,162.69200000,false,true,true,false,not_blocked,6,2,4,1.50,162.47100000,162.69200000,162.83900000,0.14700000,162.47100000,1.503,0.08892857,30.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.16 03:15:00,signal,tokyo_first120_reference,USDJPY,SHORT,2025.01.16 03:00:00,3,0,9,tokyo,2025.01.16 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,156.18500000,PERIOD_M15,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,156.16300000,156.00300000,156.00300000,current_day_low,0.10700000,0.3066,neckline_level,156.18500000,false,true,true,false,not_blocked,6,4,2,1.50,155.58700000,156.11000000,156.45900000,0.34900000,155.58700000,1.499,0.11628571,18.00,5.000,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.16 03:15:00,order_sent,tokyo_first120_reference,USDJPY,SHORT,2025.01.16 03:00:00,3,0,9,tokyo,2025.01.16 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,156.18500000,PERIOD_M15,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,156.16300000,156.00300000,156.00300000,current_day_low,0.10700000,0.3066,neckline_level,156.18500000,false,true,true,false,not_blocked,6,4,2,1.50,155.58700000,156.11000000,156.45900000,0.34900000,155.58700000,1.499,0.11628571,18.00,5.000,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.17 03:15:00,signal,tokyo_first120_reference,USDJPY,LONG,2025.01.17 03:00:00,3,0,9,tokyo,2025.01.17 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,155.19000000,PERIOD_M15,NONE,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,155.26280000,155.19000000,155.26280000,recent_equal_highs,0.00180000,0.0109,neckline_level,155.19000000,false,true,true,false,not_blocked,8,4,4,1.50,155.50800000,155.26100000,155.09600000,0.16500000,155.50800000,1.497,0.10850000,22.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.17 03:15:00,blocked,tokyo_first120_reference,USDJPY,LONG,2025.01.17 03:00:00,3,0,9,tokyo,2025.01.17 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,155.19000000,PERIOD_M15,NONE,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,155.26280000,155.19000000,155.26280000,recent_equal_highs,0.00180000,0.0109,neckline_level,155.19000000,false,true,true,false,not_blocked,8,4,4,1.50,155.50800000,155.26100000,155.09600000,0.16500000,155.50800000,1.497,0.10850000,22.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.20 03:15:00,signal,tokyo_first120_reference,USDJPY,SHORT,2025.01.20 03:00:00,3,0,9,tokyo,2025.01.20 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,156.04800000,PERIOD_M15,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_break_below_without_lower_pullback,true,155.97600000,155.85600000,155.85600000,current_day_low,0.05100000,0.1209,neckline_level,156.04800000,false,true,true,false,not_blocked,4,2,2,1.50,155.27400000,155.90700000,156.32900000,0.42200000,155.27400000,1.500,0.14064286,21.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.20 03:15:00,order_sent,tokyo_first120_reference,USDJPY,SHORT,2025.01.20 03:00:00,3,0,9,tokyo,2025.01.20 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,156.04800000,PERIOD_M15,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_break_below_without_lower_pullback,true,155.97600000,155.85600000,155.85600000,current_day_low,0.05100000,0.1209,neckline_level,156.04800000,false,true,true,false,not_blocked,4,2,2,1.50,155.27400000,155.90700000,156.32900000,0.42200000,155.27400000,1.500,0.14064286,21.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.21 03:15:00,signal,tokyo_first120_reference,USDJPY,LONG,2025.01.21 03:00:00,3,0,9,tokyo,2025.01.21 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,155.74500000,PERIOD_M15,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,156.00000000,155.79700000,156.00000000,round_number,0.11000000,0.2439,neckline_level,155.74500000,false,true,true,false,not_blocked,6,4,2,1.50,156.56700000,155.89000000,155.43900000,0.45100000,156.56700000,1.501,0.24657143,22.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,session_invalidated
2025.01.21 03:15:00,blocked,tokyo_first120_reference,USDJPY,LONG,2025.01.21 03:00:00,3,0,9,tokyo,2025.01.21 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,155.74500000,PERIOD_M15,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,156.00000000,155.79700000,156.00000000,round_number,0.11000000,0.2439,neckline_level,155.74500000,false,true,true,false,not_blocked,6,4,2,1.50,156.56700000,155.89000000,155.43900000,0.45100000,156.56700000,1.501,0.24657143,22.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,session_invalidated
2025.01.22 03:15:00,signal,tokyo_first120_reference,USDJPY,LONG,2025.01.22 03:00:00,3,0,9,tokyo,2025.01.22 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,155.51800000,PERIOD_M15,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,155.55224000,155.51800000,155.55224000,recent_equal_highs,0.00324000,0.0177,session_high|opening_range_high|neckline_level,155.56200000,false,true,true,false,not_blocked,3,1,2,1.50,155.82400000,155.54900000,155.36600000,0.18300000,155.82400000,1.503,0.13600000,16.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.22 03:15:00,order_sent,tokyo_first120_reference,USDJPY,LONG,2025.01.22 03:00:00,3,0,9,tokyo,2025.01.22 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,155.51800000,PERIOD_M15,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,155.55224000,155.51800000,155.55224000,recent_equal_highs,0.00324000,0.0177,session_high|opening_range_high|neckline_level,155.56200000,false,true,true,false,not_blocked,3,1,2,1.50,155.82400000,155.54900000,155.36600000,0.18300000,155.82400000,1.503,0.13600000,16.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.23 03:15:00,signal,tokyo_first120_reference,USDJPY,SHORT,2025.01.23 03:00:00,3,0,9,tokyo,2025.01.23 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,156.37400000,PERIOD_M15,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,156.33300000,156.30400000,156.30400000,pre_session_low,0.00300000,0.0139,neckline_level,156.37400000,false,true,true,false,not_blocked,5,3,2,1.50,155.98200000,156.30700000,156.52300000,0.21600000,155.98200000,1.505,0.07428571,18.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.23 03:15:00,blocked,tokyo_first120_reference,USDJPY,SHORT,2025.01.23 03:00:00,3,0,9,tokyo,2025.01.23 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,156.37400000,PERIOD_M15,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,156.33300000,156.30400000,156.30400000,pre_session_low,0.00300000,0.0139,neckline_level,156.37400000,false,true,true,false,not_blocked,5,3,2,1.50,155.98200000,156.30700000,156.52300000,0.21600000,155.98200000,1.505,0.07428571,18.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.24 03:15:00,signal,tokyo_first120_reference,GBPJPY,LONG,2025.01.24 03:00:00,3,0,9,tokyo,2025.01.24 00:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,192.90400000,PERIOD_M15,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,193.05200000,192.99300000,193.05200000,pre_session_high,0.05700000,0.2080,neckline_level,192.90400000,false,true,true,false,not_blocked,4,3,1,1.50,193.40600000,192.99500000,192.72100000,0.27400000,193.40600000,1.500,0.11785714,39.00,5.000,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.24 03:15:00,blocked,tokyo_first120_reference,GBPJPY,LONG,2025.01.24 03:00:00,3,0,9,tokyo,2025.01.24 00:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,192.90400000,PERIOD_M15,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,193.05200000,192.99300000,193.05200000,pre_session_high,0.05700000,0.2080,neckline_level,192.90400000,false,true,true,false,not_blocked,4,3,1,1.50,193.40600000,192.99500000,192.72100000,0.27400000,193.40600000,1.500,0.11785714,39.00,5.000,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.27 03:15:00,signal,tokyo_first120_reference,USDJPY,SHORT,2025.01.27 03:00:00,3,0,9,tokyo,2025.01.27 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,155.45400000,PERIOD_M15,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,155.45400000,155.38200000,155.38200000,pre_session_low,0.01200000,0.0286,neckline_level,155.45400000,false,true,true,false,not_blocked,7,4,3,1.50,154.76600000,155.39400000,155.81300000,0.41900000,154.76600000,1.499,0.16028571,17.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
