feature,horizon,train_pearson,train_spearman,test_pearson,test_spearman,abs_consistency
breakout_followthrough_up,12,0.00280890364754769,-0.02636922649705553,0.010234205873270182,-0.0198996454619877,0.0198996454619877
ret_24,3,0.0017194570023922795,-0.01989721579186645,-0.006171550768285231,-0.029579537837217413,0.01989721579186645
rsi7,6,0.011232404376791565,-0.019744533992180763,-0.01054545987485038,-0.0537179459733558,0.019744533992180763
rsi14,6,0.010642019219194693,-0.01956806282491535,0.014180682818628663,-0.021331298407451214,0.01956806282491535
breakout_persist_up_3,12,-0.007134017090108882,-0.02692207053984813,-0.0019118106264510756,-0.019508553355073864,0.019508553355073864
close_vs_ema50,12,-0.003968776063106345,-0.04445532261355427,0.029593970165894597,-0.019105186338388497,0.019105186338388497
stoch_d,6,0.01198190896912723,-0.018110422425844624,-0.0049972414965739845,-0.044377225406425136,0.018110422425844624
roc_atr_6,6,0.01576298935113264,-0.017995758333029195,-0.002416197563768995,-0.05022889653428957,0.017995758333029195
high_break_12,12,0.016099831138347915,-0.01782178876526285,-0.008903503738875074,-0.030255583093664558,0.01782178876526285
close_location,12,-0.003637059236608628,-0.017487336823050464,-0.006101853221288571,-0.01858241950584093,0.017487336823050464
ema_gap_20_50,3,-0.002861216867781348,-0.02705862471799661,0.012990656891842018,-0.017123887949331413,0.017123887949331413
breakout_up_12,12,-0.0040521100644406016,-0.019714825242266847,-0.008245589890807046,-0.016872813449120228,0.016872813449120228
breakout_persist_down_3,3,-0.008442591726822428,0.016800661287012925,-0.012965281885375502,0.033602548696883346,0.016800661287012925
spread_z,6,0.004326684902875172,0.04375762963856097,5.623909966360252e-05,-0.016489553506430103,0.016489553506430103
stoch_spread,12,-0.008112943516958593,-0.020518795985801044,0.004202645883216716,-0.015832445785403288,0.015832445785403288
breakout_followthrough_down,3,-0.016571961411165934,0.0157838104208606,-0.040314385864250186,0.03352680881245841,0.0157838104208606
ema50_slope_6,12,-0.00845421404655322,-0.04244619227970243,0.028509203148192115,-0.01545686929662007,0.01545686929662007
breakout_persist_up_6,12,-0.011734849203157502,-0.033749109926907425,0.003688226975848835,-0.014484932867208412,0.014484932867208412
roc_atr_3,12,0.007664930448908313,-0.023001425156092613,0.013613529264908037,-0.014019348226662879,0.014019348226662879
breakout_persist_down_6,3,-0.013091843975676608,0.01395162413921498,-0.0029815974459865284,0.03232606044806008,0.01395162413921498
ema_gap_20_50,6,-0.008243181287931823,-0.03727303385979954,0.02565596276574435,-0.013878315330100623,0.013878315330100623
spread_points,12,-0.03222263788931236,-0.021412430190891996,-0.00532043248568659,-0.013838799570014174,0.013838799570014174
spread_price,12,-0.03222263788931239,-0.021412430190891996,-0.005320432485686601,-0.013838799570014174,0.013838799570014174
stoch_d,12,0.015310201638519835,-0.013803911955866903,-0.0058401642997571905,-0.0241303279385831,0.013803911955866903
ret_3,12,0.0018145411924773251,-0.0222497881704019,0.004234470120346905,-0.013726413708105255,0.013726413708105255
breakout_up_24,12,-0.0005339661982780484,-0.013684887867032492,0.0022374985469747672,-0.013510691760454292,0.013510691760454292
bb_z,12,0.010154028472178505,-0.028254657371039577,0.010662311638358318,-0.013466711169332912,0.013466711169332912
breakout_up_24,6,0.0014555970393407872,-0.012286877924282682,-0.004982347622535086,-0.023636805779980244,0.012286877924282682
ret_12,12,0.009293303768919828,-0.020739637233007882,0.008465224609456062,-0.012243349916361822,0.012243349916361822
breakout_up_24,3,0.009525511178974398,-0.012230667883312247,-0.01597647931073747,-0.02883595206312666,0.012230667883312247
ema_gap_50_100,6,-0.008430228391245395,-0.03855922850992717,0.0558211563423613,0.011459897004846474,0.011459897004846474
rsi7,12,0.005402928984598384,-0.024044569430460835,0.00713710123613613,-0.011347569834400594,0.011347569834400594
breakout_persist_down_6,12,-0.014112427346566116,0.01130745702359622,0.008142274297668632,0.011411253903938979,0.01130745702359622
roc_atr_6,12,0.010588840730601866,-0.022762545566911364,0.011905255259902355,-0.011095949852860948,0.011095949852860948
breakout_persist_down_6,6,-0.018553116719986173,0.011089968042880349,0.004234990199438641,0.025082779782099527,0.011089968042880349
ret_6,12,0.005023455399009321,-0.02438638862569886,0.008375480104866662,-0.01054123714253387,0.01054123714253387
breakout_followthrough_down,12,-0.015789490653866246,0.00983374621349858,-0.017762783888148587,0.019255332846947783,0.00983374621349858
breakout_persist_down_3,12,-0.012677619392924893,0.009664778249063312,0.007742584546899371,0.019887252004470685,0.009664778249063312
breakout_down_24,3,-0.004835271940475968,0.009568562522858967,-0.019515136809261768,0.02932507368145281,0.009568562522858967
bb_width,6,-0.016536104116811345,-0.009336427373303032,0.04317408884867567,0.040276535660049705,0.009336427373303032
breakout_down_12,6,-0.008890111690798936,0.009086050208226502,-0.0034589656770767307,0.023581819382004227,0.009086050208226502
tick_volume_rel10,12,-0.013721648863878857,-0.009061761545967426,-0.014672383151741663,-0.01631397609932986,0.009061761545967426
lower_wick_share,12,-0.009589938284679382,-0.010871570151038554,0.004942562031711384,0.008936029213680466,0.008936029213680466
atr_pct,12,-0.01098439877396876,0.008410128409081495,0.07095517411976154,0.0673607284150616,0.008410128409081495
rsi14,12,0.010921029596819596,-0.021643452889830217,0.012595726555226935,-0.008314224570046179,0.008314224570046179
range_atr,6,-0.0038041311171225656,0.00808772451214006,-0.01208877596209748,0.013272582714445015,0.00808772451214006
roc_atr_12,12,0.010717148984986977,-0.022610301680223377,0.013094770138358754,-0.008048290656992755,0.008048290656992755
breakout_down_12,12,-0.008713111089712676,0.007954595961510305,0.004792406625054255,0.018595182677144502,0.007954595961510305
breakout_persist_down_3,6,-0.01574026441418882,0.007761579859470478,-0.0014415357568416088,0.029601477301662443,0.007761579859470478
low_break_12,12,0.009101758291003728,-0.020766514901807812,0.0243144464995193,-0.007494856805193209,0.007494856805193209
breakout_followthrough_down,6,-0.021410016095262382,0.007273498631362509,-0.019083903004941116,0.029955702482442382,0.007273498631362509
bb_width,12,-0.017174475074523927,-0.007204889322458251,0.06010814758826358,0.056827884543835666,0.007204889322458251
atr_pct,3,-0.006289814004649596,0.006839868724615537,0.03471423383604614,0.02577466051322726,0.006839868724615537
tick_acceleration_3,12,0.0054746810764800735,-0.0066954618825726545,0.0008180591413038073,0.012521833228684661,0.0066954618825726545
ema_gap_20_50,12,-0.01635583530629849,-0.04907276932889428,0.04410524507001246,-0.006676058048650092,0.006676058048650092
adx14,6,-0.013522249583175402,-0.00955875035700919,0.013993768327731066,0.0064109529034327975,0.0064109529034327975
tick_volume_z,6,-0.008181173217121342,0.006363472017812612,0.007910654262158598,0.013639928614310666,0.006363472017812612
tick_acceleration_3,6,0.0033207538634207542,-0.006225270637702007,0.006426668238321457,0.014558823905433916,0.006225270637702007
atr_pct,6,-0.008073013785343185,0.006199754298512408,0.050692178823912616,0.03934205850203504,0.006199754298512408
tick_volume_change_3,12,-0.009277541917609983,-0.006244297583476757,-0.010567139570347182,-0.00553154205938867,0.00553154205938867
lower_wick_share,3,-0.009226374711720288,-0.0054949377113971696,0.006698894609557929,0.0069112739718955206,0.0054949377113971696
tick_acceleration_3,3,0.008056979187885768,-0.004837746558540215,0.004718507062367075,0.007046508425363603,0.004837746558540215
tick_volume_z,12,-0.0044705398530721805,0.004722657118025052,-0.004072461289043815,0.010186576853825523,0.004722657118025052
tick_volume_rel10,3,-0.0204571753685334,-0.0046193814423173,-0.020143640363015778,0.015983149841089433,0.0046193814423173
breakout_down_24,12,-0.010285962884049892,0.004406134392447641,-0.00033492311320481135,0.014902774853034388,0.004406134392447641
bb_width,3,-0.014216740169170305,-0.004401556252503016,0.02937686989074525,0.026993616719829847,0.004401556252503016
upper_wick_share,12,-0.008122692811234272,-0.008482242786548142,0.0019623963352530596,0.004349424882505762,0.004349424882505762
macd_hist,3,0.01620111811031956,-0.0042868114911150884,0.003777151628488333,-0.01958533417812136,0.0042868114911150884
spread_acceleration_3,12,9.139874681651134e-05,-0.0042799657953386154,0.002342265760584177,0.005065212564164069,0.0042799657953386154
upper_wick_share,3,-0.0022847761833256893,-0.0037767647237268204,0.0249977736747122,0.015056483371236834,0.0037767647237268204
tick_volume_z,3,-0.012108302165234295,0.0037500728634615745,-0.006216407102470885,0.012967030100245998,0.0037500728634615745
breakout_down_24,6,-0.0132780491407906,0.0036422903805384686,-0.0038401489899397854,0.020765289237026252,0.0036422903805384686
tick_volume_change_1,12,-0.002960233615763279,-0.006507535686229394,-0.004507572146994246,-0.0032918046779656235,0.0032918046779656235
range_atr,3,-0.00568849979070145,0.0032811243008406313,-0.029525306485096117,0.01563366651944259,0.0032811243008406313
range_compression_12,3,-0.011756536813314865,0.003098844369207006,0.032187499901679226,0.03008297544886253,0.003098844369207006
macd_hist,12,0.021739016298208496,0.003091051088214697,-0.005430337652983004,0.006589943521113553,0.003091051088214697
adx14,3,-0.013467893211951314,-0.006787208731486867,0.010809254944211,0.002978567540597824,0.002978567540597824
tick_volume_change_3,3,-0.020058476673625245,-0.006310905018511394,-0.03261853102321856,0.002884136820744901,0.002884136820744901
spread_atr,3,0.033253644654160676,-0.00286328059181182,-0.03884325136002933,-0.024499191967108935,0.00286328059181182
spread_atr,12,0.05631067462676064,-0.002612187664955688,-0.08585437553776983,-0.061734464676465664,0.002612187664955688
tick_volume_change_3,6,-0.015614424494916183,-0.0026091631733205388,-0.002164177031249296,0.011998757298343219,0.0026091631733205388
spread_points,3,-0.01587357482711143,-0.01264382872519321,0.002288289480946319,0.002183661380409015,0.002183661380409015
spread_price,3,-0.015873574827111436,-0.01264382872519321,0.00228828948094632,0.002183661380409015,0.002183661380409015
spread_change_1,6,-0.003290884306993802,-0.002023108843159793,0.004748157815738456,0.009865992118535012,0.002023108843159793
spread_acceleration_3,6,-0.0032050589972151063,-0.00483090633612912,0.0005791525973134435,0.001852566040813207,0.001852566040813207
range_compression_24,3,-0.009634639097067216,0.0015771791894391874,0.0441470474750541,0.03412003324644786,0.0015771791894391874
ema_gap_50_100,3,-0.004166269988535878,-0.02826441472560537,0.036126289977603886,0.0014631862125632773,0.0014631862125632773
range_compression_24,12,-0.015171202563684327,0.0014046527565084001,0.07781662451872161,0.0682207406531649,0.0014046527565084001
adx14,12,-0.006905003443174997,0.0013839741891731058,0.012780905074547447,0.008506336044423628,0.0013839741891731058
spread_points,6,-0.021884123460931094,-0.015662622759213405,0.0005073547978853832,-0.001337069575964657,0.001337069575964657
spread_price,6,-0.021884123460931087,-0.015662622759213405,0.000507354797885384,-0.001337069575964657,0.001337069575964657
range_compression_24,6,-0.013819060691844316,-0.001217702631996641,0.060427219485927774,0.0432585504544093,0.001217702631996641
tick_volume_change_1,6,-0.010163117330135115,-0.001187141196356455,-0.010690540481340749,-0.0017980911681616915,0.001187141196356455
spread_atr,6,0.043340503327206986,-0.001134818100567726,-0.06020420973625544,-0.03794293685298172,0.001134818100567726
range_compression_12,12,-0.016577939230551588,-0.0010268373546755243,0.06618251733610414,0.0700511006916352,0.0010268373546755243
tick_volume_change_1,3,-0.01013072704232345,0.0009302080667041954,-0.02618443195348512,0.002468105877159522,0.0009302080667041954
spread_acceleration_3,3,0.00033671800212452116,-0.0008834435552687026,-0.00117714587045754,-0.002098172720325319,0.0008834435552687026
range_atr,12,-0.0003766960180692218,0.0027905390518354963,-0.020681683623534237,0.0008649017727634045,0.0008649017727634045
spread_change_1,12,-0.00041972225351235746,-0.0008086193015473664,0.003396885227076146,0.007331693603823073,0.0008086193015473664
spread_change_3,3,-0.002935026363323989,-0.0005139724522889219,0.005398390065525604,0.009725232015915256,0.0005139724522889219
spread_change_1,3,-0.0021367304250010624,0.0003005843099901999,0.00285359702607634,0.00570412196145509,0.0003005843099901999
upper_wick_share,6,0.0018908150995366128,-0.0002611791250314331,0.009422039071580011,-0.002738650871669995,0.0002611791250314331
spread_change_3,6,-0.002946972467256806,-0.00023898361681309643,0.010114895869385637,0.018712526008713155,0.00023898361681309643
tick_volume_rel10,6,-0.016454762160964906,-0.00023794838570129887,0.003274416037657794,0.012993990209434682,0.00023794838570129887
range_compression_12,6,-0.01632138486073992,-9.71940669060938e-05,0.047152912026724975,0.043248415235436724,9.71940669060938e-05
spread_change_3,12,-0.0022465177733712654,1.4980507233178769e-05,0.0038348493372354145,0.008246250601057693,1.4980507233178769e-05
macd_hist,6,0.019062312786714636,-2.3490554044864113e-06,-0.002107981323764378,-0.014936113121177805,2.3490554044864113e-06
