side,context,horizon,feature,operator,quantile,threshold,train_trades,train_tpd,train_expectancy,train_hit_rate,test_trades,test_tpd,test_expectancy,test_hit_rate,score
short,asia,12,ema_gap_50_100,>=,0.9,1.9019018357032456,1001,3.801416195260888,0.01603990961884181,0.5254745254745254,274,3.4209910261412406,0.9562370606443985,0.7554744525547445,134.23503214411977
short,ny,12,spread_atr,>=,0.8,0.14943078488093736,1647,6.069325553721547,0.11530718664898498,0.5197328476017,649,7.458877050161618,0.892701311733271,0.5916795069337443,124.07076841580076
short,ny,12,ema_gap_50_100,<=,0.2,-1.0352645380057774,1656,6.064314323860385,0.13724519739750646,0.4885265700483092,772,9.628686501234247,0.8504655988527993,0.5751295336787565,117.80476503052283
short,asia,12,close_vs_ema50,>=,0.8,1.9306448626370967,1668,6.060174847670591,0.03877603925857317,0.5509592326139089,456,5.173245095722052,0.7065332470373603,0.6578947368421053,107.27635958191937
short,all,12,tick_flow_signed_3,>=,0.8,0.4032943578561566,5254,19.04845349144605,0.01469154025308407,0.5144651693947468,1660,18.71081366678408,0.35132438538654004,0.5560240963855422,104.27049545240172
long,ny,12,ema_gap_20_50,>=,0.8,1.038682291258536,1786,6.4712587280618985,0.08383232727146822,0.5,445,5.107604017216643,0.758313603292565,0.5550561797752809,101.71561812169878
long,late,12,close_vs_ema50,<=,0.2,-1.6892952004524269,957,3.516900815373426,0.2535231956079522,0.619644723092999,380,4.569710635099587,0.5113923697124808,0.7236842105263158,100.15737748982914
short,ny,12,ema_gap_20_50,<=,0.2,-0.8779157570158802,1745,6.4068535587256665,0.1775277149607356,0.49684813753581664,772,9.213326703132768,0.6697544806303999,0.5349740932642487,98.8040700184125
long,late,12,macd_line_atr,<=,0.2,-0.5521260833512468,1050,3.8580778504994835,0.21196154105472467,0.6066666666666667,408,4.906426155580609,0.5263604153052692,0.7034313725490197,98.58456659594948
short,asia,6,range_compression_12,<=,0.2,0.005057999368020303,1661,6.125619453728247,0.002845659951703042,0.5285972305839856,320,3.7707131459432923,0.7065743617377263,0.61875,96.35919561501115
short,asia,12,ema_gap_20_50,>=,0.8,1.038682291258536,1693,6.150306516309695,0.28864412886669566,0.5841701122268163,518,5.8752362948960295,0.46803270981793443,0.6467181467181468,95.97177628033536
long,late,12,ema_gap_10_20,<=,0.2,-0.43976536705227637,1000,3.7017043263669316,0.19116521412911225,0.609,390,4.689966178128523,0.49927868992087865,0.7025641025641025,94.52990223488572
short,all,12,bb_z,<=,0.2,-1.1809427586062538,5254,19.06861744357491,0.01806519347230809,0.4625047582794062,1837,20.739974126778783,0.3100139994384018,0.4953728905824714,93.3235452174056
short,all,12,macd_hist,<=,0.2,-0.18740132779341667,5254,19.06429300374192,0.14218982892965384,0.5007613247049867,1653,18.65820105820106,0.23946621220797126,0.5136116152450091,93.21983241802052
short,all,12,roc_atr_6,<=,0.2,-1.213932472146757,5254,19.03838749858453,0.05538944659728615,0.473543966501713,1787,20.125762552792114,0.2875694977975811,0.49468382764409624,92.84396073007613
short,all,6,breakout_persist_down_6,>=,0.8,1.0,7078,25.683701239794377,0.00865252778673432,0.4738626730714891,2266,25.571411778535325,0.10060119542239492,0.47749338040600176,92.34810487895302
short,all,12,rsi14,<=,0.2,36.99160731068582,5254,19.123563981042654,0.04205178398439975,0.4722116482679863,1885,21.27689594356261,0.2607841315385202,0.5029177718832891,90.68594090241855
short,asia,12,ema50_slope_6,>=,0.8,0.46110705447467965,1662,6.037690153636571,0.14761522709970365,0.5511432009626955,463,5.26198650408429,0.5014487510737834,0.6436285097192225,89.99801821541087
short,all,12,tick_volume_rel10,>=,0.8,1.196621060106637,5254,19.04845349144605,0.0676609066016207,0.48934145413018654,1632,18.395209580838323,0.23880334413815751,0.5220588235294118,89.6836764654903
short,asia,12,low_break_12,<=,0.2,0.6534477187195153,1701,6.184049079754601,0.06048632325756322,0.48500881834215165,482,5.479218472468917,0.6732609481993457,0.5103734439834025,88.4473064571598
short,ny,12,ema50_slope_6,<=,0.1,-0.6048341477293395,887,3.258907727046577,0.009222952327669391,0.4689966178128523,436,5.206617738524693,0.7430167980561719,0.536697247706422,87.96321313870219
short,all,6,tick_flow_signed_3,>=,0.8,0.4032943578561566,5254,19.04845349144605,0.03183981649506192,0.5167491435097069,1660,18.71081366678408,0.17777019355866963,0.5536144578313253,87.45140242847052
short,all,3,breakout_persist_down_6,>=,0.8,1.0,7078,25.683701239794377,0.0066342224134199775,0.4737213902232269,2266,25.571411778535325,0.05533578333842045,0.4677846425419241,86.76430635528475
short,all,12,high_break_12,<=,0.2,-2.825263523859241,5254,19.042700192547287,0.07026081550231737,0.47677959649790635,1782,20.057685543440027,0.22216693066671486,0.4882154882154882,86.39552567672021
short,all,12,roc_atr_12,<=,0.2,-1.716337878560725,5254,19.067896567367306,0.03170246160109307,0.4714503235629996,1802,20.335253320794642,0.2348394982487996,0.4894561598224195,86.11533243824331
long,late,12,ema50_slope_6,<=,0.2,-0.39681312177696654,1011,3.7147778160523597,0.15743608911764992,0.5974282888229476,402,4.834272829763247,0.4401810634671251,0.6940298507462687,85.9982592591378
long,late,12,ret_24,<=,0.2,-0.005706850092717696,1150,4.2261608544194775,0.19336583670903115,0.6043478260869565,481,5.784291619691845,0.44306134507085926,0.6548856548856549,85.79044935555584
short,all,12,stoch_d,<=,0.2,23.36768393502641,5254,19.06861744357491,0.056194253467374215,0.47373429767795966,1656,18.69426152398871,0.2360625384469036,0.4867149758454106,85.78909855500714
long,late,12,close_vs_ema20,<=,0.2,-1.003718712978188,833,3.051747824759579,0.2249719921818315,0.6302521008403361,291,3.420176297747307,0.4380970837148347,0.6735395189003437,85.54511673160314
short,ny,12,tick_volume_z,>=,0.8,0.8190197103825895,3539,12.853997200257274,0.03867222935563612,0.49222944334557783,1247,14.141996455995276,0.3500805652037795,0.5629510825982358,85.38588902244099
long,late,12,high_break_24,<=,0.2,-4.010365297716248,980,3.5901545506582715,0.21527117298203077,0.6193877551020408,359,4.31717399473882,0.40838723388051434,0.6852367688022284,84.7159392271647
short,all,12,rsi7,<=,0.2,30.754438416197456,5233,18.96157620593342,0.015131569346023676,0.474297725969807,1821,20.542420681551118,0.2261125884076541,0.48599670510708404,83.99335518388511
long,ny,12,ema50_slope_6,>=,0.8,0.46110705447467965,1822,6.60169843366673,0.19734943705591007,0.5175631174533479,480,5.509984455338993,0.5510479533886584,0.5145833333333333,83.52624570369947
short,all,12,stoch_d,>=,0.8,79.72035226383113,5254,19.052051068973334,0.0011769500697272404,0.5205557670346402,1378,15.543179414874867,0.2518298153943968,0.5544267053701016,83.30555881020743
short,all,12,ema20_slope_3,<=,0.2,-0.3024187433870897,5254,19.12646467710743,0.012393260444365823,0.46003045298819945,1871,21.126323218066336,0.22675470509674356,0.4794227685729556,83.26957816129729
short,asia,6,ema_gap_50_100,>=,0.9,1.9019018357032456,1001,3.801416195260888,0.03733070749298035,0.5284715284715285,274,3.4209910261412406,0.5183649411473981,0.6642335766423357,82.29524463802454
