run_id,record_type,key,events,raw_candidates,ticks,scenario_valid,scenario_invalid,scenario_expectancy_r,average_memory_mb,max_memory_mb,event_csv_rows,event_csv_bytes,trade_csv_rows,trade_csv_bytes,runtime_seconds,value
"tickshock_step14_realizable_202503","OVERALL","ALL","19","62577","10587794","7128","324","-0.292362","10.000","10","19","5149476","0","15","372.797","validation=VALIDATION_INVALID;research_only=true;execution_mode=REALIZABLE_EA;formal_edge_eligible=false;market_clusters=15;commission=STEP13_TESTER_DEAL_FIELDS_OBSERVED_ZERO_LIVE_UNVALIDATED"
"tickshock_step14_realizable_202503","FUNNEL","valid_bursts","19","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","19"
"tickshock_step14_realizable_202503","FUNNEL","valid_pullbacks","14","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","14"
"tickshock_step14_realizable_202503","FUNNEL","reacceleration_signals","5","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","5"
"tickshock_step14_realizable_202503","FUNNEL","detection_time_continuation_signals","19","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","19"
"tickshock_step14_realizable_202503","FUNNEL","post_burst_continuation_signals","19","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","19"
"tickshock_step14_realizable_202503","FUNNEL","pullback_continuation_signals","5","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","5"
"tickshock_step14_realizable_202503","FUNNEL","failed_shock_reversal_signals","11","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","11"
"tickshock_step14_realizable_202503","SYMBOL","EURUSD","5","6040","1364080","0","0","","10.000","10","19","5149476","0","15","372.797","copy_duplicates=1364079;m1_minutes_seen=30192"
"tickshock_step14_realizable_202503","DETECTOR","EURUSD:w250","1","3550","0","0","0","","10.000","10","19","5149476","0","15","372.797","evaluable=508470;grid_missing=8477285;noise_floor_uses=1501180;baseline_refreshes=1544606;noise_floor_rate=0.97188539;histogram_overflow=0"
"tickshock_step14_realizable_202503","GATE","EURUSD:w250:percentile","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","true=3550;cumulative=3550;evaluable=508470"
"tickshock_step14_realizable_202503","GATE","EURUSD:w250:robust_z","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","true=28443;cumulative=3542;evaluable=508470"
"tickshock_step14_realizable_202503","GATE","EURUSD:w250:efficiency","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","true=500838;cumulative=3536;evaluable=508470"
"tickshock_step14_realizable_202503","GATE","EURUSD:w250:tick_intensity","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","true=15034;cumulative=341;evaluable=508470"
"tickshock_step14_realizable_202503","GATE","EURUSD:w250:move_spread","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","true=3;cumulative=1;evaluable=508470"
"tickshock_step14_realizable_202503","GATE","EURUSD:w250:spread_ok","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","true=508198;cumulative=1;evaluable=508470"
"tickshock_step14_realizable_202503","GATE_MASK","EURUSD:w250:mask=4","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","149"
"tickshock_step14_realizable_202503","GATE_MASK","EURUSD:w250:mask=6","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","58"
"tickshock_step14_realizable_202503","GATE_MASK","EURUSD:w250:mask=7","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","41"
"tickshock_step14_realizable_202503","GATE_MASK","EURUSD:w250:mask=8","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","6"
"tickshock_step14_realizable_202503","GATE_MASK","EURUSD:w250:mask=12","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","6"
"tickshock_step14_realizable_202503","GATE_MASK","EURUSD:w250:mask=14","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","3"
"tickshock_step14_realizable_202503","GATE_MASK","EURUSD:w250:mask=15","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","8"
"tickshock_step14_realizable_202503","GATE_MASK","EURUSD:w250:mask=23","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","1"
"tickshock_step14_realizable_202503","GATE_MASK","EURUSD:w250:mask=36","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","467036"
"tickshock_step14_realizable_202503","GATE_MASK","EURUSD:w250:mask=37","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","7"
"tickshock_step14_realizable_202503","GATE_MASK","EURUSD:w250:mask=38","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","22990"
"tickshock_step14_realizable_202503","GATE_MASK","EURUSD:w250:mask=39","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","3153"
"tickshock_step14_realizable_202503","GATE_MASK","EURUSD:w250:mask=40","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","7559"
"tickshock_step14_realizable_202503","GATE_MASK","EURUSD:w250:mask=42","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","61"
"tickshock_step14_realizable_202503","GATE_MASK","EURUSD:w250:mask=43","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","6"
"tickshock_step14_realizable_202503","GATE_MASK","EURUSD:w250:mask=44","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","5263"
"tickshock_step14_realizable_202503","GATE_MASK","EURUSD:w250:mask=45","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","1"
"tickshock_step14_realizable_202503","GATE_MASK","EURUSD:w250:mask=46","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","1788"
"tickshock_step14_realizable_202503","GATE_MASK","EURUSD:w250:mask=47","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","332"
"tickshock_step14_realizable_202503","GATE_MASK","EURUSD:w250:mask=54","0","0","0","0","0","","10.000","10","19","5149476","0","15","372.797","1"
