run_id,symbol,digits,point,tick_size,tick_value,contract_size,stops_level,freeze_level,volume_min,volume_max,volume_step,filling_mode,commission_per_lot_round_turn,commission_source
"ts15b_tail_v1_persistent_realizable_202503_20260827","EURUSD","5","0.0000100000","0.0000100000","1.0000000000","100000.0000000000","0","0","0.01000000","100.00000000","0.01000000","2","0.0000","STEP14R_TESTER_DEAL_FIELDS_OBSERVED_ZERO_LIVE_UNVALIDATED"
"ts15b_tail_v1_persistent_realizable_202503_20260827","GBPUSD","5","0.0000100000","0.0000100000","1.0000000000","100000.0000000000","0","0","0.01000000","100.00000000","0.01000000","2","0.0000","STEP14R_TESTER_DEAL_FIELDS_OBSERVED_ZERO_LIVE_UNVALIDATED"
"ts15b_tail_v1_persistent_realizable_202503_20260827","USDJPY","3","0.0010000000","0.0010000000","0.6641341020","100000.0000000000","0","0","0.01000000","100.00000000","0.01000000","2","0.0000","STEP14R_TESTER_DEAL_FIELDS_OBSERVED_ZERO_LIVE_UNVALIDATED"
"ts15b_tail_v1_persistent_realizable_202503_20260827","AUDUSD","5","0.0000100000","0.0000100000","1.0000000000","100000.0000000000","0","0","0.01000000","100.00000000","0.01000000","2","0.0000","STEP14R_TESTER_DEAL_FIELDS_OBSERVED_ZERO_LIVE_UNVALIDATED"
"ts15b_tail_v1_persistent_realizable_202503_20260827","USDCAD","5","0.0000100000","0.0000100000","0.6914625124","100000.0000000000","0","0","0.01000000","100.00000000","0.01000000","2","0.0000","STEP14R_TESTER_DEAL_FIELDS_OBSERVED_ZERO_LIVE_UNVALIDATED"
"ts15b_tail_v1_persistent_realizable_202503_20260827","USDCHF","5","0.0000100000","0.0000100000","1.1075546301","100000.0000000000","0","0","0.01000000","100.00000000","0.01000000","2","0.0000","STEP14R_TESTER_DEAL_FIELDS_OBSERVED_ZERO_LIVE_UNVALIDATED"
