episode_id,entry_msc,exit_msc,net_r,equity_r,drawdown_r
tstech_discovery_r2_202504_AUDUSD_mh_3,1743775702997,1743775897806,0.97619047619048,10.131258181594,0
tstech_discovery_r2_202504_USDCHF_mh_27,1743776448439,1743777182808,-1.0490196078433,9.0822385737508,1.0490196078433
tstech_discovery_r2_202504_USDCHF_mh_28,1743777442525,1743778292993,0.97959183673469,10.061830410485,0.069427771108561
tstech_discovery_r2_202504_USDJPY_mh_82,1743778973668,1743779873793,-0.18025751072912,9.8815728997563,0.24968528183769
tstech_discovery_r2_202504_USDJPY_mh_83,1743780074097,1743780597308,-1.0174672489081,8.8641056508482,1.2671525307458
tstech_discovery_r2_202504_USDJPY_mh_84,1743781112891,1743781486849,0.99196787148594,9.8560735223341,0.27518465925989
tstech_discovery_r2_202504_USDCHF_mh_31,1743781503318,1743782403446,-0.73809523809502,9.1179782842391,1.0132798973549
tstech_discovery_r2_202504_AUDUSD_mh_8,1743782557447,1743783164804,-1.0135135135135,8.1044647707256,2.0267934108684
tstech_discovery_r2_202504_AUDUSD_mh_9,1743783660667,1743784102846,0.98648648648649,9.0909512572121,1.0403069243819
tstech_discovery_r2_202504_USDJPY_mh_89,1743786122115,1743786910476,0.99186991869919,10.082821175911,0.048437005682747
tstech_discovery_r2_202504_AUDUSD_mh_15,1743790258608,1743791112766,0.98936170212766,11.072182878039,0
tstech_discovery_r2_202504_EURUSD_mh_29,1743791409074,1743791449858,-1.0440251572322,10.028157720807,1.0440251572322
tstech_discovery_r2_202504_GBPUSD_mh_59,1743791935054,1743792835259,-0.32558139534874,9.702576325458,1.3696065525809
tstech_discovery_r2_202504_EURUSD_mh_31,1743793585433,1743794113881,-1.0469798657719,8.6555964596861,2.4165864183529
tstech_discovery_r2_202504_AUDUSD_mh_19,1743799374888,1743800275091,-0.44274809160352,8.2128483680825,2.8593345099564
tstech_discovery_r2_202504_AUDUSD_mh_20,1743800401791,1743801302013,0.13178294573601,8.3446313138185,2.7275515642204
tstech_discovery_r2_202504_EURUSD_mh_35,1743988640146,1743988797369,-1.0157480314961,7.3288832823225,3.7432995957165
tstech_discovery_r2_202504_GBPUSD_mh_70,1743989536688,1743990437030,-0.38000000000033,6.9488832823221,4.1232995957168
tstech_discovery_r2_202504_USDCAD_mh_52,1743990722421,1743991328414,0.98620689655172,7.9350901788739,3.1370926991651
tstech_discovery_r2_202504_USDJPY_mh_114,1743994190889,1743994912774,0.99122807017544,8.9263182490493,2.1458646289896
tstech_discovery_r2_202504_USDJPY_mh_115,1743996260441,1743997160835,0.47154471544719,9.3978629644965,1.6743199135424
tstech_discovery_r2_202504_USDJPY_mh_118,1743999754487,1744000655114,0.26635514018648,9.664218104683,1.407964773356
tstech_discovery_r2_202504_USDJPY_mh_119,1744000732540,1744001632581,-0.43809523809481,9.2261228665882,1.8460600114508
tstech_discovery_r2_202504_AUDUSD_mh_29,1744002373212,1744003275036,0.45378151260492,9.6799043791931,1.3922784988459
tstech_discovery_r2_202504_GBPUSD_mh_85,1744006786211,1744007686228,0.83870967741891,10.518614056612,0.55356882142694
tstech_discovery_r2_202504_EURUSD_mh_45,1744007695992,1744008596934,0.59756097560956,11.116175032222,0
tstech_discovery_r2_202504_EURUSD_mh_46,1744009603573,1744009909484,0.97014925373134,12.086324285953,0
tstech_discovery_r2_202504_GBPUSD_mh_87,1744009972107,1744010872292,0.013333333333333,12.099657619286,0
tstech_discovery_r2_202504_USDJPY_mh_131,1744015567725,1744015737496,-1.0208333333329,11.078824285953,1.0208333333329
tstech_discovery_r2_202504_USDCHF_mh_69,1744019713677,1744020085769,0.97777777777778,12.056602063731,0.043055555555112
tstech_discovery_r2_202504_USDCHF_mh_70,1744021113207,1744022003834,0.98,13.036602063731,0
tstech_discovery_r2_202504_USDJPY_mh_137,1744022274274,1744022515032,0.98830409356725,14.024906157298,0
tstech_discovery_r2_202504_USDCHF_mh_72,1744023125076,1744023931179,-1.0545454545458,12.970360702753,1.0545454545458
tstech_discovery_r2_202504_USDCHF_mh_73,1744024181437,1744024438414,-1.0185185185185,11.951842184234,2.0730639730643
tstech_discovery_r2_202504_USDCAD_mh_78,1744025041427,1744025869937,-1.0344827586213,10.917359425613,3.1075467316857
tstech_discovery_r2_202504_USDCHF_mh_75,1744026300242,1744026891887,0.98275862068966,11.900118046302,2.124788110996
tstech_discovery_r2_202504_USDCHF_mh_76,1744027301046,1744027716964,0.98198198198198,12.882100028284,1.142806129014
tstech_discovery_r2_202504_USDCAD_mh_80,1744028157209,1744028313800,-1.0185185185185,11.863581509766,2.1613246475326
tstech_discovery_r2_202504_EURUSD_mh_62,1744032015520,1744032916385,0.40677966101663,12.270361170782,1.7545449865159
tstech_discovery_r2_202504_GBPUSD_mh_107,1744032930986,1744033831169,-0.87500000000014,11.395361170782,2.6295449865161
tstech_discovery_r2_202504_GBPUSD_mh_111,1744038629439,1744039529929,0.25233644859795,11.64769761938,2.3772085379181
tstech_discovery_r2_202504_USDJPY_mh_150,1744040095377,1744040488172,0.98918918918919,12.636886808569,1.3880193487289
tstech_discovery_r2_202504_AUDUSD_mh_52,1744040946052,1744040954804,-1.039603960396,11.597282848173,2.427623309125
tstech_discovery_r2_202504_GBPUSD_mh_113,1744040960292,1744041535217,0.98230088495575,12.579583733129,1.4453224241692
tstech_discovery_r2_202504_EURUSD_mh_66,1744041536522,1744042436967,0.19469026548675,12.774273998616,1.2506321586825
tstech_discovery_r2_202504_USDJPY_mh_155,1744046286543,1744046445197,0.99180327868852,13.766077277304,0.25882887999393
tstech_discovery_r2_202504_USDCHF_mh_93,1744046528338,1744047347453,0.98843930635838,14.754516583663,0
tstech_discovery_r2_202504_USDCAD_mh_96,1744047962422,1744048305597,0.98843930635838,15.742955890021,0
tstech_discovery_r2_202504_USDJPY_mh_157,1744048576469,1744049476504,-0.4440433212995,15.298912568722,0.4440433212995
tstech_discovery_r2_202504_USDJPY_mh_159,1744051224323,1744052124896,0.10144927536241,15.400361844084,0.34259404593709
tstech_discovery_r2_202504_GBPUSD_mh_124,1744055936719,1744056009407,0.98245614035088,16.382817984435,0
tstech_discovery_r2_202504_AUDUSD_mh_62,1744056988501,1744057888691,0.15909090909048,16.541908893525,0
tstech_discovery_r2_202504_AUDUSD_mh_63,1744058758264,1744059658302,0.496,17.037908893525,0
tstech_discovery_r2_202504_USDCHF_mh_104,1744060805655,1744061706163,-0.25806451612909,16.779844377396,0.25806451612909
tstech_discovery_r2_202504_USDCAD_mh_107,1744066818530,1744067225220,-1.042735042735,15.737109334661,1.3007995588641
tstech_discovery_r2_202504_USDJPY_mh_168,1744068184141,1744068552589,-1.0198675496686,14.717241784993,2.3206671085327
tstech_discovery_r2_202504_AUDUSD_mh_67,1744085728813,1744085739876,0.97101449275362,15.688256277746,1.3496526157791
tstech_discovery_r2_202504_USDJPY_mh_184,1744093753252,1744094556829,0.97849462365591,16.666750901402,0.37115799212315
tstech_discovery_r2_202504_EURUSD_mh_85,1744105196548,1744105439372,-1.031746031746,15.635004869656,1.4029040238692
tstech_discovery_r2_202504_GBPUSD_mh_145,1744105607758,1744106424487,0.96875,16.603754869656,0.43415402386918
tstech_discovery_r2_202504_GBPUSD_mh_146,1744106943717,1744107599125,0.97014925373134,17.573904123388,0
tstech_discovery_r2_202504_GBPUSD_mh_147,1744108223174,1744108412591,-1.0533333333337,16.520570790054,1.0533333333337
tstech_discovery_r2_202504_USDCAD_mh_127,1744108614096,1744109514204,-0.065789473683684,16.45478131637,1.1191228070173
tstech_discovery_r2_202504_GBPUSD_mh_148,1744109626790,1744109914400,0.97560975609756,17.430391072468,0.14351305091979
tstech_discovery_r2_202504_USDCHF_mh_121,1744110043145,1744110560864,0.97435897435897,18.404750046827,0
tstech_discovery_r2_202504_USDJPY_mh_197,1744112006701,1744112907979,0.65625,19.061000046827,0
tstech_discovery_r2_202504_EURUSD_mh_93,1744119190735,1744120091087,-0.62352941176471,18.437470635062,0.62352941176471
tstech_discovery_r2_202504_USDJPY_mh_209,1744129801011,1744130063011,-1.0428571428567,17.394613492205,1.6663865546214
tstech_discovery_r2_202504_USDCHF_mh_131,1744130407737,1744130617763,-1.025641025641,16.368972466564,2.6920275802624
tstech_discovery_r2_202504_USDCHF_mh_132,1744131601925,1744131660140,-1.0246913580247,15.34428110854,3.7167189382871
tstech_discovery_r2_202504_USDCAD_mh_137,1744132752144,1744133032431,-1.1235955056184,14.220685602921,4.8403144439055
tstech_discovery_r2_202504_AUDUSD_mh_86,1744138908465,1744138995329,-1.0337078651684,13.186977737753,5.8740223090739
tstech_discovery_r2_202504_USDCAD_mh_141,1744139949158,1744140150831,-1.0384615384618,12.148516199291,6.9124838475356
tstech_discovery_r2_202504_USDCHF_mh_141,1744144528448,1744144847370,-1.0681818181823,11.080334381109,7.9806656657179
tstech_discovery_r2_202504_AUDUSD_mh_91,1744145909634,1744146805164,0.97826086956522,12.058595250674,7.0024047961527
tstech_discovery_r2_202504_USDCHF_mh_143,1744147357824,1744147542334,-1.0224719101124,11.036123340562,8.024876706265
tstech_discovery_r2_202504_USDJPY_mh_219,1744147803207,1744148115862,-1.0129032258065,10.023220114755,9.0377799320715
tstech_discovery_r2_202504_AUDUSD_mh_95,1744170284322,1744170352980,-1.0348837209305,8.9883363938248,10.072663653002
tstech_discovery_r2_202504_AUDUSD_mh_96,1744171383838,1744172120844,-1.0454545454543,7.9428818483706,11.118118198456
tstech_discovery_r2_202504_USDJPY_mh_233,1744172312238,1744172738536,0.98757763975155,8.9304594881221,10.130540558705
tstech_discovery_r2_202504_GBPUSD_mh_179,1744172761831,1744173102092,0.97590361445783,9.90636310258,9.1546369442469
tstech_discovery_r2_202504_AUDUSD_mh_98,1744173608878,1744174510137,0.34883720930251,10.255200311882,8.8057997349444
tstech_discovery_r2_202504_GBPUSD_mh_181,1744174801749,1744175322385,-1.032967032967,9.2222332789154,9.8387667679114
tstech_discovery_r2_202504_USDCAD_mh_158,1744175484226,1744176161622,-1.0379746835442,8.1842585953712,10.876741451456
tstech_discovery_r2_202504_EURUSD_mh_122,1744183567557,1744183598209,-1.075,7.1092585953712,11.951741451456
tstech_discovery_r2_202504_USDCHF_mh_170,1744184119024,1744184777943,-1.0224719101124,6.0867866852589,12.974213361568
tstech_discovery_r2_202504_AUDUSD_mh_105,1744185053964,1744185693580,0.97777777777778,7.0645644630367,11.99643558379
tstech_discovery_r2_202504_USDCHF_mh_172,1744186178027,1744187078252,-0.010638297872681,7.053926165164,12.007073881663
tstech_discovery_r2_202504_USDJPY_mh_247,1744188306404,1744188676235,0.98802395209581,8.0419501172598,11.019049929567
tstech_discovery_r2_202504_EURUSD_mh_127,1744189799356,1744190103948,0.97752808988764,9.0194782071474,10.041521839679
tstech_discovery_r2_202504_USDCHF_mh_176,1744190189703,1744190368611,0.97959183673469,9.9990700438821,9.0619300029447
tstech_discovery_r2_202504_USDCHF_mh_177,1744191200138,1744192100688,0.12621359223284,10.125283636115,8.9357164107119
tstech_discovery_r2_202504_USDCAD_mh_173,1744193345898,1744193606598,-1.0340909090913,9.0911927270237,9.9698073198031
tstech_discovery_r2_202504_AUDUSD_mh_113,1744194371521,1744195272290,-2.4779137075548e-13,9.0911927270234,9.9698073198034
tstech_discovery_r2_202504_USDCHF_mh_181,1744195336773,1744196224228,-1.0813008130086,8.0098919140148,11.051108132812
tstech_discovery_r2_202504_USDCHF_mh_182,1744196422834,1744196554957,-1.0161290322581,6.9937628817568,12.06723716507
tstech_discovery_r2_202504_USDJPY_mh_255,1744196703031,1744197403056,0.99082568807339,7.9845885698301,11.076411476997
tstech_discovery_r2_202504_USDCHF_mh_183,1744197671662,1744198162553,0.98275862068966,8.9673471905198,10.093652856307
tstech_discovery_r2_202504_GBPUSD_mh_199,1744198493167,1744199393389,0.33064516128994,9.2979923518097,9.7630076950171
tstech_discovery_r2_202504_EURUSD_mh_135,1744199455480,1744200103748,-1.0336134453781,8.2643789064317,10.796621140395
tstech_discovery_r2_202504_EURUSD_mh_136,1744200559376,1744201462289,0.20338983050863,8.4677687369403,10.593231309887
tstech_discovery_r2_202504_EURUSD_mh_137,1744202451817,1744203352091,0.86363636363618,9.3314051005765,9.7295949462504
tstech_discovery_r2_202504_AUDUSD_mh_119,1744211905562,1744212630206,0.98130841121495,10.312713511791,8.7482865350354
tstech_discovery_r2_202504_GBPUSD_mh_211,1744213056392,1744213956559,0.14084507042275,10.453558582214,8.6074414646127
tstech_discovery_r2_202504_USDCHF_mh_197,1744215754335,1744216329541,-1.0291262135922,9.424432368622,9.6365676782048
tstech_discovery_r2_202504_USDCAD_mh_189,1744216355177,1744216768398,0.98148148148148,10.405913850103,8.6550861967233
tstech_discovery_r2_202504_AUDUSD_mh_121,1744218005577,1744218521511,0.97916666666667,11.38508051677,7.6759195300567
tstech_discovery_r2_202504_USDCAD_mh_193,1744222125734,1744222587153,0.98449612403101,12.369576640801,6.6914234060257
tstech_discovery_r2_202504_EURUSD_mh_155,1744228291660,1744228403419,-1.0204081632653,11.349168477536,7.711831569291
tstech_discovery_r2_202504_USDJPY_mh_277,1744230904072,1744231133292,0.99365079365079,12.342819271187,6.7181807756402
tstech_discovery_r2_202504_GBPUSD_mh_225,1744231928085,1744232345264,0.98809523809524,13.330914509282,5.7300855375449
tstech_discovery_r2_202504_USDJPY_mh_279,1744233105263,1744234005268,-0.16103896103881,13.169875548243,5.8911244985837
tstech_discovery_r2_202504_USDJPY_mh_280,1744234273243,1744234699629,0.99449035812672,14.16436590637,4.896634140457
tstech_discovery_r2_202504_GBPUSD_mh_228,1744235169790,1744236070369,0.38043478260861,14.544800688978,4.5161993578484
tstech_discovery_r2_202504_USDCAD_mh_203,1744237302214,1744238202427,-0.22929936305718,14.315501325921,4.7454987209056
tstech_discovery_r2_202504_USDJPY_mh_283,1744238816365,1744239716535,-0.27413127413101,14.04137005179,5.0196299950366
tstech_discovery_r2_202504_AUDUSD_mh_131,1744248362796,1744248611626,0.97368421052632,15.015054262317,4.0459457845103
tstech_discovery_r2_202504_USDJPY_mh_289,1744250040452,1744250500652,0.98484848484848,15.999902747165,3.0610972996618
tstech_discovery_r2_202504_USDCHF_mh_221,1744250802271,1744251702750,-0.67901234567869,15.320890401486,3.7401096453405
tstech_discovery_r2_202504_USDJPY_mh_290,1744252039791,1744252939922,0.046511627907008,15.367402029393,3.6935980174335
tstech_discovery_r2_202504_USDJPY_mh_291,1744253141172,1744253247360,-1.024590163934,14.342811865459,4.7181881813674
tstech_discovery_r2_202504_USDJPY_mh_296,1744260755606,1744261655621,-0.59183673469387,13.750975130766,5.3100249160613
tstech_discovery_r2_202504_USDJPY_mh_297,1744262207447,1744263107980,-0.41549295774625,13.335482173019,5.7255178738076
tstech_discovery_r2_202504_USDJPY_mh_306,1744277270760,1744277764659,-1.0188679245283,12.316614248491,6.7443857983359
tstech_discovery_r2_202504_GBPUSD_mh_255,1744278298519,1744278523217,0.96923076923077,13.285845017722,5.7751550291051
tstech_discovery_r2_202504_AUDUSD_mh_143,1744280190583,1744280513937,0.97222222222222,14.258067239944,4.8029328068829
tstech_discovery_r2_202504_USDCHF_mh_238,1744282502108,1744283402236,0.58653846153823,14.844605701482,4.2163943453446
tstech_discovery_r2_202504_USDCHF_mh_240,1744284839775,1744285078081,0.98076923076923,15.825374932251,3.2356251145754
tstech_discovery_r2_202504_AUDUSD_mh_148,1744286335989,1744287236153,-0.82954545454527,14.995829477706,4.0651705691207
tstech_discovery_r2_202504_USDCAD_mh_238,1744289533331,1744290160844,0.975,15.970829477706,3.0901705691207
tstech_discovery_r2_202504_EURUSD_mh_192,1744298799212,1744298934283,-1.1235955056184,14.847233972088,4.213766074739
tstech_discovery_r2_202504_EURUSD_mh_193,1744299801959,1744300067757,0.98165137614679,15.828885348235,3.2321146985923
tstech_discovery_r2_202504_USDCAD_mh_247,1744302865187,1744303766162,0.02020202020198,15.849087368437,3.2119126783903
tstech_discovery_r2_202504_GBPUSD_mh_275,1744304647806,1744305174906,0.98148148148148,16.830568849918,2.2304311969088
tstech_discovery_r2_202504_EURUSD_mh_200,1744311031516,1744311433912,0.98648648648649,17.817055336405,1.2439447104223
tstech_discovery_r2_202504_USDCHF_mh_260,1744312199920,1744312854703,0.98496240601504,18.80201774242,0.25898230440727
tstech_discovery_r2_202504_USDCAD_mh_254,1744313987957,1744314544104,-1.030303030303,17.771714712117,1.2892853347103
tstech_discovery_r2_202504_AUDUSD_mh_153,1744315325484,1744315813585,0.98076923076923,18.752483942886,0.30851610394106
tstech_discovery_r2_202504_AUDUSD_mh_154,1744317866145,1744318517975,-1.020202020202,17.732281922684,1.3287181241431
tstech_discovery_r2_202504_USDJPY_mh_332,1744323962211,1744324626932,0.98529411764706,18.717576040331,0.34342400649602
tstech_discovery_r2_202504_AUDUSD_mh_155,1744326584549,1744327485670,0.33,19.047576040331,0.013424006496024
tstech_discovery_r2_202504_EURUSD_mh_209,1744334533279,1744334804701,-1.05,17.997576040331,1.063424006496
tstech_discovery_r2_202504_EURUSD_mh_210,1744335798622,1744336250868,0.97619047619048,18.973766516521,0.08723353030555
tstech_discovery_r2_202504_EURUSD_mh_211,1744336774231,1744336822944,-1.351648351648,17.622118164873,1.4388818819536
tstech_discovery_r2_202504_EURUSD_mh_214,1744340307128,1744341207850,-0.15126050420208,17.470857660671,1.5901423861556
tstech_discovery_r2_202504_EURUSD_mh_216,1744342767969,1744342901158,-1.0204081632657,16.450449497406,2.6105505494213
tstech_discovery_r2_202504_USDJPY_mh_343,1744344348314,1744344562073,0.99004975124378,17.440499248649,1.6205007981775
tstech_discovery_r2_202504_USDJPY_mh_344,1744345412609,1744345734135,-1.0279069767444,16.412592271905,2.6484077749219
tstech_discovery_r2_202504_EURUSD_mh_219,1744346217804,1744346886495,0.99019607843137,17.402788350336,1.6582116964905
tstech_discovery_r2_202504_USDJPY_mh_348,1744350195375,1744351096361,0.14450867052038,17.547297020857,1.5137030259702
tstech_discovery_r2_202504_USDJPY_mh_358,1744361495860,1744362150047,-1.0140845070423,16.533212513814,2.5277875330124
tstech_discovery_r2_202504_GBPUSD_mh_312,1744365601524,1744365702069,0.97979797979798,17.513010493612,1.5479895532144
tstech_discovery_r2_202504_EURUSD_mh_235,1744365904778,1744366012755,0.98601398601399,18.499024479626,0.56197556720045
tstech_discovery_r2_202504_USDCHF_mh_294,1744366652512,1744367029146,0.98333333333333,19.48235781296,0
tstech_discovery_r2_202504_GBPUSD_mh_314,1744367712150,1744368222268,0.98561151079137,20.467969323751,0
tstech_discovery_r2_202504_USDCAD_mh_293,1744368234426,1744369084175,0.98130841121495,21.449277734966,0
tstech_discovery_r2_202504_EURUSD_mh_239,1744370363814,1744371088967,-1.0093457943925,20.439931940574,1.0093457943925
tstech_discovery_r2_202504_GBPUSD_mh_317,1744371303512,1744371685661,-1.0129032258065,19.427028714767,2.022249020199
tstech_discovery_r2_202504_EURUSD_mh_241,1744372544230,1744372903779,0.992,20.419028714767,1.030249020199
tstech_discovery_r2_202504_USDJPY_mh_369,1744373796631,1744374496242,0.99148936170213,21.410518076469,0.038759658496843
tstech_discovery_r2_202504_USDJPY_mh_370,1744374933439,1744375833926,0.20869565217409,21.619213728643,0
tstech_discovery_r2_202504_USDCHF_mh_302,1744375916978,1744376295534,0.98709677419355,22.606310502837,0
tstech_discovery_r2_202504_USDCHF_mh_303,1744376973572,1744377228545,-1.0246913580243,21.581619144812,1.0246913580243
tstech_discovery_r2_202504_USDJPY_mh_373,1744378227152,1744378811956,0.99074074074074,22.572359885553,0.033950617283605
tstech_discovery_r2_202504_USDJPY_mh_374,1744379196990,1744380097154,0.25123152709323,22.823591412646,0
tstech_discovery_r2_202504_EURUSD_mh_250,1744383352823,1744383558392,-1.0172413793106,21.806350033336,1.0172413793106
tstech_discovery_r2_202504_EURUSD_mh_251,1744384337612,1744385241567,0.016759776536458,21.823109809872,1.0004816027741
tstech_discovery_r2_202504_EURUSD_mh_253,1744386393300,1744386432899,0.98857142857143,22.811681238444,0.011910174202676
tstech_discovery_r2_202504_GBPUSD_mh_329,1744386706702,1744387606873,-0.089655172414276,22.72202606603,0.10156534661695
tstech_discovery_r2_202504_EURUSD_mh_255,1744388652485,1744389521308,-1.0738636363636,21.648162429666,1.1754289829806
tstech_discovery_r2_202504_USDJPY_mh_382,1744389987466,1744390074319,-1.0176678445232,20.630494585143,2.1930968275038
tstech_discovery_r2_202504_USDCHF_mh_312,1744390395525,1744390515401,-1.0115606936416,19.618933891501,3.2046575211454
tstech_discovery_r2_202504_EURUSD_mh_258,1744391977503,1744392807796,0.99159663865546,20.610530530157,2.2130608824899
tstech_discovery_r2_202504_USDJPY_mh_385,1744393373264,1744393740302,-1.011494252874,19.599036277282,3.224555135364
tstech_discovery_r2_202504_USDJPY_mh_386,1744394403328,1744395303476,0.21161825726128,19.810654534544,3.0129368781027
tstech_discovery_r2_202504_USDCHF_mh_316,1744395405933,1744396307102,0.89655172413772,20.707206258681,2.116385153965
tstech_discovery_r2_202504_GBPUSD_mh_338,1744398221027,1744398359734,0.984,21.691206258681,1.132385153965
tstech_discovery_r2_202504_EURUSD_mh_266,1744404957778,1744405065696,-1.0166666666667,20.674539592015,2.1490518206316
tstech_discovery_r2_202504_EURUSD_mh_267,1744406860549,1744407716908,0.98360655737705,21.658146149392,1.1654452632546
tstech_discovery_r2_202504_AUDUSD_mh_196,1744603308772,1744603681201,-1.0428571428574,20.615289006534,2.208302406112
tstech_discovery_r2_202504_USDCAD_mh_333,1744604490247,1744605391434,0.58208955223834,21.197378558773,1.6262128538737
tstech_discovery_r2_202504_USDJPY_mh_402,1744607030585,1744607932273,0.48275862068944,21.680137179462,1.1434542331842
tstech_discovery_r2_202504_USDJPY_mh_403,1744607996892,1744608344865,0.98802395209581,22.668161131558,0.15543028108843
tstech_discovery_r2_202504_USDJPY_mh_404,1744609304619,1744610204897,0.19736842105316,22.865529552611,0
tstech_discovery_r2_202504_USDJPY_mh_405,1744610534435,1744610772951,-1.0496453900711,21.81588416254,1.0496453900711
tstech_discovery_r2_202504_EURUSD_mh_281,1744620680437,1744621525547,0.975,22.79088416254,0.074645390071119
tstech_discovery_r2_202504_EURUSD_mh_282,1744622031233,1744622650256,0.97802197802198,23.768906140562,0
tstech_discovery_r2_202504_USDCHF_mh_335,1744625270847,1744625393194,0.97849462365591,24.747400764218,0
tstech_discovery_r2_202504_GBPUSD_mh_364,1744626227504,1744627127861,0.61627906976751,25.363679833985,0
tstech_discovery_r2_202504_USDJPY_mh_418,1744628283718,1744629049697,0.98709677419355,26.350776608179,0
tstech_discovery_r2_202504_GBPUSD_mh_368,1744631520450,1744631674148,-1.0470588235297,25.303717784649,1.0470588235297
tstech_discovery_r2_202504_USDJPY_mh_423,1744646966865,1744647841617,-1.0583333333337,24.245384451316,2.1053921568634
tstech_discovery_r2_202504_EURUSD_mh_295,1744649547354,1744650447557,0.024590163934049,24.26997461525,2.0808019929293
tstech_discovery_r2_202504_EURUSD_mh_296,1744651195389,1744651820447,0.98260869565217,25.252583310902,1.0981932972771
tstech_discovery_r2_202504_USDJPY_mh_429,1744660802022,1744660837217,-1.03007518797,24.222508122932,2.1282684852471
tstech_discovery_r2_202504_USDJPY_mh_431,1744665357686,1744665960415,-1.0172413793103,23.205266743622,3.1455098645575
tstech_discovery_r2_202504_USDJPY_mh_435,1744690541840,1744690815020,0.97727272727273,24.182539470894,2.1682371372847
tstech_discovery_r2_202504_EURUSD_mh_305,1744710952774,1744711262292,0.97260273972603,25.15514221062,1.1956343975587
tstech_discovery_r2_202504_GBPUSD_mh_394,1744714746915,1744714892754,-1.128205128205,24.026937082415,2.3238395257637
tstech_discovery_r2_202504_EURUSD_mh_306,1744715080735,1744715631072,0.97826086956522,25.005197951981,1.3455786561985
tstech_discovery_r2_202504_USDCAD_mh_381,1744733947554,1744734847752,0.45,25.455197951981,0.89557865619851
tstech_discovery_r2_202504_USDCAD_mh_382,1744735626457,1744736042880,-1.0246913580247,24.430506593956,1.9202700142232
tstech_discovery_r2_202504_GBPUSD_mh_403,1744736762622,1744737065415,0.97619047619048,25.406697070146,0.94407953803272
tstech_discovery_r2_202504_USDCHF_mh_378,1744737243420,1744737501338,0.97590361445783,26.382600684604,0
tstech_discovery_r2_202504_USDCAD_mh_384,1744737751337,1744737880638,-1.0561797752804,25.326420909324,1.0561797752804
tstech_discovery_r2_202504_AUDUSD_mh_217,1744738502793,1744738806951,0.96923076923077,26.295651678555,0.08694900604959
