distance_index,method,direction,feature,importance,scope
1,ELASTICNET_LOGISTIC,1,m15_range20_low_distance_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_range20_signed_efficiency,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_realized_vol20,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_realized_vol20_atr,0.12845103640256,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_range60_width_atr,0.018747431759253,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_range60_position,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_range60_high_distance_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_range60_low_distance_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_range60_signed_efficiency,0.0092345150271027,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_realized_vol60,0.047986146089923,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_realized_vol60_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_bb20_width_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_bb20_price_z,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_bb20_position,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_consecutive_signed_bars,0.040402073688617,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_ema5_20_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_ema10_20_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_ema20_50_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_ema_alignment,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_ema_alignment_x_rsi14,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_ema20_gap_x_rsi14,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_rsi14_x_adx14,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_macd_hist_x_atr_expansion,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_ema20_slope_x_adx,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_body_x_tick_activity,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_shock_x_ema20_price_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_shock_x_ema20_50_gap_atr,0.13215456751713,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_shock_x_rsi14_centered,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_shock_x_macd_hist_atr,0.098236488935945,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_shock_x_di_balance,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_shock_x_roc5_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m15_shock_x_range20_signed_efficiency,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m1_m5_alignment_product,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m1_m5_rsi14_difference,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m1_m5_ema20_slope_product,0.015265807349154,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m1_m5_macd_hist_product,0.055394939880143,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m1_m5_atr_ratio,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m1_m5_rsi_x_trend,0.036146786598076,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m1_m15_alignment_product,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m1_m15_rsi14_difference,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m1_m15_ema20_slope_product,0.086847602970935,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m1_m15_macd_hist_product,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m1_m15_atr_ratio,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m1_m15_rsi_x_trend,0.008260972154957,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m5_m15_alignment_product,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m5_m15_rsi14_difference,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m5_m15_ema20_slope_product,0.0019818018739349,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m5_m15_macd_hist_product,0.13481375044255,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m5_m15_atr_ratio,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,1,m5_m15_rsi_x_trend,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,quote_mid,0.0034006531729102,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,quote_spread,0.099522046012845,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,shock_direction,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_atr7,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_atr14,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_atr28,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_atr14_price,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_atr7_atr28,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_atr14_pct64,0.011522727935746,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_atr14_z64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_atr14_change3,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_spread_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_tick_volume,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_tick_volume_rel20,0.070392182226769,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_tick_volume_pct64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_body_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_upper_wick_atr,0.043289711232451,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_lower_wick_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_bar_range_atr,0.0051488574324184,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_bar_close_location,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema5_value,0.0041432501317928,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema5_price_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema5_close_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema5_slope1_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema5_slope3_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema5_accel_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema5_gap_pct64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema5_gap_z64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema5_sma_gap_atr,0.0324970140098,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_sma5_value,0.0045496124378548,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_sma5_price_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_sma5_slope1_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_sma5_slope3_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_sma5_gap_pct64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema10_value,0.0039216691610622,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema10_price_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema10_close_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema10_slope1_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema10_slope3_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema10_accel_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema10_gap_pct64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema10_gap_z64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema10_sma_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_sma10_value,0.0039615712041104,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_sma10_price_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_sma10_slope1_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_sma10_slope3_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_sma10_gap_pct64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema20_value,0.0036846788431945,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema20_price_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema20_close_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema20_slope1_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema20_slope3_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema20_accel_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema20_gap_pct64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema20_gap_z64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema20_sma_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_sma20_value,0.0029283339480391,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_sma20_price_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_sma20_slope1_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_sma20_slope3_atr,0.043041236421698,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_sma20_gap_pct64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema50_value,0.0032622544486011,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema50_price_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema50_close_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema50_slope1_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema50_slope3_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema50_accel_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema50_gap_pct64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema50_gap_z64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema50_sma_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_sma50_value,0.0039226780958863,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_sma50_price_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_sma50_slope1_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_sma50_slope3_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_sma50_gap_pct64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_rsi7_value,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_rsi7_centered,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_rsi7_slope1,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_rsi7_slope3,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_rsi7_pct64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_rsi14_value,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_rsi14_centered,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_rsi14_slope1,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_rsi14_slope3,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_rsi14_pct64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_rsi21_value,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_rsi21_centered,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_rsi21_slope1,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_rsi21_slope3,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_rsi21_pct64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_macd_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_macd_signal_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_macd_hist_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_macd_hist_slope1_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_macd_hist_pct64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_stoch14_k,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_stoch14_d,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_stoch14_k_minus_d,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_williams14_r,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_cci20,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_adx14,0.021383729704694,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_plus_di14,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_minus_di14,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_di_balance,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_adx14_slope3,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_roc1_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_roc1_pct,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_roc3_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_roc3_pct,0.074202330178013,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_roc5_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_roc5_pct,0.035327793121672,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_roc10_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_roc10_pct,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_roc20_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_roc20_pct,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_range5_width_atr,0.09781896666268,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_range5_position,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_range5_high_distance_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_range5_low_distance_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_range5_signed_efficiency,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_realized_vol5,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_realized_vol5_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_range20_width_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_range20_position,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_range20_high_distance_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_range20_low_distance_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_range20_signed_efficiency,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_realized_vol20,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_realized_vol20_atr,0.0055071019282266,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_range60_width_atr,0.019632074496315,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_range60_position,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_range60_high_distance_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_range60_low_distance_atr,0.086423045693277,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_range60_signed_efficiency,0.049163141553605,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_realized_vol60,0.04241590506423,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_realized_vol60_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_bb20_width_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_bb20_price_z,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_bb20_position,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_consecutive_signed_bars,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema5_20_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema10_20_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema20_50_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema_alignment,0.053073363662435,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema_alignment_x_rsi14,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema20_gap_x_rsi14,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_rsi14_x_adx14,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_macd_hist_x_atr_expansion,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_ema20_slope_x_adx,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_body_x_tick_activity,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_shock_x_ema20_price_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_shock_x_ema20_50_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_shock_x_rsi14_centered,0.077975197935744,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_shock_x_macd_hist_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_shock_x_di_balance,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_shock_x_roc5_atr,0.015005178998659,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m1_shock_x_range20_signed_efficiency,0.010666486978737,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_atr7,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_atr14,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_atr28,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_atr14_price,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_atr7_atr28,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_atr14_pct64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_atr14_z64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_atr14_change3,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_spread_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_tick_volume,0.06004175792779,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_tick_volume_rel20,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_tick_volume_pct64,0.069554387708052,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_body_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_upper_wick_atr,0.052445080634687,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_lower_wick_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_bar_range_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_bar_close_location,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema5_value,0.003272892534025,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema5_price_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema5_close_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema5_slope1_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema5_slope3_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema5_accel_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema5_gap_pct64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema5_gap_z64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema5_sma_gap_atr,0.0075428486653795,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_sma5_value,0.0029529538016582,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_sma5_price_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_sma5_slope1_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_sma5_slope3_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_sma5_gap_pct64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema10_value,0.0030170486244227,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema10_price_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema10_close_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema10_slope1_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema10_slope3_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema10_accel_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema10_gap_pct64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema10_gap_z64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema10_sma_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_sma10_value,0.0038077821419187,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_sma10_price_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_sma10_slope1_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_sma10_slope3_atr,0.039633486352739,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_sma10_gap_pct64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema20_value,0.0018168067632236,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema20_price_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema20_close_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema20_slope1_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema20_slope3_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema20_accel_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema20_gap_pct64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema20_gap_z64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema20_sma_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_sma20_value,0.0018354388632789,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_sma20_price_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_sma20_slope1_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_sma20_slope3_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_sma20_gap_pct64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema50_value,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema50_price_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema50_close_gap_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema50_slope1_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema50_slope3_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema50_accel_atr,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema50_gap_pct64,0,DEVELOPMENT_FIT
1,ELASTICNET_LOGISTIC,-1,m5_ema50_gap_z64,0,DEVELOPMENT_FIT
