episode_id,market_cluster_id,symbol,shock_direction,entry_spread,atr14_m5,spread_atr_t0,broker_stop_distance,existing_sl_distance,existing_tp_distance,existing_sl_atr,existing_tp_atr,existing_risk_source,existing_continuation_result,existing_continuation_touch_msc,existing_reversal_result,existing_reversal_touch_msc,status,analysis_ready,high_movement,spread_over_tp_0.20,spread_over_tp_0.30,spread_over_tp_0.40,spread_over_tp_0.50,spread_over_existing_sl
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_133,4036,USDCAD,SHORT,0.0002800000,0.0006040547,0.463534189804,0.0000000000,0.0011200000,0.0013500000,1.854136759217,2.234896986556,ENTRY_SPREAD,SL_FIRST,1741695497898,TIMEOUT,,COMPLETE_3600S,TRUE,FALSE,2.317670899671834,1.545113933114556,1.158835449835917,0.9270683598687336,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_364,4037,USDJPY,LONG,0.0210000000,0.0842878443,0.261010353082,0.0000000000,0.0840000000,0.1010000000,0.996584984495,1.198274802785,ENTRY_SPREAD,TP_FIRST,1741696084644,SL_FIRST,1741695933770,COMPLETE_3600S,TRUE,FALSE,1.2457312305470838,0.8304874870313893,0.6228656152735419,0.49829249221883354,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_107,4040,USDCHF,LONG,0.0002600000,0.0005018151,0.498191479575,0.0000000000,0.0010400000,0.0012500000,2.072476555033,2.490957397877,ENTRY_SPREAD,SL_FIRST,1741697334381,SL_FIRST,1741699307394,COMPLETE_3600S,TRUE,NOT_READY,2.5905956197810704,1.727063746520714,1.2952978098905352,1.0362382479124281,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_365,4041,USDJPY,LONG,0.0200000000,0.0881005423,0.249714694525,0.0000000000,0.0800000000,0.0960000000,0.908053434637,1.089664121564,ENTRY_SPREAD,SL_FIRST,1741696564007,TP_FIRST,1741697134807,COMPLETE_3600S,TRUE,FALSE,1.1350667928862452,0.756711195257497,0.5675333964431226,0.45402671715449816,0.25
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_134,4042,USDCAD,SHORT,0.0002600000,0.0005514408,0.489626455033,0.0000000000,0.0010400000,0.0012500000,1.885968567537,2.266789143674,ENTRY_SPREAD,TIMEOUT,,SL_FIRST,1741697732786,COMPLETE_3600S,TRUE,FALSE,2.3574606739290958,1.5716404492860643,1.1787303369645479,0.9429842695716384,0.25
ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_90,4044,GBPUSD,LONG,0.0002000000,0.0005878876,0.340201112345,0.0000000000,0.0008000000,0.0009600000,1.360804449378,1.632965339254,ENTRY_SPREAD,SL_FIRST,1741698549902,SL_FIRST,1741697782917,COMPLETE_3600S,FALSE,NOT_READY,1.7010054302897355,1.1340036201931571,0.8505027151448677,0.6804021721158943,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_366,4045,USDJPY,SHORT,0.0190000000,0.0834390223,0.203741601137,0.0000000000,0.0760000000,0.0920000000,0.910844805084,1.102601606155,ENTRY_SPREAD,SL_FIRST,1741698254827,TP_FIRST,1741698360739,COMPLETE_3600S,TRUE,FALSE,1.1385560063064162,0.7590373375376108,0.5692780031532081,0.4554224025225665,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_108,4047,USDCHF,LONG,0.0002400000,0.0004885639,0.532171912042,0.0000000000,0.0009600000,0.0011600000,1.964942444461,2.374305453723,ENTRY_SPREAD,TIMEOUT,,SL_FIRST,1741699310384,COMPLETE_3600S,TRUE,NOT_READY,2.456178199003242,1.6374521326688283,1.228089099501621,0.9824712796012968,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_367,4048,USDJPY,LONG,0.0190000000,0.0846791923,0.177139148301,0.0000000000,0.0760000000,0.0920000000,0.897505018059,1.086453442913,ENTRY_SPREAD,TP_FIRST,1741699250970,SL_FIRST,1741699202319,COMPLETE_3600S,TRUE,FALSE,1.1218812723606952,0.7479208482404637,0.5609406361803476,0.44875250894427815,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_368,4053,USDJPY,SHORT,0.0160000000,0.0830474095,0.204702351249,0.0000000000,0.0640000000,0.0770000000,0.770644145881,0.927181238012,ENTRY_SPREAD,TP_FIRST,1741700423666,SL_FIRST,1741700270473,COMPLETE_3600S,TRUE,FALSE,0.9633051829268678,0.6422034552845786,0.4816525914634339,0.3853220731707471,0.25
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_135,4054,USDCAD,LONG,0.0002700000,0.0005394725,0.537562183208,0.0000000000,0.0010800000,0.0013000000,2.001955716775,2.409761510933,ENTRY_SPREAD,SL_FIRST,1741700794858,TP_FIRST,1741703593747,COMPLETE_3600S,TRUE,FALSE,2.5024445175611363,1.6682963450407575,1.2512222587805681,1.0009778070244544,0.25
ts15j_post_shock_excursion_r2_202503_EURUSD_mh_79,4059,EURUSD,SHORT,0.0001900000,0.0007649281,0.248389362663,0.0000000000,0.0007600000,0.0009200000,0.993557450652,1.202727440263,ENTRY_SPREAD,SL_FIRST,1741702846008,TP_FIRST,1741703437411,COMPLETE_3600S,TRUE,NOT_READY,1.241946792123338,0.8279645280822255,0.620973396061669,0.4967787168493353,0.25
ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_156,4059,AUDUSD,SHORT,0.0002400000,0.0003000661,0.733171704772,0.0000000000,0.0009600000,0.0011600000,3.199294711731,3.865814443341,ENTRY_SPREAD,SL_FIRST,1741705195373,TIMEOUT,,COMPLETE_3600S,TRUE,FALSE,3.999118860811001,2.6660792405406677,1.9995594304055004,1.5996475443244005,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_369,4059,USDJPY,SHORT,0.0200000000,0.0764978996,0.235300578098,0.0000000000,0.0800000000,0.0960000000,1.045780347104,1.254936416525,ENTRY_SPREAD,SL_FIRST,1741702500981,TP_FIRST,1741703441827,COMPLETE_3600S,TRUE,NOT_READY,1.307225433938581,0.8714836226257207,0.6536127169692905,0.5228901735754324,0.25
ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_91,4059,GBPUSD,SHORT,0.0002000000,0.0005784396,0.345757786075,0.0000000000,0.0008000000,0.0009600000,1.383031144300,1.659637373160,ENTRY_SPREAD,SL_FIRST,1741703291399,TP_FIRST,1741704216305,COMPLETE_3600S,FALSE,NOT_READY,1.7287889694965557,1.1525259796643708,0.8643944847482778,0.6915155877986223,0.25
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_136,4062,USDCAD,SHORT,0.0002700000,0.0005348947,0.467381719520,0.0000000000,0.0010800000,0.0013000000,2.019089028328,2.430384941505,ENTRY_SPREAD,TP_FIRST,1741705634850,SL_FIRST,1741703293370,COMPLETE_3600S,TRUE,FALSE,2.5238612384830135,1.6825741589886758,1.2619306192415067,1.0095444953932056,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_370,4064,USDJPY,LONG,0.0190000000,0.0742356897,0.282882803119,0.0000000000,0.0760000000,0.0920000000,1.023766335095,1.239296089852,ENTRY_SPREAD,SL_FIRST,1741705101960,SL_FIRST,1741703747665,COMPLETE_3600S,TRUE,FALSE,1.2797079192489809,0.853138612832654,0.6398539596244904,0.5118831676995924,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_109,4065,USDCHF,SHORT,0.0002500000,0.0004206105,0.594374069488,0.0000000000,0.0010000000,0.0012000000,2.377496277953,2.852995533543,ENTRY_SPREAD,TP_FIRST,1741707268339,SL_FIRST,1741705651514,COMPLETE_3600S,TRUE,NOT_READY,2.971870649924336,1.981247099949558,1.485935324962168,1.1887482599697345,0.25
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_137,4066,USDCAD,SHORT,0.0003000000,0.0005808877,0.499235906461,0.0000000000,0.0012000000,0.0014400000,2.065803750874,2.478964501048,ENTRY_SPREAD,TIMEOUT,,TIMEOUT,,COMPLETE_3600S,TRUE,FALSE,2.5822547111946075,1.7215031407964052,1.2911273555973037,1.032901884477843,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_371,4068,USDJPY,SHORT,0.0170000000,0.0724361601,0.262299933803,0.0000000000,0.0680000000,0.0820000000,0.938757657821,1.132031293254,ENTRY_SPREAD,SL_FIRST,1741704568554,SL_FIRST,1741705127761,COMPLETE_3600S,TRUE,FALSE,1.1734470723276234,0.7822980482184158,0.5867235361638117,0.4693788289310494,0.25
ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_92,4069,GBPUSD,LONG,0.0002000000,0.0005300866,0.377296835617,0.0000000000,0.0008000000,0.0009600000,1.509187342468,1.811024810963,ENTRY_SPREAD,SL_FIRST,1741705139279,SL_FIRST,1741706675385,COMPLETE_3600S,FALSE,NOT_READY,1.8864842084293396,1.2576561389528933,0.9432421042146698,0.7545936833717358,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_110,4071,USDCHF,SHORT,0.0002600000,0.0003885488,0.669156644441,0.0000000000,0.0010400000,0.0012500000,2.676626577762,3.217099252118,ENTRY_SPREAD,TP_FIRST,1741708301503,SL_FIRST,1741707157482,COMPLETE_3600S,TRUE,NOT_READY,3.3457830779557156,2.2305220519704774,1.6728915389778578,1.3383132311822863,0.25
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_138,4072,USDCAD,LONG,0.0002800000,0.0005682218,0.457567825471,0.0000000000,0.0011200000,0.0013500000,1.971061402030,2.375832939946,ENTRY_SPREAD,TP_FIRST,1741708669408,SL_FIRST,1741706101371,COMPLETE_3600S,TRUE,FALSE,2.46382662544802,1.6425510836320136,1.23191331272401,0.9855306501792082,0.25
ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_157,4072,AUDUSD,SHORT,0.0002100000,0.0002869744,0.766619035225,0.0000000000,0.0008400000,0.0010100000,2.927090861767,3.519478298076,ENTRY_SPREAD,TIMEOUT,,TIMEOUT,,COMPLETE_3600S,TRUE,FALSE,3.658862950841608,2.439241967227739,1.829431475420804,1.4635451803366435,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_111,4074,USDCHF,SHORT,0.0002500000,0.0004799988,0.541668060693,0.0000000000,0.0010000000,0.0012000000,2.083338694972,2.500006433966,ENTRY_SPREAD,TP_FIRST,1741708247711,SL_FIRST,1741707132763,COMPLETE_3600S,TRUE,NOT_READY,2.6041731770996095,1.7361154513997399,1.3020865885498047,1.0416692708398438,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_372,4075,USDJPY,SHORT,0.0170000000,0.0727227856,0.220013574250,0.0000000000,0.0680000000,0.0820000000,0.935057690561,1.127569568029,ENTRY_SPREAD,TP_FIRST,1741707005048,SL_FIRST,1741706915281,COMPLETE_3600S,TRUE,FALSE,1.1688221139867887,0.7792147426578592,0.5844110569933944,0.46752884559471547,0.25
ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_93,4078,GBPUSD,LONG,0.0002000000,0.0006418839,0.311582823763,0.0000000000,0.0008000000,0.0009600000,1.246331295053,1.495597554064,ENTRY_SPREAD,SL_FIRST,1741708870467,TP_FIRST,1741709147821,COMPLETE_3600S,FALSE,NOT_READY,1.5579141336930244,1.0386094224620166,0.7789570668465122,0.6231656534772099,0.25
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_139,4080,USDCAD,LONG,0.0002700000,0.0005510826,0.489944691403,0.0000000000,0.0010800000,0.0013000000,1.959778765611,2.358992958606,ENTRY_SPREAD,TIMEOUT,,SL_FIRST,1741708668896,COMPLETE_3600S,TRUE,NOT_READY,2.449723507873411,1.6331490052489408,1.2248617539367055,0.9798894031493645,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_373,4081,USDJPY,LONG,0.0200000000,0.0763445225,0.261970333111,0.0000000000,0.0800000000,0.0960000000,1.047881332443,1.257457598932,ENTRY_SPREAD,TP_FIRST,1741708315058,SL_FIRST,1741708261275,COMPLETE_3600S,TRUE,FALSE,1.3098516661755268,0.873234444117018,0.6549258330877634,0.5239406664702108,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_112,4084,USDCHF,SHORT,0.0002600000,0.0004756647,0.546603497754,0.0000000000,0.0010400000,0.0012500000,2.186413991017,2.627901431511,ENTRY_SPREAD,TIMEOUT,,SL_FIRST,1741710934335,COMPLETE_3600S,TRUE,NOT_READY,2.7330176067301184,1.822011737820079,1.3665088033650592,1.0932070426920475,0.25
ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_158,4113,AUDUSD,LONG,0.0002100000,0.0003087300,0.680205927264,0.0000000000,0.0008400000,0.0010100000,2.720823709053,3.271466602553,ENTRY_SPREAD,SL_FIRST,1741712520603,SL_FIRST,1741711706091,COMPLETE_3600S,TRUE,FALSE,3.4010300262365174,2.267353350824345,1.7005150131182587,1.360412010494607,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_374,4119,USDJPY,LONG,0.0170000000,0.1175634783,0.178626902767,0.0000000000,0.0680000000,0.0820000000,0.578410923247,0.697495525093,ENTRY_SPREAD,SL_FIRST,1741709413377,SL_FIRST,1741709187055,COMPLETE_3600S,TRUE,NOT_READY,0.7230136538074853,0.4820091025383235,0.36150682690374264,0.2892054615229941,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_375,4134,USDJPY,LONG,0.0170000000,0.1195047186,0.142253797195,0.0000000000,0.0680000000,0.0820000000,0.569015188779,0.686165374704,ENTRY_SPREAD,SL_FIRST,1741710293124,TP_FIRST,1741710338461,COMPLETE_3600S,TRUE,TRUE,0.7112689858256358,0.4741793238837573,0.3556344929128179,0.28450759433025435,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_113,4135,USDCHF,LONG,0.0002500000,0.0005232441,0.516011527411,0.0000000000,0.0010000000,0.0012000000,1.911153805226,2.293384566272,ENTRY_SPREAD,SL_FIRST,1741710948118,SL_FIRST,1741712401596,COMPLETE_3600S,TRUE,NOT_READY,2.388942369345397,1.5926282462302648,1.1944711846726985,0.9555769477381589,0.25
ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_159,4138,AUDUSD,SHORT,0.0002200000,0.0003082594,0.746124842461,0.0000000000,0.0008800000,0.0010600000,2.854738527676,3.438662317427,ENTRY_SPREAD,SL_FIRST,1741711506120,SL_FIRST,1741712527381,COMPLETE_3600S,TRUE,FALSE,3.5684232175888226,2.3789488117258824,1.7842116087944113,1.4273692870355292,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_376,4149,USDJPY,LONG,0.0200000000,0.1375475498,0.123593622929,0.0000000000,0.0800000000,0.0960000000,0.581617049078,0.697940458894,ENTRY_SPREAD,TP_FIRST,1741711408250,SL_FIRST,1741711377182,COMPLETE_3600S,TRUE,TRUE,0.7270213111422505,0.48468087409483374,0.3635106555711253,0.2908085244569002,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_114,4150,USDCHF,SHORT,0.0002500000,0.0005608590,0.427915003944,0.0000000000,0.0010000000,0.0012000000,1.782979183100,2.139575019720,ENTRY_SPREAD,SL_FIRST,1741711817562,TP_FIRST,1741712422684,COMPLETE_3600S,TRUE,NOT_READY,2.228724153485992,1.4858161023239949,1.114362076742996,0.8914896613943968,0.25
ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_94,4156,GBPUSD,LONG,0.0002000000,0.0006307633,0.317076157107,0.0000000000,0.0008000000,0.0009600000,1.268304628429,1.521965554115,ENTRY_SPREAD,SL_FIRST,1741711896767,TP_FIRST,1741712411853,COMPLETE_3600S,FALSE,NOT_READY,1.585380760104464,1.0569205067363092,0.792690380052232,0.6341523040417856,0.25
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_140,4157,USDCAD,LONG,0.0003000000,0.0006732829,0.415872749693,0.0000000000,0.0012000000,0.0014400000,1.782311784401,2.138774141282,ENTRY_SPREAD,TP_FIRST,1741712477235,SL_FIRST,1741712400576,COMPLETE_3600S,TRUE,FALSE,2.2278896434173507,1.485259762278234,1.1139448217086754,0.8911558573669404,0.25
ts15j_post_shock_excursion_r2_202503_EURUSD_mh_80,4160,EURUSD,LONG,0.0001800000,0.0005717619,0.314816357804,0.0000000000,0.0007200000,0.0008700000,1.259265431219,1.521612396056,ENTRY_SPREAD,SL_FIRST,1741712348270,TP_FIRST,1741712421683,COMPLETE_3600S,TRUE,NOT_READY,1.5740817987347528,1.0493878658231688,0.7870408993673764,0.6296327194939012,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_377,4168,USDJPY,SHORT,0.0150000000,0.1418311660,0.310228007381,0.0000000000,0.0600000000,0.0720000000,0.423038191883,0.507645830259,ENTRY_SPREAD,TP_FIRST,1741712404283,SL_FIRST,1741712401982,COMPLETE_3600S,TRUE,FALSE,0.5287977397013008,0.3525318264675339,0.2643988698506504,0.21151909588052034,0.25
ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_160,4168,AUDUSD,SHORT,0.0004700000,0.0003288956,1.155381833947,0.0000000000,0.0018800000,0.0022600000,5.716099599527,6.871481433474,ENTRY_SPREAD,TP_FIRST,1741714991439,SL_FIRST,1741712557907,COMPLETE_3600S,TRUE,FALSE,7.1451244711087645,4.7634163140725105,3.5725622355543822,2.858049788443506,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_115,4220,USDCHF,SHORT,0.0002500000,0.0005793904,0.448747501041,0.0000000000,0.0010000000,0.0012000000,1.725951927079,2.071142312494,ENTRY_SPREAD,TP_FIRST,1741713800478,SL_FIRST,1741712668566,COMPLETE_3600S,TRUE,NOT_READY,2.1574399575830046,1.4382933050553366,1.0787199787915023,0.8629759830332019,0.25
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_141,4261,USDCAD,LONG,0.0002700000,0.0013070763,0.206567892735,0.0000000000,0.0010800000,0.0013000000,0.826271570941,0.994586150208,ENTRY_SPREAD,TP_FIRST,1741713139268,SL_FIRST,1741712914521,COMPLETE_3600S,TRUE,TRUE,1.0328394754001735,0.6885596502667825,0.5164197377000868,0.41313579016006946,0.25
ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_95,4262,GBPUSD,SHORT,0.0002000000,0.0006980649,0.286506330844,0.0000000000,0.0008000000,0.0009600000,1.146025323375,1.375230388050,ENTRY_SPREAD,SL_FIRST,1741716089388,SL_FIRST,1741713184969,COMPLETE_3600S,FALSE,NOT_READY,1.43253155974466,0.9550210398297734,0.71626577987233,0.573012623897864,0.25
ts15j_post_shock_excursion_r2_202503_EURUSD_mh_81,4265,EURUSD,SHORT,0.0001800000,0.0006362795,0.282894560514,0.0000000000,0.0007200000,0.0008700000,1.131578242057,1.367323709152,ENTRY_SPREAD,TP_FIRST,1741713173387,SL_FIRST,1741713126608,COMPLETE_3600S,TRUE,NOT_READY,1.414472727787081,0.9429818185247208,0.7072363638935405,0.5657890911148324,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_378,4271,USDJPY,LONG,0.0160000000,0.1817509415,0.099036625923,0.0000000000,0.0640000000,0.0770000000,0.352130225504,0.423656677560,ENTRY_SPREAD,SL_FIRST,1741713430475,SL_FIRST,1741713546627,COMPLETE_3600S,TRUE,TRUE,0.4401627817702391,0.29344185451349275,0.22008139088511955,0.17606511270809563,0.25
ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_161,4275,AUDUSD,LONG,0.0002200000,0.0005092378,0.412380975403,0.0000000000,0.0008800000,0.0010600000,1.728072658832,2.081542066320,ENTRY_SPREAD,SL_FIRST,1741713772521,TP_FIRST,1741714564388,COMPLETE_3600S,TRUE,TRUE,2.160091022308242,1.440060681538828,1.080045511154121,0.8640364089232968,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_116,4276,USDCHF,LONG,0.0002500000,0.0007585735,0.342748610863,0.0000000000,0.0010000000,0.0012000000,1.318263887933,1.581916665520,ENTRY_SPREAD,SL_FIRST,1741713841355,SL_FIRST,1741717061061,COMPLETE_3600S,TRUE,NOT_READY,1.6478297752294273,1.098553183486285,0.8239148876147137,0.659131910091771,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_379,4285,USDJPY,LONG,0.0210000000,0.1837579538,0.103396884923,0.0000000000,0.0840000000,0.1010000000,0.457123070188,0.549636072488,ENTRY_SPREAD,SL_FIRST,1741714457739,TP_FIRST,1741714652718,COMPLETE_3600S,TRUE,TRUE,0.5714038376498292,0.38093589176655274,0.2857019188249146,0.22856153505993165,0.25
ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_96,4285,GBPUSD,SHORT,0.0002000000,0.0007406343,0.270038802552,0.0000000000,0.0008000000,0.0009600000,1.080155210209,1.296186252250,ENTRY_SPREAD,SL_FIRST,1741715569314,TP_FIRST,1741716331762,COMPLETE_3600S,FALSE,NOT_READY,1.3501940161291477,0.9001293440860986,0.6750970080645738,0.5400776064516591,0.25
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_142,4286,USDCAD,LONG,0.0002900000,0.0014471980,0.193477331181,0.0000000000,0.0011600000,0.0014000000,0.801548943464,0.967386655904,ENTRY_SPREAD,TP_FIRST,1741714983460,SL_FIRST,1741714846712,COMPLETE_3600S,TRUE,TRUE,1.001936155246207,0.6679574368308046,0.5009680776231035,0.4007744620984827,0.25
ts15j_post_shock_excursion_r2_202503_EURUSD_mh_82,4286,EURUSD,SHORT,0.0001800000,0.0008022445,0.224370487581,0.0000000000,0.0007200000,0.0008700000,0.897481950322,1.084457356639,ENTRY_SPREAD,SL_FIRST,1741714932758,TP_FIRST,1741715274234,COMPLETE_3600S,TRUE,NOT_READY,1.1218525025724702,0.7479016683816468,0.5609262512862351,0.44874100102898806,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_117,4287,USDCHF,LONG,0.0002400000,0.0007329747,0.341075887644,0.0000000000,0.0009600000,0.0011600000,1.309731408551,1.582592118667,ENTRY_SPREAD,TIMEOUT,,SL_FIRST,1741715788276,COMPLETE_3600S,TRUE,NOT_READY,1.637164284115127,1.0914428560767515,0.8185821420575635,0.6548657136460508,0.25
ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_162,4288,AUDUSD,LONG,0.0002200000,0.0005625862,0.408826229072,0.0000000000,0.0008800000,0.0010600000,1.564204702538,1.884155664421,ENTRY_SPREAD,SL_FIRST,1741714956063,SL_FIRST,1741716901926,COMPLETE_3600S,TRUE,NOT_READY,1.9552559234478202,1.3035039489652136,0.9776279617239101,0.7821023693791281,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_380,4296,USDJPY,LONG,0.0190000000,0.1829523545,0.109318079330,0.0000000000,0.0760000000,0.0920000000,0.415408701453,0.502863164916,ENTRY_SPREAD,SL_FIRST,1741715883619,TP_FIRST,1741715933186,COMPLETE_3600S,TRUE,TRUE,0.5192608767437317,0.3461739178291544,0.25963043837186583,0.20770435069749266,0.25
ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_163,4297,AUDUSD,LONG,0.0002200000,0.0005567609,0.395142677336,0.0000000000,0.0008800000,0.0010600000,1.580570709345,1.903869263529,ENTRY_SPREAD,TP_FIRST,1741717172474,SL_FIRST,1741716866306,COMPLETE_3600S,TRUE,TRUE,1.9757134525790156,1.317142301719344,0.9878567262895078,0.7902853810316063,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_118,4298,USDCHF,SHORT,0.0002500000,0.0007838004,0.318958743988,0.0000000000,0.0010000000,0.0012000000,1.275834975950,1.531001971140,ENTRY_SPREAD,SL_FIRST,1741716902161,TIMEOUT,,COMPLETE_3600S,TRUE,NOT_READY,1.594793776578833,1.0631958510525554,0.7973968882894165,0.6379175106315332,0.25
ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_97,4299,GBPUSD,SHORT,0.0002000000,0.0006832565,0.292715843274,0.0000000000,0.0008000000,0.0009600000,1.170863373098,1.405036047717,ENTRY_SPREAD,SL_FIRST,1741716288632,TP_FIRST,1741716902575,COMPLETE_3600S,FALSE,NOT_READY,1.4635791975634334,0.975719465042289,0.7317895987817167,0.5854316790253734,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_381,4308,USDJPY,SHORT,0.0170000000,0.1860201778,0.096763696370,0.0000000000,0.0680000000,0.0820000000,0.365551741843,0.440812394575,ENTRY_SPREAD,SL_FIRST,1741716733969,SL_FIRST,1741716647005,COMPLETE_3600S,TRUE,TRUE,0.4569396772181776,0.3046264514787851,0.2284698386090888,0.18277587088727104,0.25
ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_164,4311,AUDUSD,LONG,0.0002100000,0.0005259697,0.437287558459,0.0000000000,0.0008400000,0.0010100000,1.597050213501,1.920262756710,ENTRY_SPREAD,TIMEOUT,,SL_FIRST,1741719192529,COMPLETE_3600S,TRUE,TRUE,1.9963127153522344,1.3308751435681563,0.9981563576761172,0.7985250861408938,0.25
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_143,4311,USDCAD,SHORT,0.0002400000,0.0013084808,0.168133916536,0.0000000000,0.0009600000,0.0011600000,0.733675272156,0.886524287188,ENTRY_SPREAD,TP_FIRST,1741717138241,SL_FIRST,1741716904961,COMPLETE_3600S,TRUE,TRUE,0.9170940834592299,0.6113960556394867,0.45854704172961497,0.366837633383692,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_119,4321,USDCHF,LONG,0.0002400000,0.0007397739,0.324423456362,0.0000000000,0.0009600000,0.0011600000,1.297693825449,1.568046705751,ENTRY_SPREAD,SL_FIRST,1741717491676,TIMEOUT,,COMPLETE_3600S,TRUE,NOT_READY,1.622117244201235,1.0814114961341568,0.8110586221006175,0.6488468976804941,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_382,4334,USDJPY,LONG,0.0210000000,0.1722759971,0.116092783299,0.0000000000,0.0840000000,0.1010000000,0.487589689858,0.586268555662,ENTRY_SPREAD,SL_FIRST,1741717717048,TP_FIRST,1741717829340,COMPLETE_3600S,TRUE,TRUE,0.6094871123517648,0.4063247415678432,0.3047435561758824,0.24379484494070594,0.25
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_144,4339,USDCAD,SHORT,0.0002800000,0.0015292866,0.183091910545,0.0000000000,0.0011200000,0.0013500000,0.732367642181,0.882764568700,ENTRY_SPREAD,SL_FIRST,1741718234143,SL_FIRST,1741719235299,COMPLETE_3600S,TRUE,TRUE,0.9154595351845755,0.6103063567897171,0.45772976759228773,0.3661838140738302,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_120,4341,USDCHF,LONG,0.0002200000,0.0007090519,0.338480162532,0.0000000000,0.0008800000,0.0010600000,1.241093929282,1.494954051181,ENTRY_SPREAD,TIMEOUT,,SL_FIRST,1741721201525,COMPLETE_3600S,TRUE,NOT_READY,1.5513673963781778,1.034244930918785,0.7756836981890889,0.6205469585512711,0.25
ts15j_post_shock_excursion_r2_202503_EURUSD_mh_83,4342,EURUSD,SHORT,0.0001800000,0.0006666238,0.270017375264,0.0000000000,0.0007200000,0.0008700000,1.080069501057,1.305083980444,ENTRY_SPREAD,SL_FIRST,1741719207065,TIMEOUT,,COMPLETE_3600S,TRUE,NOT_READY,1.3500868105819204,0.9000578737212803,0.6750434052909602,0.5400347242327682,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_383,4344,USDJPY,SHORT,0.0180000000,0.1623944333,0.123156930872,0.0000000000,0.0720000000,0.0870000000,0.443364951140,0.535732649294,ENTRY_SPREAD,SL_FIRST,1741718911310,SL_FIRST,1741719202165,COMPLETE_3600S,TRUE,NOT_READY,0.5542061890368996,0.3694707926912665,0.2771030945184498,0.22168247561475987,0.25
