offset_index,offset_atr,tp_index,tp_atr,sl_index,sl_atr,cost_pips,trades,tp_first,sl_first,timeout,win_rate,positive_return_rate,gross_expectancy_pips,net_expectancy_pips,net_expectancy_r,pf,average_win_pips,average_loss_pips,required_break_even_win_rate,win_rate_minus_break_even,geometric_break_even_win_rate,longest_losing_streak,terminal_equity_r,max_drawdown_r,eligible_shocks,trades_per_day,gross_tp_pips,average_entry_spread_pips,net_win_pips_after_extra_cost,spread_consumed_pct_of_tp,spread_plus_extra_cost_pct_of_tp
0,0.02,0,0.02,2,0.3,0.0,481,195,286,0,0.40540540540540543,0.40540540540540543,-2.167676235259875,-2.167676235259875,-0.8012916343709633,0.05522628745922435,0.3125524658461538,-3.8587412587412584,0.9250706168199485,-0.519665211414543,0.9375,18,-385.4212761324332,385.4212761324332,3967,21.863636363636363,0.251543273969921,2.177754677754678,0.251543273969921,865.7574672479969,865.7574672479969
0,0.02,0,0.02,2,0.3,0.1,481,195,286,0,0.40540540540540543,0.40540540540540543,-2.167676235259875,-2.2676762352598754,-0.8346863019624111,0.036608135347111825,0.21255246584615384,-3.958741258741258,0.9490439945302156,-0.5436385891248101,0.9375,18,-401.48411124391964,401.48411124391964,3967,21.863636363636363,0.251543273969921,2.177754677754678,0.15154327396992098,865.7574672479969,905.5120583454946
0,0.02,0,0.02,2,0.3,0.2,481,195,286,0,0.40540540540540543,0.34303534303534305,-2.167676235259875,-2.3676762352598755,-0.868080969553859,0.019737554599761106,0.13897427812121213,-3.6765285602848103,0.9635764186250034,-0.5581710132195981,0.9375,64,-417.546946355406,417.546946355406,3967,21.863636363636363,0.251543273969921,2.177754677754678,0.05154327396992098,865.7574672479969,945.266649442992
0,0.02,0,0.02,2,0.3,0.5,481,195,286,0,0.40540540540540543,0.018711018711018712,-2.167676235259875,-2.667676235259875,-0.9682649723282024,0.0006148431700252714,0.08771364222222224,-2.720215449025424,0.968762159095959,-0.5633567536905535,0.9375,177,-465.7354516898653,465.7354516898653,3967,21.863636363636363,0.251543273969921,2.177754677754678,-0.248456726030079,865.7574672479969,1064.5304227354845
0,0.02,0,0.02,2,0.3,1.0,481,195,286,0,0.40540540540540543,0.0,-2.167676235259875,-3.167676235259875,-1.1352383102854415,0.0,0.0,-3.167676235259875,,,0.9375,481,-546.0496272472972,546.0496272472972,3967,21.863636363636363,0.251543273969921,2.177754677754678,-0.748456726030079,865.7574672479969,1263.3033782229722
0,0.02,0,0.02,3,0.5,0.0,481,278,200,3,0.577962577962578,0.577962577962578,-2.202099615010395,-2.202099615010395,-0.49235375759636874,0.07013439134404355,0.28737440712230217,-5.611330049261083,0.9512817756429016,-0.3733191976803236,0.9615384615384615,9,-236.82215740385325,236.8621574046485,3967,21.863636363636363,0.251543273969921,2.177754677754678,0.251543273969921,865.7574672479969,865.7574672479969
0,0.02,0,0.02,3,0.5,0.1,481,278,200,3,0.577962577962578,0.5717255717255717,-2.202099615010395,-2.3020996150103947,-0.5123905581512375,0.04498678823162532,0.18967587818181816,-5.628498938446602,0.9673994192062222,-0.3894368412436442,0.9615384615384615,9,-246.45985847074527,246.48215450165318,3967,21.863636363636363,0.251543273969921,2.177754677754678,0.15154327396992098,865.7574672479969,905.5120583454946
0,0.02,0,0.02,3,0.5,0.2,481,278,200,3,0.577962577962578,0.43451143451143454,-2.202099615010395,-2.4020996150103953,-0.5324273587061062,0.02307585629853201,0.13058304358851675,-4.34816827547794,0.9708438727034001,-0.3928812947408221,0.9615384615384615,64,-256.0975595376372,256.10215159865777,3967,21.863636363636363,0.251543273969921,2.177754677754678,0.05154327396992098,865.7574672479969,945.266649442992
0,0.02,0,0.02,3,0.5,0.5,481,278,200,3,0.577962577962578,0.018711018711018712,-2.202099615010395,-2.702099615010395,-0.5925377603707123,0.0006070151342459246,0.08771364222222224,-2.7552952067796608,0.969147601403697,-0.39118502344111905,0.9615384615384615,177,-285.01066273831253,285.01066273831253,3967,21.863636363636363,0.251543273969921,2.177754677754678,-0.248456726030079,865.7574672479969,1064.5304227354845
0,0.02,0,0.02,3,0.5,1.0,481,278,200,3,0.577962577962578,0.0,-2.202099615010395,-3.202099615010395,-0.6927217631450557,0.0,0.0,-3.202099615010395,,,0.9615384615384615,481,-333.19916807277195,333.19916807277195,3967,21.863636363636363,0.251543273969921,2.177754677754678,-0.748456726030079,865.7574672479969,1263.3033782229722
0,0.02,0,0.02,4,0.75,0.0,481,320,149,12,0.6652806652806653,0.6652806652806653,-2.42989845968815,-2.42989845968815,-0.3523251483170648,0.07032997207286032,0.27630887778124996,-7.8086956521739115,0.9658245240608686,-0.3005438587802033,0.974025974025974,6,-169.46839634050815,169.57506301002695,3967,21.863636363636363,0.251543273969921,2.177754677754678,0.251543273969921,865.7574672479969,865.7574672479969
0,0.02,0,0.02,4,0.75,0.1,481,320,149,12,0.6652806652806653,0.6528066528066528,-2.42989845968815,-2.529898459688149,-0.36568301535364395,0.04440290199601628,0.18007567506369426,-7.625298928622754,0.9769292719175009,-0.3116486066368356,0.974025974025974,8,-175.89353038510293,175.92875050870722,3967,21.863636363636363,0.251543273969921,2.177754677754678,0.15154327396992098,865.7574672479969,905.5120583454946
0,0.02,0,0.02,4,0.75,0.2,481,320,149,12,0.6652806652806653,0.4677754677754678,-2.42989845968815,-2.6298984596881496,-0.3790408823902231,0.02221258576326586,0.1277192071111111,-5.053585862148437,0.9753499928292462,-0.31006932754858085,0.974025974025974,63,-182.3186644296975,182.32187570695092,3967,21.863636363636363,0.251543273969921,2.177754677754678,0.05154327396992098,865.7574672479969,945.266649442992
0,0.02,0,0.02,4,0.75,0.5,481,320,149,12,0.6652806652806653,0.018711018711018712,-2.42989845968815,-2.92989845968815,-0.41911448349996056,0.0005598462872276156,0.08771364222222224,-2.987437673495763,0.9714766418894925,-0.30619597660882714,0.974025974025974,177,-201.59406656348088,201.59406656348088,3967,21.863636363636363,0.251543273969921,2.177754677754678,-0.248456726030079,865.7574672479969,1064.5304227354845
0,0.02,0,0.02,4,0.75,1.0,481,320,149,12,0.6652806652806653,0.0,-2.42989845968815,-3.4298984596881494,-0.4859038186828561,0.0,0.0,-3.4298984596881494,,,0.974025974025974,481,-233.71973678645384,233.71973678645384,3967,21.863636363636363,0.251543273969921,2.177754677754678,-0.748456726030079,865.7574672479969,1263.3033782229722
0,0.02,0,0.02,5,1.0,0.0,481,338,98,45,0.7027027027027027,0.7027027027027027,-2.433153617276507,-2.433153617276507,-0.2630953900108031,0.07291913029942966,0.27234647955621305,-8.827972027972029,0.9700728629079396,-0.26737016020523685,0.9803921568627451,5,-126.5488825951962,126.62888259733533,3967,21.863636363636363,0.251543273969921,2.177754677754678,0.251543273969921,865.7574672479969,865.7574672479969
0,0.02,0,0.02,5,1.0,0.1,481,338,98,45,0.7027027027027027,0.681912681912682,-2.433153617276507,-2.5331536172765072,-0.27311379028823746,0.04578053376660787,0.1782236525609756,-8.345779398366012,0.9790915545787383,-0.27638885187603557,0.9803921568627451,8,-131.36773312864227,131.3941482213455,3967,21.863636363636363,0.251543273969921,2.177754677754678,0.15154327396992098,865.7574672479969,905.5120583454946
0,0.02,0,0.02,5,1.0,0.2,481,338,98,45,0.7027027027027027,0.4885654885654886,-2.433153617276507,-2.633153617276507,-0.2831321905656718,0.022734890119282234,0.12538161978723403,-5.268339717723578,0.9767541532197328,-0.27405145051703006,0.9803921568627451,63,-136.18658366208808,136.18899212002816,3967,21.863636363636363,0.251543273969921,2.177754677754678,0.05154327396992098,865.7574672479969,945.266649442992
0,0.02,0,0.02,5,1.0,0.5,481,338,98,45,0.7027027027027027,0.018711018711018712,-2.433153617276507,-2.933153617276507,-0.3131873913979748,0.0005592253280136184,0.08771364222222224,-2.9907548997669493,0.9715073774424391,-0.26880467473973635,0.9803921568627451,177,-150.6431352624259,150.6431352624259,3967,21.863636363636363,0.251543273969921,2.177754677754678,-0.248456726030079,865.7574672479969,1064.5304227354845
0,0.02,0,0.02,5,1.0,1.0,481,338,98,45,0.7027027027027027,0.0,-2.433153617276507,-3.433153617276507,-0.36327939278514654,0.0,0.0,-3.433153617276507,,,0.9803921568627451,481,-174.73738792965577,174.73738792965577,3967,21.863636363636363,0.251543273969921,2.177754677754678,-0.748456726030079,865.7574672479969,1263.3033782229722
0,0.02,1,0.03,0,0.1,0.0,481,22,459,0,0.04573804573804574,0.04573804573804574,-2.2079260279625776,-2.2079260279625776,-2.4132359205497007,0.012816118748838071,0.6267082068181818,-2.343790849673203,0.7890225868112477,-0.743284541073202,0.7692307692307693,70,-1160.7664777844063,1160.7664777844063,3967,21.863636363636363,0.37731491095488146,2.177754677754678,0.37731491095488146,577.171644831998,577.171644831998
0,0.02,1,0.03,0,0.1,0.1,481,22,459,0,0.04573804573804574,0.04573804573804574,-2.2079260279625776,-2.307926027962578,-2.513419923324045,0.010330374030489437,0.5267082068181819,-2.4437908496732024,0.8226869637722406,-0.7769489180341949,0.7692307692307693,70,-1208.9549831188651,1208.9549831188651,3967,21.863636363636363,0.37731491095488146,2.177754677754678,0.2773149109548815,577.171644831998,603.674705563663
0,0.02,1,0.03,0,0.1,0.2,481,22,459,0,0.04573804573804574,0.04573804573804574,-2.2079260279625776,-2.4079260279625783,-2.613603926098388,0.008040065561836243,0.4267082068181818,-2.543790849673203,0.8563513407332337,-0.810613294995188,0.7692307692307693,70,-1257.143488453324,1257.143488453324,3967,21.863636363636363,0.37731491095488146,2.177754677754678,0.17731491095488144,577.171644831998,630.1777662953281
0,0.02,1,0.03,0,0.1,0.5,481,22,459,0,0.04573804573804574,0.031185031185031187,-2.2079260279625776,-2.7079260279625776,-2.914155934421418,0.002976863821820404,0.25926527066666666,-2.8034364774892704,0.9153475290818732,-0.8696094833438275,0.7692307692307693,177,-1401.709004456701,1401.709004456701,3967,21.863636363636363,0.37731491095488146,2.177754677754678,-0.12268508904511854,577.171644831998,709.6869484903231
0,0.02,1,0.03,0,0.1,1.0,481,22,459,0,0.04573804573804574,0.004158004158004158,-2.2079260279625776,-3.2079260279625776,-3.415075948293136,9.135955627281574e-05,0.07049090499999999,-3.2216146164091857,0.9785878962440346,-0.9328498505059889,0.7692307692307693,269,-1642.6515311289993,1642.6515311289993,3967,21.863636363636363,0.37731491095488146,2.177754677754678,-0.6226850890451185,577.171644831998,842.2022521486482
0,0.02,1,0.03,1,0.2,0.0,481,117,364,0,0.24324324324324326,0.24324324324324326,-2.166333317193347,-2.166333317193347,-1.193477180293844,0.05409738056463326,0.5093476447008547,-3.0263736263736267,0.855942364895164,-0.6126991216519206,0.8695652173913043,33,-574.0625237213387,574.0625237213387,3967,21.863636363636363,0.37731491095488146,2.177754677754678,0.37731491095488146,577.171644831998,577.171644831998
0,0.02,1,0.03,1,0.2,0.1,481,117,364,0,0.24324324324324326,0.24324324324324326,-2.166333317193347,-2.2663333171933475,-1.2435691816810157,0.04208582990333919,0.4093476447008547,-3.1263736263736264,0.8842251373009228,-0.6409818940576795,0.8695652173913043,33,-598.1567763885682,598.1567763885682,3967,21.863636363636363,0.37731491095488146,2.177754677754678,0.2773149109548815,577.171644831998,603.674705563663
0,0.02,1,0.03,1,0.2,0.2,481,117,364,0,0.24324324324324326,0.24116424116424118,-2.166333317193347,-2.366333317193347,-1.2936611830681874,0.030827352229144973,0.3121030993103448,-3.2175624249041097,0.9115771460017291,-0.6683339027584858,0.8695652173913043,33,-622.2510290557977,622.2510290557977,3967,21.863636363636363,0.37731491095488146,2.177754677754678,0.17731491095488144,577.171644831998,630.1777662953281
0,0.02,1,0.03,1,0.2,0.5,481,117,364,0,0.24324324324324326,0.11642411642411643,-2.166333317193347,-2.666333317193347,-1.4439371872297027,0.006157691214415127,0.14189657553571428,-3.0363589030588236,0.9553539429125872,-0.712110699669344,0.8695652173913043,96,-694.5337870574866,694.5337870574866,3967,21.863636363636363,0.37731491095488146,2.177754677754678,-0.12268508904511854,577.171644831998,709.6869484903231
0,0.02,1,0.03,1,0.2,1.0,481,117,364,0,0.24324324324324326,0.004158004158004158,-2.166333317193347,-3.1663333171933474,-1.6943971941655613,9.255953729288731e-05,0.07049090499999999,-3.1798482408768263,0.9783127538892609,-0.7350695106460177,0.8695652173913043,269,-815.0050503936352,815.0050503936352,3967,21.863636363636363,0.37731491095488146,2.177754677754678,-0.6226850890451185,577.171644831998,842.2022521486482
0,0.02,1,0.03,2,0.3,0.0,481,189,292,0,0.39293139293139295,0.39293139293139295,-2.1761613568607068,-2.1761613568607068,-0.8020027940739287,0.07784898894370539,0.467547023015873,-3.887328767123288,0.8926382644312039,-0.4997068714998109,0.9090909090909092,20,-385.7633439495596,385.7633439495596,3967,21.863636363636363,0.37731491095488146,2.177754677754678,0.37731491095488146,577.171644831998,577.171644831998
0,0.02,1,0.03,2,0.3,0.1,481,189,292,0,0.39293139293139295,0.39293139293139295,-2.1761613568607068,-2.276161356860707,-0.8353974616653765,0.0596636497036846,0.36754702301587294,-3.987328767123288,0.9156010318714216,-0.5226696389400287,0.9090909090909092,20,-401.8261790610457,401.8261790610457,3967,21.863636363636363,0.37731491095488146,2.177754677754678,0.2773149109548815,577.171644831998,603.674705563663
0,0.02,1,0.03,2,0.3,0.2,481,189,292,0,0.39293139293139295,0.3866943866943867,-2.1761613568607068,-2.376161356860707,-0.8687921292568243,0.04241624539978842,0.2721845779032258,-4.045965912338983,0.9369673246640464,-0.5440359317326535,0.9090909090909092,20,-417.8890141725324,417.8890141725324,3967,21.863636363636363,0.37731491095488146,2.177754677754678,0.17731491095488144,577.171644831998,630.1777662953281
0,0.02,1,0.03,2,0.3,0.5,481,189,292,0,0.39293139293139295,0.14760914760914762,-2.1761613568607068,-2.6761613568607068,-0.9689761320311678,0.0076230778059116055,0.13926844267605634,-3.1637113953170735,0.9578355153506857,-0.5649041224192928,0.9090909090909092,96,-466.07751950699185,466.07751950699185,3967,21.863636363636363,0.37731491095488146,2.177754677754678,-0.12268508904511854,577.171644831998,709.6869484903231
0,0.02,1,0.03,2,0.3,1.0,481,189,292,0,0.39293139293139295,0.004158004158004158,-2.1761613568607068,-3.1761613568607068,-1.135949469988407,9.22731554744043e-05,0.07049090499999999,-3.1897173162004178,0.9783784040106356,-0.5854470110792427,0.9090909090909092,269,-546.3916950644234,546.3916950644234,3967,21.863636363636363,0.37731491095488146,2.177754677754678,-0.6226850890451185,577.171644831998,842.2022521486482
0,0.02,1,0.03,3,0.5,0.0,481,269,209,3,0.5592515592515592,0.5592515592515592,-2.262174294054054,-2.262174294054054,-0.5013364916007623,0.09640771014781598,0.43157681992565056,-5.680188679245283,0.9293859000342545,-0.37013434078269525,0.9433962264150942,9,-241.14285245996658,241.20285246027427,3967,21.863636363636363,0.37731491095488146,2.177754677754678,0.37731491095488146,577.171644831998,577.171644831998
0,0.02,1,0.03,3,0.5,0.1,481,269,209,3,0.5592515592515592,0.5571725571725572,-2.262174294054054,-2.362174294054054,-0.521373292155631,0.0727920603468318,0.3328350785074627,-5.753078105539905,0.9453105773214275,-0.3860590180698683,0.9433962264150942,9,-250.7805535268586,250.82284955727894,3967,21.863636363636363,0.37731491095488146,2.177754677754678,0.2773149109548815,577.171644831998,603.674705563663
0,0.02,1,0.03,3,0.5,0.2,481,269,209,3,0.5592515592515592,0.5280665280665281,-2.262174294054054,-2.462174294054054,-0.5414100927104997,0.050349215916875356,0.2472059577165354,-5.493815633039647,0.95694042361475,-0.39768886436319073,0.9433962264150942,20,-260.4182545937504,260.4428466542834,3967,21.863636363636363,0.37731491095488146,2.177754677754678,0.17731491095488144,577.171644831998,630.1777662953281
0,0.02,1,0.03,3,0.5,0.5,481,269,209,3,0.5592515592515592,0.1787941787941788,-2.262174294054054,-2.7621742940540543,-0.6015204943751058,0.008366388845942175,0.1303420391860465,-3.391937343822785,0.9629949742729651,-0.40374341502140587,0.9433962264150942,90,-289.3313577944259,289.3313577944259,3967,21.863636363636363,0.37731491095488146,2.177754677754678,-0.12268508904511854,577.171644831998,709.6869484903231
0,0.02,1,0.03,3,0.5,1.0,481,269,209,3,0.5592515592515592,0.004158004158004158,-2.262174294054054,-3.2621742940540543,-0.7017044971494492,8.984043074056455e-05,0.07049090499999999,-3.276089388830898,0.9789364369562735,-0.4196848777047143,0.9433962264150942,269,-337.5198631288852,337.5198631288852,3967,21.863636363636363,0.37731491095488146,2.177754677754678,-0.6226850890451185,577.171644831998,842.2022521486482
0,0.02,1,0.03,4,0.75,0.0,481,311,154,16,0.6465696465696466,0.6486486486486487,-2.4882577656964657,-2.4882577656964657,-0.358166019727769,0.09753281156688283,0.41457697019230766,-7.847337278106508,0.949820712520991,-0.30325106595134443,0.9615384615384615,6,-172.27785548905695,172.41111387047815,3967,21.863636363636363,0.37731491095488146,2.177754677754678,0.37731491095488146,577.171644831998,577.171644831998
0,0.02,1,0.03,4,0.75,0.1,481,311,154,16,0.6465696465696466,0.6444906444906445,-2.4882577656964657,-2.588257765696466,-0.37152388676434817,0.07307962122565449,0.31662468122580645,-7.9006213910588245,0.9614682731366987,-0.31489862656705214,0.9615384615384615,6,-178.70298953365153,178.75146803908885,3967,21.863636363636363,0.37731491095488146,2.177754677754678,0.2773149109548815,577.171644831998,603.674705563663
0,0.02,1,0.03,4,0.75,0.2,481,311,154,16,0.6465696465696466,0.6008316008316008,-2.4882577656964657,-2.688257765696466,-0.3848817538009273,0.049881001740890885,0.23489583006920414,-7.08821291765625,0.9679240281469038,-0.32135438157725726,0.9615384615384615,15,-185.12812357824612,185.14508058796972,3967,21.863636363636363,0.37731491095488146,2.177754677754678,0.17731491095488144,577.171644831998,630.1777662953281
0,0.02,1,0.03,4,0.75,0.5,481,311,154,16,0.6465696465696466,0.18711018711018712,-2.4882577656964657,-2.988257765696466,-0.4249553549106646,0.007988136665117522,0.12860245055555558,-3.7056936210997438,0.966459958189917,-0.3198903116202705,0.9615384615384615,90,-204.40352571202985,204.40352571202985,3967,21.863636363636363,0.37731491095488146,2.177754677754678,-0.12268508904511854,577.171644831998,709.6869484903231
0,0.02,1,0.03,4,0.75,1.0,481,311,154,16,0.6465696465696466,0.004158004158004158,-2.4882577656964657,-3.488257765696466,-0.4917446900935603,8.401811733622004e-05,0.07049090499999999,-3.503116841565762,0.9802745824390654,-0.33370493586941885,0.9615384615384615,269,-236.5291959350026,236.5291959350026,3967,21.863636363636363,0.37731491095488146,2.177754677754678,-0.6226850890451185,577.171644831998,842.2022521486482
0,0.02,1,0.03,5,1.0,0.0,481,329,101,51,0.683991683991684,0.6860706860706861,-2.499793308752599,-2.499793308752599,-0.26819834169398593,0.100807222921029,0.4084830863333333,-8.855629139072848,0.9559069367474741,-0.2719152527557901,0.970873786407767,5,-129.00340235480724,129.10334614087313,3967,21.863636363636363,0.37731491095488146,2.177754677754678,0.37731491095488146,577.171644831998,577.171644831998
0,0.02,1,0.03,5,1.0,0.1,481,329,101,51,0.683991683991684,0.6798336798336798,-2.499793308752599,-2.599793308752599,-0.27821674197142027,0.07529541995169198,0.3113878741284404,-8.838721675490197,0.9659689457880405,-0.2819772617963565,0.970873786407767,5,-133.82225288825322,133.85861176733118,3967,21.863636363636363,0.37731491095488146,2.177754677754678,0.2773149109548815,577.171644831998,603.674705563663
0,0.02,1,0.03,5,1.0,0.2,481,329,101,51,0.683991683991684,0.6278586278586279,-2.499793308752599,-2.6997933087525987,-0.28823514224885466,0.05121690333703602,0.23212131807947017,-7.646375528324022,0.9705373597775274,-0.28654567578584345,0.970873786407767,15,-138.64110342169903,138.6538211789917,3967,21.863636363636363,0.37731491095488146,2.177754677754678,0.17731491095488144,577.171644831998,630.1777662953281
0,0.02,1,0.03,5,1.0,0.5,481,329,101,51,0.683991683991684,0.19126819126819128,-2.499793308752599,-2.999793308752599,-0.31829034308115767,0.008027875167977053,0.12692574565217393,-3.739274421876607,0.9671704153555757,-0.2831787313638917,0.970873786407767,90,-153.09765502203697,153.09765502203697,3967,21.863636363636363,0.37731491095488146,2.177754677754678,-0.12268508904511854,577.171644831998,709.6869484903231
0,0.02,1,0.03,5,1.0,1.0,481,329,101,51,0.683991683991684,0.004158004158004158,-2.499793308752599,-3.4997933087525985,-0.36838234446832946,8.374121142692738e-05,0.07049090499999999,-3.5147005497286017,0.9803383150132673,-0.2963466310215833,0.970873786407767,269,-177.19190768926663,177.19190768926663,3967,21.863636363636363,0.37731491095488146,2.177754677754678,-0.6226850890451185,577.171644831998,842.2022521486482
0,0.02,2,0.05,0,0.1,0.0,481,21,460,0,0.04365904365904366,0.04365904365904366,-2.2017115571309773,-2.2017115571309773,-2.407665206329209,0.01960446308091094,1.008416239047619,-2.3482608695652174,0.699579016265776,-0.6559199726067324,0.6666666666666666,70,-1158.0869642443495,1158.0869642443495,3967,21.863636363636363,0.6288581849248024,2.177754677754678,0.6288581849248024,346.30298689919886,346.30298689919886
0,0.02,2,0.05,0,0.1,0.1,481,21,460,0,0.04365904365904366,0.04365904365904366,-2.2017115571309773,-2.301711557130977,-2.507849209103553,0.016939034825075475,0.908416239047619,-2.4482608695652175,0.7293703833720764,-0.6857113397130328,0.6666666666666666,70,-1206.2754695788083,1206.2754695788083,3967,21.863636363636363,0.6288581849248024,2.177754677754678,0.5288581849248024,346.30298689919886,362.20482333819785
0,0.02,2,0.05,0,0.1,0.2,481,21,460,0,0.04365904365904366,0.04365904365904366,-2.2017115571309773,-2.4017115571309775,-2.6080332118778955,0.014482802439856678,0.808416239047619,-2.5482608695652176,0.7591617504783769,-0.7155027068193331,0.6666666666666666,70,-1254.4639749132668,1254.4639749132668,3967,21.863636363636363,0.6288581849248024,2.177754677754678,0.4288581849248024,346.30298689919886,378.10665977719685
0,0.02,2,0.05,0,0.1,0.5,481,21,460,0,0.04365904365904366,0.035343035343035345,-2.2017115571309773,-2.7017115571309773,-2.908585220200926,0.00837513161586522,0.6456235547058824,-2.824350990107759,0.8139399738044603,-0.7702809301454165,0.6666666666666666,177,-1399.0294909166444,1399.0294909166444,3967,21.863636363636363,0.6288581849248024,2.177754677754678,0.1288581849248024,346.30298689919886,425.8121690941939
0,0.02,2,0.05,0,0.1,1.0,481,21,460,0,0.04365904365904366,0.029106029106029108,-2.2017115571309773,-3.201711557130977,-3.4095052340726437,0.0020600486381261223,0.2270765614285714,-3.304501779100642,0.9357011116467139,-0.8920420679876702,0.6666666666666666,177,-1639.9720175889427,1639.9720175889427,3967,21.863636363636363,0.6288581849248024,2.177754677754678,-0.3711418150751976,346.30298689919886,505.32135128918895
0,0.02,2,0.05,1,0.2,0.0,481,111,370,0,0.23076923076923078,0.23076923076923078,-2.1286961843659045,-2.1286961843659045,-1.1881398019628786,0.08531100171520457,0.8603345524324325,-3.025405405405406,0.778591835334459,-0.5478226045652281,0.8,34,-571.4952447441443,571.4952447441443,3967,21.863636363636363,0.6288581849248024,2.177754677754678,0.6288581849248024,346.30298689919886,346.30298689919886
0,0.02,2,0.05,1,0.2,0.1,481,111,370,0,0.23076923076923078,0.23076923076923078,-2.1286961843659045,-2.2286961843659046,-1.2382318033500508,0.07298264901418197,0.7603345524324326,-3.125405405405405,0.8043269594253781,-0.5735577286561473,0.8,34,-595.5894974113738,595.5894974113738,3967,21.863636363636363,0.6288581849248024,2.177754677754678,0.5288581849248024,346.30298689919886,362.20482333819785
