symbol,offset_index,offset_atr,tp_index,tp_atr,sl_index,sl_atr,trades,tp_first,sl_first,timeout,win_rate,positive_return_rate,gross_expectancy_pips,net_expectancy_pips,net_expectancy_r,pf,average_win_pips,average_loss_pips,required_break_even_win_rate,win_rate_minus_break_even,geometric_break_even_win_rate,longest_losing_streak,terminal_equity_r,max_drawdown_r
AUDUSD,0,0.02,4,0.1,1,0.2,35,2,33,0,0.05714285714285714,0.05714285714285714,-2.3838172674285714,-2.5838172674285715,-1.7512195340702292,0.024448712405609488,1.13319782,-2.8090909090909095,0.7125533166462632,-0.655410459503406,0.6666666666666666,25,-61.29268369245802,61.29268369245802
AUDUSD,0,0.02,4,0.1,2,0.3,35,6,29,0,0.17142857142857143,0.17142857142857143,-2.467661884,-2.667661884,-1.1867051401139708,0.05783889061553986,0.9553056766666667,-3.4172413793103447,0.7815219220200682,-0.6100933505914967,0.7499999999999999,10,-41.53467990398897,41.53467990398897
AUDUSD,0,0.02,4,0.1,3,0.5,35,13,22,0,0.37142857142857144,0.37142857142857144,-2.6711029205714283,-2.8711029205714285,-0.7050522686584091,0.08977715380434782,0.7624152138461537,-5.018181818181817,0.8681078771583771,-0.4966793057298057,0.8333333333333334,5,-24.67682940304432,24.74966162225594
AUDUSD,0,0.02,4,0.1,4,0.75,35,16,18,1,0.45714285714285713,0.45714285714285713,-3.331007593142857,-3.531007593142857,-0.5418619313886385,0.08387497583395107,0.70717089,-7.1000000000000005,0.9094203393311403,-0.4522774821882832,0.8823529411764706,5,-18.965167598602346,19.013722411410093
AUDUSD,0,0.02,4,0.1,5,1.0,35,18,13,4,0.5142857142857142,0.5142857142857142,-3.6643071920000003,-3.8643071919999996,-0.420090013615759,0.08552568140635564,0.7027360155555554,-8.700000000000001,0.9252626028856948,-0.4109768885999806,0.9090909090909091,3,-14.703150476551563,14.739566586157373
AUDUSD,0,0.02,5,0.15,0,0.1,35,0,35,0,0.0,0.0,-2.2542857142857144,-2.4542857142857146,-3.368846019247276,0.0,0.0,-2.4542857142857146,nan,nan,0.4,35,-117.90961067365465,117.90961067365465
AUDUSD,0,0.02,5,0.15,1,0.2,35,1,34,0,0.02857142857142857,0.02857142857142857,-2.494475389142857,-2.6944753891428572,-1.7899014470830348,0.017639181041666667,1.69336138,-2.823529411764706,0.6251046443081215,-0.5965332157366929,0.5714285714285715,25,-62.64655064790622,62.64655064790622
AUDUSD,0,0.02,5,0.15,2,0.3,35,6,29,0,0.17142857142857143,0.17142857142857143,-2.368635683142857,-2.568635683142857,-1.1581337115422803,0.09281282633703329,1.5329585149999998,-3.4172413793103447,0.6903239166640623,-0.518895345235491,0.6666666666666667,10,-40.53467990397979,40.53467990397979
AUDUSD,0,0.02,5,0.15,3,0.5,35,13,22,0,0.37142857142857144,0.37142857142857144,-2.4923686660000004,-2.692368666,-0.6679094113985807,0.14644109320652177,1.2436228223076924,-5.018181818181817,0.8013954612594759,-0.4299668898309045,0.7692307692307692,5,-23.376829398950324,23.549661619115703
AUDUSD,0,0.02,5,0.15,4,0.75,35,15,18,2,0.42857142857142855,0.45714285714285713,-3.1305548234285716,-3.330554823428572,-0.5139343353633189,0.13588273669384726,1.1456613237499997,-7.1000000000000005,0.8610588916076206,-0.43248746303619207,0.8333333333333333,5,-17.98770173771617,18.102923217826422
AUDUSD,0,0.02,5,0.15,5,1.0,35,17,13,5,0.4857142857142857,0.5142857142857142,-3.4390756500000004,-3.63907565,-0.3962871737104117,0.13882591108857337,1.1406862361111112,-8.700000000000001,0.8840846858905753,-0.3983704001762896,0.8695652173913044,3,-13.870051079864414,13.956467189947103
AUDUSD,1,0.05,0,0.02,0,0.1,66,0,66,0,0.0,0.0,-2.2242424242424246,-2.4242424242424243,-2.849198767711548,0.0,0.0,-2.4242424242424243,nan,nan,0.8333333333333333,66,-188.04711866896218,188.04711866896218
AUDUSD,1,0.05,0,0.02,1,0.2,66,8,58,0,0.12121212121212122,0.10606060606060606,-2.3026150662121214,-2.5026150662121216,-1.4349483904100055,0.0036249999861935125,0.08584700285714285,-2.809720735423729,0.970352272639938,-0.8491401514278167,0.9090909090909092,23,-94.70659376706037,94.74282455671391
AUDUSD,1,0.05,0,0.02,2,0.3,66,24,42,0,0.36363636363636365,0.25757575757575757,-1.9974389057575759,-2.1974389057575756,-0.8859187254524595,0.011970840674144119,0.10336338235294117,-2.995676434285714,0.9666466426801017,-0.603010279043738,0.9375,15,-58.47063587986233,58.49478973963136
AUDUSD,1,0.05,0,0.02,3,0.5,66,38,28,0,0.5757575757575758,0.3181818181818182,-1.9956772775757574,-2.1956772775757583,-0.4997753972646428,0.014034919749701778,0.09822941285714284,-3.266167066444445,0.9708032589317374,-0.39504568317416155,0.9615384615384615,15,-32.985176219466425,32.99966853532784
AUDUSD,1,0.05,0,0.02,4,0.75,66,43,22,1,0.6515151515151515,0.3484848484848485,-2.2215996206060606,-2.421599620606061,-0.36766976544782537,0.014224612058142069,0.10027228217391304,-3.770507847674419,0.9740950715850032,-0.3225799200698517,0.974025974025974,15,-24.26620451955648,24.275866063464093
AUDUSD,1,0.05,0,0.02,5,1.0,66,46,16,4,0.696969696969697,0.3787878787878788,-2.306329395909091,-2.506329395909091,-0.28408680583327045,0.014182342965554706,0.0951904688,-4.092621996341463,0.9772696438552712,-0.28029994688557414,0.9803921568627451,15,-18.749729184995854,18.756975342926562
AUDUSD,1,0.05,1,0.03,0,0.1,66,0,66,0,0.0,0.0,-2.2242424242424246,-2.4242424242424243,-2.849198767711548,0.0,0.0,-2.4242424242424243,nan,nan,0.7692307692307693,66,-188.04711866896218,188.04711866896218
AUDUSD,1,0.05,1,0.03,1,0.2,66,8,58,0,0.12121212121212122,0.10606060606060606,-2.2864983565151515,-2.4864983565151513,-1.428887784253323,0.009663815128495233,0.22877050857142858,-2.8086488998305086,0.9246826078945118,-0.8034704866823906,0.8695652173913043,23,-94.30659376071932,94.39282455065982
AUDUSD,1,0.05,1,0.03,2,0.3,66,22,44,0,0.3333333333333333,0.30303030303030304,-2.0914533887878792,-2.291453388787879,-0.907626828055299,0.026961549272767987,0.2095269105,-3.378836127608696,0.9416093332043587,-0.6082759998710254,0.9090909090909092,15,-59.90337065164974,59.96085784494341
AUDUSD,1,0.05,1,0.03,3,0.5,66,35,31,0,0.5303030303030303,0.4393939393939394,-2.273880074242424,-2.4738800742424236,-0.5375859605510253,0.03028942357452185,0.17586258655172413,-4.550705402972973,0.9627927521742031,-0.43248972187117285,0.9433962264150942,7,-35.480673396367656,35.51516571234386
AUDUSD,1,0.05,1,0.03,4,0.75,66,38,25,3,0.5757575757575758,0.45454545454545453,-2.9450770298484845,-3.145077029848485,-0.429815648387567,0.02477743027083481,0.175794987,-5.912470377222223,0.9711256036845796,-0.39536802792700376,0.9615384615384615,7,-28.36783279357942,28.39082767089689
AUDUSD,1,0.05,1,0.03,5,1.0,66,41,16,9,0.6212121212121212,0.5,-3.0039898746969698,-3.2039898746969695,-0.3288284622093959,0.025734297597648677,0.16926066212121213,-6.577240411515151,0.9749113414088615,-0.35369922019674027,0.970873786407767,7,-21.702678505820124,21.719924663808225
AUDUSD,1,0.05,2,0.05,0,0.1,66,0,66,0,0.0,0.0,-2.2242424242424246,-2.4242424242424243,-2.849198767711548,0.0,0.0,-2.4242424242424243,nan,nan,0.6666666666666666,66,-188.04711866896218,188.04711866896218
AUDUSD,1,0.05,2,0.05,1,0.2,66,6,60,0,0.09090909090909091,0.09090909090909091,-2.3583149201515154,-2.558314920151515,-1.476536238651439,0.018321019011627904,0.525202545,-2.866666666666667,0.8451583736797651,-0.7542492827706742,0.8,23,-97.45139175099497,97.6376225415094
AUDUSD,1,0.05,2,0.05,2,0.3,66,20,46,0,0.30303030303030304,0.30303030303030304,-2.12414906469697,-2.32414906469697,-0.9291294468514488,0.05719828967424707,0.4653080864999999,-3.53695652173913,0.8837387998929134,-0.5807084968626104,0.8571428571428572,14,-61.32254349219562,61.44669735253857
AUDUSD,1,0.05,2,0.05,3,0.5,66,33,33,0,0.5,0.48484848484848486,-2.31809253030303,-2.51809253030303,-0.5505757944741603,0.06916339094666589,0.385894389375,-5.25125669,0.9315444301667031,-0.4315444301667031,0.9090909090909091,5,-36.33800243529456,36.41305479366019
AUDUSD,1,0.05,2,0.05,4,0.75,66,37,26,3,0.5606060606060606,0.5151515151515151,-2.911232294848485,-3.111232294848485,-0.43400081326377987,0.06049842781578304,0.38890545441176466,-6.830128653437499,0.9461277715825019,-0.3855217109764414,0.9375,5,-28.64405367540947,28.694088580986552
AUDUSD,1,0.05,2,0.05,5,1.0,66,40,17,9,0.6060606060606061,0.5606060606060606,-2.9776021875757572,-3.177602187575758,-0.33369377846316056,0.06317391427088626,0.3822262845945945,-7.7194523072413785,0.9528213468033941,-0.34676074074278807,0.9523809523809523,5,-22.023789378568598,22.06131555775141
AUDUSD,1,0.05,3,0.075,0,0.1,66,0,66,0,0.0,0.0,-2.2242424242424246,-2.4242424242424243,-2.849198767711548,0.0,0.0,-2.4242424242424243,nan,nan,0.5714285714285715,66,-188.04711866896218,188.04711866896218
AUDUSD,1,0.05,3,0.075,1,0.2,66,5,61,0,0.07575757575757576,0.07575757575757576,-2.3916559589393938,-2.591655958939394,-1.4863136232307397,0.02480448523375142,0.8701413419999998,-2.875409836065574,0.7676867033360381,-0.6919291275784623,0.7272727272727273,23,-98.09669913322884,98.09669913322884
AUDUSD,1,0.05,3,0.075,2,0.3,66,18,48,0,0.2727272727272727,0.2727272727272727,-2.204960044090909,-2.404960044090909,-0.9436257814183223,0.08143887204861111,0.7818131716666668,-3.6,0.8215777028737863,-0.5488504301465136,0.7999999999999999,14,-62.279301573609274,62.279301573609274
AUDUSD,1,0.05,3,0.075,3,0.5,66,31,35,0,0.4696969696969697,0.4696969696969697,-2.4504206971212117,-2.6504206971212123,-0.5617485912210537,0.10201352150924024,0.6410398061290322,-5.565714285714285,0.8967189940759112,-0.42702202437894143,0.8695652173913044,5,-37.07540702058954,37.17596706150981
AUDUSD,1,0.05,3,0.075,4,0.75,66,34,28,4,0.5151515151515151,0.5151515151515151,-3.286746419090909,-3.4867464190909088,-0.46418461239104714,0.08280086225587883,0.6110216570588234,-7.840624999999999,0.9277038331283646,-0.41255231797684944,0.9090909090909092,4,-30.636184417809126,30.703224445089305
AUDUSD,1,0.05,3,0.075,5,1.0,66,37,19,10,0.5606060606060606,0.5606060606060606,-3.4597861066666664,-3.659786106666666,-0.36348143712039227,0.08505347333333331,0.6068680259459459,-9.103448275862071,0.937502754072702,-0.37689669346664145,0.9302325581395349,3,-23.98977484994589,24.040054870406024
AUDUSD,1,0.05,4,0.1,0,0.1,66,0,66,0,0.0,0.0,-2.2242424242424246,-2.4242424242424243,-2.849198767711548,0.0,0.0,-2.4242424242424243,nan,nan,0.5,66,-188.04711866896218,188.04711866896218
AUDUSD,1,0.05,4,0.1,1,0.2,66,4,62,0,0.06060606060606061,0.06060606060606061,-2.418016659545455,-2.6180166595454546,-1.500604676115817,0.029274721741573025,1.3027251174999999,-2.8709677419354844,0.6878723084390543,-0.6272662478329938,0.6666666666666666,39,-99.03990862364394,99.03990862364394
AUDUSD,1,0.05,4,0.1,2,0.3,66,16,50,0,0.24242424242424243,0.24242424242424243,-2.2352940272727273,-2.435294027272727,-0.9633490416072784,0.10307251227678571,1.1544121375,-3.5840000000000005,0.7563715219358121,-0.5139472795115697,0.7499999999999999,14,-63.58103674608037,63.58103674608037
AUDUSD,1,0.05,4,0.1,3,0.5,66,28,38,0,0.42424242424242425,0.42424242424242425,-2.629221158181818,-2.8292211581818183,-0.6091494765728064,0.12416230562851784,0.9454072700000002,-5.610526315789474,0.855793647444927,-0.4315512232025028,0.8333333333333334,5,-40.20386545380522,40.40442549709951
AUDUSD,1,0.05,4,0.1,4,0.75,66,31,31,4,0.4696969696969697,0.4696969696969697,-3.5170493936363636,-3.7170493936363638,-0.5023071978569775,0.10203052715959005,0.899185161935484,-7.805714285714287,0.8967035555846364,-0.4270065858876667,0.8823529411764706,5,-33.152275058560534,33.28598175409006
AUDUSD,1,0.05,4,0.1,5,1.0,66,35,20,11,0.5303030303030303,0.5303030303030303,-3.5937489798484847,-3.793748979848485,-0.3801275349535353,0.10989181418414504,0.8832162094285715,-9.074193548387097,0.9113006061907489,-0.38099757588771865,0.9090909090909091,3,-25.088417306933323,25.188697328580467
AUDUSD,1,0.05,5,0.15,0,0.1,66,0,66,0,0.0,0.0,-2.2242424242424246,-2.4242424242424243,-2.849198767711548,0.0,0.0,-2.4242424242424243,nan,nan,0.4,66,-188.04711866896218,188.04711866896218
AUDUSD,1,0.05,5,0.15,1,0.2,66,3,63,0,0.045454545454545456,0.045454545454545456,-2.4513618389393943,-2.651361838939394,-1.513542054202576,0.03480484627688912,2.103372876666666,-2.877777777777778,0.5777335353649811,-0.5322789899104357,0.5714285714285715,39,-99.89377557737002,99.89377557737002
AUDUSD,1,0.05,5,0.15,2,0.3,66,16,50,0,0.24242424242424243,0.24242424242424243,-2.071122858939394,-2.271122858939394,-0.9229450011716707,0.16353733989955355,1.831618206875,-3.5840000000000005,0.6617896356597288,-0.4193653932354864,0.6666666666666667,14,-60.91437007733026,60.91437007733026
AUDUSD,1,0.05,5,0.15,3,0.5,66,28,38,0,0.42424242424242425,0.42424242424242425,-2.3862559793939395,-2.586255979393939,-0.5667252340833424,0.19937666679174482,1.5181109057142856,-5.610526315789474,0.787040515803658,-0.3627980915612337,0.7692307692307692,5,-37.40386544950059,37.80442549392932
AUDUSD,1,0.05,5,0.15,4,0.75,66,30,31,5,0.45454545454545453,0.4696969696969697,-3.2625668204545453,-3.4625668204545454,-0.47234559390202907,0.1635087476207906,1.4409867693548386,-7.805714285714287,0.8441620680961804,-0.3896166135507259,0.8333333333333333,5,-31.17480919753392,31.441849227153078
AUDUSD,1,0.05,5,0.15,5,1.0,66,34,20,12,0.5151515151515151,0.5303030303030303,-3.310191957121212,-3.5101919571212115,-0.35462602893899275,0.17642136804123712,1.417923738,-9.074193548387097,0.8648581883620694,-0.34970667321055426,0.8695652173913044,3,-23.405317909973522,23.605597932187887
AUDUSD,2,0.1,0,0.02,0,0.1,157,1,156,0,0.006369426751592357,0.0,-2.1666005729936306,-2.3666005729936312,-2.778127561658705,0.0,0.0,-2.3666005729936312,nan,nan,0.8333333333333333,157,-436.16602718041656,436.16602718041656
AUDUSD,2,0.1,0,0.02,1,0.2,157,12,145,0,0.07643312101910828,0.05732484076433121,-2.2757996643949046,-2.4757996643949047,-1.421452118413974,0.002155942736483081,0.0933140822222222,-2.632029554391892,0.9657606178653666,-0.8893274968462583,0.9090909090909092,74,-223.1679825909939,223.1679825909939
AUDUSD,2,0.1,0,0.02,2,0.3,157,48,109,0,0.3057324840764331,0.18471337579617833,-2.0558104996815287,-2.2558104996815285,-0.894219940144145,0.006912570372416256,0.0850073248275862,-2.7861520380468754,0.9703926832042924,-0.6646601991278593,0.9375,28,-140.3925306026307,140.3925306026307
AUDUSD,2,0.1,0,0.02,3,0.5,157,88,68,1,0.5605095541401274,0.25477707006369427,-2.0273083964968155,-2.2273083964968152,-0.5040803579310807,0.008280481547747796,0.07299393024999999,-3.0137365423931626,0.9763523472823672,-0.4158427931422398,0.9615384615384615,28,-79.1406161951797,79.1406161951797
AUDUSD,2,0.1,0,0.02,4,0.75,157,100,51,6,0.6369426751592356,0.2802547770700637,-2.2108487374522294,-2.4108487374522296,-0.3701345966717024,0.00881562652172344,0.07650955477272726,-3.3793776299999996,0.9778610959553765,-0.3409184207961409,0.974025974025974,28,-58.11113167745727,58.11113167745727
AUDUSD,2,0.1,0,0.02,5,1.0,157,104,39,14,0.6624203821656051,0.2929936305732484,-2.4418008796178343,-2.641800879617834,-0.30488684473015243,0.008225484884743669,0.07478086173913044,-3.767591511171171,0.9805378410831926,-0.3181174589175876,0.9803921568627451,28,-47.86723462263393,47.86723462263393
AUDUSD,2,0.1,1,0.03,0,0.1,157,0,157,0,0.0,0.0,-2.1732484076433125,-2.3732484076433122,-2.7873792948085834,0.0,0.0,-2.3732484076433122,nan,nan,0.7692307692307693,157,-437.6185492849475,437.6185492849475
AUDUSD,2,0.1,1,0.03,1,0.2,157,12,145,0,0.07643312101910828,0.07006369426751592,-2.265928795859873,-2.4659287958598726,-1.41763046232894,0.005802271348528443,0.2054058309090909,-2.667193733493151,0.9284947914584003,-0.852061670439292,0.8695652173913043,36,-222.56798258564353,222.56798258564353
AUDUSD,2,0.1,1,0.03,2,0.3,157,47,110,0,0.29936305732484075,0.28662420382165604,-2.0372406263057323,-2.2372406263057325,-0.891200976972467,0.02139625899965412,0.17065963422222222,-3.2047005524107144,0.9494395783602394,-0.6500765210353987,0.9090909090909092,28,-139.91855338467732,139.91855338467732
AUDUSD,2,0.1,1,0.03,3,0.5,157,86,70,1,0.5477707006369427,0.47770700636942676,-2.0442617545222928,-2.244261754522293,-0.5065723755994254,0.028554017352118176,0.13808943733333334,-4.423241503170732,0.9697260647967646,-0.42195536415982193,0.9433962264150942,16,-79.53186296910977,79.53186296910977
AUDUSD,2,0.1,1,0.03,4,0.75,157,97,52,8,0.6178343949044586,0.535031847133758,-2.2781159251592356,-2.4781159251592357,-0.37775215169086773,0.02898691272634304,0.1382671033333333,-5.488748451095891,0.9754279862929297,-0.35759359138847113,0.9615384615384615,14,-59.307087815466204,59.307087815466204
AUDUSD,2,0.1,1,0.03,5,1.0,157,101,39,17,0.643312101910828,0.554140127388535,-2.499703374076433,-2.6997033740764333,-0.30983821476458645,0.02736747752670511,0.1370826312643678,-6.225423123571428,0.9784546157525785,-0.33514251384175053,0.970873786407767,14,-48.64459971804007,48.64459971804007
AUDUSD,2,0.1,2,0.05,0,0.1,157,0,157,0,0.0,0.0,-2.1732484076433125,-2.3732484076433122,-2.7873792948085834,0.0,0.0,-2.3732484076433122,nan,nan,0.6666666666666666,157,-437.6185492849475,437.6185492849475
AUDUSD,2,0.1,2,0.05,1,0.2,157,10,147,0,0.06369426751592357,0.06369426751592357,-2.2899278160509557,-2.4899278160509555,-1.4351132521046956,0.012083226889057365,0.478133288,-2.691836734693878,0.8491678834256998,-0.7854736159097763,0.8,36,-225.3127805804372,225.3127805804372
AUDUSD,2,0.1,2,0.05,2,0.3,157,41,116,0,0.2611464968152866,0.2611464968152866,-2.1281638960509555,-2.3281638960509556,-0.9202242770747929,0.04388770159560553,0.4092260565853658,-3.2956896551724144,0.8895451102202779,-0.6283986134049913,0.8571428571428572,23,-144.47521150074246,144.47521150074246
AUDUSD,2,0.1,2,0.05,3,0.5,157,80,76,1,0.5095541401273885,0.5031847133757962,-2.155617588535032,-2.3556175885350323,-0.5279318758707584,0.06641739008740655,0.3330476716455696,-5.078752916153846,0.9384589904520122,-0.42890485032462367,0.9090909090909091,9,-82.88530451170905,82.9178838871087
AUDUSD,2,0.1,2,0.05,4,0.75,157,92,56,9,0.5859872611464968,0.5668789808917197,-2.385388717961783,-2.585388717961784,-0.3937432027426167,0.0689462435648234,0.3377313279775281,-6.411237013382353,0.9499580808658117,-0.3639708197193149,0.9375,9,-61.81768283059082,61.83940241419059
AUDUSD,2,0.1,2,0.05,5,1.0,157,97,41,19,0.6178343949044586,0.5987261146496815,-2.590645384267516,-2.7906453842675156,-0.3179225817147412,0.06634385723971932,0.33119991042553193,-7.448636776349207,0.9574284237883101,-0.3395940288838515,0.9523809523809523,7,-49.91384532921435,49.93013501691417
AUDUSD,2,0.1,3,0.075,0,0.1,157,0,157,0,0.0,0.0,-2.1732484076433125,-2.3732484076433122,-2.7873792948085834,0.0,0.0,-2.3732484076433122,nan,nan,0.5714285714285715,157,-437.6185492849475,437.6185492849475
AUDUSD,2,0.1,3,0.075,1,0.2,157,9,148,0,0.05732484076433121,0.05732484076433121,-2.2962045659872614,-2.4962045659872616,-1.436038776806391,0.018030275970934602,0.799542571111111,-2.6966216216216217,0.7713086322510045,-0.7139837914866733,0.7272727272727273,36,-225.4580879586034,225.4580879586034
