offset_index,offset_atr,tp_index,tp_atr,sl_index,sl_atr,trades,tp_first,sl_first,timeout,win_rate,positive_return_rate,gross_expectancy_pips,net_expectancy_pips,net_expectancy_r,pf,average_win_pips,average_loss_pips,required_break_even_win_rate,win_rate_minus_break_even,geometric_break_even_win_rate,longest_losing_streak,terminal_equity_r,max_drawdown_r,eligible_shocks,trades_per_day,bootstrap_ci_low_r,bootstrap_ci_high_r,bootstrap_02_ci_low_r,bootstrap_02_ci_high_r,market_clusters,net_expectancy_01_r,net_expectancy_02_r
0,0.02,0,0.02,0,0.1,481,25,456,0,0.05197505197505198,0.05197505197505198,-2.2033617250519755,-2.2033617250519755,-2.410066003536368,0.009609391879263622,0.41132041,-2.3467105263157895,0.850864468348043,-0.7988894163729909,0.8333333333333333,70,-1159.2417477009933,1159.2417477009933,3967,21.863636363636363,-2.774979217811788,-2.1271645078492267,-2.9804801279880917,-2.320839493202244,445,-2.510250006310712,-2.6104340090850555
0,0.02,0,0.02,1,0.2,481,121,360,0,0.2515592515592516,0.2515592515592516,-2.1784167808939707,-2.1784167808939707,-1.195437646395327,0.03755077467621933,0.3378638709917355,-3.024166666666667,0.8995060076916933,-0.6479467561324417,0.9090909090909092,32,-575.005507916152,575.005507916152,3967,21.863636363636363,-1.3770497441483085,-1.0499795247026389,-1.4810290746758543,-1.14661258989394,445,-1.245529647782499,-1.2956216491696706
0,0.02,0,0.02,2,0.3,481,195,286,0,0.40540540540540543,0.40540540540540543,-2.167676235259875,-2.167676235259875,-0.8012916343709633,0.05522628745922435,0.3125524658461538,-3.8587412587412584,0.9250706168199485,-0.519665211414543,0.9375,18,-385.4212761324332,385.4212761324332,3967,21.863636363636363,-0.9313702930391828,-0.6947222421935305,-1.000971545228387,-0.7589069985102515,445,-0.8346863019624111,-0.868080969553859
0,0.02,0,0.02,3,0.5,481,278,200,3,0.577962577962578,0.577962577962578,-2.202099615010395,-2.202099615010395,-0.49235375759636874,0.07013439134404355,0.28737440712230217,-5.611330049261083,0.9512817756429016,-0.3733191976803236,0.9615384615384615,9,-236.82215740385325,236.8621574046485,3967,21.863636363636363,-0.576654563653268,-0.41807356551997765,-0.6183385505168674,-0.45723015243265547,445,-0.5123905581512375,-0.5324273587061062
0,0.02,0,0.02,4,0.75,481,320,149,12,0.6652806652806653,0.6652806652806653,-2.42989845968815,-2.42989845968815,-0.3523251483170648,0.07032997207286032,0.27630887778124996,-7.8086956521739115,0.9658245240608686,-0.3005438587802033,0.974025974025974,6,-169.46839634050815,169.57506301002695,3967,21.863636363636363,-0.4146299343190816,-0.2947725578150374,-0.44223648425166384,-0.3208660761366283,445,-0.36568301535364395,-0.3790408823902231
0,0.02,0,0.02,5,1.0,481,338,98,45,0.7027027027027027,0.7027027027027027,-2.433153617276507,-2.433153617276507,-0.2630953900108031,0.07291913029942966,0.27234647955621305,-8.827972027972029,0.9700728629079396,-0.26737016020523685,0.9803921568627451,5,-126.5488825951962,126.62888259733533,3967,21.863636363636363,-0.31550587641786765,-0.21525811805985973,-0.33627647932077914,-0.2347540904680515,445,-0.27311379028823746,-0.2831321905656718
0,0.02,1,0.03,0,0.1,481,22,459,0,0.04573804573804574,0.04573804573804574,-2.2079260279625776,-2.2079260279625776,-2.4132359205497007,0.012816118748838071,0.6267082068181818,-2.343790849673203,0.7890225868112477,-0.743284541073202,0.7692307692307693,70,-1160.7664777844063,1160.7664777844063,3967,21.863636363636363,-2.7756779930439026,-2.1319272768971778,-2.982773648798673,-2.3244371608879524,445,-2.513419923324045,-2.613603926098388
0,0.02,1,0.03,1,0.2,481,117,364,0,0.24324324324324326,0.24324324324324326,-2.166333317193347,-2.166333317193347,-1.193477180293844,0.05409738056463326,0.5093476447008547,-3.0263736263736267,0.855942364895164,-0.6126991216519206,0.8695652173913043,33,-574.0625237213387,574.0625237213387,3967,21.863636363636363,-1.379818993865635,-1.0433463947811799,-1.483459938747685,-1.140083922604828,445,-1.2435691816810157,-1.2936611830681874
0,0.02,1,0.03,2,0.3,481,189,292,0,0.39293139293139295,0.39293139293139295,-2.1761613568607068,-2.1761613568607068,-0.8020027940739287,0.07784898894370539,0.467547023015873,-3.887328767123288,0.8926382644312039,-0.4997068714998109,0.9090909090909092,20,-385.7633439495596,385.7633439495596,3967,21.863636363636363,-0.9253670207040524,-0.695997654880629,-0.9939820615392032,-0.7607230315961593,445,-0.8353974616653765,-0.8687921292568243
0,0.02,1,0.03,3,0.5,481,269,209,3,0.5592515592515592,0.5592515592515592,-2.262174294054054,-2.262174294054054,-0.5013364916007623,0.09640771014781598,0.43157681992565056,-5.680188679245283,0.9293859000342545,-0.37013434078269525,0.9433962264150942,9,-241.14285245996658,241.20285246027427,3967,21.863636363636363,-0.5879907567269933,-0.42763933747383126,-0.6291146248215052,-0.4665244209442784,445,-0.521373292155631,-0.5414100927104997
