episode_id,event_id,market_cluster_id,symbol,shock_direction,candidate_msc,confirmed_msc,confirmed_quote_msc,processed_msc,t0_msc,t0_sequence,quote_age_ms,t0_bid,t0_ask,t0_mid,feature_status,missing_reason,fallback_anchor,spread_atr5,spread_atr5_source_msc,spread_atr5_available,tick_activity_ratio,tick_activity_ratio_source_msc,tick_activity_ratio_available,pre_return_5m_dir_atr,pre_return_5m_dir_atr_source_msc,pre_return_5m_dir_atr_available,m5_ema20_slope_dir_atr,m5_ema20_slope_dir_atr_source_msc,m5_ema20_slope_dir_atr_available,m15_alignment_dir,m15_alignment_dir_source_msc,m15_alignment_dir_available,pre_extension_15m_dir_atr,pre_extension_15m_dir_atr_source_msc,pre_extension_15m_dir_atr_available,day_range_position_dir,day_range_position_dir_source_msc,day_range_position_dir_available,detection_efficiency,detection_efficiency_source_msc,detection_efficiency_available,severity,severity_source_msc,severity_available,confirmation_retention,confirmation_retention_source_msc,confirmation_retention_available,spread_efficiency_interaction,spread_efficiency_interaction_source_msc,spread_efficiency_interaction_available,flow_efficiency_interaction,flow_efficiency_interaction_source_msc,flow_efficiency_interaction_available,feature_spec_sha256,spec_sha256,schema_version
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_1","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743617996000_75","48","GBPUSD","LONG","1743617995750","1743617996000","1743617995500","1743617998870","1743617998870","133546","3370","1.2965600000","1.2967600000","1.2966600000","EXCLUDED","FEATURE_MISSING","false","0.327849238494","1743617998870","true","0.000000000000","1743617998870","true","-0.081962309623","1743617940000","true","0.805521060012","1743617940000","true","1.000000000000","1743617940000","true","0.221581716360","1743617940000","true","0.826206896552","1743617998870","true","0.000000000000","1743617998870","true","3.179111554392","1743617998870","true","","","false","0.000000000000","1743617998870","true","-0.000000000000","1743617998870","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_11","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743618976250_84","54","USDJPY","LONG","1743618976000","1743618976250","1743618976007","1743618976790","1743618976790","187387","783","149.9710000000","149.9870000000","149.9790000000","AVAILABLE","AVAILABLE","false","0.166494528174","1743618976790","true","1.000000000000","1743618976790","true","-0.301771332316","1743618960000","true","1.038281063076","1743618960000","true","-1.000000000000","1743618960000","true","0.436806781050","1743618960000","true","0.767794043412","1743618976790","true","1.000000000000","1743618976790","true","3.188622004903","1743618976790","true","0.000000000000","1743618976790","true","0.166494528174","1743618976790","true","-0.301771332316","1743618976790","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_2","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743619023500_85","55","GBPUSD","LONG","1743619023250","1743619023500","1743619023287","1743619023869","1743619023869","134867","582","1.2964500000","1.2966500000","1.2965500000","AVAILABLE","AVAILABLE","false","0.359745479765","1743619023869","true","1.000000000000","1743619023869","true","-0.809427329471","1743619020000","true","0.579949536162","1743619020000","true","1.000000000000","1743619020000","true","-0.272101944257","1743619020000","true","0.795862068966","1743619023869","true","1.000000000000","1743619023869","true","3.605948500212","1743619023869","true","-0.999999999978","1743619023869","true","0.359745479765","1743619023869","true","-0.809427329471","1743619023869","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_3","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743620080000_91","61","GBPUSD","LONG","1743620079750","1743620080000","1743620079884","1743620080153","1743620080153","136284","269","1.2977600000","1.2979600000","1.2978600000","AVAILABLE","AVAILABLE","false","0.362435817377","1743620080153","true","1.000000000000","1743620080153","true","0.090608954344","1743620040000","true","0.705075511214","1743620040000","true","1.000000000000","1743620040000","true","1.127459247849","1743620040000","true","0.994897959184","1743620080153","true","1.000000000000","1743620080153","true","3.380254427773","1743620080153","true","-2.000000000022","1743620080153","true","0.362435817377","1743620080153","true","0.090608954344","1743620080153","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_12","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743620151750_92","62","USDJPY","LONG","1743620151500","1743620151750","1743620151525","1743620152276","1743620152276","190008","751","149.9510000000","149.9670000000","149.9590000000","AVAILABLE","AVAILABLE","false","0.173831551587","1743620152276","true","1.000000000000","1743620152276","true","0.070619067832","1743620100000","true","0.425046449666","1743620100000","true","-1.000000000000","1743620100000","true","-0.505116191118","1743620100000","true","0.727410398789","1743620152276","true","1.000000000000","1743620152276","true","4.379940896110","1743620152276","true","1.000000000000","1743620152276","true","0.173831551587","1743620152276","true","0.070619067832","1743620152276","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_4","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743621062750_98","66","GBPUSD","SHORT","1743621062500","1743621062750","1743621062729","1743621063329","1743621063329","137398","600","1.2972800000","1.2974800000","1.2973800000","EXCLUDED","FEATURE_MISSING","false","0.377613623118","1743621063329","true","0.000000000000","1743621063329","true","-0.396494304274","1743621060000","true","-0.461878249086","1743621060000","true","-1.000000000000","1743621060000","true","0.396636464983","1743621060000","true","-0.867684478371","1743621063329","true","0.000000000000","1743621063329","true","3.169071716653","1743621063329","true","","","false","0.000000000000","1743621063329","true","-0.000000000000","1743621063329","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_13","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743621964250_100","68","USDJPY","LONG","1743621964000","1743621964250","1743621964145","1743621967461","1743621967461","193003","3316","150.0930000000","150.1140000000","150.1035000000","AVAILABLE","AVAILABLE","false","0.238659970762","1743621967461","true","1.000000000000","1743621967461","true","-0.329578054861","1743621960000","true","0.733275330140","1743621960000","true","1.000000000000","1743621960000","true","0.772341620288","1743621960000","true","0.911132345915","1743621967461","true","1.000000000000","1743621967461","true","2.934114161241","1743621967461","true","-0.333333333333","1743621967461","true","0.238659970762","1743621967461","true","-0.329578054861","1743621967461","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_5","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743622704000_101","69","GBPUSD","SHORT","1743622703750","1743622704000","1743622703563","1743622704864","1743622704864","138862","1301","1.2965900000","1.2967900000","1.2966900000","AVAILABLE","AVAILABLE","false","0.394640926700","1743622704864","true","1.000000000000","1743622704864","true","0.473569112040","1743622680000","true","-0.245058306734","1743622680000","true","-1.000000000000","1743622680000","true","0.471437568465","1743622680000","true","-0.692111959288","1743622704864","true","1.000000000000","1743622704864","true","3.570625588546","1743622704864","true","-1.000000000000","1743622704864","true","0.394640926700","1743622704864","true","0.473569112040","1743622704864","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_14","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743623009750_102","70","USDJPY","LONG","1743623009500","1743623009750","1743623009743","1743623015238","1743623015238","194553","5495","150.2240000000","150.2450000000","150.2345000000","EXCLUDED","FEATURE_MISSING","false","0.250594285426","1743623015238","true","0.000000000000","1743623015238","true","0.775648978698","1743622980000","true","0.800921328191","1743622980000","true","1.000000000000","1743622980000","true","0.733634171218","1743622980000","true","0.996469549868","1743623015238","true","0.000000000000","1743623015238","true","3.302501188382","1743623015238","true","","","false","0.000000000000","1743623015238","true","0.000000000000","1743623015238","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_15","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743637963000_111","75","USDJPY","LONG","1743637962750","1743637963000","1743637962963","1743637963666","1743637963666","219822","703","149.3640000000","149.4140000000","149.3890000000","AVAILABLE","AVAILABLE","false","0.232527635553","1743637963666","true","1.250000000000","1743637963666","true","-0.316237584352","1743637920000","true","-0.686427206505","1743637920000","true","1.000000000000","1743637920000","true","0.167130577938","1743637920000","true","-0.588171655247","1743637963666","true","1.000000000000","1743637963666","true","4.390321841921","1743637963666","true","0.990099009901","1743637963666","true","0.232527635553","1743637963666","true","-0.316237584352","1743637963666","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_16","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743649740000_117","77","USDJPY","LONG","1743649739750","1743649740000","1743649739882","1743649740486","1743649740486","240673","604","147.9940000000","148.0160000000","148.0050000000","AVAILABLE","AVAILABLE","false","0.128892106674","1743649740486","true","1.000000000000","1743649740486","true","1.397307610985","1743649680000","true","-0.531432249325","1743649680000","true","-1.000000000000","1743649680000","true","0.512985112450","1743649680000","true","-0.601370289629","1743649740486","true","1.000000000000","1743649740486","true","3.629187397132","1743649740486","true","-2.500000000021","1743649740486","true","0.128892106674","1743649740486","true","1.397307610985","1743649740486","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_17","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743651021500_119","79","USDJPY","LONG","1743651021250","1743651021500","1743651021249","1743651021570","1743651021570","244461","321","148.2770000000","148.2960000000","148.2865000000","AVAILABLE","AVAILABLE","false","0.114855578305","1743651021570","true","2.000000000000","1743651021570","true","-0.108810547868","1743651000000","true","0.202012941365","1743651000000","true","-1.000000000000","1743651000000","true","0.732947240577","1743651000000","true","-0.250700716288","1743651021570","true","1.000000000000","1743651021570","true","4.548799461427","1743651021570","true","1.000000000000","1743651021570","true","0.114855578305","1743651021570","true","-0.108810547868","1743651021570","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_18","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743652080250_132","84","USDJPY","SHORT","1743652080000","1743652080250","1743652080121","1743652080402","1743652080402","247285","281","147.8330000000","147.8490000000","147.8410000000","AVAILABLE","AVAILABLE","false","0.092505128945","1743652080402","true","1.000000000000","1743652080402","true","0.531904491436","1743652080000","true","0.187594707820","1743652080000","true","1.000000000000","1743652080000","true","1.027780584121","1743652080000","true","0.805668016194","1743652080402","true","1.000000000000","1743652080402","true","3.766976914156","1743652080402","true","-3.499999999986","1743652080402","true","0.092505128945","1743652080402","true","0.531904491436","1743652080402","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_19","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743665980500_134","86","USDJPY","LONG","1743665980250","1743665980500","1743665980411","1743665984327","1743665984327","272369","3916","147.2940000000","147.3120000000","147.3030000000","AVAILABLE","AVAILABLE","false","0.161934761019","1743665984327","true","1.000000000000","1743665984327","true","0.170931136631","1743665940000","true","-0.433021838306","1743665940000","true","-1.000000000000","1743665940000","true","-0.459257127155","1743665940000","true","-0.830531890398","1743665984327","true","1.000000000000","1743665984327","true","2.761884092211","1743665984327","true","1.095238095236","1743665984327","true","0.161934761019","1743665984327","true","0.170931136631","1743665984327","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_20","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743675077000_137","88","USDJPY","SHORT","1743675076750","1743675077000","1743675076887","1743675077386","1743675077386","291371","499","147.1330000000","147.1520000000","147.1425000000","AVAILABLE","AVAILABLE","false","0.123202495583","1743675077386","true","1.000000000000","1743675077386","true","-0.975893451853","1743675060000","true","0.351170607788","1743675060000","true","1.000000000000","1743675060000","true","-0.723600059860","1743675060000","true","0.731210961112","1743675077386","true","1.000000000000","1743675077386","true","3.173147420659","1743675077386","true","-1.571428571429","1743675077386","true","0.123202495583","1743675077386","true","-0.975893451853","1743675077386","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_21","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743676239750_150","101","USDJPY","SHORT","1743676239500","1743676239750","1743676239717","1743676240223","1743676240223","293905","506","147.3190000000","147.3360000000","147.3275000000","AVAILABLE","AVAILABLE","false","0.112157415892","1743676240223","true","1.000000000000","1743676240223","true","0.458525906147","1743676200000","true","-0.356678522076","1743676200000","true","1.000000000000","1743676200000","true","-0.333817013327","1743676200000","true","0.582107596212","1743676240223","true","1.000000000000","1743676240223","true","2.811328697938","1743676240223","true","-1.999999999996","1743676240223","true","0.112157415892","1743676240223","true","0.458525906147","1743676240223","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_22","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743677290500_154","103","USDJPY","LONG","1743677290250","1743677290500","1743677290445","1743677290845","1743677290845","295789","400","147.1280000000","147.1470000000","147.1375000000","AVAILABLE","AVAILABLE","false","0.127614264769","1743677290845","true","1.000000000000","1743677290845","true","-0.436575116314","1743677280000","true","0.019414355327","1743677280000","true","-1.000000000000","1743677280000","true","-0.688395139300","1743677280000","true","-0.735240781785","1743677290845","true","1.000000000000","1743677290845","true","3.389187441323","1743677290845","true","-2.999999999943","1743677290845","true","0.127614264769","1743677290845","true","-0.436575116314","1743677290845","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
