period_id,variant,session_label,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,anchor_pullback,london,19,8,0.42105263157894735,64.72,208.66,-143.94,1.4496317910240377,2.5504,0.1342315789473684,1.4211569265320276,36.69,0.3669,1.7639683837557918,1,0.05263157894736842,5,0.2631578947368421,13,0.6842105263157895,0.6888526315789474,0.5555526315789473,0.5789473684210527,0.42105263157894735,0.3684210526315789,0.2631578947368421,0.0,USDJPY:11|EURJPY:3|EURUSD:3|GBPJPY:1|GBPUSD:1,SHORT:13|LONG:6,london:19
full2025_validation,anchor_pullback,london_newyork_overlap,35,6,0.17142857142857143,-121.87000000000002,161.71,-283.58,0.5702447281190494,-5.302200000000004,-0.15149142857142867,0.5583450642632835,147.63,1.4763,-0.8255097202465626,0,0.0,5,0.14285714285714285,30,0.8571428571428571,0.449542857142857,0.45679428571428565,0.3142857142857143,0.17142857142857143,0.14285714285714285,0.14285714285714285,0.0,USDJPY:16|EURUSD:10|EURJPY:3|GBPJPY:3|GBPUSD:2|AUDJPY:1,SHORT:20|LONG:15,london_newyork_overlap:35
full2025_validation,anchor_pullback,new_york,4,2,0.5,12.690000000000001,25.18,-12.49,2.0160128102481987,0.5402,0.13505,2.049339549339549,10.43,0.10429999999999999,1.2166826462128477,0,0.0,0,0.0,4,1.0,0.5526500000000001,0.34445,0.5,0.0,0.0,0.0,0.0,EURUSD:2|GBPJPY:1|USDJPY:1,LONG:2|SHORT:2,new_york:4
full2025_validation,anchor_pullback,tokyo,15,5,0.3333333333333333,-11.290000000000001,85.52,-96.81,0.8833798161346967,-0.45389999999999986,-0.030259999999999992,0.8851729110273472,47.12,0.4712,-0.2396010186757216,0,0.0,2,0.13333333333333333,13,0.8666666666666667,0.7397266666666666,0.41170666666666667,0.6666666666666666,0.4666666666666667,0.2,0.13333333333333333,0.0,USDJPY:13|AUDJPY:1|EURJPY:1,LONG:8|SHORT:7,tokyo:15
full2025_validation,base,london,72,20,0.2777777777777778,-215.18000000000004,401.7,-616.88,0.6511801322785631,-9.659200000000002,-0.13415555555555558,0.6510858414368075,258.61,2.5861,-0.8320637253006459,6,0.08333333333333333,11,0.1527777777777778,55,0.7638888888888888,0.666727777777778,0.5796388888888889,0.5694444444444444,0.4305555555555556,0.3333333333333333,0.1388888888888889,0.0,USDJPY:44|EURJPY:8|EURUSD:7|GBPJPY:6|GBPUSD:4|AUDJPY:3,SHORT:43|LONG:29,london:72
full2025_validation,base,london_newyork_overlap,130,22,0.16923076923076924,-725.9100000000005,580.7499999999999,-1306.6599999999999,0.44445379823366443,-32.00749999999998,-0.2462115384615383,0.44674624739858826,732.7200000000005,7.327200000000005,-0.9907058630854898,16,0.12307692307692308,19,0.14615384615384616,95,0.7307692307692307,0.5279307692307692,0.6044723076923078,0.4230769230769231,0.26153846153846155,0.2153846153846154,0.1076923076923077,0.0,USDJPY:69|EURUSD:26|GBPUSD:16|EURJPY:10|GBPJPY:7|AUDJPY:2,SHORT:78|LONG:52,london_newyork_overlap:130
full2025_validation,base,new_york,76,22,0.2894736842105263,-186.62999999999997,381.99000000000007,-568.6200000000001,0.671784319932468,-8.086400000000003,-0.10640000000000004,0.6793032746251254,188.44999999999996,1.8844999999999996,-0.9903422658530114,7,0.09210526315789473,10,0.13157894736842105,59,0.7763157894736842,0.5561328947368421,0.48657500000000004,0.4605263157894737,0.25,0.15789473684210525,0.11842105263157894,0.0,USDJPY:41|EURUSD:11|AUDJPY:8|GBPJPY:6|EURJPY:5|GBPUSD:5,SHORT:39|LONG:37,new_york:76
full2025_validation,base,tokyo,40,13,0.325,-17.169999999999995,282.99,-300.16,0.9427971748400853,-0.5675999999999992,-0.01418999999999998,0.956660176383003,64.45,0.6445000000000001,-0.26640806826997665,4,0.1,9,0.225,27,0.675,0.7742225000000003,0.5981974999999999,0.675,0.425,0.35,0.175,0.025,USDJPY:30|EURJPY:4|GBPJPY:4|AUDJPY:2,SHORT:23|LONG:17,tokyo:40
full2025_validation,light,london,13,7,0.5384615384615384,115.90999999999998,198.98,-83.07000000000001,2.3953292403996627,4.7523,0.36556153846153844,2.4314587788788815,50.0,0.5,2.3181999999999996,2,0.15384615384615385,6,0.46153846153846156,5,0.38461538461538464,0.8953153846153847,0.5214384615384616,0.6923076923076923,0.6923076923076923,0.5384615384615384,0.38461538461538464,0.0,USDJPY:10|EURJPY:2|EURUSD:1,SHORT:10|LONG:3,london:13
full2025_validation,light,london_newyork_overlap,19,4,0.21052631578947367,-80.07000000000001,111.3,-191.37,0.5815958614202853,-3.3470999999999997,-0.17616315789473683,0.5759729401033749,106.26,1.0626,-0.7535290796160362,3,0.15789473684210525,3,0.15789473684210525,13,0.6842105263157895,0.646963157894737,0.5332105263157895,0.5789473684210527,0.2631578947368421,0.2631578947368421,0.15789473684210525,0.0,USDJPY:11|EURUSD:6|EURJPY:1|GBPJPY:1,SHORT:13|LONG:6,london_newyork_overlap:19
full2025_validation,light,new_york,11,4,0.36363636363636365,32.98999999999999,104.87,-71.88,1.4589593767390097,1.3847,0.12588181818181818,1.4634358579604407,55.480000000000004,0.5548,0.5946286950252341,1,0.09090909090909091,3,0.2727272727272727,7,0.6363636363636364,0.7067545454545455,0.4417636363636363,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.0,USDJPY:4|GBPJPY:3|EURJPY:2|EURUSD:2,SHORT:7|LONG:4,new_york:11
full2025_validation,light,tokyo,7,4,0.5714285714285714,65.46,113.21,-47.75,2.370890052356021,2.7036999999999995,0.38624285714285705,2.4015343942771237,25.11,0.2511,2.6069295101553163,1,0.14285714285714285,3,0.42857142857142855,3,0.42857142857142855,1.0458142857142858,0.4883,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.0,USDJPY:6|EURJPY:1,SHORT:6|LONG:1,tokyo:7
full2025_validation,light_or_micro_n,london,13,7,0.5384615384615384,115.90999999999998,198.98,-83.07000000000001,2.3953292403996627,4.7523,0.36556153846153844,2.4314587788788815,50.0,0.5,2.3181999999999996,2,0.15384615384615385,6,0.46153846153846156,5,0.38461538461538464,0.8953153846153847,0.5214384615384616,0.6923076923076923,0.6923076923076923,0.5384615384615384,0.38461538461538464,0.0,USDJPY:10|EURJPY:2|EURUSD:1,SHORT:10|LONG:3,london:13
full2025_validation,light_or_micro_n,london_newyork_overlap,19,4,0.21052631578947367,-80.07000000000001,111.3,-191.37,0.5815958614202853,-3.3470999999999997,-0.17616315789473683,0.5759729401033749,106.26,1.0626,-0.7535290796160362,3,0.15789473684210525,3,0.15789473684210525,13,0.6842105263157895,0.646963157894737,0.5332105263157895,0.5789473684210527,0.2631578947368421,0.2631578947368421,0.15789473684210525,0.0,USDJPY:11|EURUSD:6|EURJPY:1|GBPJPY:1,SHORT:13|LONG:6,london_newyork_overlap:19
full2025_validation,light_or_micro_n,new_york,11,4,0.36363636363636365,32.98999999999999,104.87,-71.88,1.4589593767390097,1.3847,0.12588181818181818,1.4634358579604407,55.480000000000004,0.5548,0.5946286950252341,1,0.09090909090909091,3,0.2727272727272727,7,0.6363636363636364,0.7067545454545455,0.4417636363636363,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.0,USDJPY:4|GBPJPY:3|EURJPY:2|EURUSD:2,SHORT:7|LONG:4,new_york:11
full2025_validation,light_or_micro_n,tokyo,7,4,0.5714285714285714,65.46,113.21,-47.75,2.370890052356021,2.7036999999999995,0.38624285714285705,2.4015343942771237,25.11,0.2511,2.6069295101553163,1,0.14285714285714285,3,0.42857142857142855,3,0.42857142857142855,1.0458142857142858,0.4883,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.0,USDJPY:6|EURJPY:1,SHORT:6|LONG:1,tokyo:7
full2025_validation,light_or_micro_n_exhaustion,london,13,7,0.5384615384615384,115.90999999999998,198.98,-83.07000000000001,2.3953292403996627,4.7523,0.36556153846153844,2.4314587788788815,50.0,0.5,2.3181999999999996,2,0.15384615384615385,6,0.46153846153846156,5,0.38461538461538464,0.8953153846153847,0.5214384615384616,0.6923076923076923,0.6923076923076923,0.5384615384615384,0.38461538461538464,0.0,USDJPY:10|EURJPY:2|EURUSD:1,SHORT:10|LONG:3,london:13
full2025_validation,light_or_micro_n_exhaustion,london_newyork_overlap,19,4,0.21052631578947367,-80.07000000000001,111.3,-191.37,0.5815958614202853,-3.3470999999999997,-0.17616315789473683,0.5759729401033749,106.26,1.0626,-0.7535290796160362,3,0.15789473684210525,3,0.15789473684210525,13,0.6842105263157895,0.646963157894737,0.5332105263157895,0.5789473684210527,0.2631578947368421,0.2631578947368421,0.15789473684210525,0.0,USDJPY:11|EURUSD:6|EURJPY:1|GBPJPY:1,SHORT:13|LONG:6,london_newyork_overlap:19
