"timestamp","run_index","run_id","status","exit_code","duration_seconds","report_path","summary_path"
"2026-07-11T13:23:44.4674990+09:00","1","q1_base","completed","0","71","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_micro_n_q1_base_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_m5_micro_n_q1_base\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-11T13:24:21.6166512+09:00","2","q1_light","completed","0","37","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_micro_n_q1_light_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_m5_micro_n_q1_light\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-11T13:25:00.8405363+09:00","3","q1_anchor_pullback","completed","0","39","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_micro_n_q1_anchor_pullback_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_m5_micro_n_q1_anchor_pullback\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-11T13:25:54.3234672+09:00","4","q1_micro_n_diag","completed","0","53","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_micro_n_q1_micro_n_diag_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_m5_micro_n_q1_micro_n_diag\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-11T13:26:27.4263974+09:00","5","q1_micro_n_required","completed","0","33","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_micro_n_q1_micro_n_required_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_m5_micro_n_q1_micro_n_required\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-11T13:27:00.4921642+09:00","6","q1_micro_n_first","completed","0","33","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_micro_n_q1_micro_n_first_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_m5_micro_n_q1_micro_n_first\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-11T13:27:33.4530493+09:00","7","q1_micro_n_strong","completed","0","33","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_micro_n_q1_micro_n_strong_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_m5_micro_n_q1_micro_n_strong\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-11T13:28:10.3891098+09:00","8","q1_light_or_micro_n","completed","0","37","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_micro_n_q1_light_or_micro_n_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_m5_micro_n_q1_light_or_micro_n\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-11T13:28:47.6071472+09:00","9","q1_light_or_micro_n_first","completed","0","37","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_micro_n_q1_light_or_micro_n_first_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_m5_micro_n_q1_light_or_micro_n_first\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-11T13:29:24.8156201+09:00","10","q1_light_or_micro_n_pattern","completed","0","37","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_micro_n_q1_light_or_micro_n_pattern_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_m5_micro_n_q1_light_or_micro_n_pattern\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
