run_id,period_id,variant,entry_time,symbol,direction,old_reconfirm_pass,new_micro_n_relaunch_detected,new_micro_n_relaunch_pass,old_vs_new_bucket,m5_micro_n_state,m5_active_oshiyasu_price,m5_active_modoritakane_price,m5_micro_anchor_creation_time,m5_relaunch_break_time,m5_relaunch_break_level,m5_relaunch_signal_age_bars,bars_from_relaunch_to_entry,result_r,mfe_r,mae_r,exit_type
q1_light,q1_quick,light,2025.02.21 10:35:00,EURJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3005,1.3005,0.0939,tp
q1_light,q1_quick,light,2025.02.21 10:50:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.5479,0.8032,0.5479,time
q1_light,q1_quick,light,2025.02.28 19:05:00,GBPJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.2131,0.1829,0.2664,time
q1_light,q1_quick,light,2025.02.28 19:55:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.1815,0.8427,0.1976,time
q1_light,q1_quick,light,2025.03.04 10:20:00,EURJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-1.0043,0.4188,1.0043,full_sl
q1_light,q1_quick,light,2025.03.06 19:05:00,GBPJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,0.4662,0.6352,0.4014,time
q1_light,q1_quick,light,2025.03.07 03:10:00,USDJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.4369,0.9563,0.5243,time
q1_light,q1_quick,light,2025.03.07 11:20:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.1474,1.2628,0.4744,time
q1_light,q1_quick,light,2025.03.07 16:15:00,EURUSD,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3030,1.3030,0.5530,tp
q1_light,q1_quick,light,2025.03.10 19:25:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-1.0000,0.2287,1.0000,full_sl
q1_light,q1_quick,light,2025.03.11 19:05:00,GBPJPY,LONG,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.4090,0.2553,0.5248,time
q1_light,q1_quick,light,2025.03.18 17:40:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.2521,0.4145,0.2521,time
