period_id,variant,direction,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,anchor_pullback,LONG,31,10,0.3225806451612903,-1.1399999999999988,205.71,-206.84999999999997,0.9944887599709937,-0.1275000000000001,-0.004112903225806455,0.9851878528776222,54.370000000000005,0.5437000000000001,-0.020967445282324786,0,0.0,5,0.16129032258064516,26,0.8387096774193549,0.5918354838709676,0.47145806451612904,0.5161290322580645,0.25806451612903225,0.1935483870967742,0.16129032258064516,0.0,USDJPY:16|EURUSD:8|GBPUSD:3|EURJPY:2|AUDJPY:1|GBPJPY:1,LONG:31,london_newyork_overlap:15|tokyo:8|london:6|new_york:2
full2025_validation,anchor_pullback,SHORT,42,11,0.2619047619047619,-54.60999999999999,275.36,-329.96999999999997,0.8345001060702489,-2.5380000000000003,-0.060428571428571436,0.8176842014524924,75.64999999999999,0.7564999999999998,-0.7218770654329147,1,0.023809523809523808,7,0.16666666666666666,34,0.8095238095238095,0.5662333333333335,0.4638452380952381,0.42857142857142855,0.30952380952380953,0.21428571428571427,0.16666666666666666,0.0,USDJPY:25|EURUSD:7|EURJPY:5|GBPJPY:4|AUDJPY:1,SHORT:42,london_newyork_overlap:20|london:13|tokyo:7|new_york:2
full2025_validation,base,LONG,135,32,0.23703703703703705,-378.6999999999999,648.92,-1027.62,0.6314785621144003,-16.786499999999997,-0.12434444444444442,0.6333448369256577,413.52999999999986,4.135299999999999,-0.9157739462675017,3,0.022222222222222223,20,0.14814814814814814,112,0.8296296296296296,0.5056644444444442,0.5428911111111109,0.3925925925925926,0.24444444444444444,0.21481481481481482,0.1259259259259259,0.007407407407407408,USDJPY:84|EURUSD:18|EURJPY:10|GBPJPY:9|GBPUSD:9|AUDJPY:5,LONG:135,london_newyork_overlap:52|new_york:37|london:29|tokyo:17
full2025_validation,base,SHORT,183,45,0.2459016393442623,-766.1900000000004,998.5099999999998,-1764.7000000000005,0.5658242194140645,-33.53419999999998,-0.18324699453551901,0.570435633620955,779.7800000000003,7.797800000000003,-0.982572007489292,30,0.16393442622950818,29,0.15846994535519127,124,0.6775956284153005,0.6645120218579234,0.5897961748633881,0.5737704918032787,0.37158469945355194,0.2677595628415301,0.12568306010928962,0.0,USDJPY:100|EURUSD:26|EURJPY:17|GBPUSD:16|GBPJPY:14|AUDJPY:10,SHORT:183,london_newyork_overlap:78|london:43|new_york:39|tokyo:23
full2025_validation,light,LONG,14,6,0.42857142857142855,87.72,178.2,-90.48000000000002,1.9694960212201587,3.4252000000000002,0.24465714285714288,1.918505805690381,45.22,0.4522,1.9398496240601504,1,0.07142857142857142,5,0.35714285714285715,8,0.5714285714285714,0.7415428571428571,0.5023642857142857,0.5714285714285714,0.5,0.42857142857142855,0.21428571428571427,0.0,USDJPY:7|EURUSD:3|GBPJPY:3|EURJPY:1,LONG:14,london_newyork_overlap:6|new_york:4|london:3|tokyo:1
full2025_validation,light,SHORT,36,13,0.3611111111111111,46.56999999999999,350.16,-303.59000000000003,1.1533976744952072,2.0684,0.05745555555555556,1.1667876207524959,99.87,0.9987000000000001,0.46630619805747464,6,0.16666666666666666,10,0.2777777777777778,20,0.5555555555555556,0.795688888888889,0.5042805555555554,0.6666666666666666,0.4722222222222222,0.3888888888888889,0.25,0.0,USDJPY:24|EURUSD:6|EURJPY:5|GBPJPY:1,SHORT:36,london_newyork_overlap:13|london:10|new_york:7|tokyo:6
full2025_validation,light_or_micro_n,LONG,14,6,0.42857142857142855,87.72,178.2,-90.48000000000002,1.9694960212201587,3.4252000000000002,0.24465714285714288,1.918505805690381,45.22,0.4522,1.9398496240601504,1,0.07142857142857142,5,0.35714285714285715,8,0.5714285714285714,0.7415428571428571,0.5023642857142857,0.5714285714285714,0.5,0.42857142857142855,0.21428571428571427,0.0,USDJPY:7|EURUSD:3|GBPJPY:3|EURJPY:1,LONG:14,london_newyork_overlap:6|new_york:4|london:3|tokyo:1
full2025_validation,light_or_micro_n,SHORT,36,13,0.3611111111111111,46.56999999999999,350.16,-303.59000000000003,1.1533976744952072,2.0684,0.05745555555555556,1.1667876207524959,99.87,0.9987000000000001,0.46630619805747464,6,0.16666666666666666,10,0.2777777777777778,20,0.5555555555555556,0.795688888888889,0.5042805555555554,0.6666666666666666,0.4722222222222222,0.3888888888888889,0.25,0.0,USDJPY:24|EURUSD:6|EURJPY:5|GBPJPY:1,SHORT:36,london_newyork_overlap:13|london:10|new_york:7|tokyo:6
full2025_validation,light_or_micro_n_exhaustion,LONG,14,6,0.42857142857142855,87.72,178.2,-90.48000000000002,1.9694960212201587,3.4252000000000002,0.24465714285714288,1.918505805690381,45.22,0.4522,1.9398496240601504,1,0.07142857142857142,5,0.35714285714285715,8,0.5714285714285714,0.7415428571428571,0.5023642857142857,0.5714285714285714,0.5,0.42857142857142855,0.21428571428571427,0.0,USDJPY:7|EURUSD:3|GBPJPY:3|EURJPY:1,LONG:14,london_newyork_overlap:6|new_york:4|london:3|tokyo:1
full2025_validation,light_or_micro_n_exhaustion,SHORT,36,13,0.3611111111111111,46.56999999999999,350.16,-303.59000000000003,1.1533976744952072,2.0684,0.05745555555555556,1.1667876207524959,99.87,0.9987000000000001,0.46630619805747464,6,0.16666666666666666,10,0.2777777777777778,20,0.5555555555555556,0.795688888888889,0.5042805555555554,0.6666666666666666,0.4722222222222222,0.3888888888888889,0.25,0.0,USDJPY:24|EURUSD:6|EURJPY:5|GBPJPY:1,SHORT:36,london_newyork_overlap:13|london:10|new_york:7|tokyo:6
full2025_validation,light_or_micro_n_first,LONG,14,6,0.42857142857142855,87.72,178.2,-90.48000000000002,1.9694960212201587,3.4252000000000002,0.24465714285714288,1.918505805690381,45.22,0.4522,1.9398496240601504,1,0.07142857142857142,5,0.35714285714285715,8,0.5714285714285714,0.7415428571428571,0.5023642857142857,0.5714285714285714,0.5,0.42857142857142855,0.21428571428571427,0.0,USDJPY:7|EURUSD:3|GBPJPY:3|EURJPY:1,LONG:14,london_newyork_overlap:6|new_york:4|london:3|tokyo:1
full2025_validation,light_or_micro_n_first,SHORT,36,13,0.3611111111111111,46.56999999999999,350.16,-303.59000000000003,1.1533976744952072,2.0684,0.05745555555555556,1.1667876207524959,99.87,0.9987000000000001,0.46630619805747464,6,0.16666666666666666,10,0.2777777777777778,20,0.5555555555555556,0.795688888888889,0.5042805555555554,0.6666666666666666,0.4722222222222222,0.3888888888888889,0.25,0.0,USDJPY:24|EURUSD:6|EURJPY:5|GBPJPY:1,SHORT:36,london_newyork_overlap:13|london:10|new_york:7|tokyo:6
full2025_validation,light_or_micro_n_pattern,LONG,14,6,0.42857142857142855,87.72,178.2,-90.48000000000002,1.9694960212201587,3.4252000000000002,0.24465714285714288,1.918505805690381,45.22,0.4522,1.9398496240601504,1,0.07142857142857142,5,0.35714285714285715,8,0.5714285714285714,0.7415428571428571,0.5023642857142857,0.5714285714285714,0.5,0.42857142857142855,0.21428571428571427,0.0,USDJPY:7|EURUSD:3|GBPJPY:3|EURJPY:1,LONG:14,london_newyork_overlap:6|new_york:4|london:3|tokyo:1
full2025_validation,light_or_micro_n_pattern,SHORT,36,13,0.3611111111111111,46.56999999999999,350.16,-303.59000000000003,1.1533976744952072,2.0684,0.05745555555555556,1.1667876207524959,99.87,0.9987000000000001,0.46630619805747464,6,0.16666666666666666,10,0.2777777777777778,20,0.5555555555555556,0.795688888888889,0.5042805555555554,0.6666666666666666,0.4722222222222222,0.3888888888888889,0.25,0.0,USDJPY:24|EURUSD:6|EURJPY:5|GBPJPY:1,SHORT:36,london_newyork_overlap:13|london:10|new_york:7|tokyo:6
full2025_validation,micro_n_diag,LONG,135,32,0.23703703703703705,-378.6999999999999,648.92,-1027.62,0.6314785621144003,-16.786499999999997,-0.12434444444444442,0.6333448369256577,413.52999999999986,4.135299999999999,-0.9157739462675017,3,0.022222222222222223,20,0.14814814814814814,112,0.8296296296296296,0.5056644444444442,0.5428911111111109,0.3925925925925926,0.24444444444444444,0.21481481481481482,0.1259259259259259,0.007407407407407408,USDJPY:84|EURUSD:18|EURJPY:10|GBPJPY:9|GBPUSD:9|AUDJPY:5,LONG:135,london_newyork_overlap:52|new_york:37|london:29|tokyo:17
full2025_validation,micro_n_diag,SHORT,183,45,0.2459016393442623,-766.1900000000004,998.5099999999998,-1764.7000000000005,0.5658242194140645,-33.53419999999998,-0.18324699453551901,0.570435633620955,779.7800000000003,7.797800000000003,-0.982572007489292,30,0.16393442622950818,29,0.15846994535519127,124,0.6775956284153005,0.6645120218579234,0.5897961748633881,0.5737704918032787,0.37158469945355194,0.2677595628415301,0.12568306010928962,0.0,USDJPY:100|EURUSD:26|EURJPY:17|GBPUSD:16|GBPJPY:14|AUDJPY:10,SHORT:183,london_newyork_overlap:78|london:43|new_york:39|tokyo:23
full2025_validation,one_light_or_micro_n_first,LONG,12,6,0.5,106.02,178.2,-72.18,2.4688279301745633,4.1811,0.348425,2.4062626126732143,41.459999999999994,0.41459999999999997,2.5571635311143273,1,0.08333333333333333,5,0.4166666666666667,6,0.5,0.7498833333333333,0.5118666666666666,0.5833333333333334,0.5,0.5,0.25,0.0,USDJPY:5|EURUSD:3|GBPJPY:3|EURJPY:1,LONG:12,london_newyork_overlap:5|new_york:4|london:3
full2025_validation,one_light_or_micro_n_first,SHORT,23,10,0.43478260869565216,77.91,254.25,-176.34,1.4418169445389588,3.282700000000001,0.14272608695652178,1.452823681959886,59.849999999999994,0.5984999999999999,1.3017543859649123,3,0.13043478260869565,7,0.30434782608695654,13,0.5652173913043478,0.8264391304347827,0.5217260869565217,0.6956521739130435,0.4782608695652174,0.43478260869565216,0.2608695652173913,0.0,USDJPY:15|EURUSD:4|EURJPY:3|GBPJPY:1,SHORT:23,london_newyork_overlap:9|new_york:5|tokyo:5|london:4
q1_quick,anchor_pullback,LONG,6,2,0.3333333333333333,-33.21,13.069999999999999,-46.279999999999994,0.2824114088159032,-1.3955000000000002,-0.23258333333333336,0.2779904801324503,46.28,0.4628,-0.7175885911840968,0,0.0,0,0.0,6,1.0,0.5138666666666666,0.5255166666666666,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,USDJPY:5|EURUSD:1,LONG:6,tokyo:3|london_newyork_overlap:2|london:1
q1_quick,anchor_pullback,SHORT,15,2,0.13333333333333333,-66.19,64.14,-130.32999999999998,0.49213534873014664,-2.8863000000000003,-0.19242,0.474702435118116,66.19,0.6618999999999999,-1.0,0,0.0,2,0.13333333333333333,13,0.8666666666666667,0.46537999999999996,0.4742133333333333,0.26666666666666666,0.2,0.13333333333333333,0.13333333333333333,0.0,USDJPY:9|EURJPY:2|GBPJPY:2|AUDJPY:1|EURUSD:1,SHORT:15,london:7|london_newyork_overlap:4|tokyo:4
q1_quick,base,LONG,42,9,0.21428571428571427,-249.52,111.29,-360.80999999999995,0.3084448878911339,-10.721800000000005,-0.2552809523809525,0.3111286726675789,263.08,2.6308,-0.9484567431959862,2,0.047619047619047616,3,0.07142857142857142,37,0.8809523809523809,0.4764690476190474,0.5389333333333334,0.40476190476190477,0.19047619047619047,0.16666666666666666,0.047619047619047616,0.0,USDJPY:27|EURJPY:4|EURUSD:4|GBPJPY:4|GBPUSD:2|AUDJPY:1,LONG:42,london_newyork_overlap:14|new_york:12|tokyo:10|london:6
q1_quick,base,SHORT,65,17,0.26153846153846155,-312.38000000000005,360.76,-673.1400000000001,0.5359360608491546,-13.0008,-0.20001230769230768,0.5459885316775741,340.21000000000004,3.4021000000000003,-0.9181975838452721,14,0.2153846153846154,10,0.15384615384615385,41,0.6307692307692307,0.6260892307692307,0.5975984615384615,0.5384615384615384,0.35384615384615387,0.23076923076923078,0.15384615384615385,0.0,USDJPY:34|GBPJPY:10|EURJPY:7|EURUSD:7|GBPUSD:4|AUDJPY:3,SHORT:65,london_newyork_overlap:24|london:15|new_york:15|tokyo:11
q1_quick,light,LONG,6,2,0.3333333333333333,18.779999999999994,65.3,-46.52,1.4036973344797934,0.6704999999999999,0.11174999999999997,1.347445331122396,37.12,0.3712,0.5059267241379309,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0.7512833333333333,0.5488666666666666,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.0,GBPJPY:3|USDJPY:2|EURUSD:1,LONG:6,new_york:3|london_newyork_overlap:2|tokyo:1
q1_quick,light,SHORT,12,4,0.3333333333333333,5.789999999999992,108.66999999999999,-102.88000000000001,1.056279160186625,0.1794,0.01495,1.042690907360255,73.62,0.7362000000000001,0.07864710676446607,2,0.16666666666666666,3,0.25,7,0.5833333333333334,0.7571583333333334,0.5403666666666667,0.5833333333333334,0.5,0.3333333333333333,0.25,0.0,USDJPY:9|EURJPY:2|GBPJPY:1,SHORT:12,london:6|london_newyork_overlap:3|new_york:3
