period_id,variant,m15_anchor_bias_state,m15_anchor_break_direction,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,light_or_micro_n_exhaustion,long_bias,NONE,16,6,0.375,50.519999999999996,173.14,-122.62,1.4120045669548196,2.1966,0.1372875,1.4356518117451063,74.44999999999999,0.7444999999999998,0.6785762256548019,2,0.125,5,0.3125,9,0.5625,0.8051375000000001,0.43199375,0.5625,0.5,0.4375,0.25,0.0,USDJPY:9|EURUSD:6|EURJPY:1,SHORT:14|LONG:2,london_newyork_overlap:6|london:4|new_york:4|tokyo:2
full2025_validation,light_or_micro_n_exhaustion,short_bias,NONE,15,5,0.3333333333333333,-31.230000000000004,116.55,-147.78,0.7886723507917174,-1.2291000000000007,-0.08194000000000005,0.7948011619753581,111.63,1.1162999999999998,-0.2797635044342919,2,0.13333333333333333,3,0.2,10,0.6666666666666666,0.7092933333333332,0.6011466666666667,0.7333333333333333,0.4,0.26666666666666666,0.13333333333333333,0.0,USDJPY:9|EURJPY:3|GBPJPY:2|EURUSD:1,SHORT:9|LONG:6,london_newyork_overlap:6|london:4|new_york:4|tokyo:1
full2025_validation,light_or_micro_n_first,bias_flip_down,SHORT,12,4,0.3333333333333333,57.75999999999997,128.82999999999998,-71.07000000000001,1.8127198536654,2.303,0.19191666666666665,1.7910555421976437,39.91000000000002,0.3991000000000001,1.4472563267351526,1,0.08333333333333333,4,0.3333333333333333,7,0.5833333333333334,0.8651749999999999,0.43602499999999994,0.6666666666666666,0.5833333333333334,0.5,0.25,0.0,USDJPY:10|EURJPY:1|GBPJPY:1,SHORT:9|LONG:3,london:4|london_newyork_overlap:4|tokyo:3|new_york:1
full2025_validation,light_or_micro_n_first,bias_flip_up,LONG,7,4,0.5714285714285714,57.239999999999995,109.84,-52.6,2.088212927756654,2.2230999999999996,0.31758571428571425,2.0163672107164086,47.92,0.4792,1.19449081803005,2,0.2857142857142857,3,0.42857142857142855,2,0.2857142857142857,0.7318142857142858,0.5751142857142858,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,USDJPY:3|EURUSD:2|EURJPY:1|GBPJPY:1,SHORT:4|LONG:3,london_newyork_overlap:3|new_york:2|london:1|tokyo:1
full2025_validation,light_or_micro_n_first,long_bias,NONE,16,6,0.375,50.519999999999996,173.14,-122.62,1.4120045669548196,2.1966,0.1372875,1.4356518117451063,74.44999999999999,0.7444999999999998,0.6785762256548019,2,0.125,5,0.3125,9,0.5625,0.8051375000000001,0.43199375,0.5625,0.5,0.4375,0.25,0.0,USDJPY:9|EURUSD:6|EURJPY:1,SHORT:14|LONG:2,london_newyork_overlap:6|london:4|new_york:4|tokyo:2
full2025_validation,light_or_micro_n_first,short_bias,NONE,15,5,0.3333333333333333,-31.230000000000004,116.55,-147.78,0.7886723507917174,-1.2291000000000007,-0.08194000000000005,0.7948011619753581,111.63,1.1162999999999998,-0.2797635044342919,2,0.13333333333333333,3,0.2,10,0.6666666666666666,0.7092933333333332,0.6011466666666667,0.7333333333333333,0.4,0.26666666666666666,0.13333333333333333,0.0,USDJPY:9|EURJPY:3|GBPJPY:2|EURUSD:1,SHORT:9|LONG:6,london_newyork_overlap:6|london:4|new_york:4|tokyo:1
full2025_validation,light_or_micro_n_pattern,bias_flip_down,SHORT,12,4,0.3333333333333333,57.75999999999997,128.82999999999998,-71.07000000000001,1.8127198536654,2.303,0.19191666666666665,1.7910555421976437,39.91000000000002,0.3991000000000001,1.4472563267351526,1,0.08333333333333333,4,0.3333333333333333,7,0.5833333333333334,0.8651749999999999,0.43602499999999994,0.6666666666666666,0.5833333333333334,0.5,0.25,0.0,USDJPY:10|EURJPY:1|GBPJPY:1,SHORT:9|LONG:3,london:4|london_newyork_overlap:4|tokyo:3|new_york:1
full2025_validation,light_or_micro_n_pattern,bias_flip_up,LONG,7,4,0.5714285714285714,57.239999999999995,109.84,-52.6,2.088212927756654,2.2230999999999996,0.31758571428571425,2.0163672107164086,47.92,0.4792,1.19449081803005,2,0.2857142857142857,3,0.42857142857142855,2,0.2857142857142857,0.7318142857142858,0.5751142857142858,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,USDJPY:3|EURUSD:2|EURJPY:1|GBPJPY:1,SHORT:4|LONG:3,london_newyork_overlap:3|new_york:2|london:1|tokyo:1
full2025_validation,light_or_micro_n_pattern,long_bias,NONE,16,6,0.375,50.519999999999996,173.14,-122.62,1.4120045669548196,2.1966,0.1372875,1.4356518117451063,74.44999999999999,0.7444999999999998,0.6785762256548019,2,0.125,5,0.3125,9,0.5625,0.8051375000000001,0.43199375,0.5625,0.5,0.4375,0.25,0.0,USDJPY:9|EURUSD:6|EURJPY:1,SHORT:14|LONG:2,london_newyork_overlap:6|london:4|new_york:4|tokyo:2
full2025_validation,light_or_micro_n_pattern,short_bias,NONE,15,5,0.3333333333333333,-31.230000000000004,116.55,-147.78,0.7886723507917174,-1.2291000000000007,-0.08194000000000005,0.7948011619753581,111.63,1.1162999999999998,-0.2797635044342919,2,0.13333333333333333,3,0.2,10,0.6666666666666666,0.7092933333333332,0.6011466666666667,0.7333333333333333,0.4,0.26666666666666666,0.13333333333333333,0.0,USDJPY:9|EURJPY:3|GBPJPY:2|EURUSD:1,SHORT:9|LONG:6,london_newyork_overlap:6|london:4|new_york:4|tokyo:1
full2025_validation,micro_n_diag,bias_flip_down,SHORT,52,11,0.21153846153846154,-235.33,262.19,-497.52,0.5269938896928766,-10.543800000000001,-0.20276538461538463,0.5232027060025866,259.77000000000004,2.5977000000000006,-0.9059167725295453,5,0.09615384615384616,8,0.15384615384615385,39,0.75,0.5609288461538463,0.5814249999999999,0.4807692307692308,0.2692307692307692,0.19230769230769232,0.1346153846153846,0.0,USDJPY:31|EURJPY:6|AUDJPY:5|EURUSD:4|GBPJPY:4|GBPUSD:2,SHORT:39|LONG:13,london_newyork_overlap:21|london:16|new_york:9|tokyo:6
full2025_validation,micro_n_diag,bias_flip_up,LONG,25,8,0.32,-86.72,108.00999999999999,-194.72999999999996,0.5546654341909311,-3.8787000000000003,-0.155148,0.5608306253467544,117.28,1.1728,-0.7394270122783083,1,0.04,2,0.08,22,0.88,0.546532,0.5832679999999999,0.48,0.24,0.16,0.12,0.04,USDJPY:12|EURUSD:8|GBPJPY:2|GBPUSD:2|AUDJPY:1,LONG:17|SHORT:8,london_newyork_overlap:11|new_york:6|london:4|tokyo:4
full2025_validation,micro_n_diag,long_bias,NONE,101,29,0.2871287128712871,-221.72000000000006,602.3799999999999,-824.1,0.7309549811916028,-9.382000000000009,-0.09289108910891097,0.741986937091784,313.3700000000001,3.133700000000001,-0.7075342247183839,9,0.0891089108910891,19,0.18811881188118812,73,0.7227722772277227,0.6148217821782179,0.550949504950495,0.504950495049505,0.33663366336633666,0.297029702970297,0.15841584158415842,0.0,USDJPY:62|EURUSD:15|EURJPY:9|GBPUSD:7|GBPJPY:5|AUDJPY:3,LONG:63|SHORT:38,london_newyork_overlap:35|new_york:27|london:26|tokyo:13
full2025_validation,micro_n_diag,short_bias,NONE,140,29,0.20714285714285716,-601.1200000000003,674.8499999999999,-1275.9700000000005,0.5288917451037247,-26.516199999999994,-0.18940142857142853,0.5310204067194669,637.4800000000002,6.374800000000002,-0.9429629164836546,18,0.12857142857142856,20,0.14285714285714285,102,0.7285714285714285,0.606727142857143,0.5768664285714284,0.5,0.3357142857142857,0.24285714285714285,0.1,0.0,USDJPY:79|EURUSD:17|GBPUSD:14|EURJPY:12|GBPJPY:12|AUDJPY:6,SHORT:98|LONG:42,london_newyork_overlap:63|new_york:34|london:26|tokyo:17
full2025_validation,one_light_or_micro_n_first,bias_flip_down,SHORT,7,3,0.42857142857142855,53.079999999999984,95.66999999999999,-42.59,2.246301948814275,2.1579000000000006,0.30827142857142864,2.228942422689219,30.200000000000003,0.302,1.7576158940397344,1,0.14285714285714285,3,0.42857142857142855,3,0.42857142857142855,0.8601857142857143,0.5030285714285714,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.0,USDJPY:6|GBPJPY:1,SHORT:6|LONG:1,london:2|london_newyork_overlap:2|tokyo:2|new_york:1
full2025_validation,one_light_or_micro_n_first,bias_flip_up,LONG,6,4,0.6666666666666666,81.16999999999999,109.55,-28.38,3.860112755461593,3.2231,0.5371833333333333,3.7146466773351303,23.7,0.23700000000000002,3.424894514767932,1,0.16666666666666666,3,0.5,2,0.3333333333333333,0.8156666666666667,0.5043000000000001,0.6666666666666666,0.5,0.5,0.5,0.0,EURUSD:2|USDJPY:2|EURJPY:1|GBPJPY:1,LONG:3|SHORT:3,london_newyork_overlap:3|london:1|new_york:1|tokyo:1
full2025_validation,one_light_or_micro_n_first,long_bias,NONE,10,4,0.4,41.31999999999999,110.32000000000001,-69.0,1.598840579710145,1.7303999999999997,0.17303999999999997,1.6026958308662185,24.09,0.2409,1.7152345371523452,1,0.1,3,0.3,6,0.6,0.8016500000000001,0.41755,0.5,0.5,0.5,0.2,0.0,USDJPY:6|EURUSD:4,SHORT:8|LONG:2,london_newyork_overlap:4|new_york:4|london:1|tokyo:1
full2025_validation,one_light_or_micro_n_first,short_bias,NONE,12,5,0.4166666666666667,8.360000000000005,116.91,-108.55000000000001,1.0770152003684936,0.3524000000000005,0.029366666666666708,1.0799401129687183,82.34,0.8234,0.10153024046635906,1,0.08333333333333333,3,0.25,8,0.6666666666666666,0.7562416666666666,0.6183,0.75,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.0,USDJPY:6|EURJPY:3|GBPJPY:2|EURUSD:1,LONG:6|SHORT:6,london_newyork_overlap:5|london:3|new_york:3|tokyo:1
q1_quick,anchor_pullback,bias_flip_down,SHORT,15,2,0.13333333333333333,-66.19,64.14,-130.32999999999998,0.49213534873014664,-2.8863000000000003,-0.19242,0.474702435118116,66.19,0.6618999999999999,-1.0,0,0.0,2,0.13333333333333333,13,0.8666666666666667,0.46537999999999996,0.4742133333333333,0.26666666666666666,0.2,0.13333333333333333,0.13333333333333333,0.0,USDJPY:9|EURJPY:2|GBPJPY:2|AUDJPY:1|EURUSD:1,SHORT:15,london:7|london_newyork_overlap:4|tokyo:4
q1_quick,anchor_pullback,bias_flip_up,LONG,6,2,0.3333333333333333,-33.21,13.069999999999999,-46.279999999999994,0.2824114088159032,-1.3955000000000002,-0.23258333333333336,0.2779904801324503,46.28,0.4628,-0.7175885911840968,0,0.0,0,0.0,6,1.0,0.5138666666666666,0.5255166666666666,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,USDJPY:5|EURUSD:1,LONG:6,tokyo:3|london_newyork_overlap:2|london:1
q1_quick,base,unknown,NONE,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0,USDJPY:61|GBPJPY:14|EURJPY:11|EURUSD:11|GBPUSD:6|AUDJPY:4,SHORT:65|LONG:42,london_newyork_overlap:38|new_york:27|london:21|tokyo:21
q1_quick,light,unknown,NONE,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0,USDJPY:11|GBPJPY:4|EURJPY:2|EURUSD:1,SHORT:12|LONG:6,london:6|new_york:6|london_newyork_overlap:5|tokyo:1
q1_quick,light_or_micro_n,bias_flip_down,SHORT,8,3,0.375,64.69999999999997,97.66999999999999,-32.97,2.962390051562026,2.5516,0.31895,2.8708116430823374,32.97000000000001,0.3297000000000001,1.9623900515620245,0,0.0,3,0.375,5,0.625,0.8609625,0.42115,0.625,0.625,0.5,0.375,0.0,USDJPY:6|EURJPY:1|GBPJPY:1,SHORT:6|LONG:2,london:4|london_newyork_overlap:2|new_york:1|tokyo:1
q1_quick,light_or_micro_n,bias_flip_up,LONG,3,2,0.6666666666666666,19.46,43.68,-24.22,1.8034682080924855,0.7691999999999999,0.25639999999999996,1.7691999999999999,24.22,0.24219999999999997,0.8034682080924856,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0.7223,0.6514666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,EURUSD:1|GBPJPY:1|USDJPY:1,SHORT:2|LONG:1,new_york:2|london_newyork_overlap:1
q1_quick,light_or_micro_n,long_bias,NONE,4,1,0.25,-24.32,32.62,-56.94,0.5728837372672989,-1.0096000000000003,-0.25240000000000007,0.5623564090337683,38.67999999999999,0.3867999999999999,-0.6287487073422959,1,0.25,1,0.25,2,0.5,0.732025,0.7078,0.5,0.5,0.25,0.0,0.0,USDJPY:3|EURJPY:1,SHORT:3|LONG:1,london:2|london_newyork_overlap:1|new_york:1
q1_quick,light_or_micro_n,short_bias,NONE,3,0,0.0,-35.269999999999996,0,-35.269999999999996,0.0,-1.4613,-0.48710000000000003,0.0,35.269999999999996,0.35269999999999996,-1.0,0,0.0,0,0.0,3,1.0,0.5369666666666667,0.5409333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,GBPJPY:2|USDJPY:1,LONG:2|SHORT:1,new_york:2|london_newyork_overlap:1
q1_quick,light_or_micro_n_exhaustion,bias_flip_down,SHORT,8,3,0.375,64.69999999999997,97.66999999999999,-32.97,2.962390051562026,2.5516,0.31895,2.8708116430823374,32.97000000000001,0.3297000000000001,1.9623900515620245,0,0.0,3,0.375,5,0.625,0.8609625,0.42115,0.625,0.625,0.5,0.375,0.0,USDJPY:6|EURJPY:1|GBPJPY:1,SHORT:6|LONG:2,london:4|london_newyork_overlap:2|new_york:1|tokyo:1
q1_quick,light_or_micro_n_exhaustion,bias_flip_up,LONG,3,2,0.6666666666666666,19.46,43.68,-24.22,1.8034682080924855,0.7691999999999999,0.25639999999999996,1.7691999999999999,24.22,0.24219999999999997,0.8034682080924856,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0.7223,0.6514666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,EURUSD:1|GBPJPY:1|USDJPY:1,SHORT:2|LONG:1,new_york:2|london_newyork_overlap:1
q1_quick,light_or_micro_n_exhaustion,long_bias,NONE,4,1,0.25,-24.32,32.62,-56.94,0.5728837372672989,-1.0096000000000003,-0.25240000000000007,0.5623564090337683,38.67999999999999,0.3867999999999999,-0.6287487073422959,1,0.25,1,0.25,2,0.5,0.732025,0.7078,0.5,0.5,0.25,0.0,0.0,USDJPY:3|EURJPY:1,SHORT:3|LONG:1,london:2|london_newyork_overlap:1|new_york:1
q1_quick,light_or_micro_n_exhaustion,short_bias,NONE,3,0,0.0,-35.269999999999996,0,-35.269999999999996,0.0,-1.4613,-0.48710000000000003,0.0,35.269999999999996,0.35269999999999996,-1.0,0,0.0,0,0.0,3,1.0,0.5369666666666667,0.5409333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,GBPJPY:2|USDJPY:1,LONG:2|SHORT:1,new_york:2|london_newyork_overlap:1
q1_quick,light_or_micro_n_first,bias_flip_down,SHORT,8,3,0.375,64.69999999999997,97.66999999999999,-32.97,2.962390051562026,2.5516,0.31895,2.8708116430823374,32.97000000000001,0.3297000000000001,1.9623900515620245,0,0.0,3,0.375,5,0.625,0.8609625,0.42115,0.625,0.625,0.5,0.375,0.0,USDJPY:6|EURJPY:1|GBPJPY:1,SHORT:6|LONG:2,london:4|london_newyork_overlap:2|new_york:1|tokyo:1
q1_quick,light_or_micro_n_first,bias_flip_up,LONG,3,2,0.6666666666666666,19.46,43.68,-24.22,1.8034682080924855,0.7691999999999999,0.25639999999999996,1.7691999999999999,24.22,0.24219999999999997,0.8034682080924856,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0.7223,0.6514666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,EURUSD:1|GBPJPY:1|USDJPY:1,SHORT:2|LONG:1,new_york:2|london_newyork_overlap:1
q1_quick,light_or_micro_n_first,long_bias,NONE,4,1,0.25,-24.32,32.62,-56.94,0.5728837372672989,-1.0096000000000003,-0.25240000000000007,0.5623564090337683,38.67999999999999,0.3867999999999999,-0.6287487073422959,1,0.25,1,0.25,2,0.5,0.732025,0.7078,0.5,0.5,0.25,0.0,0.0,USDJPY:3|EURJPY:1,SHORT:3|LONG:1,london:2|london_newyork_overlap:1|new_york:1
q1_quick,light_or_micro_n_first,short_bias,NONE,3,0,0.0,-35.269999999999996,0,-35.269999999999996,0.0,-1.4613,-0.48710000000000003,0.0,35.269999999999996,0.35269999999999996,-1.0,0,0.0,0,0.0,3,1.0,0.5369666666666667,0.5409333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,GBPJPY:2|USDJPY:1,LONG:2|SHORT:1,new_york:2|london_newyork_overlap:1
q1_quick,light_or_micro_n_pattern,bias_flip_down,SHORT,8,3,0.375,64.69999999999997,97.66999999999999,-32.97,2.962390051562026,2.5516,0.31895,2.8708116430823374,32.97000000000001,0.3297000000000001,1.9623900515620245,0,0.0,3,0.375,5,0.625,0.8609625,0.42115,0.625,0.625,0.5,0.375,0.0,USDJPY:6|EURJPY:1|GBPJPY:1,SHORT:6|LONG:2,london:4|london_newyork_overlap:2|new_york:1|tokyo:1
q1_quick,light_or_micro_n_pattern,bias_flip_up,LONG,3,2,0.6666666666666666,19.46,43.68,-24.22,1.8034682080924855,0.7691999999999999,0.25639999999999996,1.7691999999999999,24.22,0.24219999999999997,0.8034682080924856,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0.7223,0.6514666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,EURUSD:1|GBPJPY:1|USDJPY:1,SHORT:2|LONG:1,new_york:2|london_newyork_overlap:1
q1_quick,light_or_micro_n_pattern,long_bias,NONE,4,1,0.25,-24.32,32.62,-56.94,0.5728837372672989,-1.0096000000000003,-0.25240000000000007,0.5623564090337683,38.67999999999999,0.3867999999999999,-0.6287487073422959,1,0.25,1,0.25,2,0.5,0.732025,0.7078,0.5,0.5,0.25,0.0,0.0,USDJPY:3|EURJPY:1,SHORT:3|LONG:1,london:2|london_newyork_overlap:1|new_york:1
q1_quick,light_or_micro_n_pattern,short_bias,NONE,3,0,0.0,-35.269999999999996,0,-35.269999999999996,0.0,-1.4613,-0.48710000000000003,0.0,35.269999999999996,0.35269999999999996,-1.0,0,0.0,0,0.0,3,1.0,0.5369666666666667,0.5409333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,GBPJPY:2|USDJPY:1,LONG:2|SHORT:1,new_york:2|london_newyork_overlap:1
q1_quick,micro_n_diag,bias_flip_down,SHORT,22,6,0.2727272727272727,-37.92000000000001,153.07999999999998,-191.0,0.8014659685863873,-1.5835000000000006,-0.07197727272727275,0.8068030696777814,112.81,1.1280999999999999,-0.33614041308394654,2,0.09090909090909091,5,0.22727272727272727,15,0.6818181818181818,0.5974181818181818,0.5513772727272727,0.45454545454545453,0.2727272727272727,0.22727272727272727,0.22727272727272727,0.0,USDJPY:14|GBPJPY:4|EURJPY:2|AUDJPY:1|EURUSD:1,SHORT:18|LONG:4,london_newyork_overlap:8|london:6|tokyo:6|new_york:2
q1_quick,micro_n_diag,bias_flip_up,LONG,8,5,0.625,2.6600000000000006,43.15,-40.489999999999995,1.0656952333909608,0.23629999999999998,0.029537499999999998,1.13739170882028,27.21,0.2721,0.09775817714075709,0,0.0,0,0.0,8,1.0,0.6490375,0.4789875,0.75,0.25,0.125,0.125,0.0,USDJPY:3|EURUSD:2|GBPJPY:2|AUDJPY:1,LONG:4|SHORT:4,new_york:4|london:2|london_newyork_overlap:1|tokyo:1
q1_quick,micro_n_diag,long_bias,NONE,33,7,0.21212121212121213,-245.33000000000007,99.55,-344.88,0.2886511250289956,-10.318700000000007,-0.312687878787879,0.2967367746684295,269.39000000000004,2.6939000000000006,-0.9106871079104645,6,0.18181818181818182,3,0.09090909090909091,24,0.7272727272727273,0.5478212121212122,0.6261090909090911,0.48484848484848486,0.30303030303030304,0.24242424242424243,0.06060606060606061,0.0,USDJPY:20|EURJPY:5|GBPJPY:3|GBPUSD:3|EURUSD:2,LONG:22|SHORT:11,london_newyork_overlap:9|new_york:9|london:8|tokyo:7
q1_quick,micro_n_diag,short_bias,NONE,44,8,0.18181818181818182,-281.31000000000006,176.27,-457.5799999999999,0.3852222562174921,-12.056700000000001,-0.2740159090909091,0.3852041466735336,323.95000000000005,3.2395000000000005,-0.8683747491896898,8,0.18181818181818182,5,0.11363636363636363,31,0.7045454545454546,0.5521340909090908,0.5648931818181819,0.45454545454545453,0.29545454545454547,0.18181818181818182,0.09090909090909091,0.0,USDJPY:24|EURUSD:6|GBPJPY:5|EURJPY:4|GBPUSD:3|AUDJPY:2,SHORT:32|LONG:12,london_newyork_overlap:20|new_york:12|tokyo:7|london:5
