period_id,variant,relaunch_signal_age_bucket,mfe_1r_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,light_or_micro_n_first,no_relaunch,mfe_ge_1r,20,17,0.85,496.60000000000014,512.4100000000001,-15.809999999999999,32.410499683744476,20.285800000000002,1.0142900000000001,31.592369175086716,7.1299999999999955,0.07129999999999996,69.64936886395519,0,0.0,15,0.75,5,0.25,1.295355,0.36790000000000006,1.0,1.0,1.0,0.6,0.0,USDJPY:12|EURUSD:6|EURJPY:2,SHORT:14|LONG:6,london:7|london_newyork_overlap:5|new_york:4|tokyo:4
full2025_validation,light_or_micro_n_first,no_relaunch,mfe_lt_1r,30,2,0.06666666666666667,-362.31,15.95,-378.26,0.042166763601755405,-14.792199999999998,-0.49307333333333325,0.04365310265461552,362.31,3.6231,-1.0,7,0.23333333333333334,0,0.0,23,0.7666666666666667,0.43731000000000003,0.5943066666666665,0.4,0.13333333333333333,0.0,0.0,0.0,USDJPY:19|EURJPY:4|GBPJPY:4|EURUSD:3,SHORT:22|LONG:8,london_newyork_overlap:14|new_york:7|london:6|tokyo:3
full2025_validation,light_or_micro_n_pattern,no_relaunch,mfe_ge_1r,20,17,0.85,496.60000000000014,512.4100000000001,-15.809999999999999,32.410499683744476,20.285800000000002,1.0142900000000001,31.592369175086716,7.1299999999999955,0.07129999999999996,69.64936886395519,0,0.0,15,0.75,5,0.25,1.295355,0.36790000000000006,1.0,1.0,1.0,0.6,0.0,USDJPY:12|EURUSD:6|EURJPY:2,SHORT:14|LONG:6,london:7|london_newyork_overlap:5|new_york:4|tokyo:4
full2025_validation,light_or_micro_n_pattern,no_relaunch,mfe_lt_1r,30,2,0.06666666666666667,-362.31,15.95,-378.26,0.042166763601755405,-14.792199999999998,-0.49307333333333325,0.04365310265461552,362.31,3.6231,-1.0,7,0.23333333333333334,0,0.0,23,0.7666666666666667,0.43731000000000003,0.5943066666666665,0.4,0.13333333333333333,0.0,0.0,0.0,USDJPY:19|EURJPY:4|GBPJPY:4|EURUSD:3,SHORT:22|LONG:8,london_newyork_overlap:14|new_york:7|london:6|tokyo:3
full2025_validation,micro_n_diag,no_relaunch,mfe_ge_1r,78,60,0.7692307692307693,1338.37,1518.49,-180.12,8.430435265378636,59.8166,0.7668794871794872,8.502677888293801,42.07999999999993,0.4207999999999993,31.805370722433512,3,0.038461538461538464,49,0.6282051282051282,26,0.3333333333333333,1.2545538461538464,0.48992564102564107,1.0,1.0,1.0,0.5128205128205128,0.01282051282051282,USDJPY:44|GBPJPY:9|EURUSD:8|EURJPY:7|AUDJPY:5|GBPUSD:5,SHORT:49|LONG:29,london_newyork_overlap:28|london:24|tokyo:14|new_york:12
full2025_validation,micro_n_diag,no_relaunch,mfe_lt_1r,240,17,0.07083333333333333,-2483.2599999999998,128.93999999999997,-2612.2,0.049360692136896096,-110.13729999999995,-0.45890541666666645,0.04952203093487246,2490.0699999999997,24.900699999999997,-0.9972651371246591,30,0.125,0,0.0,210,0.875,0.3833966666666668,0.5958699999999998,0.3333333333333333,0.09583333333333334,0.0,0.0,0.0,USDJPY:140|EURUSD:36|EURJPY:20|GBPUSD:20|GBPJPY:14|AUDJPY:10,SHORT:134|LONG:106,london_newyork_overlap:102|new_york:64|london:48|tokyo:26
full2025_validation,one_light_or_micro_n_first,no_relaunch,mfe_ge_1r,16,14,0.875,404.21000000000004,416.43000000000006,-12.219999999999999,34.07774140752865,16.4955,1.03096875,32.98662012798138,7.1299999999999955,0.07129999999999996,56.69144460028055,0,0.0,12,0.75,4,0.25,1.29048125,0.39855,1.0,1.0,1.0,0.5625,0.0,USDJPY:11|EURUSD:4|EURJPY:1,SHORT:10|LONG:6,london:4|london_newyork_overlap:4|new_york:4|tokyo:4
full2025_validation,one_light_or_micro_n_first,no_relaunch,mfe_lt_1r,19,2,0.10526315789473684,-220.28,16.02,-236.30000000000004,0.0677951756242065,-9.0317,-0.4753526315789474,0.06955876747468297,220.28,2.2028,-1.0,4,0.21052631578947367,0,0.0,15,0.7894736842105263,0.3873157894736843,0.6192263157894736,0.3684210526315789,0.05263157894736842,0.0,0.0,0.0,USDJPY:9|GBPJPY:4|EURJPY:3|EURUSD:3,SHORT:13|LONG:6,london_newyork_overlap:10|new_york:5|london:3|tokyo:1
q1_quick,anchor_pullback,no_relaunch,mfe_ge_1r,3,3,1.0,77.01,77.01,0,inf,3.1372999999999998,1.0457666666666665,inf,0.0,0.0,inf,0,0.0,2,0.6666666666666666,1,0.3333333333333333,1.2934,0.40420000000000006,1.0,1.0,1.0,0.6666666666666666,0.0,USDJPY:2|EURJPY:1,SHORT:2|LONG:1,london:2|tokyo:1
q1_quick,anchor_pullback,no_relaunch,mfe_lt_1r,18,1,0.05555555555555555,-176.40999999999997,0.2,-176.60999999999996,0.0011324387067549971,-7.4191,-0.4121722222222222,0.001117483910924415,176.40999999999997,1.7640999999999998,-1.0,0,0.0,0,0.0,18,1.0,0.3435388888888889,0.5029833333333333,0.2222222222222222,0.05555555555555555,0.0,0.0,0.0,USDJPY:12|EURUSD:2|GBPJPY:2|AUDJPY:1|EURJPY:1,SHORT:13|LONG:5,london:6|london_newyork_overlap:6|tokyo:6
q1_quick,base,no_relaunch,mfe_ge_1r,22,15,0.6818181818181818,331.38000000000005,397.19,-65.81,6.035404953654459,14.299899999999997,0.6499954545454544,5.992284597123306,27.159999999999968,0.2715999999999997,12.201030927835069,1,0.045454545454545456,13,0.5909090909090909,8,0.36363636363636365,1.2464,0.4467863636363637,1.0,1.0,1.0,0.5454545454545454,0.0,USDJPY:12|EURJPY:5|GBPJPY:5,SHORT:15|LONG:7,london:9|london_newyork_overlap:6|tokyo:5|new_york:2
q1_quick,base,no_relaunch,mfe_lt_1r,85,11,0.12941176470588237,-893.28,74.85999999999999,-968.14,0.07732352758898504,-38.022499999999994,-0.4473235294117646,0.08014457376624823,907.16,9.071599999999998,-0.9846995017416994,15,0.17647058823529413,0,0.0,70,0.8235294117647058,0.3916082352941177,0.607644705882353,0.35294117647058826,0.10588235294117647,0.0,0.0,0.0,USDJPY:49|EURUSD:11|GBPJPY:9|EURJPY:6|GBPUSD:6|AUDJPY:4,SHORT:50|LONG:35,london_newyork_overlap:32|new_york:25|tokyo:16|london:12
q1_quick,light,no_relaunch,mfe_ge_1r,6,5,0.8333333333333334,159.38,162.97,-3.59,45.39554317548747,6.368399999999999,1.0614,44.20488466757123,3.5900000000000034,0.03590000000000003,44.39554317548742,0,0.0,5,0.8333333333333334,1,0.16666666666666666,1.2964333333333333,0.5148833333333334,1.0,1.0,1.0,0.6666666666666666,0.0,USDJPY:4|EURJPY:1|EURUSD:1,SHORT:4|LONG:2,london:3|london_newyork_overlap:2|new_york:1
q1_quick,light,no_relaunch,mfe_lt_1r,12,1,0.08333333333333333,-134.81,11.0,-145.81,0.07544064193128043,-5.518499999999999,-0.45987499999999987,0.0778986415359166,134.81,1.3481,-1.0,2,0.16666666666666666,0,0.0,10,0.8333333333333334,0.48458333333333337,0.5573583333333334,0.4166666666666667,0.25,0.0,0.0,0.0,USDJPY:7|GBPJPY:4|EURJPY:1,SHORT:8|LONG:4,new_york:5|london:3|london_newyork_overlap:3|tokyo:1
q1_quick,light_or_micro_n,no_relaunch,mfe_ge_1r,6,5,0.8333333333333334,159.38,162.97,-3.59,45.39554317548747,6.368399999999999,1.0614,44.20488466757123,3.5900000000000034,0.03590000000000003,44.39554317548742,0,0.0,5,0.8333333333333334,1,0.16666666666666666,1.2964333333333333,0.5148833333333334,1.0,1.0,1.0,0.6666666666666666,0.0,USDJPY:4|EURJPY:1|EURUSD:1,SHORT:4|LONG:2,london:3|london_newyork_overlap:2|new_york:1
q1_quick,light_or_micro_n,no_relaunch,mfe_lt_1r,12,1,0.08333333333333333,-134.81,11.0,-145.81,0.07544064193128043,-5.518499999999999,-0.45987499999999987,0.0778986415359166,134.81,1.3481,-1.0,2,0.16666666666666666,0,0.0,10,0.8333333333333334,0.48458333333333337,0.5573583333333334,0.4166666666666667,0.25,0.0,0.0,0.0,USDJPY:7|GBPJPY:4|EURJPY:1,SHORT:8|LONG:4,new_york:5|london:3|london_newyork_overlap:3|tokyo:1
q1_quick,light_or_micro_n_exhaustion,no_relaunch,mfe_ge_1r,6,5,0.8333333333333334,159.38,162.97,-3.59,45.39554317548747,6.368399999999999,1.0614,44.20488466757123,3.5900000000000034,0.03590000000000003,44.39554317548742,0,0.0,5,0.8333333333333334,1,0.16666666666666666,1.2964333333333333,0.5148833333333334,1.0,1.0,1.0,0.6666666666666666,0.0,USDJPY:4|EURJPY:1|EURUSD:1,SHORT:4|LONG:2,london:3|london_newyork_overlap:2|new_york:1
q1_quick,light_or_micro_n_exhaustion,no_relaunch,mfe_lt_1r,12,1,0.08333333333333333,-134.81,11.0,-145.81,0.07544064193128043,-5.518499999999999,-0.45987499999999987,0.0778986415359166,134.81,1.3481,-1.0,2,0.16666666666666666,0,0.0,10,0.8333333333333334,0.48458333333333337,0.5573583333333334,0.4166666666666667,0.25,0.0,0.0,0.0,USDJPY:7|GBPJPY:4|EURJPY:1,SHORT:8|LONG:4,new_york:5|london:3|london_newyork_overlap:3|tokyo:1
q1_quick,light_or_micro_n_first,no_relaunch,mfe_ge_1r,6,5,0.8333333333333334,159.38,162.97,-3.59,45.39554317548747,6.368399999999999,1.0614,44.20488466757123,3.5900000000000034,0.03590000000000003,44.39554317548742,0,0.0,5,0.8333333333333334,1,0.16666666666666666,1.2964333333333333,0.5148833333333334,1.0,1.0,1.0,0.6666666666666666,0.0,USDJPY:4|EURJPY:1|EURUSD:1,SHORT:4|LONG:2,london:3|london_newyork_overlap:2|new_york:1
q1_quick,light_or_micro_n_first,no_relaunch,mfe_lt_1r,12,1,0.08333333333333333,-134.81,11.0,-145.81,0.07544064193128043,-5.518499999999999,-0.45987499999999987,0.0778986415359166,134.81,1.3481,-1.0,2,0.16666666666666666,0,0.0,10,0.8333333333333334,0.48458333333333337,0.5573583333333334,0.4166666666666667,0.25,0.0,0.0,0.0,USDJPY:7|GBPJPY:4|EURJPY:1,SHORT:8|LONG:4,new_york:5|london:3|london_newyork_overlap:3|tokyo:1
q1_quick,light_or_micro_n_pattern,no_relaunch,mfe_ge_1r,6,5,0.8333333333333334,159.38,162.97,-3.59,45.39554317548747,6.368399999999999,1.0614,44.20488466757123,3.5900000000000034,0.03590000000000003,44.39554317548742,0,0.0,5,0.8333333333333334,1,0.16666666666666666,1.2964333333333333,0.5148833333333334,1.0,1.0,1.0,0.6666666666666666,0.0,USDJPY:4|EURJPY:1|EURUSD:1,SHORT:4|LONG:2,london:3|london_newyork_overlap:2|new_york:1
q1_quick,light_or_micro_n_pattern,no_relaunch,mfe_lt_1r,12,1,0.08333333333333333,-134.81,11.0,-145.81,0.07544064193128043,-5.518499999999999,-0.45987499999999987,0.0778986415359166,134.81,1.3481,-1.0,2,0.16666666666666666,0,0.0,10,0.8333333333333334,0.48458333333333337,0.5573583333333334,0.4166666666666667,0.25,0.0,0.0,0.0,USDJPY:7|GBPJPY:4|EURJPY:1,SHORT:8|LONG:4,new_york:5|london:3|london_newyork_overlap:3|tokyo:1
q1_quick,micro_n_diag,no_relaunch,mfe_ge_1r,22,15,0.6818181818181818,331.38000000000005,397.19,-65.81,6.035404953654459,14.299899999999997,0.6499954545454544,5.992284597123306,27.159999999999968,0.2715999999999997,12.201030927835069,1,0.045454545454545456,13,0.5909090909090909,8,0.36363636363636365,1.2464,0.4467863636363637,1.0,1.0,1.0,0.5454545454545454,0.0,USDJPY:12|EURJPY:5|GBPJPY:5,SHORT:15|LONG:7,london:9|london_newyork_overlap:6|tokyo:5|new_york:2
q1_quick,micro_n_diag,no_relaunch,mfe_lt_1r,85,11,0.12941176470588237,-893.28,74.85999999999999,-968.14,0.07732352758898504,-38.022499999999994,-0.4473235294117646,0.08014457376624823,907.16,9.071599999999998,-0.9846995017416994,15,0.17647058823529413,0,0.0,70,0.8235294117647058,0.3916082352941177,0.607644705882353,0.35294117647058826,0.10588235294117647,0.0,0.0,0.0,USDJPY:49|EURUSD:11|GBPJPY:9|EURJPY:6|GBPUSD:6|AUDJPY:4,SHORT:50|LONG:35,london_newyork_overlap:32|new_york:25|tokyo:16|london:12
q1_quick,one_light_or_micro_n_first,no_relaunch,mfe_ge_1r,4,4,1.0,129.81,129.81,0,inf,5.2153,1.303825,inf,0.0,0.0,inf,0,0.0,4,1.0,0,0.0,1.303825,0.63025,1.0,1.0,1.0,0.75,0.0,USDJPY:3|EURUSD:1,LONG:2|SHORT:2,london_newyork_overlap:2|london:1|new_york:1
q1_quick,one_light_or_micro_n_first,no_relaunch,mfe_lt_1r,6,1,0.16666666666666666,-51.39999999999999,10.71,-62.11,0.1724360006440187,-2.0958000000000006,-0.3493000000000001,0.18196721311475408,51.39999999999999,0.5139999999999999,-1.0,0,0.0,0,0.0,6,1.0,0.3584666666666667,0.5270166666666666,0.3333333333333333,0.0,0.0,0.0,0.0,GBPJPY:4|USDJPY:2,LONG:3|SHORT:3,new_york:3|london_newyork_overlap:2|london:1
