feature,horizon,train_pearson,train_spearman,test_pearson,test_spearman,abs_consistency
stoch_d,12,0.005200352484195192,-0.021027173031876834,-0.013250150686389819,-0.04843122057720171,0.021027173031876834
ema50_slope_6,12,0.010075789578862428,-0.021019087569949392,-0.011047474658984415,-0.05058444926653956,0.021019087569949392
ema20_slope_3,12,0.012578418431391934,-0.020548161033181887,-0.008236444216962272,-0.052837318579130495,0.020548161033181887
close_location,3,-0.007045965570981604,-0.020364208705831017,-0.0182816252168459,-0.032656941196975445,0.020364208705831017
ret_24,12,0.0023070597750470927,-0.020214677055348358,-0.016988368267788073,-0.05138493009257801,0.020214677055348358
macd_line_atr,12,0.011746286310012243,-0.019759078460502223,-0.011617097648096429,-0.05184126989126041,0.019759078460502223
ema_gap_50_100,6,-0.0008558450825587667,-0.019616040307828108,-0.0056790309397510095,-0.024263269178184794,0.019616040307828108
breakout_followthrough_down,12,0.004681123703334172,0.019506029010785356,-0.016956222253583817,0.03382140802654589,0.019506029010785356
body_atr,12,-0.00043975182669179255,-0.019478192481335317,-0.0014140011542636665,-0.02524198810614819,0.019478192481335317
ret_1,12,-0.0038673291174822185,-0.019249683677450388,-0.005875119437034531,-0.02375490163525688,0.019249683677450388
breakout_persist_down_3,12,0.0015823389242694335,0.018863536582772487,0.0016204670959015458,0.03358487802611768,0.018863536582772487
ema_gap_10_20,12,0.013091157687553194,-0.018763187886729493,-0.012307845803514548,-0.054753775766979436,0.018763187886729493
breakout_persist_down_6,12,0.0006003784076257764,0.018643731460717954,0.00012569493775004448,0.03573373517286763,0.018643731460717954
close_location,6,-0.00740423903388987,-0.018636078599771268,-0.015851757216779408,-0.02914054182353674,0.018636078599771268
tick_flow_signed_3,12,-0.00039522459432946857,-0.018595940810770532,-0.00840939182550665,-0.03304239818731023,0.018595940810770532
ema_gap_20_50,6,0.005491257629971598,-0.01854863835202665,-0.009259669128844886,-0.042312482291880435,0.01854863835202665
breakout_up_24,6,-0.0006674426398470873,-0.018144742300275223,-0.01807050999674068,-0.03101733655608671,0.018144742300275223
ret_12,12,0.0032844765363550413,-0.017466156514343693,-0.007950482531447948,-0.029187437087183736,0.017466156514343693
spread_points,12,-0.019705075586679593,-0.01732560672377498,0.031952209508360176,0.030116436337886507,0.01732560672377498
breakout_down_12,12,0.003089756162384135,0.01694765366662927,7.705250664137327e-07,0.02349448881097063,0.01694765366662927
stoch_spread,3,-0.006300156607597235,-0.016458283063238193,-0.003582017110023698,-0.020894555674963254,0.016458283063238193
stoch_spread,6,-0.007208171913325157,-0.01637858422820039,-0.009239322389269182,-0.020722045707085867,0.01637858422820039
roc_atr_12,12,0.012830483546537446,-0.016183488122049648,-0.004215905550715985,-0.040246530288075726,0.016183488122049648
low_break_12,12,0.016987708998087176,-0.015832493608741408,-0.004099824333744335,-0.03807668692506302,0.015832493608741408
low_break_24,12,0.017614706830816947,-0.015655502878386067,-0.018164954454356997,-0.05541598400235387,0.015655502878386067
breakout_down_24,12,0.0014834040223521434,0.01563545158382093,0.0046937448516920265,0.028550559812958873,0.01563545158382093
close_location,12,-0.002913962565687856,-0.01553230017276742,-0.010487688091262182,-0.022168627380468632,0.01553230017276742
rsi14,12,0.014619473687046662,-0.015433418332929884,-0.007152804847248962,-0.04492444397594818,0.015433418332929884
ema_gap_20_50,3,0.003793927286279606,-0.014841949685515006,-0.009639007293583178,-0.03960378951692569,0.014841949685515006
breakout_followthrough_up,12,0.0196212075809572,-0.014043311112437491,-0.0021974268589028743,-0.03119714302977988,0.014043311112437491
breakout_persist_up_3,12,0.01075353464714868,-0.013994330893796737,-0.012736850256433693,-0.033359264439143436,0.013994330893796737
ema_gap_50_100,3,-0.00047972058477947847,-0.012838045393825175,-0.004864513574141912,-0.020500313328161685,0.012838045393825175
breakout_up_24,12,0.0034454661832350767,-0.012184334338267157,-0.011607644011144036,-0.029335701740592,0.012184334338267157
spread_points,6,-0.012280999177315526,-0.012038142783052791,0.023475504776166597,0.020806539799245415,0.012038142783052791
breakout_persist_up_6,12,0.014150393926696099,-0.011574988648372296,-0.00850722732288049,-0.03793529562801671,0.011574988648372296
breakout_up_12,12,0.007496540200801652,-0.011402162833689057,-0.014463498980622345,-0.029473206198253377,0.011402162833689057
range_compression_12,12,-0.0043322850208284925,0.010793428758301485,0.03792393577175509,0.036996809355923616,0.010793428758301485
stoch_spread,12,-0.007509892682700346,-0.017446645459377713,-0.001466249355569028,-0.009575906884100916,0.009575906884100916
adx14,12,-0.012121275002278775,-0.011886973913834685,0.0013050008973003958,0.009482299094705984,0.009482299094705984
range_compression_12,6,-0.002037539959592194,0.009284613272665996,0.019735351117096168,0.02415694481266709,0.009284613272665996
spread_points,3,-0.007632450594652556,-0.0088673163477235,0.01645624081790278,0.011018866493085899,0.0088673163477235
spread_change_3,3,0.0036004744748342173,0.0077298020629299,-0.0023622504179440992,-0.010169269821099022,0.0077298020629299
bb_width,6,-0.0004288916339625143,0.007583255906890343,0.02312326771267684,0.026741237189718964,0.007583255906890343
spread_z,12,0.0009104834834391387,-0.007112152668453876,0.0214523660440346,0.006804881564798733,0.006804881564798733
bb_width,12,-0.005763533225427982,0.005509669342034257,0.03480572050725058,0.03594118445416765,0.005509669342034257
spread_change_3,12,3.522730298604128e-05,0.005408918735783478,0.004262349747367249,0.007081397296491837,0.005408918735783478
bb_width,3,0.00010746514427710315,0.005361183308110693,0.014568317873896685,0.017276894176836526,0.005361183308110693
range_compression_24,6,-0.004669375336123522,0.0052437429774862925,0.021522134918983582,0.025003762268030916,0.0052437429774862925
range_compression_12,3,-0.0016961259486693264,0.00515524594983639,0.009144091289278367,0.015460326840210783,0.00515524594983639
range_compression_24,12,-0.011497674284576171,0.00502102216661618,0.03512333324102575,0.03775904404073352,0.00502102216661618
macd_hist,12,0.01013007661351038,-0.0049950709339818475,-0.004999869245043662,-0.028598785214181903,0.0049950709339818475
lower_wick_share,3,-0.0053288965999757016,-0.003866484858893557,-0.02503571773980916,-0.019072910019614833,0.003866484858893557
tick_volume_change_1,6,0.0012126062747178721,-0.004962120824890317,-0.00326627945729664,0.003625862681279193,0.003625862681279193
lower_wick_share,12,-0.006849743180520502,-0.005152072573311587,-0.005843361504734085,-0.0035488884316030108,0.0035488884316030108
spread_atr,12,0.06086584365862973,-0.003399609939055836,-0.04172631173757622,-0.034888660619787314,0.003399609939055836
adx14,3,-0.0010076110570237829,-0.003490713225568461,-0.003608607815493906,0.003332099959805737,0.003332099959805737
range_atr,6,0.00269731485769531,-0.0033177504573517814,-0.01009932835113323,0.01330052817823025,0.0033177504573517814
spread_atr,6,0.04428273743721366,-0.0030359361243954795,-0.024859277191469506,-0.022966102144864733,0.0030359361243954795
tick_volume_rel10,3,-0.0024179201685322073,-0.002849159656025717,-0.0034305135203697083,0.009776907046029019,0.002849159656025717
upper_wick_share,3,-0.0030406177145965805,-0.0027996657666369777,0.014937660450370628,0.012955020807454429,0.0027996657666369777
tick_volume_rel10,6,0.0006597763535168965,-0.002755475043724294,-0.013526779007424418,0.008173548538636694,0.002755475043724294
tick_volume_z,6,-0.002585054909941789,-0.002742799594995556,-0.01647275354803424,0.012525810113701253,0.002742799594995556
tick_volume_change_1,3,0.0025545439030636866,-0.0027132087998463345,-0.0050107479120494805,0.0031919366194662646,0.0027132087998463345
adx14,6,-0.003920294243544663,-0.005511330501609762,-0.002217365718189696,0.002701387883982273,0.002701387883982273
upper_wick_share,12,-0.005895692344593578,-0.004449289294805273,0.006992897575653569,0.0025562129157025984,0.0025562129157025984
tick_volume_change_3,3,-0.001996991690109485,-0.0024525950568809636,-0.0007203422414963915,0.00390652078314504,0.0024525950568809636
range_atr,3,0.00307488217028567,-0.002326440965174831,0.0035105115670103246,0.014552963372956413,0.002326440965174831
spread_z,6,0.006794620609531777,-0.00425416817066781,0.017892132017174198,0.002290653649907083,0.002290653649907083
range_atr,12,0.0013684526175212468,-0.002220351490000844,-0.013963701560630742,0.011338455866001632,0.002220351490000844
tick_volume_change_3,6,-0.001628291433828822,-0.0021738739857305334,-0.0029824868820635337,0.007470775041915124,0.0021738739857305334
atr_pct,6,-0.010961775807085598,0.0020716580486493585,0.023879697594967407,0.023005201353286136,0.0020716580486493585
atr_pct,12,-0.015717345687009752,0.0020379816860547763,0.03780649434048653,0.03494770384257439,0.0020379816860547763
spread_change_1,3,0.0038981039920978826,0.0019062508315708466,-0.004274330237608735,-0.0022753235034106267,0.0019062508315708466
spread_change_1,12,0.0009278040699779925,0.0028197830659681257,0.002394602706041326,0.0019023222855095306,0.0019023222855095306
tick_volume_z,12,-0.01305868326872161,-0.005872412547368915,-0.02433454784145859,-0.0018540979321597535,0.0018540979321597535
tick_volume_change_1,12,-0.00163044843489866,-0.0018203635399438505,-0.006430562294257279,0.0038323511355515226,0.0018203635399438505
range_compression_24,3,-0.002816447665095703,0.0016291453376307073,0.013488784148715504,0.016764739425392746,0.0016291453376307073
spread_acceleration_3,6,0.0007534818595575943,0.0012937636312702798,-0.00357761964963384,-0.004266166308944807,0.0012937636312702798
lower_wick_share,6,-0.00521989961180479,-0.0012879690122909648,-0.010708397150770483,-0.010409904593561378,0.0012879690122909648
tick_acceleration_3,12,0.0034072286018665882,-0.0012637189680918934,-0.0014553528497508233,-0.012017816157359614,0.0012637189680918934
spread_acceleration_3,3,0.0034793166926864677,0.001193981591655655,-0.006226217220706763,-0.0035348257101744988,0.001193981591655655
tick_acceleration_3,6,0.004629520852897303,0.0011827892539160558,0.0025208071227054477,-0.004777970110584517,0.0011827892539160558
tick_volume_change_3,12,-0.00430851550836579,-0.0027091453833492573,-0.010662741170847836,0.0011419524522160406,0.0011419524522160406
upper_wick_share,6,-0.0012373952489417425,-0.0009817946371317092,0.008744124075283731,0.005410162676396558,0.0009817946371317092
atr_pct,3,-0.00758868332810928,-0.0005596168809939425,0.015555040467289876,0.01526673905985346,0.0005596168809939425
spread_change_3,6,0.002235949403998958,0.0050280434674416325,0.0029789805409366175,-0.0005556755510789524,0.0005556755510789524
tick_volume_rel10,12,-0.005471183594461869,-0.00375984514373343,-0.0218465972505876,0.0002478242164647841,0.0002478242164647841
spread_acceleration_3,12,0.000850368764928034,0.00135346578067591,-0.0005923697912453749,-0.00014909645525732653,0.00014909645525732653
tick_volume_z,3,-0.003656612937005454,-0.00012577670902840817,-0.009023383650521005,0.01532784755456142,0.00012577670902840817
tick_acceleration_3,3,-0.00038806132216581793,-0.00012487751044885608,0.0007040221561766399,0.0014838959742802349,0.00012487751044885608
spread_z,3,0.014685909348681215,-0.00012058791165391154,0.004021956721611074,0.0017687582294303576,0.00012058791165391154
spread_change_1,6,0.0016020203715205455,0.0028063543028112974,0.00022425086100221975,-0.00010875533492923034,0.00010875533492923034
spread_atr,3,0.027743907183676985,-0.00010385325179316647,-0.020705189341573952,-0.015239934716200871,0.00010385325179316647
