entry_time,exit_time,strategy,run_id,symbol,direction,parent_tf,child_tf,top_context_tf,entry_parent_event_id,entry_child_flip_event_id,entry_signal_age_bars,entry_on_first_child_flip,entry_signal_consumed,entry_signal_reused_blocked,entry_parent_wave2_age,entry_child_trend_before_flip,parent_wave2_start_mode,parent_wave2_start_reason,parent_wave2_start_delay_bars,child_anchor_mode,child_anchor_version,child_anchor_update_count,child_first_anchor_price,child_latest_anchor_price,child_anchor_used_for_flip,child_anchor_is_latest_valid,child_anchor_changed_after_initial_detection,child_swing_count,child_extension_count,child_countertrend_valid_at_entry,child_countertrend_reject_reason,child_flip_is_first_break_after_anchor,child_flip_is_fresh,signal_validation_pass,signal_validation_reject_reason,signal_reserved_before_portfolio,signal_consumption_stage,entry_reason,entry_reject_reason,h1_bias_state,h1_alignment_with_parent,h4_bias_state,h4_alignment_with_parent,fractal_alignment_count,full_fractal_alignment,session_label,utc_hour,weekday,stop_mode,entry,exit,stop_loss,take_profit,risk_price,result_r,max_favorable_r_before_exit,max_adverse_r_before_exit,reached_0_5r,reached_0_8r,reached_1_0r,reached_1_3r,bars_to_0_5r,bars_to_1_0r,bars_to_1_3r,exit_type,full_sl_exit,tp_exit,time_exit,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,deal_reason
"2025.01.24 10:25:00","2025.01.24 10:30:00","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","q1_j_parent_stop_extreme_mode2","EURJPY","SHORT","PERIOD_M15","PERIOD_M5","PERIOD_H1","EURJPY|PARENT|SHORT|1737698400|162.348","EURJPY|CHILD_FLIP|SHORT|1737714000|162.337","0","true","true","false","0","rising","2","child_countertrend_confirmed","4","latest_valid","4","3","161.96900000","162.33700000","162.33700000","true","true","13","4","true","none","true","true","true","none","true","traded","first_child_trend_flip_after_parent_wave2","none","range","false","rising","false","1","false","tokyo","7","5","parent_wave2_extreme","162.31100000","162.76500000","162.69666429","161.80963643","0.38566429","-1.177190","0.067416","-0.961977","false","false","false","false","-1","-1","-1","full_sl","true","false","false","-29.27","0.00","0.00","-29.27","0.1000","1.30","1","0.15664286","DEAL_REASON_SL"
"2025.01.24 16:45:00","2025.01.24 17:08:17","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","q1_j_parent_stop_extreme_mode2","USDJPY","LONG","PERIOD_M15","PERIOD_M5","PERIOD_H1","USDJPY|PARENT|LONG|1737720000|155.711","USDJPY|CHILD_FLIP|LONG|1737736800|156.429","0","true","true","false","0","falling","2","child_countertrend_confirmed","17","latest_valid","1","0","156.42900000","156.42900000","156.42900000","true","false","8","1","true","none","true","true","true","none","true","traded","first_child_trend_flip_after_parent_wave2","none","falling","false","rising","true","2","false","london_newyork_overlap","13","5","parent_wave2_extreme","156.46300000","156.02800000","156.02780714","157.02875071","0.43519286","-0.999557","0.000000","-0.971983","false","false","false","false","-1","-1","-1","full_sl","true","false","false","-22.30","0.00","0.00","-22.30","0.0800","1.30","4","0.10192857","DEAL_REASON_SL"
"2025.01.28 16:50:00","2025.01.28 17:20:50","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","q1_j_parent_stop_extreme_mode2","USDJPY","SHORT","PERIOD_M15","PERIOD_M5","PERIOD_H1","USDJPY|PARENT|SHORT|1738063800|155.513","USDJPY|CHILD_FLIP|SHORT|1738082700|155.213","0","true","true","false","0","rising","2","child_countertrend_confirmed","18","latest_valid","1","0","155.21300000","155.21300000","155.21300000","true","false","10","1","true","none","true","true","true","none","true","traded","first_child_trend_flip_after_parent_wave2","none","range","false","falling","true","2","false","london_newyork_overlap","13","2","parent_wave2_extreme","155.10100000","155.49200000","155.49204286","154.59264429","0.39104286","-0.999890","0.028130","-0.997333","false","false","false","false","-1","-1","-1","full_sl","true","false","false","-22.63","0.00","0.00","-22.63","0.0900","1.30","6","0.11042857","DEAL_REASON_SL"
"2025.01.29 10:15:00","2025.01.29 12:45:00","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","q1_j_parent_stop_extreme_mode2","USDJPY","SHORT","PERIOD_M15","PERIOD_M5","PERIOD_H1","USDJPY|PARENT|SHORT|1738128600|155.423","USDJPY|CHILD_FLIP|SHORT|1738145400|155.131","0","true","true","false","0","rising","2","child_countertrend_confirmed","13","latest_valid","3","2","154.99300000","155.13100000","155.13100000","true","true","14","3","true","none","true","true","true","none","true","traded","first_child_trend_flip_after_parent_wave2","none","rising","false","range","false","1","false","tokyo","7","3","parent_wave2_extreme","155.12800000","155.39300000","155.49131429","154.65569143","0.36331429","-0.729396","0.300016","-0.916562","false","false","false","false","-1","-1","-1","time","false","false","true","-17.05","0.00","0.00","-17.05","0.1000","1.30","30","0.10314286","DEAL_REASON_EXPERT"
"2025.02.13 11:00:00","2025.02.13 13:30:00","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","q1_j_parent_stop_extreme_mode2","USDJPY","SHORT","PERIOD_M15","PERIOD_M5","PERIOD_H1","USDJPY|PARENT|SHORT|1739433600|154.114","USDJPY|CHILD_FLIP|SHORT|1739444100|154.062","0","true","true","false","2","rising","2","child_countertrend_confirmed","4","latest_valid","3","2","153.98700000","154.06200000","154.06200000","true","true","9","3","true","none","true","true","true","none","true","traded","first_child_trend_flip_after_parent_wave2","none","range","false","rising","false","1","false","tokyo","7","4","parent_wave2_extreme","154.01600000","153.83700000","154.20221429","153.77392143","0.18621429","0.961258","1.294208","-0.456463","true","true","true","false","2","19","-1","time","false","false","true","23.27","0.00","0.00","23.27","0.2000","1.30","30","0.08214286","DEAL_REASON_EXPERT"
"2025.02.28 04:10:00","2025.02.28 04:13:28","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","q1_j_parent_stop_extreme_mode2","USDJPY","SHORT","PERIOD_M15","PERIOD_M5","PERIOD_H1","USDJPY|PARENT|SHORT|1740710700|149.534","USDJPY|CHILD_FLIP|SHORT|1740715500|149.268","0","true","true","false","0","rising","2","child_countertrend_confirmed","4","latest_valid","1","0","149.26800000","149.26800000","149.26800000","true","false","5","1","true","none","true","true","true","none","true","traded","first_child_trend_flip_after_parent_wave2","none","rising","false","rising","false","1","false","tokyo","1","5","parent_wave2_extreme","149.24900000","149.16100000","149.31142143","149.16785214","0.06242143","1.409772","1.137430","-0.544685","true","true","true","false","0","0","-1","tp","false","true","false","35.99","0.00","0.00","35.99","0.6100","1.30","0","0.10421429","DEAL_REASON_TP"
"2025.03.03 03:45:00","2025.03.03 06:15:00","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","q1_j_parent_stop_extreme_mode2","USDJPY","SHORT","PERIOD_M15","PERIOD_M5","PERIOD_H1","USDJPY|PARENT|SHORT|1740968100|150.654","USDJPY|CHILD_FLIP|SHORT|1740973200|150.426","0","true","true","false","1","rising","2","child_countertrend_confirmed","4","latest_valid","1","0","150.42600000","150.42600000","150.42600000","true","false","4","1","true","none","true","true","true","none","true","traded","first_child_trend_flip_after_parent_wave2","none","rising","false","rising","false","1","false","tokyo","0","1","parent_wave2_extreme","150.34500000","150.47300000","150.70336429","149.87912643","0.35836429","-0.357178","0.245560","-0.507863","false","false","false","false","-1","-1","-1","time","false","false","true","-8.51","0.00","0.00","-8.51","0.1000","1.30","30","0.11364286","DEAL_REASON_EXPERT"
"2025.03.07 19:20:00","2025.03.07 19:34:13","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","q1_j_parent_stop_extreme_mode2","EURJPY","SHORT","PERIOD_M15","PERIOD_M5","PERIOD_H1","EURJPY|PARENT|SHORT|1741364100|159.981","EURJPY|CHILD_FLIP|SHORT|1741374900|159.505","0","true","true","false","0","rising","2","child_countertrend_confirmed","6","latest_valid","1","0","159.50500000","159.50500000","159.50500000","true","false","5","1","true","none","true","true","true","none","true","traded","first_child_trend_flip_after_parent_wave2","none","rising","false","rising","false","1","false","new_york","16","5","parent_wave2_extreme","159.49200000","159.88300000","159.88174286","158.98533429","0.38974286","-1.003226","0.000000","-0.982699","false","false","false","false","-1","-1","-1","full_sl","true","false","false","-23.39","0.00","0.00","-23.39","0.0900","1.30","2","0.17742857","DEAL_REASON_SL"
"2025.03.11 11:15:00","2025.03.11 12:56:38","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","q1_j_parent_stop_extreme_mode2","EURJPY","LONG","PERIOD_M15","PERIOD_M5","PERIOD_H1","EURJPY|PARENT|LONG|1741684500|159.817","EURJPY|CHILD_FLIP|LONG|1741691400|160.059","0","true","true","false","1","falling","2","child_countertrend_confirmed","6","latest_valid","1","0","160.05900000","160.05900000","160.05900000","true","false","5","1","true","none","true","true","true","none","true","traded","first_child_trend_flip_after_parent_wave2","none","range","false","falling","false","1","false","tokyo","8","2","parent_wave2_extreme","160.33600000","160.88700000","159.91180000","160.88746000","0.42420000","1.298916","1.296558","-0.292315","true","true","true","false","6","8","-1","tp","false","true","false","29.30","0.00","0.00","29.30","0.0800","1.30","20","0.15200000","DEAL_REASON_TP"
"2025.03.11 16:00:00","2025.03.11 16:06:04","ExpectedValue_MultiCurrency_FractalWave2TransitionTrader","q1_j_parent_stop_extreme_mode2","USDJPY","LONG","PERIOD_M15","PERIOD_M5","PERIOD_H1","USDJPY|PARENT|LONG|1741695300|147.395","USDJPY|CHILD_FLIP|LONG|1741708500|147.715","0","true","true","false","0","falling","2","child_countertrend_confirmed","12","latest_valid","1","0","147.71500000","147.71500000","147.71500000","true","false","6","1","true","none","true","true","true","none","true","traded","first_child_trend_flip_after_parent_wave2","none","range","false","falling","false","1","false","london","12","2","parent_wave2_extreme","147.78200000","148.07200000","147.57773571","148.04754357","0.20426429","1.419729","1.272861","-0.088121","true","true","true","false","0","1","-1","tp","false","true","false","35.25","0.00","0.00","35.25","0.1800","1.30","1","0.11264286","DEAL_REASON_TP"
