run_id,reason,count
"q1_j_parent_stop_extreme_mode2","candidate_invalid_entry_or_stop_anchor_invalid","89"
"q1_j_parent_stop_extreme_mode2","candidate_invalid_spread_guard","56"
"q1_j_parent_stop_extreme_mode2","candidate_invalid_invalid_stop_distance","612"
"q1_j_parent_stop_extreme_mode2","stale_child_flip_not_reused","1"
