extra_pips,scope,trades,net_profit,expectancy_r,pf_money,pf_r,win_rate,maxdd_money,maxdd_r,commission,fee,swap,long,short,tp,sl,time,hold_over_900,max_hold
0,STRESS_ON_ACTUAL_OBSERVED_COSTS,44,-48.47,-0.11752132051458,0.64013660999332,0.64134656145851,0.47727272727273,77.22,8.3183539470634,0,0,0,10,34,3,7,34,34,909.42
0.1,STRESS_ON_ACTUAL_OBSERVED_COSTS,44,-50.581524747926,-0.12269139711765,0.62748480572508,0.62859867105188,0.47727272727273,78.149804486855,8.4192703674796,0,0,0,10,34,3,7,34,34,909.42
0.2,STRESS_ON_ACTUAL_OBSERVED_COSTS,44,-52.693049495853,-0.12786147372073,0.61516737268121,0.61618631657707,0.45454545454545,79.07960897371,8.5201867878958,0,0,0,10,34,3,7,34,34,909.42
0.4,STRESS_ON_ACTUAL_OBSERVED_COSTS,44,-56.916098991706,-0.13820162692689,0.59114693832863,0.59198310358342,0.45454545454545,80.93921794742,8.7220196287282,0,0,0,10,34,3,7,34,34,909.42
0.5,STRESS_ON_ACTUAL_OBSERVED_COSTS,44,-59.027623739632,-0.14337170352997,0.57942996796917,0.58017816152919,0.45454545454545,81.869022434275,8.8229360491444,0,0,0,10,34,3,7,34,34,909.42
1,STRESS_ON_ACTUAL_OBSERVED_COSTS,44,-69.585247479264,-0.16922208654536,0.52385614015686,0.52420944549313,0.43181818181818,86.51804486855,9.3275181512254,0,0,0,10,34,3,7,34,34,909.42
