entry_time,exit_time,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,htf_alignment_mode,htf_permission_mode,allowed_direction,h4_direction_state,h1_direction_state,rejected_by_htf_permission,candidate_long_detected,candidate_short_detected,selected_candidate_direction,selected_candidate_timeframe,m15_best_pattern,m15_best_score,m5_best_pattern,m5_best_score,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,retest_reference_distance_atr,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,target_reward_multiple,target_price,target_room_score,retest_score,time_bucket,time_score_removed_flag,candidate_orderable_before_session_selection,rejected_before_selection_reason,session_consumed_reason,final_score,entry,exit,stop_loss,take_profit,risk_price,result_r,initial_stop_loss_price,current_stop_loss_price,break_even_enabled,break_even_triggered,break_even_trigger_type,break_even_trigger_r,break_even_trigger_time,bars_to_break_even,max_favorable_r_before_exit,max_adverse_r_before_exit,exit_type,full_sl_exit,break_even_exit,tp_exit,time_exit,result_r_before_be,result_r_after_be,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,failure_type,session_invalidated,invalidation_reason,exit_reason,position_id,break_even_mode
2025.01.07 04:00:00,2025.01.07 06:11:54,tokyo_first120_reference,USDJPY,LONG,2025.01.07 03:45:00,3,0,9,tokyo,2025.01.07 00:00,45,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,158.21500000,PERIOD_M5,strict_h4_h1_alignment,h4_bias_h1_reversal_pre_filter,long_only,confirmed_break_above_swing_high,break_above_without_higher_pullback,false,true,false,LONG,PERIOD_M5,none,0.000,double_bottom,4.200,LONG,false,H4_LONG_confirmed_break_above_swing_high|H1_NONE_break_above_without_higher_pullback,true,158.40900000,158.30750000,158.40900000,current_day_high,0.3307,neckline_level,158.21500000,1.0976,false,true,true,false,1.50,158.70600000,-0.300,0.200,30-60,true,true,none,order_sent,4.100,158.32500000,158.06800000,158.07100000,158.70600000,0.25400000,-1.0118,158.07100000,158.07100000,false,false,none,0.0000,,-1,0.0000,1.0118,full_sl,true,false,false,false,-1.0118,0.0000,-24.39,0.00,0.00,-24.39,0.150,1.500,8,0.10021429,16.00,4.100,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,2,no_break_even
2025.01.14 03:15:00,2025.01.14 03:30:38,tokyo_first120_reference,EURJPY,SHORT,2025.01.14 03:00:00,3,0,9,tokyo,2025.01.14 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_top,neckline_break_retest,161.37800000,PERIOD_M15,strict_h4_h1_alignment,h4_bias_h1_reversal_pre_filter,short_only,confirmed_break_below_swing_low,break_above_without_higher_pullback,false,false,true,SHORT,PERIOD_M15,double_top,4.200,double_top,4.200,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_break_above_without_higher_pullback,true,161.37800000,161.34500000,161.34500000,wick_cluster_zone,0.0159,neckline_level,161.37800000,0.1546,false,true,true,false,1.50,160.88000000,-0.300,0.200,0-30,true,true,none,order_sent,4.100,161.35000000,161.70000000,161.66400000,160.88000000,0.31400000,-1.1146,161.66400000,161.66400000,false,false,none,0.0000,,-1,0.0000,1.1146,full_sl,true,false,false,false,-1.1146,0.0000,-26.57,0.00,0.00,-26.57,0.120,1.497,1,0.18114286,30.00,4.100,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,4,no_break_even
2025.01.16 03:15:00,2025.01.16 03:47:05,tokyo_first120_reference,USDJPY,SHORT,2025.01.16 03:00:00,3,0,9,tokyo,2025.01.16 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,156.18500000,PERIOD_M15,strict_h4_h1_alignment,h4_bias_h1_reversal_pre_filter,short_only,confirmed_break_below_swing_low,no_confirmed_wave3_break,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,choch_down,3.100,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,156.16300000,156.00300000,156.00300000,current_day_low,0.3066,neckline_level,156.18500000,0.6450,false,true,true,false,1.50,155.58700000,-0.300,0.200,0-30,true,true,none,order_sent,4.400,156.11000000,155.57800000,156.45900000,155.58700000,0.34900000,1.5244,156.45900000,156.45900000,false,false,none,0.0000,,-1,1.5244,0.0000,tp,false,false,true,false,1.5244,0.0000,37.61,0.00,0.00,37.61,0.110,1.499,2,0.11628571,18.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,6,no_break_even
2025.01.22 03:15:01,2025.01.22 09:15:00,tokyo_first120_reference,GBPJPY,LONG,2025.01.22 03:00:00,3,0,9,tokyo,2025.01.22 00:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,191.84200000,PERIOD_M15,strict_h4_h1_alignment,h4_bias_h1_reversal_pre_filter,long_only,confirmed_break_above_swing_high,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M15,double_bottom,4.200,none,0.000,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,192.05312500,192.01700000,192.05312500,recent_equal_highs,0.0658,session_high|opening_range_high|neckline_level,192.01700000,0.0718,false,true,true,false,1.50,192.53500000,-0.300,0.200,0-30,true,true,none,order_sent,4.100,192.03100000,191.94200000,191.69500000,192.53500000,0.33600000,-0.2649,191.69500000,191.69500000,false,false,none,0.0000,,-1,0.0000,0.2649,time,false,false,false,true,-0.2649,0.0000,-6.29,0.00,0.00,-6.29,0.110,1.500,24,0.19500000,38.00,4.100,neckline_retest_failed,false,not_invalidated,DEAL_REASON_EXPERT,8,no_break_even
2025.01.31 03:30:00,2025.01.31 06:46:06,tokyo_first120_reference,EURJPY,SHORT,2025.01.31 03:15:00,3,0,9,tokyo,2025.01.31 00:00,15,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,160.12200000,PERIOD_M15,strict_h4_h1_alignment,h4_bias_h1_reversal_pre_filter,short_only,confirmed_break_below_swing_low,no_confirmed_wave3_break,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,head_and_shoulders,4.500,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,160.12200000,159.89200000,159.89200000,current_day_low,0.1492,neckline_level,160.12200000,1.0312,false,true,true,false,1.50,159.28500000,-0.300,0.200,0-30,true,true,none,order_sent,4.400,159.95900000,160.40800000,160.40800000,159.28500000,0.44900000,-1.0000,160.40800000,160.40800000,false,false,none,0.0000,,-1,0.0000,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-23.09,0.00,0.00,-23.09,0.080,1.501,13,0.15807143,31.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,10,no_break_even
2025.02.03 04:15:00,2025.02.03 04:38:51,tokyo_first120_reference,USDJPY,LONG,2025.02.03 04:00:00,4,1,10,tokyo,2025.02.03 00:00,60,first_120min,false,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,155.78800000,PERIOD_M5,strict_h4_h1_alignment,h4_bias_h1_reversal_pre_filter,long_only,confirmed_break_above_swing_high,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M5,none,0.000,inverse_head_and_shoulders,4.500,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,155.87500000,155.79500000,155.87500000,current_day_high,0.2448,neckline_level,155.78800000,0.3974,false,true,true,false,1.50,156.11600000,-0.300,0.200,60-90,true,true,none,order_sent,4.400,155.82800000,155.63300000,155.63600000,156.11600000,0.19200000,-1.0156,155.63600000,155.63600000,false,false,none,0.0000,,-1,0.0000,1.0156,full_sl,true,false,false,false,-1.0156,0.0000,-25.06,0.00,0.00,-25.06,0.200,1.500,1,0.10064286,19.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,12,no_break_even
2025.02.05 05:00:00,2025.02.05 10:55:14,tokyo_first120_reference,USDJPY,SHORT,2025.02.05 04:45:00,4,1,10,tokyo,2025.02.05 00:00,105,first_120min,false,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,153.45700000,PERIOD_M5,strict_h4_h1_alignment,h4_bias_h1_reversal_pre_filter,short_only,confirmed_break_below_swing_low,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M5,none,0.000,head_and_shoulders,4.500,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,153.45700000,153.16000000,153.16000000,current_day_low,0.7867,opening_range_low|neckline_level,153.45700000,0.6627,false,true,true,false,1.50,152.95700000,-0.300,0.200,90-120,true,true,none,order_sent,4.400,153.38500000,152.95000000,153.67100000,152.95700000,0.28600000,1.5210,153.67100000,153.67100000,false,false,none,0.0000,,-1,1.5210,0.0000,tp,false,false,true,false,1.5210,0.0000,36.97,0.00,0.00,36.97,0.130,1.497,23,0.10864286,16.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,14,no_break_even
2025.02.06 03:45:00,2025.02.06 07:15:14,tokyo_first120_reference,USDJPY,SHORT,2025.02.06 03:30:00,3,0,9,tokyo,2025.02.06 00:00,30,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,152.31900000,PERIOD_M15,strict_h4_h1_alignment,h4_bias_h1_reversal_pre_filter,short_only,confirmed_break_below_swing_low,no_confirmed_wave3_break,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,none,0.000,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,152.10700000,151.80100000,151.80100000,current_day_low,0.2243,neckline_level,152.31900000,2.5849,false,true,true,false,1.50,151.19300000,-0.300,0.200,30-60,true,true,none,order_sent,4.400,151.90800000,152.39100000,152.38500000,151.19300000,0.47700000,-1.0126,152.38500000,152.38500000,false,false,none,0.0000,,-1,0.0000,1.0126,full_sl,true,false,false,false,-1.0126,0.0000,-22.19,0.00,0.00,-22.19,0.070,1.499,14,0.15900000,21.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,16,no_break_even
2025.02.13 03:15:00,2025.02.13 04:29:07,tokyo_first120_reference,USDJPY,LONG,2025.02.13 03:00:00,3,0,9,tokyo,2025.02.13 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,154.46100000,PERIOD_M15,strict_h4_h1_alignment,h4_bias_h1_reversal_pre_filter,long_only,confirmed_break_above_swing_high,no_confirmed_wave3_break,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,none,0.000,LONG,false,H4_LONG_confirmed_break_above_swing_high|H1_NONE_no_confirmed_wave3_break,true,154.54700000,154.49100000,154.54700000,pre_session_high,0.0139,neckline_level,154.46100000,0.6738,false,true,true,false,1.50,155.08300000,-0.300,0.200,0-30,true,true,none,order_sent,4.400,154.54200000,154.18000000,154.18100000,155.08300000,0.36100000,-1.0028,154.18100000,154.18100000,false,false,none,0.0000,,-1,0.0000,1.0028,full_sl,true,false,false,false,-1.0028,0.0000,-23.48,0.00,0.00,-23.48,0.100,1.499,4,0.12021429,17.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,18,no_break_even
2025.02.20 05:00:01,2025.02.20 11:00:00,tokyo_first120_reference,AUDJPY,SHORT,2025.02.20 04:45:00,4,1,10,tokyo,2025.02.20 00:00,105,first_120min,false,true,3,AUDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_top,neckline_break_retest,95.71800000,PERIOD_M15,strict_h4_h1_alignment,h4_bias_h1_reversal_pre_filter,short_only,confirmed_break_below_swing_low,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,double_top,4.200,none,0.000,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,95.90700000,95.71800000,95.71800000,pre_session_low,0.0896,neckline_level,95.71800000,0.1085,false,true,true,false,1.50,95.43500000,-0.300,0.200,90-120,true,true,none,order_sent,4.100,95.73600000,95.84300000,95.93700000,95.43500000,0.20100000,-0.5323,95.93700000,95.93700000,false,false,none,0.0000,,-1,0.0000,0.5323,time,false,false,false,true,-0.5323,0.0000,-13.18,0.00,0.00,-13.18,0.190,1.498,24,0.16585714,28.00,4.100,neckline_retest_failed,false,not_invalidated,DEAL_REASON_EXPERT,20,no_break_even
