label,support,value,unconditional_probability,lift,brier_score,log_loss,ci_low,ci_high
SR-CLEAN-001,698,0.5816618911174785,0.32815829528158297,1.7725040002976964,0.20739496714894884,0.6054869634459799,0.5447169870770184,0.6177128261457941
SR-CLEAN-002,813,0.3210332103321033,0.32815829528158297,0.9782876585723185,0.22102430254903452,0.6341192639076301,0.2898464040839332,0.3539033755551058
SR-DEAD-001,615,0.17560975609756097,0.17290715372907153,1.0156303675712812,0.1430818436954291,0.4607188111824315,0.1475776204048147,0.2076693442465597
SR-NOTRADE-001,196,0.15306122448979592,0.17290715372907153,0.885222046565105,0.14304487504246896,0.4605977982139039,0.10936729611474798,0.21009371700764495
SR-REV-001,288,0.8333333333333334,0.426179604261796,1.955357142857143,0.23009305650780845,0.6514937185230669,0.7859631346255967,0.8719279953572433
SR-WHIP-001,299,0.0,0.0,,9.999999999999998e-13,1.000000500029089e-06,0.0,0.012685179314862951
