feature,horizon,train_pearson,train_spearman,test_pearson,test_spearman,abs_consistency
rsi14,6,-0.01081931110888239,-0.017003673782677257,-0.025414035955984852,-0.015980279149040415,0.015980279149040415
close_location,6,-0.012099044757491113,-0.017390016911805847,-0.014248538052728901,-0.015938437763664083,0.015938437763664083
tick_volume_rel10,6,0.02373272320102926,0.01563564908010548,0.04404125529937521,0.03620352736285033,0.01563564908010548
tick_volume_rel10,12,0.013354864164594575,0.01554979628949501,0.017302035341263153,0.03571612927306624,0.01554979628949501
high_break_12,3,-0.011403569877470338,-0.01554766569955606,-0.01981315374404958,-0.016978992149823194,0.01554766569955606
stoch_k,6,-0.010146785939036661,-0.01924774589323372,-0.021372511269543665,-0.015507310696640943,0.015507310696640943
low_break_24,6,-0.002454715207351822,-0.015421818659709192,-0.038855757649385925,-0.0327942659867233,0.015421818659709192
breakout_down_24,3,0.0077661208784903695,0.015331590477769335,0.023469891644913962,0.02580095591775587,0.015331590477769335
high_break_24,3,-0.010887867404436225,-0.01520569482254974,-0.019019470159099536,-0.015787370603607728,0.01520569482254974
rsi7,12,-0.007948999867160498,-0.014974650576972963,-0.026087731209619974,-0.018796488845950764,0.014974650576972963
ret_12,12,-0.0030797859244809317,-0.018524958764701737,-0.010448483079377624,-0.01494635387030218,0.01494635387030218
adx14,6,0.014765710580105713,0.017054689490423342,-0.005245539659420911,-0.014006154028349508,0.014006154028349508
ema_gap_10_20,12,0.0009156295693449294,-0.013941958086614761,-0.06240737739352932,-0.054336898378869694,0.013941958086614761
breakout_down_12,6,0.006800066600461715,0.013925976323398565,0.01440056600239117,0.014497724738142214,0.013925976323398565
close_vs_ema50,3,-0.0028157872795489597,-0.013838579336918809,-0.031258791812784154,-0.03190082012902032,0.013838579336918809
breakout_followthrough_down,3,0.0007665119254269173,0.01389029922312859,0.02645889499197573,0.013734684410840328,0.013734684410840328
ret_6,12,-0.0013835806067128659,-0.013629692675914002,-0.008164188316797875,-0.014442003451903416,0.013629692675914002
ema_gap_10_20,6,-0.0016133607755408877,-0.013617365250417728,-0.038570659663711496,-0.03519465994961769,0.013617365250417728
roc_atr_12,6,-0.011154644859896643,-0.017811893515777364,-0.019685101620338624,-0.01349707922687581,0.01349707922687581
close_vs_ema50,6,0.0006943320622675628,-0.013406988831508915,-0.040981664000989494,-0.042779904921131914,0.013406988831508915
breakout_down_24,6,0.006016872333066565,0.013378070569751556,0.029751307589527123,0.026522668175413856,0.013378070569751556
tick_volume_change_3,12,0.013913468368377058,0.013288995656498541,0.025384185231264615,0.028108637146673457,0.013288995656498541
low_break_24,12,0.00012405585381804817,-0.013016659215503523,-0.07479114956709432,-0.057627739727803724,0.013016659215503523
ema20_slope_3,6,-0.0027509724515602783,-0.013006255551528982,-0.025819715891958316,-0.025437465690967137,0.013006255551528982
bb_width,6,0.009204727733597264,0.012869414391458958,-0.020332533716555298,-0.017582366218745996,0.012869414391458958
stoch_d,6,-0.007601546675896056,-0.015478678235289662,-0.020646784884876476,-0.012777817155565634,0.012777817155565634
roc_atr_3,12,-0.008058652870802834,-0.01277569314430586,-0.015790208857906288,-0.01276130375160278,0.01276130375160278
breakout_persist_down_3,3,0.006056702780954498,0.014217830447056766,0.011714125258404113,0.012706595056328906,0.012706595056328906
lower_wick_share,3,-0.010191544568415024,-0.013121946200438139,-0.01417121949271914,-0.012540381784908997,0.012540381784908997
stoch_k,3,-0.012069297566423517,-0.019249454447352394,-0.015719793371602078,-0.01248689733838755,0.01248689733838755
macd_line_atr,6,0.0013657327349983765,-0.012442530176721938,-0.044652591313126835,-0.042601499723327343,0.012442530176721938
close_vs_ema50,12,0.002736009705294325,-0.01223366951121974,-0.05793904650486727,-0.05893891405301738,0.01223366951121974
macd_hist,6,-0.012796106894445542,-0.016328090729497376,0.011757300668859222,0.012220741502629022,0.012220741502629022
ema20_slope_3,3,-0.0035136425706208166,-0.012128097334190667,-0.018350179703439815,-0.01886998665816377,0.012128097334190667
ret_6,3,0.0010295956970584785,-0.011775150235403943,-0.017772105992230752,-0.011783075382801851,0.011775150235403943
ret_3,3,0.0002495431953208402,-0.011759404966273276,-0.02063370735450702,-0.011874259185544397,0.011759404966273276
bb_z,6,-0.004879303434725428,-0.015966506713905978,-0.0181498200194386,-0.011511249885318568,0.011511249885318568
rsi14,3,-0.011068082190619645,-0.014362719894586337,-0.019213573026210382,-0.011294281186384104,0.011294281186384104
close_location,3,-0.014410868288494213,-0.01913207943250821,-0.009730279581057875,-0.011237215111603421,0.011237215111603421
roc_atr_6,3,-0.004322755617136385,-0.014260355894751827,-0.010540637927299612,-0.01117022374191003,0.01117022374191003
ret_3,12,-0.0010675581358812179,-0.010827452662559094,-0.00860170225039034,-0.012218385821042978,0.010827452662559094
ret_6,6,0.0005244112085270596,-0.010634004972822962,-0.010686379426142546,-0.012841029891134165,0.010634004972822962
ema_gap_10_20,3,-0.0030977350171385964,-0.010629655231117486,-0.025630902260162357,-0.024192864091616646,0.010629655231117486
rsi7,6,-0.002105338500515986,-0.01061415648464092,-0.007943176482816127,-0.01079487515515882,0.01061415648464092
macd_line_atr,12,0.005770273988147948,-0.010540772415612819,-0.06560093822935086,-0.06151331794492764,0.010540772415612819
stoch_d,3,-0.0076211093376277,-0.014010449446757417,-0.013934418021813917,-0.010511433941487484,0.010511433941487484
roc_atr_3,3,-0.0064276572099227595,-0.014961485675047854,-0.015323147730592039,-0.010480470458672604,0.010480470458672604
spread_acceleration_3,6,0.00337271308290891,-0.01036043454684871,-0.008072468022580744,-0.02717530493201412,0.01036043454684871
spread_change_1,6,0.0007149526744385,-0.010294408077919252,-0.011269388357369053,-0.01879804655356071,0.010294408077919252
breakout_persist_up_6,12,-0.009062077558512032,-0.01019377846705951,-0.015442623578524665,-0.015012884323554469,0.01019377846705951
ema_gap_50_100,12,0.004361952434645623,0.01006222427970373,-0.011534090124330917,-0.02688867313458939,0.01006222427970373
breakout_down_24,12,0.0065121815261436605,0.010023200926115756,0.029248809250957478,0.030384099199800705,0.010023200926115756
body_atr,6,-0.005592189235774485,-0.014123780560207537,-0.014090147716239471,-0.009963625721841833,0.009963625721841833
macd_line_atr,3,-0.0011104792999054685,-0.009937478667822523,-0.030478078977058495,-0.029583401540000085,0.009937478667822523
range_compression_24,6,0.010954889173008322,0.009784445741151861,-0.025608137494875293,-0.020040834015811616,0.009784445741151861
breakout_followthrough_down,12,0.007756024704084706,0.012816748786210697,0.0176221574754536,0.009731287522677868,0.009731287522677868
roc_atr_6,6,-0.0010282138645880564,-0.01194449554427605,-0.005040848801769764,-0.009561413658244625,0.009561413658244625
ret_1,6,-0.00381548544203413,-0.01341948238585572,-0.020653601818038096,-0.00952873692247854,0.00952873692247854
ema50_slope_6,6,0.0020861465829507464,-0.009522564131467659,-0.04179204062683752,-0.043029631157535476,0.009522564131467659
bb_z,3,-0.008305812499740776,-0.015689005988369528,-0.01346721329275747,-0.00945628611955579,0.00945628611955579
breakout_persist_up_3,12,-0.008250524723231498,-0.010411416557040537,-0.008818264175189352,-0.009387643605278984,0.009387643605278984
ret_3,6,0.00172800927259768,-0.009369499931822829,-0.01785289619925513,-0.011565471570383182,0.009369499931822829
breakout_down_12,12,0.004611352655723467,0.009227135366773205,0.012850183236156233,0.013133193483760451,0.009227135366773205
roc_atr_3,6,-0.002644973338009156,-0.01108571106095247,-0.012320898094975115,-0.009114966855640958,0.009114966855640958
rsi7,3,-0.0028915488860353144,-0.009076440054066796,-0.009827998866797865,-0.014686622942826895,0.009076440054066796
ret_12,6,-0.0020562908249397802,-0.014612434092494237,-0.007484441100302915,-0.008965273706679487,0.008965273706679487
stoch_spread,6,-0.007657539433942045,-0.010269289972463454,-0.0053509121626679835,-0.008930197651013133,0.008930197651013133
adx14,3,0.010124367003711748,0.008908917064565995,0.0005969135069557436,-0.008919587666983905,0.008908917064565995
ret_24,3,0.001112738730031896,-0.008793516934076711,-0.017710487863965455,-0.02253019160705429,0.008793516934076711
atr_pct,12,0.010112185431699004,0.008746498978242371,-0.027285785889854457,-0.016089943874793632,0.008746498978242371
roc_atr_12,3,-0.010878588155340525,-0.01499347523280449,-0.011720413556490193,-0.008676500741561887,0.008676500741561887
breakout_persist_down_3,12,0.005402358477608593,0.011948120487794199,0.011358994766695557,0.008462728792775648,0.008462728792775648
low_break_12,3,-0.010271760022760392,-0.01904945165573693,-0.01153392769323826,-0.008453010702253422,0.008453010702253422
spread_acceleration_3,3,0.0012768985427032702,-0.008417728047249018,0.0017732235081871015,-0.009328747439245732,0.008417728047249018
tick_volume_change_1,12,0.002686339483234873,0.008326299456045788,0.0310633521711914,0.014045637884726141,0.008326299456045788
breakout_up_12,3,-0.004940476867271427,-0.008257783107950965,0.007171143120066303,0.0093314623669064,0.008257783107950965
close_location,12,-0.008551518100044333,-0.011470820043498852,-0.008325524243004916,-0.008029903168872619,0.008029903168872619
ret_24,6,0.0033244123631522263,-0.007964719856024705,-0.02053597620776806,-0.02836400324279544,0.007964719856024705
spread_change_1,3,0.0013865931657930045,-0.007921801738277352,-0.007233125732232143,-0.013365811379340559,0.007921801738277352
breakout_persist_down_6,12,0.007869849107081684,0.013902354111219511,0.010667422567014574,0.0079162035556055,0.0079162035556055
lower_wick_share,12,-0.008840634910796445,-0.010148631247183409,-0.005040148326882985,-0.00782823320303763,0.00782823320303763
macd_hist,3,-0.009150267487470696,-0.011532287871301623,0.010043262256564298,0.007689330158758879,0.007689330158758879
spread_points,12,0.07007658998907539,0.007627366782605426,0.12682067895325347,0.045291631736303684,0.007627366782605426
spread_price,12,0.07007658998907548,0.007627366782605426,0.12682067895325358,0.045291631736303684,0.007627366782605426
ema50_slope_6,3,-1.3593152826952636e-05,-0.007488294432085326,-0.02873746211592932,-0.030521191445663298,0.007488294432085326
bb_width,3,0.006425035004123438,0.007421234180607004,-0.009869860846772294,-0.010659115543101507,0.007421234180607004
tick_volume_rel10,3,0.020628367161584133,0.007357463017384018,0.02388070912541764,0.02481268298281928,0.007357463017384018
breakout_followthrough_down,6,-0.00046099002083488383,0.008907742096059388,0.015271361486738187,0.007350413298576401,0.007350413298576401
stoch_spread,3,-0.012408047061046474,-0.011390972779754422,-0.006867733541836186,-0.00733906764119164,0.00733906764119164
breakout_followthrough_up,12,0.0023209970624347956,-0.010173242923837741,-0.007902681634866163,-0.007149480741839136,0.007149480741839136
tick_flow_signed_3,3,-0.008243424714157453,-0.01039333895595437,-0.008711990952472921,-0.00699075013521979,0.00699075013521979
breakout_persist_down_6,3,0.0016410218055651182,0.009033121575394376,0.003618584670663051,0.006939002023634812,0.006939002023634812
ema50_slope_6,12,0.006632425993532339,-0.006914502240360903,-0.0587289283060595,-0.05936970472185083,0.006914502240360903
spread_points,3,0.03556490100870718,-0.009530696645480506,0.05434557622781482,-0.006901828861987089,0.006901828861987089
spread_price,3,0.035564901008707225,-0.009530696645480506,0.05434557622781489,-0.006901828861987089,0.006901828861987089
ret_12,3,-0.0024608022470303296,-0.012394683316030265,-0.008788254742889383,-0.0066262692414079,0.0066262692414079
upper_wick_share,6,0.006055922838862818,0.006611979644251237,0.009488702279048886,0.011787422188703147,0.006611979644251237
range_atr,3,0.007934729243800624,0.006428614554644791,0.01764815803875923,0.01509391534059123,0.006428614554644791
breakout_persist_down_3,6,0.0004928218929222404,0.0089393532501553,0.006284782618010229,0.0063617775258981305,0.0063617775258981305
ret_1,3,-0.007638164318632901,-0.012605158215987998,-0.024903291369459516,-0.006342658547480242,0.006342658547480242
tick_volume_change_3,6,0.012407851464719049,0.0062656193634161,0.044025823581828674,0.027071668379807186,0.0062656193634161
low_break_12,6,-0.008422034912944559,-0.01680620913403324,-0.010420018658183476,-0.006207259433554516,0.006207259433554516
range_atr,6,0.008160484214994344,0.006193919943680878,0.009983209794821852,0.009699587907075848,0.006193919943680878
spread_change_3,12,0.01860189375820967,-0.009924662981339104,0.023379120878574883,-0.0060968908725102895,0.0060968908725102895
body_atr,12,-0.003213757148997181,-0.009005466042320527,-0.007401407156738577,-0.0060675727242534,0.0060675727242534
ret_1,12,-0.0025096346463160868,-0.008895055786878922,-0.010051925895592695,-0.006049442144935389,0.006049442144935389
body_atr,3,-0.01000387365742324,-0.014218708549916746,-0.012771792602339538,-0.005733286709111869,0.005733286709111869
range_compression_24,3,0.007488715431632854,0.005654265539833045,-0.012750257347562811,-0.011889764194672742,0.005654265539833045
spread_acceleration_3,12,-0.0005435419353360776,-0.0050916641065503225,-0.012234048185066097,-0.013269799783395524,0.0050916641065503225
breakout_up_24,3,-0.0024804903424058837,-0.004977828615231724,0.005697941368595076,0.0057978361027694715,0.004977828615231724
ema_gap_20_50,12,0.012507764226572095,0.004817214595999875,-0.051851105886844086,-0.059311639246793994,0.004817214595999875
tick_flow_signed_3,6,-0.005532042333533458,-0.004579047588710241,-0.006914289077965321,-0.005038464013175303,0.004579047588710241
ema_gap_50_100,6,0.00244557741277179,0.0044499091692680355,-0.020093605288664995,-0.022617117859326307,0.0044499091692680355
breakout_followthrough_up,3,0.008105790027717559,-0.004434594687368539,0.0014830578390232518,0.005631508402941501,0.004434594687368539
ema_gap_20_50,3,0.0024243583712956385,-0.0042806008072633975,-0.0326820201931985,-0.03452076472944599,0.0042806008072633975
range_atr,12,0.012758216153054076,0.004007833735396891,0.00026391406575195783,0.0090581967175993,0.004007833735396891
breakout_persist_up_6,6,-0.013860957040293182,-0.01122459742946524,-0.007610197767570406,-0.0039733646559567005,0.0039733646559567005
lower_wick_share,6,-0.01120980894317636,-0.008861249344949834,-0.006270250823831364,-0.003827647319267586,0.003827647319267586
atr_pct,6,0.009997467730161068,0.0038096492795461545,-0.018101184066583037,-0.012631724384896731,0.0038096492795461545
range_compression_12,6,0.007372937423237168,0.0037457069847000473,-0.008314686979656006,0.0074829097679106294,0.0037457069847000473
stoch_spread,12,-0.004576064832707836,-0.006717319565880922,0.000884545388485473,-0.0037018634695126372,0.0037018634695126372
breakout_persist_down_6,6,-0.004559754541832616,0.0036280941554581864,0.0017735846221916607,0.004259571733066915,0.0036280941554581864
spread_change_1,12,0.010068191430883113,-0.005068289451089044,0.008315489604754834,-0.003341744880149101,0.003341744880149101
tick_volume_z,12,-0.0011942625971265242,0.012734622197856697,0.004948074103303663,0.0033242278503889996,0.0033242278503889996
tick_volume_z,6,0.003617583807028461,0.007245983297666187,0.01013928959910596,0.0033165591338026263,0.0033165591338026263
spread_points,6,0.05094865708393231,0.003290675602890217,0.08561564515104088,0.018251733259512216,0.003290675602890217
spread_price,6,0.050948657083932355,0.003290675602890217,0.08561564515104086,0.018251733259512216,0.003290675602890217
breakout_persist_up_3,3,-0.0011491314969066455,-0.004921342121243619,-0.0005292760662863072,0.003101244381672751,0.003101244381672751
tick_acceleration_3,3,0.01125208562061899,0.007554231414631742,0.002992739274822553,-0.002926023666702176,0.002926023666702176
tick_volume_change_1,6,0.004367456338626931,0.002765150146964661,0.030716436065269068,0.009233028069520527,0.002765150146964661
atr_pct,3,0.008363697569900774,0.0027368554522952996,-0.010698463999695599,-0.01268733733538414,0.0027368554522952996
ema_gap_20_50,6,0.006112542238515362,-0.0026568475669613255,-0.04435968599707992,-0.047385747549023687,0.0026568475669613255
tick_volume_change_3,3,0.014281158612822713,0.0026446480140994563,0.007638333323021203,0.010986763321506363,0.0026446480140994563
spread_atr,3,0.02730793730194901,-0.002434170976943551,0.04976781429392265,0.018297913403892075,0.002434170976943551
macd_hist,12,-0.021073969182991446,-0.024429385712157425,-0.008417261221937172,0.0023645415279357753,0.0023645415279357753
tick_volume_z,3,0.003917592143836488,0.004816178552078214,0.007244856794717397,0.0021810771414298474,0.0021810771414298474
ema_gap_50_100,3,0.0010260289970192103,0.0019077836302617618,-0.01737848691002527,-0.01700712522054757,0.0019077836302617618
tick_flow_signed_3,12,-0.001330169850944569,-0.0017003517903867297,-0.012327238892637213,-0.006541092416426188,0.0017003517903867297
breakout_persist_up_3,6,-0.007163137185528123,-0.008516720057596612,-0.006436390655833959,-0.0016210913717481575,0.0016210913717481575
tick_acceleration_3,12,0.0028368579577992795,0.0016013893146575777,-0.002328934283124968,-0.004112008717740066,0.0016013893146575777
spread_atr,6,0.03900188452009266,0.0015801984739034197,0.0834559160847164,0.02486007048880086,0.0015801984739034197
tick_acceleration_3,6,0.0028382874771306554,0.001531480112338975,-0.002119888174721897,-0.004397794008570254,0.001531480112338975
breakout_up_12,6,-0.004656039535651322,-0.008688521826575184,-0.0018683956617552941,0.0015106430823529121,0.0015106430823529121
breakout_up_24,12,-0.004032479083180766,-0.006608558738374357,-0.001256338891145125,0.001377679183646445,0.001377679183646445
breakout_followthrough_up,6,0.007581167014715708,-0.00789860702396395,-0.001995276076316741,0.0013305148110223219,0.0013305148110223219
range_compression_12,3,0.005505580419820967,0.0011932518057195484,-0.0035013033905170504,0.0034759948632695423,0.0011932518057195484
spread_z,3,-0.03052914554473162,0.005492305841670418,-0.05743996713910665,0.0011130155946374373,0.0011130155946374373
upper_wick_share,12,0.0027229637428069085,0.0033314947520662126,0.0018169809102339515,-0.0008933066063912346,0.0008933066063912346
spread_atr,12,0.054961135849165545,-0.0008599700669756842,0.1207722228512613,0.034804742785763176,0.0008599700669756842
breakout_persist_up_6,3,-0.007234555387475225,-0.0062217830691388915,-0.005365301168698703,-0.0006881775091052234,0.0006881775091052234
ret_24,12,0.008621960563801684,-0.0006810256173807707,-0.029627595483840835,-0.04290675545552459,0.0006810256173807707
breakout_up_24,6,-0.0032971153646214296,-0.006378794604683163,-0.00043846175242841234,0.0006164311934312848,0.0006164311934312848
upper_wick_share,3,0.005765213519126465,0.006914393922972356,0.0004125994963915223,-0.00056673847761206,0.00056673847761206
breakout_up_12,12,-0.006216129886891805,-0.008898969369362951,-0.0036206349065783365,0.00032827724999405283,0.00032827724999405283
tick_volume_change_1,3,0.010619720052729207,0.0002730137403018769,0.018341779699726547,0.006731959227301974,0.0002730137403018769
range_compression_12,12,0.011511530447774157,0.01612987716286404,-0.020682107529477863,-0.0002149530367212811,0.0002149530367212811
