path,bytes,sha256,commit_policy,status
economic_first_touch.csv,251846168,4FF9DC5D88DB65AAF671212B3D7B51C73B79FB38899FA43C3CDFDFC8DBF32588,local_generated_evidence,AVAILABLE_LOCAL_NOT_COMMITTED_DUE_SIZE
episode_context_features.csv,4410496,C618964F6D2B3A5834AD3734DD32D5931A43D7F488D857ABB9F0E96BD3987CB3,compact_source_evidence,AVAILABLE_LOCAL
medium_horizon_episode_summary.csv,1809085,52124862765E296EEB7994273A71F2555017568F58934D3A17DABDE4F52AE6A0,compact_source_evidence,AVAILABLE_LOCAL
matched_control_features.csv,11620183,47701D0492FEB94CB584353568139C73BF4F81F3843AA8A3BF97A7D532AF7BF4,compact_source_evidence,AVAILABLE_LOCAL
detector_features.csv,16997680,D4C4E24D109C9D79C3993F4C1708CB32731B9ECD6268C90C2DFDDDD279B8A911,prior_step_identity_evidence,AVAILABLE_LOCAL
