entry_time,exit_time,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,htf_alignment_mode,htf_permission_mode,allowed_direction,h4_direction_state,h1_direction_state,rejected_by_htf_permission,candidate_long_detected,candidate_short_detected,selected_candidate_direction,selected_candidate_timeframe,m15_best_pattern,m15_best_score,m5_best_pattern,m5_best_score,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,retest_reference_distance_atr,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,target_reward_multiple,target_price,target_room_score,retest_score,time_bucket,time_score_removed_flag,candidate_orderable_before_session_selection,rejected_before_selection_reason,session_consumed_reason,final_score,entry,exit,stop_loss,take_profit,risk_price,result_r,initial_stop_loss_price,current_stop_loss_price,break_even_enabled,break_even_triggered,break_even_trigger_type,break_even_trigger_r,break_even_trigger_time,bars_to_break_even,max_favorable_r_before_exit,max_adverse_r_before_exit,exit_type,full_sl_exit,break_even_exit,tp_exit,time_exit,result_r_before_be,result_r_after_be,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,failure_type,session_invalidated,invalidation_reason,exit_reason,position_id,break_even_mode
2025.01.09 04:30:00,2025.01.09 10:30:00,tokyo_first120_reference,USDJPY,SHORT,2025.01.09 04:15:00,4,1,10,tokyo,2025.01.09 00:00,75,first_120min,false,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,158.09300000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,no_confirmed_wave3_break,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,head_and_shoulders,4.500,SHORT,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,158.08640000,158.06500000,158.06500000,failed_breakout_level,0.0139,opening_range_low|neckline_level,158.06500000,0.0417,false,true,true,false,1.50,157.63700000,-0.300,0.200,60-90,true,true,none,order_sent,4.400,158.06900000,158.12900000,158.35700000,157.63700000,0.28800000,-0.2083,158.35700000,158.35700000,true,false,none,0.0000,,-1,1.0868,0.7222,time,false,false,false,true,-0.2083,0.0000,-4.93,0.00,0.00,-4.93,0.130,1.500,24,0.09592857,17.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,2,break_even_at_1_1r
2025.01.16 04:30:00,2025.01.16 10:30:00,tokyo_first120_reference,AUDJPY,SHORT,2025.01.16 04:15:00,4,1,10,tokyo,2025.01.16 00:00,75,first_120min,false,true,3,AUDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,choch_down,first_pullback_after_choch,96.89000000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,no_confirmed_wave3_break,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,choch_down,3.100,none,0.000,SHORT,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,96.78600000,96.71600000,96.71600000,failed_breakout_level,0.1356,opening_range_low|neckline_level,96.89000000,0.7533,false,true,true,false,1.50,96.10200000,-0.300,0.200,60-90,true,true,none,order_sent,3.000,96.77700000,96.95600000,97.22700000,96.10200000,0.45000000,-0.3978,97.22700000,97.22700000,true,false,none,0.0000,,-1,0.2800,0.7889,time,false,false,false,true,-0.3978,0.0000,-9.06,0.00,0.00,-9.06,0.080,1.500,24,0.15000000,28.00,3.000,choch_failed,false,not_invalidated,DEAL_REASON_EXPERT,4,break_even_at_1_1r
2025.01.21 05:00:00,2025.01.21 05:36:54,tokyo_first120_reference,USDJPY,SHORT,2025.01.21 04:45:00,4,1,10,tokyo,2025.01.21 00:00,105,first_120min,false,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,155.15500000,PERIOD_M5,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,no_confirmed_wave3_break,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M5,none,0.000,head_and_shoulders,4.500,SHORT,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,155.15500000,155.11950000,155.11950000,recent_equal_lows,0.0479,opening_range_low|neckline_level,155.15500000,0.1317,false,true,true,false,1.50,154.68000000,-0.300,0.200,90-120,true,true,none,order_sent,4.400,155.13400000,155.13600000,155.43700000,154.68000000,0.30300000,-0.0066,155.43700000,155.43700000,true,true,price_1_1r_close,1.1485,2025.01.21 05:00:00,1,1.1485,0.3366,break_even,false,true,false,false,1.1485,-1.1551,-0.17,0.00,0.00,-0.17,0.130,1.498,2,0.15942857,16.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,6,break_even_at_1_1r
2025.01.22 03:15:01,2025.01.22 09:15:00,tokyo_first120_reference,GBPJPY,LONG,2025.01.22 03:00:00,3,0,9,tokyo,2025.01.22 00:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,191.84200000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,long_only,confirmed_break_above_swing_high,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M15,double_bottom,4.200,none,0.000,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,192.05312500,192.01700000,192.05312500,recent_equal_highs,0.0658,session_high|opening_range_high|neckline_level,192.01700000,0.0718,false,true,true,false,1.50,192.53500000,-0.300,0.200,0-30,true,true,none,order_sent,4.100,192.03100000,191.94200000,191.69500000,192.53500000,0.33600000,-0.2649,191.69500000,191.69500000,true,false,none,0.0000,,-1,1.1220,0.5268,time,false,false,false,true,-0.2649,0.0000,-6.31,0.00,0.00,-6.31,0.110,1.500,24,0.19500000,38.00,4.100,neckline_retest_failed,false,not_invalidated,DEAL_REASON_EXPERT,8,break_even_at_1_1r
2025.01.31 04:00:00,2025.01.31 06:46:48,tokyo_first120_reference,EURJPY,SHORT,2025.01.31 03:45:00,3,0,9,tokyo,2025.01.31 00:00,45,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,160.14500000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,confirmed_break_below_swing_low,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,none,0.000,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,160.07450000,160.00000000,160.00000000,round_number,0.2135,neckline_level,160.14500000,0.4496,false,true,true,false,1.50,159.56000000,-0.300,0.200,30-60,true,true,none,order_sent,4.400,160.07300000,160.41700000,160.41500000,159.56000000,0.34200000,-1.0058,160.41500000,160.41500000,true,false,none,0.0000,,-1,0.3450,1.0058,full_sl,true,false,false,false,-1.0058,0.0000,-24.39,0.00,0.00,-24.39,0.110,1.500,11,0.16014286,30.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,10,break_even_at_1_1r
2025.02.03 03:15:00,2025.02.03 04:42:28,tokyo_first120_reference,USDJPY,LONG,2025.02.03 03:00:00,3,0,9,tokyo,2025.02.03 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,155.79500000,PERIOD_M5,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,long_only,no_confirmed_wave3_break,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M5,none,0.000,double_bottom,4.200,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,155.87500000,155.79500000,155.87500000,current_day_high,0.1796,neckline_level,155.79500000,0.2488,false,true,true,false,1.50,156.19900000,-0.300,0.200,0-30,true,true,none,order_sent,4.100,155.83100000,155.58600000,155.58600000,156.19900000,0.24500000,-1.0000,155.58600000,155.58600000,true,false,none,0.0000,,-1,0.1796,1.0000,full_sl,true,false,false,false,-1.0000,0.0000,-23.62,0.00,0.00,-23.62,0.150,1.502,5,0.14471429,20.00,4.100,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,12,break_even_at_1_1r
2025.02.05 05:00:00,2025.02.05 10:55:14,tokyo_first120_reference,USDJPY,SHORT,2025.02.05 04:45:00,4,1,10,tokyo,2025.02.05 00:00,105,first_120min,false,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,153.45700000,PERIOD_M5,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,confirmed_break_below_swing_low,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M5,none,0.000,head_and_shoulders,4.500,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,153.45700000,153.16000000,153.16000000,current_day_low,0.7867,opening_range_low|neckline_level,153.45700000,0.6627,false,true,true,false,1.50,152.95700000,-0.300,0.200,90-120,true,true,none,order_sent,4.400,153.38500000,152.95000000,153.67100000,152.95700000,0.28600000,1.5210,153.67100000,153.67100000,true,true,price_1_1r_close,1.3147,2025.02.05 10:30:00,23,1.5210,0.6084,tp,false,false,true,false,1.3147,0.2063,36.97,0.00,0.00,36.97,0.130,1.497,23,0.10864286,16.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,14,break_even_at_1_1r
2025.02.06 04:30:00,2025.02.06 09:02:13,tokyo_first120_reference,USDJPY,SHORT,2025.02.06 04:15:00,4,1,10,tokyo,2025.02.06 00:00,75,first_120min,false,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,152.23900000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,confirmed_break_below_swing_low,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,none,0.000,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,152.23900000,152.10700000,152.10700000,previous_day_low,0.1344,neckline_level,152.23900000,0.3622,false,true,true,false,1.50,151.43700000,-0.300,0.200,60-90,true,true,none,order_sent,4.400,152.17300000,152.66500000,152.66400000,151.43700000,0.49100000,-1.0020,152.66400000,152.66400000,true,false,none,0.0000,,-1,0.2587,1.0020,full_sl,true,false,false,false,-1.0020,0.0000,-22.56,0.00,0.00,-22.56,0.070,1.499,18,0.18221429,16.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,16,break_even_at_1_1r
2025.02.14 03:15:00,2025.02.14 05:07:27,tokyo_first120_reference,USDJPY,SHORT,2025.02.14 03:00:00,3,0,9,tokyo,2025.02.14 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,152.57700000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,no_confirmed_wave3_break,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,head_and_shoulders,4.500,SHORT,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,152.56700000,152.50000000,152.50000000,round_number,0.0553,neckline_level,152.57700000,0.3450,false,true,true,false,1.50,151.84700000,-0.300,0.200,0-30,true,true,none,order_sent,4.400,152.52500000,152.98200000,152.97700000,151.84700000,0.45200000,-1.0111,152.97700000,152.97700000,true,false,none,0.0000,,-1,0.1881,1.0111,full_sl,true,false,false,false,-1.0111,0.0000,-23.90,0.00,0.00,-23.90,0.080,1.500,7,0.15071429,21.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,18,break_even_at_1_1r
2025.02.17 03:15:00,2025.02.17 09:15:00,tokyo_first120_reference,USDJPY,SHORT,2025.02.17 03:00:00,3,0,9,tokyo,2025.02.17 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,151.89900000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,no_confirmed_wave3_break,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,double_top,4.200,SHORT,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,151.78300000,151.74100000,151.74100000,current_day_low,0.0875,session_low|opening_range_low|neckline_level,151.74100000,0.2629,false,true,true,false,1.50,151.20900000,-0.300,0.200,0-30,true,true,none,order_sent,4.400,151.77400000,151.64300000,152.15100000,151.20900000,0.37700000,0.3475,152.15100000,152.15100000,true,false,none,0.0000,,-1,0.8170,0.4085,time,false,false,false,true,0.3475,0.0000,8.64,0.00,0.00,8.64,0.100,1.499,24,0.12550000,22.00,4.400,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,20,break_even_at_1_1r
