run_id,record_type,key,events,raw_candidates,ticks,scenario_valid,scenario_invalid,scenario_expectancy_r,average_memory_mb,max_memory_mb,event_csv_rows,event_csv_bytes,trade_csv_rows,trade_csv_bytes,runtime_seconds,value
"step04_refactor_realizable_202503","OVERALL","ALL","19","62577","10587794","7128","324","-0.292362","10.000","10","19","5149457","0","15","350.578","validation=EDGE_UNDETERMINED;research_only=true;execution_mode=REALIZABLE_EA;formal_edge_eligible=true;market_clusters=15;commission=ORDER_HARNESS_REQUIRED"
"step04_refactor_realizable_202503","FUNNEL","valid_bursts","19","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","19"
"step04_refactor_realizable_202503","FUNNEL","valid_pullbacks","14","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","14"
"step04_refactor_realizable_202503","FUNNEL","reacceleration_signals","5","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","5"
"step04_refactor_realizable_202503","FUNNEL","detection_time_continuation_signals","19","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","19"
"step04_refactor_realizable_202503","FUNNEL","post_burst_continuation_signals","19","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","19"
"step04_refactor_realizable_202503","FUNNEL","pullback_continuation_signals","5","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","5"
"step04_refactor_realizable_202503","FUNNEL","failed_shock_reversal_signals","11","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","11"
"step04_refactor_realizable_202503","SYMBOL","EURUSD","5","6040","1364080","0","0","","10.000","10","19","5149457","0","15","350.578","copy_duplicates=1364079;m1_minutes_seen=30192"
"step04_refactor_realizable_202503","DETECTOR","EURUSD:w250","1","3550","0","0","0","","10.000","10","19","5149457","0","15","350.578","evaluable=508470;grid_missing=8477285;noise_floor_uses=1501180;baseline_refreshes=1544606;noise_floor_rate=0.97188539;histogram_overflow=0"
"step04_refactor_realizable_202503","GATE","EURUSD:w250:percentile","0","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","true=3550;cumulative=3550;evaluable=508470"
"step04_refactor_realizable_202503","GATE","EURUSD:w250:robust_z","0","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","true=28443;cumulative=3542;evaluable=508470"
"step04_refactor_realizable_202503","GATE","EURUSD:w250:efficiency","0","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","true=500838;cumulative=3536;evaluable=508470"
"step04_refactor_realizable_202503","GATE","EURUSD:w250:tick_intensity","0","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","true=15034;cumulative=341;evaluable=508470"
"step04_refactor_realizable_202503","GATE","EURUSD:w250:move_spread","0","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","true=3;cumulative=1;evaluable=508470"
"step04_refactor_realizable_202503","GATE","EURUSD:w250:spread_ok","0","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","true=508198;cumulative=1;evaluable=508470"
"step04_refactor_realizable_202503","GATE_MASK","EURUSD:w250:mask=4","0","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","149"
"step04_refactor_realizable_202503","GATE_MASK","EURUSD:w250:mask=6","0","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","58"
"step04_refactor_realizable_202503","GATE_MASK","EURUSD:w250:mask=7","0","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","41"
"step04_refactor_realizable_202503","GATE_MASK","EURUSD:w250:mask=8","0","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","6"
"step04_refactor_realizable_202503","GATE_MASK","EURUSD:w250:mask=12","0","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","6"
"step04_refactor_realizable_202503","GATE_MASK","EURUSD:w250:mask=14","0","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","3"
"step04_refactor_realizable_202503","GATE_MASK","EURUSD:w250:mask=15","0","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","8"
"step04_refactor_realizable_202503","GATE_MASK","EURUSD:w250:mask=23","0","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","1"
"step04_refactor_realizable_202503","GATE_MASK","EURUSD:w250:mask=36","0","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","467036"
"step04_refactor_realizable_202503","GATE_MASK","EURUSD:w250:mask=37","0","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","7"
"step04_refactor_realizable_202503","GATE_MASK","EURUSD:w250:mask=38","0","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","22990"
"step04_refactor_realizable_202503","GATE_MASK","EURUSD:w250:mask=39","0","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","3153"
"step04_refactor_realizable_202503","GATE_MASK","EURUSD:w250:mask=40","0","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","7559"
"step04_refactor_realizable_202503","GATE_MASK","EURUSD:w250:mask=42","0","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","61"
"step04_refactor_realizable_202503","GATE_MASK","EURUSD:w250:mask=43","0","0","0","0","0","","10.000","10","19","5149457","0","15","350.578","6"
